"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0598002,5.1823004224067995E+002,-6.1515687835708377E-002,-3.8126307740642119E+002,3.8132459309425690E+002,2.3073791766910949E+002,-5.2299158468955375E+002,2.9225366702044420E+002,2.4913123899017510E+003
0.0600002,5.1710221193094083E+002,6.1562121231872879E-006,-4.5278436108530400E+002,4.5278435492909188E+002,2.6100644687814253E+002,-5.2200673753800572E+002,2.6100029065986320E+002,2.8917153633432486E+003
0.0602002,5.1693909633308340E+002,6.1527975964281723E-002,-5.2514074781399620E+002,5.2507921983803192E+002,2.9175815543278100E+002,-5.2198827337336570E+002,2.3023011794058476E+002,3.3239413120739268E+003
0.0604002,5.1771636249477501E+002,1.2280697290475473E-001,-5.9302237194896327E+002,5.9289956497605851E+002,3.2285416776285138E+002,-5.2290123981409783E+002,2.0004707205124646E+002,3.7547305362755396E+003
0.0606002,5.1933961202768364E+002,1.8360130682833642E-001,-6.5125069501084238E+002,6.5106709370401404E+002,3.5412118613268217E+002,-5.2464088183590468E+002,1.7051969570322251E+002,4.1458609647589728E+003
0.0608002,5.2164699764295995E+002,2.4367105027340585E-001,-6.9490730525457718E+002,6.9466363420430378E+002,3.8535340492205893E+002,-5.2703551589990536E+002,1.4168211097784643E+002,4.4566518881011707E+003
0.0610002,5.2441351804739793E+002,3.0277913540555801E-001,-7.1945641218487560E+002,7.1915363304947005E+002,4.1631525400621751E+002,-5.2985106982804439E+002,1.1353581582182687E+002,4.6474713252519559E+003
0.0612002,5.2735688857287471E+002,3.6069228961707722E-001,-7.2085828751237364E+002,7.2049759522275656E+002,4.4674491530527354E+002,-5.3279718030154095E+002,8.6052264996267411E+001,4.6838799675302953E+003
0.0614002,5.3014484960501693E+002,4.1718195614612341E-001,-6.9567111438369182E+002,6.9525393242754569E+002,4.7635853914996807E+002,-5.3553470497227363E+002,5.9176165822305620E+001,4.5409542017608337E+003
0.0616002,5.3240374275321381E+002,4.7202519608663351E-001,-6.4113897278174682E+002,6.4066694758566018E+002,5.0485507134836081E+002,-5.3768447458536389E+002,3.2829403237003135E+001,4.2072865120714268E+003
0.0618002,5.3372815646691356E+002,5.2500556822587896E-001,-5.5526400470020064E+002,5.5473899913197477E+002,5.3192158806821431E+002,-5.3883708290550635E+002,6.9154948372921012E+000,3.6881685481507284E+003
0.0620002,5.3371806801839421E+002,1.6513768131812640E+001,-4.4482176509008991E+002,4.2830799695827727E+002,5.3817832765522041E+002,-5.3859012147225303E+002,4.1179381703261697E-001,3.0186363435247918E+003
0.0622002,5.3219182361765331E+002,8.6763183980334105E+001,-3.2841900201261330E+002,2.4165581803227920E+002,5.3660593300588971E+002,-5.3676082548504917E+002,1.5489247915945725E-001,2.3403343385313447E+003
0.0624002,5.2907579131801810E+002,2.0890572318083463E+002,-2.0918890917301147E+002,2.8318599217685031E-001,5.3349281938176136E+002,-4.0833954737216038E+002,-1.2515327200960093E+002,1.6656049803984424E+003
0.0626002,5.2531822289724516E+002,2.3346108117788879E+002,-2.3368481220626927E+002,2.2373102838049871E-001,5.2978430968809676E+002,-3.7675778089970015E+002,-1.5302652878839666E+002,1.7604290685257270E+003
0.0628002,5.2202140687967312E+002,2.7733743117311883E+002,-2.7750082427354585E+002,1.6339310042704111E-001,5.2657519253852047E+002,-3.4498422817924933E+002,-1.8159096435927114E+002,1.9602989579965108E+003
0.0630002,5.1941228919284242E+002,3.3586555872527003E+002,-3.3596796905982342E+002,1.0241033455337209E-001,5.2408307522526320E+002,-3.1324675609443375E+002,-2.1083631913082945E+002,2.2511381514776926E+003
0.0632002,5.1765310115451325E+002,4.0402844508150201E+002,-4.0406946848337805E+002,4.1023401876025545E-002,5.2246015495482209E+002,-2.8174179892710430E+002,-2.4071835602771779E+002,2.6155267529484140E+003
0.0634002,5.1683756178090300E+002,4.7658801774287645E+002,-4.7656749231144971E+002,-2.0525431426726217E-002,5.2178967466372092E+002,-2.5063211135579195E+002,-2.7115756330792897E+002,3.0306395883298273E+003
0.0636002,5.1698880389009378E+002,5.4821646936571142E+002,-5.4813447610548258E+002,-8.1993260228805237E-002,5.2208411176264929E+002,-2.2004538477033293E+002,-3.0203872699231636E+002,3.4673120279862096E+003
0.0638002,5.1805906506692372E+002,6.1362916423174624E+002,-6.1348602673265430E+002,-1.4313749909190374E-001,5.2328513491368813E+002,-1.9007374634221424E+002,-3.3321138857147389E+002,3.8904094311739314E+003
0.0640002,5.1993114456814158E+002,6.6771612616376103E+002,-6.6751240932412168E+002,-2.0371683963935761E-001,5.2526532390716102E+002,-1.6077414027558382E+002,-3.6449118363157720E+002,4.2605189232598332E+003
0.0642002,5.2242158736824285E+002,7.0566914328713494E+002,-7.0540565108424482E+002,-2.6349220289007935E-001,5.2783160790941906E+002,-1.3216957076370011E+002,-3.9566203714571890E+002,4.5368230154381963E+003
0.0644002,5.2528551766295880E+002,7.2310163229901491E+002,-7.2277940461622086E+002,-3.2222768279406760E-001,5.3073033868401762E+002,-1.0425116683129477E+002,-4.2647917185272291E+002,4.6808693968627031E+003
0.0646002,5.2822300711947764E+002,7.1615857530929134E+002,-7.1577888383204549E+002,-3.7969147724582364E-001,5.3365387870173322E+002,-7.6981010882405997E+001,-4.5667286781932717E+002,4.6608346826825546E+003
0.0648002,5.3088682880700435E+002,6.8161407187529642E+002,-6.8117841507239507E+002,-4.3565680290133940E-001,5.3624855015857315E+002,-5.0295655800433224E+001,-4.8595289435813987E+002,4.4558038371150806E+003
0.0650002,5.3289141681290209E+002,6.1695433228109471E+002,-6.1646442949090635E+002,-4.8990279018836247E-001,5.3812376055949676E+002,-2.4110240234417006E+001,-5.1401352032507975E+002,4.0595593908190785E+003
0.0652002,5.3382286473437318E+002,5.2054803818221899E+002,-5.1979828156885856E+002,-7.4975661336044630E-001,5.3886213436912522E+002,-5.1904800590762079E-001,-5.3834308636321771E+002,3.4814511515230051E+003
