"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
4.721,-2.9999420726600490E+000,-4.9999420726600494E+000,-1.4999420726600490E+000,-2.5393013426031019E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,0.0000000000000000E+000
4.741,-2.9992376800283709E+000,-4.9992376800283704E+000,-1.4992376800283709E+000,-2.5095157192233586E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,2.9158745096856444E+000
4.761,-2.9977336189808286E+000,-4.9977336189808286E+000,-1.4977336189808284E+000,-2.4769165931309112E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,2.7381884237147593E+000
4.781,-2.9954304911217866E+000,-4.9954304911217866E+000,-1.4954304911217866E+000,-2.4416272839458695E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,2.5496959589947594E+000
4.801,-2.9923292176716814E+000,-4.9923292176716814E+000,-1.4923292176716814E+000,-2.4037788942764129E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,2.3511410091698943E+000
4.821,-2.9884310390985425E+000,-4.9884310390985425E+000,-1.4884310390985427E+000,-2.3635097955838398E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,2.1433071799159835E+000
4.841,-2.9837375146218252E+000,-4.9837375146218257E+000,-1.4837375146218252E+000,-2.3209650864930267E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,1.9270146964068657E+000
4.861,-2.9782505215887394E+000,-4.9782505215887394E+000,-1.4782505215887396E+000,-2.2762960256842906E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,1.7031171662602902E+000
4.881,-2.9719722547233407E+000,-4.9719722547233403E+000,-1.4719722547233407E+000,-2.2296594416026156E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,1.4724982107387128E+000
4.901,-2.9649052252486650E+000,-4.9649052252486650E+000,-1.4649052252486650E+000,-2.1812171213111275E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,1.2360679774997851E+000
4.921,-2.9570522598822770E+000,-4.9570522598822766E+000,-1.4570522598822770E+000,-2.1311351808976760E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,9.9475954865942284E-001
4.941,-2.9484164997056181E+000,-4.9484164997056181E+000,-1.4484164997056181E+000,-2.0795834199156249E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,7.4952525834289674E-001
4.961,-2.9390013989076174E+000,-4.9390013989076174E+000,-1.4390013989076176E+000,-2.0267346624026303E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,5.0133293425721659E-001
4.981,-2.9288107234030609E+000,-4.9288107234030605E+000,-1.4288107234030609E+000,-1.9727640870735792E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,1.0000000000000001E-001,2.5116207811724744E-001
5,-2.9178485493262771E+000,-4.9178485493262771E+000,-1.4178485493262769E+000,-1.9178485493262774E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,2.4492935982947065E-015,2.4492935982947065E-015
5.02,-2.9061192614007352E+000,-4.9061192614007352E+000,-1.4061192614007350E+000,-1.8621658977302151E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.5116207811725672E-001,-2.5116207811725672E-001
5.04,-2.8936275511852179E+000,-4.8936275511852179E+000,-1.3936275511852179E+000,-1.8058942876902058E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-5.0133293425721170E-001
5.06,-2.8803784151972565E+000,-4.8803784151972565E+000,-1.3803784151972567E+000,-1.7492114949872495E+000,1,-4.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-7.4952525834289885E-001
5.08,-2.8663771529145952E+000,-4.8663771529145947E+000,-1.3663771529145952E+000,-1.6922942318991969E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-9.9475954865941807E-001
5.1,-2.8516293646554640E+000,-4.8516293646554640E+000,-1.3516293646554642E+000,-1.6353174685930003E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.2360679774997940E+000
5.12,-2.8361409493385339E+000,-4.8361409493385334E+000,-1.3361409493385339E+000,-1.5784537624592589E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.4724982107387148E+000
5.14,-2.8199181021234212E+000,-4.8199181021234212E+000,-1.3199181021234212E+000,-1.5218725980278722E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.7031171662602793E+000
5.16,-2.8029673119327096E+000,-4.8029673119327096E+000,-1.3029673119327096E+000,-1.4657397400615089E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.9270146964068613E+000
5.18,-2.7852953588564695E+000,-4.7852953588564695E+000,-1.2852953588564693E+000,-1.4102166023711717E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.1433071799159853E+000
5.2,-2.7669093114403065E+000,-4.7669093114403065E+000,-1.2669093114403063E+000,-1.3554596348355754E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.3511410091698903E+000
5.22,-2.7478165238580448E+000,-4.7478165238580452E+000,-1.2478165238580448E+000,-1.3016197310339626E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.5496959589947559E+000
5.24,-2.7280246329701487E+000,-4.7280246329701487E+000,-1.2280246329701487E+000,-1.2488416588200675E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.7381884237147505E+000
5.26,-2.7075415552690867E+000,-4.7075415552690867E+000,-1.2075415552690867E+000,-1.1972635160740994E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.9158745096856413E+000
5.28,-2.6863754837128333E+000,-4.6863754837128333E+000,-1.1863754837128333E+000,-1.1470162137697804E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.0820529711031606E+000
5.3,-2.6645348844478027E+000,-4.6645348844478027E+000,-1.1645348844478025E+000,-1.0982229883853405E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.2360679774997840E+000
5.32,-2.6420284934224938E+000,-4.6420284934224938E+000,-1.1420284934224940E+000,-1.0509989455710831E+000,1,-3.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.3773117020080621E+000
5.34,-2.6188653128932389E+000,-4.6188653128932389E+000,-1.1188653128932389E+000,-1.0054506368625342E+000,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.5052267201754552E+000
5.36,-2.5950546078234087E+000,-4.5950546078234087E+000,-1.0950546078234087E+000,-9.6167567109719498E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.6193082098640783E+000
5.38,-2.5706059021775611E+000,-4.5706059021775616E+000,-1.0706059021775611E+000,-9.1976236205578521E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.7191059435530054E+000
5.4,-2.5455289751119743E+000,-4.5455289751119743E+000,-1.0455289751119743E+000,-8.7978941370536690E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.8042260651806137E+000
5.42,-2.5198338570631220E+000,-4.5198338570631220E+000,-1.0198338570631220E+000,-8.4182564427308049E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.8743326445145234E+000
5.44,-2.4935308257356246E+000,-4.4935308257356246E+000,-9.9353082573562457E-001,-8.0592975022554225E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9291490029147562E+000
5.46,-2.4666304019913130E+000,-4.4666304019913134E+000,-9.6663040199131300E-001,-7.7215011107117870E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9684588052579106E+000
5.48,-2.4391433456410150E+000,-4.4391433456410150E+000,-9.3914334564101498E-001,-7.4052463574122485E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9921069137130867E+000
5.5,-2.4110806511407841E+000,-4.4110806511407841E+000,-9.1108065114078385E-001,-7.1108065114078389E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-4.0000000000000000E+000
5.52,-2.3824535431942531E+000,-4.3824535431942531E+000,-8.8245354319425284E-001,-6.8383483329446282E-001,1,-3.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9921069137130862E+000
5.54,-2.3532734722629138E+000,-4.3532734722629138E+000,-8.5327347226291383E-001,-6.5879318134277942E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9684588052579111E+000
5.56,-2.3235521099860739E+000,-4.3235521099860739E+000,-8.2355210998607387E-001,-6.3595103447599177E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.9291490029147549E+000
5.58,-2.2933013445123667E+000,-4.2933013445123667E+000,-7.9330134451236689E-001,-6.1529313172232514E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.8743326445145247E+000
5.6,-2.2625332757446417E+000,-4.2625332757446417E+000,-7.6253327574464169E-001,-5.9679371433803408E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.8042260651806150E+000
5.62,-2.2312602105001726E+000,-4.2312602105001726E+000,-7.3126021050017265E-001,-5.8041667037839639E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.7191059435530072E+000
5.64,-2.1994946575880876E+000,-4.1994946575880876E+000,-6.9949465758808760E-001,-5.6611572086187356E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.6193082098640805E+000
5.66,-2.1672493228060148E+000,-4.1672493228060148E+000,-6.6724932280601457E-001,-5.5383464677530947E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.5052267201754579E+000
5.68,-2.1345371038579373E+000,-4.1345371038579373E+000,-6.3453710385793727E-001,-5.4350755600652600E-001,1,-2.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.3773117020080647E+000
5.7,-2.1013710851952752E+000,-4.1013710851952752E+000,-6.0137108519527516E-001,-5.3505918913281247E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.2360679774997871E+000
5.72,-2.0677645327832885E+000,-4.0677645327832881E+000,-5.6776453278328853E-001,-5.2840526284023481E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-3.0820529711031641E+000
5.74,-2.0337308887948575E+000,-4.0337308887948575E+000,-5.3373088879485753E-001,-5.2345284959986960E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.9158745096856453E+000
5.76,-1.9992837662338050E+000,-3.9992837662338050E+000,-4.9928376623380488E-001,-5.2010079208372284E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.7381884237147549E+000
5.78,-1.9644369434898632E+000,-3.9644369434898632E+000,-4.6443694348986309E-001,-5.1824015066578011E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.5496959589947599E+000
5.8,-1.9292043588275147E+000,-3.9292043588275147E+000,-4.2920435882751473E-001,-5.1775468222278320E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.3511410091698948E+000
5.82,-1.8936001048108602E+000,-3.8936001048108602E+000,-3.9360010481086005E-001,-5.1852134832556174E-001,1,-2.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-2.1433071799159902E+000
5.84,-1.8576384226667919E+000,-3.8576384226667919E+000,-3.5763842266679180E-001,-5.2041085079559024E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.9270146964068662E+000
5.86,-1.8213336965886817E+000,-3.8213336965886819E+000,-3.2133369658868172E-001,-5.2328819249313208E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.7031171662602842E+000
5.88,-1.7847004479829076E+000,-3.7847004479829076E+000,-2.8470044798290772E-001,-5.2701326110363178E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.4724982107387199E+000
5.9,-1.7477533296604721E+000,-3.7477533296604721E+000,-2.4775332966047203E-001,-5.3144143359800955E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-1.2360679774997856E+000
5.92,-1.7105071199760853E+000,-3.7105071199760853E+000,-2.1050711997608529E-001,-5.3642419896068749E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-9.9475954865941640E-001
5.94,-1.6729767169170084E+000,-3.6729767169170087E+000,-1.7297671691700844E-001,-5.4180979670700147E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-7.4952525834289718E-001
5.96,-1.6351771321440696E+000,-3.6351771321440696E+000,-1.3517713214406968E-001,-5.4744386864905670E-001,1,-1.5000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9999999999999999E-001,-5.0133293425721703E-001
5.98,-1.5971234849871871E+000,-3.5971234849871871E+000,-9.7123484987187148E-002,-5.5317012131666754E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.5116207811725499E-001,-2.5116207811725499E-001
6,-1.5588309963978517E+000,-3.5588309963978517E+000,-5.8830996397851720E-002,-5.5883099639785117E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,-2.9391523179536475E-015,-2.9391523179536475E-015
6.02,-1.5203149828609361E+000,-3.5203149828609361E+000,-2.0314982860936137E-002,-5.6426834653145719E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,2.5116207811726332E-001,2.5116207811726332E-001
6.04,-1.4815908502683184E+000,-3.4815908502683186E+000,0.0000000000000000E+000,-5.6932411376333036E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,2.9999999999999999E-001,5.0133293425721126E-001
6.06,-1.4426740877567172E+000,-3.4426740877567172E+000,0.0000000000000000E+000,-5.7384100796672577E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,2.9999999999999999E-001,7.4952525834290540E-001
6.08,-1.4035802615122579E+000,-3.4035802615122579E+000,0.0000000000000000E+000,-5.7766318252765469E-001,1,-1.0000000000000000E+000,-1.2000000000000000E+001,-5.0000000000000000E-001,2.9999999999999999E-001,9.9475954865941074E-001
6.1,-1.3643250085441900E+000,-3.3643250085441903E+000,0.0000000000000000E+000,-5.8063690460665396E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-5.0000000000000000E-001,2.9999999999999999E-001,1.2360679774997936E+000
6.12,-1.3249240304303083E+000,-3.3249240304303083E+000,0.0000000000000000E+000,-5.8261121730958343E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-5.0000000000000000E-001,2.9999999999999999E-001,1.4724982107387143E+000
6.14,-1.2853930870365153E+000,-3.2853930870365153E+000,0.0000000000000000E+000,-5.8343859113206653E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-5.0000000000000000E-001,2.9999999999999999E-001,1.7031171662602917E+000
6.16,-1.2457479902131001E+000,-3.2457479902131001E+000,0.0000000000000000E+000,-5.8297556208430068E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-4.9149598042620019E-001,2.9999999999999999E-001,1.9270146964068608E+000
6.18,-1.2060045974701956E+000,-3.2060045974701956E+000,0.0000000000000000E+000,-5.8108335395549315E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-4.1200919494039140E-001,2.9999999999999999E-001,2.1433071799159853E+000
6.2,-1.1661788056349929E+000,-3.1661788056349929E+000,0.0000000000000000E+000,-5.7762848223972352E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-3.3235761126998559E-001,2.9999999999999999E-001,2.3511410091698899E+000
6.22,-1.1262865444932255E+000,-3.1262865444932255E+000,0.0000000000000000E+000,-5.7248333731730772E-001,1,-5.0000000000000000E-001,-1.2000000000000000E+001,-2.5257308898645109E-001,2.9999999999999999E-001,2.5496959589947554E+000
6.24,-1.0863437704174574E+000,-3.0863437704174572E+000,0.0000000000000000E+000,-5.6552674456753871E-001,1,-0.0000000000000000E+000,-1.2000000000000000E+001,-1.7268754083491472E-001,2.9999999999999999E-001,2.7381884237147505E+000
6.26,-1.0463664599847589E+000,-3.0463664599847591E+000,0.0000000000000000E+000,-5.5664449917974601E-001,1,-0.0000000000000000E+000,-1.2000000000000000E+001,-9.2732919969517796E-002,2.9999999999999999E-001,2.9158745096856409E+000
6.28,-1.0063706035862761E+000,-3.0063706035862761E+000,0.0000000000000000E+000,-5.4572987352932900E-001,1,-0.0000000000000000E+000,-1.2000000000000000E+001,-1.2741207172551961E-002,2.9999999999999999E-001,0.0000000000000000E+000
6.3,1.0336278009686994E+000,3.0336278009686994E+000,0.0000000000000000E+000,2.8583630823394511E-002,1,0.0000000000000000E+000,-1.2000000000000000E+001,6.7255601937398851E-002,2.9999999999999999E-001,0.0000000000000000E+000
6.32,1.0736127548516539E+000,3.0736127548516539E+000,0.0000000000000000E+000,6.2570841623905762E-002,1,0.0000000000000000E+000,-1.2000000000000000E+001,1.4722550970330767E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.34,1.1135682646141560E+000,3.1135682646141563E+000,0.0000000000000000E+000,9.6533024922032695E-002,1,0.0000000000000000E+000,-1.2000000000000000E+001,2.2713652922831221E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.36,1.1534783485850379E+000,3.1534783485850379E+000,0.0000000000000000E+000,1.3045659629728215E-001,1,5.0000000000000000E-001,-1.2000000000000000E+001,3.0695669717007568E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.38,1.1933270432628345E+000,3.1933270432628347E+000,0.0000000000000000E+000,1.6432798677340932E-001,1,5.0000000000000000E-001,-1.2000000000000000E+001,3.8665408652566896E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.4,1.2330984097009874E+000,3.2330984097009874E+000,0.0000000000000000E+000,1.9813364824583918E-001,1,5.0000000000000000E-001,-1.2000000000000000E+001,4.6619681940197455E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.42,1.2727765398831954E+000,3.2727765398831954E+000,0.0000000000000000E+000,2.3186005890071598E-001,1,5.0000000000000000E-001,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.44,1.3123455630864238E+000,3.3123455630864238E+000,0.0000000000000000E+000,2.6549372862346021E-001,1,5.0000000000000000E-001,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.46,1.3517896522289681E+000,3.3517896522289679E+000,0.0000000000000000E+000,2.9902120439462282E-001,1,5.0000000000000000E-001,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.48,1.3910930302010884E+000,3.3910930302010884E+000,0.0000000000000000E+000,3.3242907567092522E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.5,1.4302399761756310E+000,3.4302399761756313E+000,0.0000000000000000E+000,3.6570397974928637E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.52,1.4692148318961615E+000,3.4692148318961618E+000,0.0000000000000000E+000,3.9883260711173735E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.54,1.5080020079400462E+000,3.5080020079400462E+000,8.0020079400462407E-003,4.3180170674903928E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.56,1.5465859899540266E+000,3.5465859899540266E+000,4.6585989954026519E-002,4.6459809146092257E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.58,1.5849513448597394E+000,3.5849513448597392E+000,8.4951344859739431E-002,4.9720864313077850E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.6,1.6230827270267574E+000,3.6230827270267572E+000,1.2308272702675738E-001,5.2962031797274378E-001,1,1.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.62,1.6609648844106220E+000,3.6609648844106220E+000,1.6096488441062184E-001,5.6182015174902855E-001,1,1.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.64,1.6985826646534714E+000,3.6985826646534714E+000,1.9858266465347141E-001,5.9379526495545065E-001,1,1.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.66,1.7359210211447693E+000,3.7359210211447693E+000,2.3592102114476932E-001,6.2553286797305396E-001,1,1.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.68,1.7729650190397588E+000,3.7729650190397588E+000,2.7296501903975867E-001,6.5702026618379483E-001,1,1.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.7,1.8096998412331966E+000,3.8096998412331966E+000,3.0969984123319660E-001,6.8824486504821714E-001,1,1.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.72,1.8461107942859938E+000,3.8461107942859938E+000,3.4611079428599367E-001,7.1919417514309458E-001,1,1.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,0.0000000000000000E+000
6.74,1.8821833143024047E+000,3.8821833143024049E+000,3.8218331430240471E-001,7.4985581715704397E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,2.9158745096856453E+000
6.76,1.9179029727553805E+000,3.9179029727553805E+000,4.1790297275538058E-001,7.8021752684207346E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,2.7381884237147549E+000
6.78,1.9532554822577990E+000,3.9532554822577990E+000,4.5325548225779899E-001,8.1026715991912912E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,2.5496959589947603E+000
6.8,1.9882267022772164E+000,3.9882267022772164E+000,4.8822670227721632E-001,8.3999269693563394E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,2.3511410091698952E+000
6.82,2.0228026447919047E+000,4.0228026447919047E+000,5.2280264479190475E-001,8.6938224807311903E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,2.1433071799159906E+000
6.84,2.0569694798858613E+000,4.0569694798858613E+000,5.5696947988586154E-001,8.9842405790298230E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,1.9270146964068666E+000
6.86,2.0907135412806039E+000,4.0907135412806035E+000,5.9071354128060394E-001,9.2710651008851341E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,1.7031171662602846E+000
6.88,2.1240213318014858E+000,4.1240213318014858E+000,6.2402133180148600E-001,9.5541813203126313E-001,1,2.0000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,1.4724982107387203E+000
6.9,2.1568795287764004E+000,4.1568795287764004E+000,6.5687952877640043E-001,9.8334759945994032E-001,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,1.2360679774997863E+000
6.92,2.1892749893646570E+000,4.1892749893646570E+000,6.8927498936465725E-001,1.0108837409599587E+000,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,9.9475954865941696E-001
6.94,2.2211947558139582E+000,4.2211947558139578E+000,7.2119475581395820E-001,1.0380155424418644E+000,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,7.4952525834289763E-001
6.96,2.2526260606433119E+000,4.2526260606433119E+000,7.5262606064331172E-001,1.0647321515468149E+000,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.9999999999999999E-001,5.0133293425721759E-001
6.98,2.2835563317498675E+000,4.2835563317498675E+000,7.8355633174986750E-001,1.0910228819873873E+000,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,2.5116207811725549E-001,2.5116207811725549E-001
7,2.3139731974375781E+000,4.3139731974375781E+000,8.1397319743757812E-001,1.1168772178219415E+000,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,3.4290110376125889E-015,3.4290110376125889E-015
7.02,2.3438644913657241E+000,4.3438644913657241E+000,8.4386449136572428E-001,1.1422848176608658E+000,1,2.5000000000000000E+000,1.2000000000000000E+001,5.0000000000000000E-001,-2.5116207811726282E-001,-2.5116207811726282E-001
