"time","part5_displacement_output"
4.37,4.2821841722052955E+002
4.371,4.2833743056099411E+002
4.372,4.2845687945218100E+002
4.373,4.2857676475397790E+002
4.374,4.2869708696063043E+002
4.375,4.2881784655892460E+002
4.376,4.2893904439427200E+002
4.377,4.2906068094234598E+002
4.378,4.2918275679413841E+002
4.379,4.2930527241136946E+002
4.38,4.2942822861948878E+002
4.381,4.2955162586871819E+002
4.382,4.2967546460146161E+002
4.383,4.2979974562769547E+002
4.384,4.2992446937803061E+002
4.385,4.3004963627510580E+002
4.386,4.3017524711298921E+002
4.387,4.3030130230223017E+002
4.388,4.3042780224524961E+002
4.389,4.3055474771976890E+002
4.39,4.3068213911582086E+002
4.391,4.3080997681515373E+002
4.392,4.3093826157869881E+002
4.393,4.3106699377551507E+002
4.394,4.3119617376621761E+002
4.395,4.3132580229450230E+002
4.396,4.3145587970799227E+002
4.397,4.3158640634570844E+002
4.398,4.3171738293366019E+002
4.399,4.3184880979757145E+002
4.4,4.3198068725440265E+002
4.401,4.3211301601202359E+002
4.402,4.3224579637379128E+002
4.403,4.3237902863413882E+002
4.404,4.3251271348233945E+002
4.405,4.3264685119891277E+002
4.406,4.3278144205529412E+002
4.407,4.3291648672170015E+002
4.408,4.3305198545534080E+002
4.409,4.3318793850418052E+002
4.41,4.3332434651891668E+002
4.411,4.3346120973297496E+002
4.412,4.3359852837037425E+002
4.413,4.3373630306182559E+002
4.414,4.3387453401649464E+002
4.415,4.3401322143397681E+002
4.416,4.3415236592452987E+002
4.417,4.3429196767258003E+002
4.418,4.3443202685282029E+002
4.419,4.3457254405458502E+002
4.42,4.3471351943708044E+002
4.421,4.3485495314961668E+002
4.422,4.3499684576013163E+002
4.423,4.3513919740213049E+002
4.424,4.3528200819905942E+002
4.425,4.3542527869698398E+002
4.426,4.3556900900322631E+002
4.427,4.3571319936005483E+002
4.428,4.3585784985567886E+002
4.429,4.3600296100626133E+002
4.43,4.3614853288346018E+002
4.431,4.3629456554849202E+002
4.432,4.3644105949453581E+002
4.433,4.3658801476593550E+002
4.434,4.3673543139643181E+002
4.435,4.3688330985573987E+002
4.436,4.3703165016040629E+002
4.437,4.3718045231621045E+002
4.438,4.3732971676892447E+002
4.439,4.3747944350681212E+002
4.44,4.3762963250720816E+002
4.441,4.3778028419146051E+002
4.442,4.3793139851906625E+002
4.443,4.3808297543843179E+002
4.444,4.3823501534600001E+002
4.445,4.3838751817201808E+002
4.446,4.3854048383547951E+002
4.447,4.3869391270744319E+002
4.448,4.3884780468842291E+002
4.449,4.3900215966751773E+002
4.45,4.3915697798992181E+002
4.451,4.3931225952593434E+002
4.452,4.3946800413427906E+002
4.453,4.3962421213380611E+002
4.454,4.3978088336411929E+002
4.455,4.3993801765308956E+002
4.456,4.4009561529274282E+002
4.457,4.4025367609151152E+002
4.458,4.4041219984593448E+002
4.459,4.4057118682073826E+002
4.46,4.4073063679270678E+002
4.461,4.4089054952657222E+002
4.462,4.4105092525928694E+002
4.463,4.4121176373551276E+002
4.464,4.4137306468770419E+002
4.465,4.4153482832456439E+002
4.466,4.4169705435816377E+002
4.467,4.4185974248820980E+002
4.468,4.4202289289468615E+002
4.469,4.4218650525660365E+002
4.47,4.4235057924045890E+002
4.471,4.4251511499704657E+002
4.472,4.4268011217185585E+002
4.473,4.4284557056425786E+002
4.474,4.4301148979574799E+002
4.475,4.4317786997748067E+002
4.476,4.4334471070953583E+002
4.477,4.4351201157912669E+002
4.478,4.4367977266713905E+002
4.479,4.4384799353906726E+002
4.48,4.4401667374738980E+002
4.481,4.4418581334226889E+002
4.482,4.4435541185416315E+002
4.483,4.4452546880037272E+002
4.484,4.4469598419988142E+002
4.485,4.4486695754767209E+002
4.486,4.4503838832542397E+002
4.487,4.4521027652049696E+002
4.488,4.4538262159195978E+002
4.489,4.4555542298543685E+002
4.49,4.4572868065622163E+002
4.491,4.4590239402703878E+002
4.492,4.4607656250702985E+002
4.493,4.4625118601898441E+002
4.494,4.4642626394885923E+002
4.495,4.4660179566889167E+002
4.496,4.4677778106893840E+002
4.497,4.4695421949776954E+002
4.498,4.4713111029030546E+002
4.499,4.4730845330304356E+002
4.5,4.4748624784716134E+002
4.501,4.4766449321985317E+002
4.502,4.4784318924384161E+002
4.503,4.4802233519230811E+002
4.504,4.4820193032432530E+002
4.505,4.4838197442842966E+002
4.506,4.4856246673941411E+002
4.507,4.4874340647783896E+002
4.508,4.4892479339765288E+002
4.509,4.4910662669487641E+002
4.51,4.4928890555117692E+002
4.511,4.4947162968552095E+002
4.512,4.4965479825478207E+002
4.513,4.4983841040136383E+002
4.514,4.5002246580886487E+002
4.515,4.5020696359464677E+002
4.516,4.5039190286148818E+002
4.517,4.5057728325724344E+002
4.518,4.5076310385940769E+002
4.519,4.5094936373078366E+002
4.52,4.5113606248311464E+002
4.521,4.5132319915368504E+002
4.522,4.5151077295374904E+002
4.523,4.5169878289228143E+002
4.524,4.5188722853232355E+002
4.525,4.5207610885703053E+002
4.526,4.5226542283462641E+002
4.527,4.5245516999122452E+002
4.528,4.5264534926901121E+002
4.529,4.5283595959514713E+002
4.53,4.5302700045848502E+002
4.531,4.5321847075993816E+002
4.532,4.5341036938530345E+002
4.533,4.5360269578585309E+002
4.534,4.5379544882093433E+002
4.535,4.5398862733469315E+002
4.536,4.5418223074051218E+002
4.537,4.5437625785589535E+002
4.538,4.5457070748306148E+002
4.539,4.5476557899720973E+002
4.54,4.5496087117373389E+002
4.541,4.5515658277266692E+002
4.542,4.5535271313073974E+002
4.543,4.5554926098098548E+002
4.544,4.5574622504100540E+002
4.545,4.5594360460879216E+002
4.546,4.5614139837478126E+002
4.547,4.5633960501391198E+002
4.548,4.5653822378518237E+002
4.549,4.5673725333620831E+002
4.55,4.5693669229905174E+002
4.551,4.5713653989347273E+002
4.552,4.5733679472406396E+002
4.553,4.5753745537980757E+002
4.554,4.5773852104100035E+002
4.555,4.5793999026901997E+002
4.556,4.5814186160958559E+002
4.557,4.5834413420331782E+002
4.558,4.5854680656820693E+002
4.559,4.5874987720654008E+002
4.56,4.5895334521906631E+002
4.561,4.5915720908023007E+002
4.562,4.5936146724873794E+002
4.563,4.5956611878528525E+002
4.564,4.5977116212063203E+002
4.565,4.5997659566976984E+002
4.566,4.6018241845317743E+002
4.567,4.6038862885780861E+002
4.568,4.6059522525482316E+002
4.569,4.6080220662433737E+002
4.57,4.6100957130939344E+002
4.571,4.6121731784624109E+002
4.572,4.6142544454745257E+002
4.573,4.6163395033912417E+002
4.574,4.6184283350562276E+002
4.575,4.6205209231549406E+002
4.576,4.6226172565419284E+002
4.577,4.6247173176200778E+002
4.578,4.6268210886340233E+002
4.579,4.6289285580310303E+002
4.58,4.6310397077727964E+002
4.581,4.6331545196628042E+002
4.582,4.6352729817403434E+002
4.583,4.6373950755256993E+002
4.584,4.6395207823810921E+002
4.585,4.6416500899373005E+002
4.586,4.6437829792732174E+002
4.587,4.6459194313098470E+002
4.588,4.6480594332691669E+002
4.589,4.6502029657888579E+002
4.59,4.6523500093490037E+002
4.591,4.6545005507626416E+002
4.592,4.6566545702266643E+002
4.593,4.6588120477807172E+002
4.594,4.6609729698289749E+002
4.595,4.6631373161281772E+002
4.596,4.6653050662782067E+002
4.597,4.6674762062746822E+002
4.598,4.6696507154350019E+002
4.599,4.6718285729202398E+002
4.6,4.6740097643179109E+002
4.601,4.6761942685071699E+002
4.602,4.6783820642113659E+002
4.603,4.6805731366106511E+002
4.604,4.6827674641471765E+002
4.605,4.6849650251079589E+002
4.606,4.6871658042666763E+002
4.607,4.6893697796299898E+002
4.608,4.6915769290501629E+002
4.609,4.6937872368955112E+002
4.61,4.6960006807389465E+002
4.611,4.6982172379997752E+002
4.612,4.7004368926423149E+002
4.613,4.7026596218076600E+002
4.614,4.7048854024842234E+002
4.615,4.7071142182338474E+002
4.616,4.7093460457680277E+002
4.617,4.7115808638944463E+002
4.618,4.7138186490305401E+002
4.619,4.7160593842043386E+002
4.62,4.7183030455583423E+002
4.621,4.7205496090847288E+002
4.622,4.7227990574135839E+002
4.623,4.7250513662637968E+002
4.624,4.7273065112051273E+002
4.625,4.7295644744719868E+002
4.626,4.7318252313626522E+002
4.627,4.7340887570275055E+002
4.628,4.7363550333078240E+002
4.629,4.7386240350844656E+002
4.63,4.7408957370917386E+002
4.631,4.7431701207805378E+002
4.632,4.7454471606177589E+002
4.633,4.7477268309251497E+002
4.634,4.7500091127662148E+002
4.635,4.7522939801975792E+002
4.636,4.7545814071322076E+002
4.637,4.7568713742494231E+002
4.638,4.7591638551995004E+002
4.639,4.7614588234906410E+002
4.64,4.7637562594214182E+002
4.641,4.7660561362399483E+002
4.642,4.7683584270539069E+002
4.643,4.7706631117848025E+002
4.644,4.7729701632829870E+002
4.645,4.7752795542601177E+002
4.646,4.7775912642645449E+002
4.647,4.7799052657534918E+002
4.648,4.7822215310473547E+002
4.649,4.7845400393254351E+002
4.65,4.7868607626567467E+002
4.651,4.7891836729753732E+002
4.652,4.7915087490959564E+002
4.653,4.7938359627044207E+002
4.654,4.7961652853537635E+002
4.655,4.7984966954985430E+002
4.656,4.8008301644469742E+002
4.657,4.8031656633764243E+002
4.658,4.8055031703862011E+002
4.659,4.8078426564124089E+002
4.66,4.8101840922624780E+002
4.661,4.8125274556855180E+002
4.662,4.8148727172513765E+002
4.663,4.8172198474034678E+002
4.664,4.8195688235459755E+002
4.665,4.8219196158885774E+002
4.666,4.8242721968825327E+002
4.667,4.8266265364955478E+002
4.668,4.8289826116804880E+002
4.669,4.8313403921766741E+002
4.67,4.8336998476025525E+002
4.671,4.8360609545792357E+002
4.672,4.8384236825009765E+002
4.673,4.8407880006436750E+002
4.674,4.8431538853027041E+002
4.675,4.8455213055341039E+002
4.676,4.8478902302781569E+002
4.677,4.8502606355107343E+002
4.678,4.8526324899567567E+002
4.679,4.8550057622280224E+002
4.68,4.8573804279873821E+002
4.681,4.8597564556359049E+002
4.682,4.8621338134643321E+002
4.683,4.8645124768291078E+002
4.684,4.8668924138150186E+002
4.685,4.8692735923993109E+002
4.686,4.8716559876389312E+002
4.687,4.8740395673100915E+002
4.688,4.8764242990843792E+002
4.689,4.8788101577263183E+002
4.69,4.8811971107114948E+002
4.691,4.8835851254138794E+002
4.692,4.8859741763128278E+002
4.693,4.8883642305915015E+002
4.694,4.8907552553344533E+002
4.695,4.8931472247433703E+002
4.696,4.8955401057173435E+002
4.697,4.8979338650599720E+002
4.698,4.9003284767029396E+002
4.699,4.9027239072698342E+002
4.7,4.9051201232919311E+002
4.701,4.9075170984387756E+002
4.702,4.9099147990672373E+002
4.703,4.9123131914450789E+002
4.704,4.9147122489877904E+002
4.705,4.9171119377944359E+002
4.706,4.9195122238783404E+002
4.707,4.9219130804091168E+002
4.708,4.9243144732372235E+002
4.709,4.9267163681307005E+002
4.71,4.9291187380217457E+002
4.711,4.9315215485214861E+002
4.712,4.9339247675779916E+002
4.713,4.9363283606469423E+002
4.714,4.9387323003573175E+002
4.715,4.9411365520159740E+002
4.716,4.9435410808555133E+002
4.717,4.9459458592877462E+002
4.718,4.9483508524026655E+002
4.719,4.9507560252195691E+002
4.72,4.9531613499420530E+002
4.721,4.9555667914531432E+002
4.722,4.9579723145687649E+002
4.723,4.9603778912934411E+002
4.724,4.9627834863132364E+002
4.725,4.9651890642508391E+002
4.726,4.9675945969209209E+002
4.727,4.9700000488228176E+002
4.728,4.9724053843961968E+002
4.729,4.9748105752753008E+002
4.73,4.9772155857830455E+002
4.731,4.9796203801865039E+002
4.732,4.9820249299489802E+002
4.733,4.9844291992274850E+002
4.734,4.9868331521269829E+002
4.735,4.9892367599495293E+002
4.736,4.9916399866968180E+002
4.737,4.9940427963223573E+002
4.738,4.9964451599767398E+002
4.739,4.9988470415170582E+002
4.74,5.0012484047561588E+002
4.741,5.0036492207030358E+002
4.742,5.0060494530810593E+002
4.743,5.0084490655732498E+002
4.744,5.0108480290570481E+002
4.745,5.0132463071330250E+002
4.746,5.0156438633653971E+002
4.747,5.0180406685101241E+002
4.748,5.0204366860560418E+002
4.749,5.0228318794596458E+002
4.75,5.0252262193656151E+002
4.751,5.0276196691621931E+002
4.752,5.0300121922093405E+002
4.753,5.0324037590507220E+002
4.754,5.0347943329852330E+002
4.755,5.0371838772875577E+002
4.756,5.0395723624107063E+002
4.757,5.0419597515755379E+002
4.758,5.0443460079827895E+002
4.759,5.0467311020052489E+002
4.76,5.0491149967971228E+002
4.761,5.0514976578909977E+002
4.762,5.0538790484067545E+002
4.763,5.0562591386265620E+002
4.764,5.0586378916335593E+002
4.765,5.0610152705003873E+002
4.766,5.0633912454535613E+002
4.767,5.0657657795363298E+002
4.768,5.0681388357856463E+002
4.769,5.0705103843829568E+002
4.77,5.0728803883432181E+002
4.771,5.0752488106792208E+002
4.772,5.0776156215380206E+002
4.773,5.0799807839178470E+002
4.774,5.0823442608189652E+002
4.775,5.0847060223646923E+002
4.776,5.0870660315481604E+002
4.777,5.0894242513687323E+002
4.778,5.0917806519366786E+002
4.779,5.0941351962516893E+002
4.78,5.0964878473238485E+002
4.781,5.0988385752611219E+002
4.782,5.1011873430813682E+002
4.783,5.1035341138170833E+002
4.784,5.1058788575846012E+002
4.785,5.1082215374316485E+002
4.786,5.1105621164247452E+002
4.787,5.1129005646993420E+002
4.788,5.1152368453446456E+002
4.789,5.1175709214728784E+002
4.79,5.1199027632492783E+002
4.791,5.1222323338161925E+002
4.792,5.1245595963431481E+002
4.793,5.1268845210358813E+002
4.794,5.1292070711014640E+002
4.795,5.1315272097783611E+002
4.796,5.1338449073234301E+002
4.797,5.1361601270200867E+002
4.798,5.1384728321872683E+002
4.799,5.1407829931436083E+002
4.8,5.1430905732603799E+002
4.801,5.1453955359485474E+002
4.802,5.1476978515990822E+002
4.803,5.1499974836826334E+002
4.804,5.1522943957136545E+002
4.805,5.1545885581659945E+002
4.806,5.1568799346211199E+002
4.807,5.1591684887083886E+002
4.808,5.1614541909950231E+002
4.809,5.1637370051846665E+002
4.81,5.1660168973232032E+002
4.811,5.1682938312124429E+002
4.812,5.1705677775570723E+002
4.813,5.1728387002428769E+002
4.814,5.1751065632114000E+002
4.815,5.1773713372880536E+002
4.816,5.1796329865054383E+002
4.817,5.1818914749575958E+002
4.818,5.1841467735976926E+002
4.819,5.1863988466179183E+002
4.82,5.1886476582758712E+002
4.821,5.1908931796626371E+002
4.822,5.1931353751409915E+002
4.823,5.1953742091431036E+002
4.824,5.1976096529080041E+002
4.825,5.1998416709799903E+002
4.826,5.2020702279766704E+002
4.827,5.2042952952949724E+002
4.828,5.2065168376715269E+002
4.829,5.2087348199201415E+002
4.83,5.2109492136054860E+002
4.831,5.2131599836672046E+002
4.832,5.2153670951259687E+002
4.833,5.2175705197238926E+002
4.834,5.2197702226142155E+002
4.835,5.2219661690349903E+002
4.836,5.2241583309153691E+002
4.837,5.2263466736326245E+002
4.838,5.2285311626525822E+002
4.839,5.2307117701008985E+002
4.84,5.2328884615891741E+002
4.841,5.2350612028212618E+002
4.842,5.2372299661286490E+002
4.843,5.2393947173674371E+002
4.844,5.2415554224895845E+002
4.845,5.2437120540416197E+002
4.846,5.2458645781341249E+002
4.847,5.2480129609771484E+002
4.848,5.2501571753412713E+002
4.849,5.2522971876014276E+002
4.85,5.2544329642355365E+002
4.851,5.2565644782471270E+002
4.852,5.2586916962851603E+002
4.853,5.2608145851050642E+002
4.854,5.2629331179520511E+002
4.855,5.2650472617586149E+002
4.856,5.2671569856856013E+002
4.857,5.2692622568731349E+002
4.858,5.2713630489019386E+002
4.859,5.2734593290970952E+002
4.86,5.2755510648980419E+002
4.861,5.2776382301468891E+002
4.862,5.2797207924738109E+002
4.863,5.2817987196265824E+002
4.864,5.2838719857168667E+002
4.865,5.2859405586888397E+002
4.866,5.2880044066074902E+002
4.867,5.2900635038620010E+002
4.868,5.2921178187192879E+002
4.869,5.2941673195702049E+002
4.87,5.2962119810892636E+002
4.871,5.2982517718746465E+002
4.872,5.3002866606515522E+002
4.873,5.3023166223874159E+002
4.874,5.3043416260200274E+002
4.875,5.3063616406171991E+002
4.876,5.3083766414466913E+002
4.877,5.3103865977940495E+002
4.878,5.3123914790777553E+002
4.879,5.3143912608731182E+002
4.88,5.3163859128213528E+002
4.881,5.3183754046994704E+002
4.882,5.3203597123973327E+002
4.883,5.3223388059195577E+002
4.884,5.3243126554093146E+002
4.885,5.3262812370778431E+002
4.886,5.3282445213006451E+002
4.887,5.3302024785944866E+002
4.888,5.3321550854985855E+002
4.889,5.3341023127666074E+002
4.89,5.3360441312961279E+002
4.891,5.3379805179607274E+002
4.892,5.3399114438993138E+002
4.893,5.3418368803972453E+002
4.894,5.3437568046686499E+002
4.895,5.3456711882445074E+002
4.896,5.3475800028047342E+002
4.897,5.3494832259099542E+002
4.898,5.3513808294898524E+002
4.899,5.3532727856254178E+002
4.9,5.3551590722295350E+002
4.901,5.3570396616369590E+002
4.902,5.3589145263360751E+002
4.903,5.3607836445975420E+002
4.904,5.3626469891673560E+002
4.905,5.3645045348116128E+002
4.906,5.3663562545712841E+002
4.907,5.3682021272023030E+002
4.908,5.3700421260081282E+002
4.909,5.3718762244509333E+002
4.91,5.3737044016564596E+002
4.911,5.3755266313528580E+002
4.912,5.3773428874290255E+002
4.913,5.3791531493852983E+002
4.914,5.3809573913798954E+002
4.915,5.3827555877337261E+002
4.916,5.3845477183262892E+002
4.917,5.3863337577509935E+002
4.918,5.3881136807658243E+002
4.919,5.3898874676337653E+002
4.92,5.3916550933883320E+002
4.921,5.3934165332293799E+002
4.922,5.3951717678075067E+002
4.923,5.3969207726009711E+002
4.924,5.3986635232561036E+002
4.925,5.4004000008149637E+002
4.926,5.4021301812050001E+002
4.927,5.4038540405233346E+002
4.928,5.4055715602071643E+002
4.929,5.4072827166372804E+002
4.93,5.4089874863657201E+002
4.931,5.4106858512282224E+002
4.932,5.4123777880628870E+002
4.933,5.4140632738805027E+002
4.934,5.4157422909185561E+002
4.935,5.4174148164761561E+002
4.936,5.4190808280264741E+002
4.937,5.4207403082117037E+002
4.938,5.4223932347954280E+002
4.939,5.4240395857165834E+002
4.94,5.4256793440248134E+002
4.941,5.4273124879514103E+002
4.942,5.4289389959042092E+002
4.943,5.4305588513428302E+002
4.944,5.4321720329692539E+002
4.945,5.4337785196631262E+002
4.946,5.4353782952963377E+002
4.947,5.4369713390443087E+002
4.948,5.4385576302611742E+002
4.949,5.4401371532331564E+002
4.95,5.4417098876116393E+002
4.951,5.4432758147983031E+002
4.952,5.4448349147836791E+002
4.953,5.4463871724092712E+002
4.954,5.4479325679645933E+002
4.955,5.4494710819199838E+002
4.956,5.4510026995352484E+002
4.957,5.4525274015808372E+002
4.958,5.4540451690087878E+002
4.959,5.4555559874985477E+002
4.96,5.4570598383032382E+002
4.961,5.4585567028582682E+002
4.962,5.4600465672638427E+002
4.963,5.4615294132572876E+002
4.964,5.4630052227587976E+002
4.965,5.4644739822902591E+002
4.966,5.4659356740744738E+002
4.967,5.4673902805176658E+002
4.968,5.4688377885640671E+002
4.969,5.4702781809230441E+002
4.97,5.4717114404878191E+002
4.971,5.4731375546254731E+002
4.972,5.4745565065327651E+002
4.973,5.4759682795907088E+002
4.974,5.4773728615894890E+002
4.975,5.4787702362139066E+002
4.976,5.4801603873332931E+002
4.977,5.4815433031610280E+002
4.978,5.4829189678703574E+002
4.979,5.4842873658192707E+002
4.98,5.4856484856442160E+002
4.981,5.4870023120070744E+002
4.982,5.4883488297546251E+002
4.983,5.4896880279460515E+002
4.984,5.4910198917318621E+002
4.985,5.4923444064475359E+002
4.986,5.4936615615744734E+002
4.987,5.4949713427515860E+002
4.988,5.4962737358027664E+002
4.989,5.4975687306309112E+002
4.99,5.4988563133629202E+002
4.991,5.5001364703105924E+002
4.992,5.5014091917974235E+002
4.993,5.5026744644376731E+002
4.994,5.5039322750303586E+002
4.995,5.5051826143184792E+002
4.996,5.5064254694028295E+002
4.997,5.5076608275687636E+002
4.998,5.5088886799775014E+002
4.999,5.5101090142153657E+002
5,5.5113218192682609E+002
5.001,5.5125270830682564E+002
5.002,5.5137247973319222E+002
5.003,5.5149149502910416E+002
5.004,5.5160975303611849E+002
5.005,5.5172725296734939E+002
5.006,5.5184399369421669E+002
5.007,5.5195997410647647E+002
5.008,5.5207519345851415E+002
5.009,5.5218965066982776E+002
5.01,5.5230334467820228E+002
5.011,5.5241627477909196E+002
5.012,5.5252843993989188E+002
5.013,5.5263983914622804E+002
5.014,5.5275047173440498E+002
5.015,5.5286033671951645E+002
5.016,5.5296943313482438E+002
5.017,5.5307776035724953E+002
5.018,5.5318531744936774E+002
5.019,5.5329210349185587E+002
5.02,5.5339811790200031E+002
5.021,5.5350335978962778E+002
5.022,5.5360782828259050E+002
5.023,5.5371152283827666E+002
5.024,5.5381444261351430E+002
5.025,5.5391658678307783E+002
5.026,5.5401795484417664E+002
5.027,5.5411854600037634E+002
5.028,5.5421835947310365E+002
5.029,5.5431739479909493E+002
5.03,5.5441565122837358E+002
5.031,5.5451312802873349E+002
5.032,5.5460982477613118E+002
5.033,5.5470574076675246E+002
5.034,5.5480087531445906E+002
5.035,5.5489522803410512E+002
5.036,5.5498879826773111E+002
5.037,5.5508158537495171E+002
5.038,5.5517358900918487E+002
5.039,5.5526480855800219E+002
5.04,5.5535524342644305E+002
5.041,5.5544489330614283E+002
5.042,5.5553375762986673E+002
5.043,5.5562183584773811E+002
5.044,5.5570912768924961E+002
5.045,5.5579563263201123E+002
5.046,5.5588135017087450E+002
5.047,5.5596628007281913E+002
5.048,5.5605042185993682E+002
5.049,5.5613377515482921E+002
5.05,5.5621633951141303E+002
5.051,5.5629811474605424E+002
5.052,5.5637910043956697E+002
5.053,5.5645929618972013E+002
5.054,5.5653870184945788E+002
5.055,5.5661731704318197E+002
5.056,5.5669514141211891E+002
5.057,5.5677217484538392E+002
5.058,5.5684841701056416E+002
5.059,5.5692386759193766E+002
5.06,5.5699852651437311E+002
5.061,5.5707239348823055E+002
5.062,5.5714546824042168E+002
5.063,5.5721775073114293E+002
5.064,5.5728924071310257E+002
5.065,5.5735993795541958E+002
5.066,5.5742984245318212E+002
5.067,5.5749895400101354E+002
5.068,5.5756727240980194E+002
5.069,5.5763479770908316E+002
5.07,5.5770152973495215E+002
5.071,5.5776746833961988E+002
5.072,5.5783261358661753E+002
5.073,5.5789696535305836E+002
5.074,5.5796052353202094E+002
5.075,5.5802328822057041E+002
5.076,5.5808525933637861E+002
5.077,5.5814643681292637E+002
5.078,5.5820682078034497E+002
5.079,5.5826641119639510E+002
5.08,5.5832520803448722E+002
5.081,5.5838321145734471E+002
5.082,5.5844042146233846E+002
5.083,5.5849683806232827E+002
5.084,5.5855246145214824E+002
5.085,5.5860729166829492E+002
5.086,5.5866132876258951E+002
5.087,5.5871457296148822E+002
5.088,5.5876702434012134E+002
5.089,5.5881868298877691E+002
5.09,5.5886954916503998E+002
5.091,5.5891962298217538E+002
5.092,5.5896890456843653E+002
5.093,5.5901739421203808E+002
5.094,5.5906509206387420E+002
5.095,5.5911199833640865E+002
5.096,5.5915811320772536E+002
5.097,5.5920343700609283E+002
5.098,5.5924796993178200E+002
5.099,5.5929171219964917E+002
5.1,5.5933466416740885E+002
5.101,5.5937682607176043E+002
5.102,5.5941819816381235E+002
5.103,5.5945878083021000E+002
5.104,5.5949857434355818E+002
5.105,5.5953757899069171E+002
5.106,5.5957579518666910E+002
5.107,5.5961322323947218E+002
5.108,5.5964986347113256E+002
5.109,5.5968571632460009E+002
5.11,5.5972078214270118E+002
5.111,5.5975506128213044E+002
5.112,5.5978855421320384E+002
5.113,5.5982126131305608E+002
5.114,5.5985318297250808E+002
5.115,5.5988431968871316E+002
5.116,5.5991467187257558E+002
5.117,5.5994423994850035E+002
5.118,5.5997302443994909E+002
5.119,5.6000102579105192E+002
5.12,5.6002824445925421E+002
5.121,5.6005468099379345E+002
5.122,5.6008033587148032E+002
5.123,5.6010520958225368E+002
5.124,5.6012930270059258E+002
5.125,5.6015261573544024E+002
5.126,5.6017514920867973E+002
5.127,5.6019690371949639E+002
5.128,5.6021787980841555E+002
5.129,5.6023807802871329E+002
5.13,5.6025749900374501E+002
5.131,5.6027614330506572E+002
5.132,5.6029401151679178E+002
5.133,5.6031110428591069E+002
5.134,5.6032742221445403E+002
5.135,5.6034296591682460E+002
5.136,5.6035773606310340E+002
5.137,5.6037173328524409E+002
5.138,5.6038495822738025E+002
5.139,5.6039741158214895E+002
5.14,5.6040909401086958E+002
5.141,5.6042000618685063E+002
5.142,5.6043014882474711E+002
5.143,5.6043952261468849E+002
5.144,5.6044812826686530E+002
5.145,5.6045596649261995E+002
5.146,5.6046303803512842E+002
5.147,5.6046934362206753E+002
5.148,5.6047488399265524E+002
5.149,5.6047965991083197E+002
5.15,5.6048367213178619E+002
5.151,5.6048692142205493E+002
5.152,5.6048940856580737E+002
5.153,5.6049113434518722E+002
5.154,5.6049209955349511E+002
5.155,5.6049230499459361E+002
5.156,5.6049175147702726E+002
5.157,5.6049043982030435E+002
5.158,5.6048837084744855E+002
5.159,5.6048554539284987E+002
5.16,5.6048196430167059E+002
5.161,5.6047762841556346E+002
5.162,5.6047253859421130E+002
5.163,5.6046669570787708E+002
5.164,5.6046010061631398E+002
5.165,5.6045275420394489E+002
5.166,5.6044465736558254E+002
5.167,5.6043581097855247E+002
5.168,5.6042621595146886E+002
5.169,5.6041587320314363E+002
5.17,5.6040478362795011E+002
5.171,5.6039294815814526E+002
5.172,5.6038036773599219E+002
5.173,5.6036704327239124E+002
5.174,5.6035297572269451E+002
5.175,5.6033816605207187E+002
5.176,5.6032261518742996E+002
5.177,5.6030632410667386E+002
5.178,5.6028929379733597E+002
5.179,5.6027152520181380E+002
5.18,5.6025301932002333E+002
5.181,5.6023377716131972E+002
5.182,5.6021379968307770E+002
5.183,5.6019308790668606E+002
5.184,5.6017164286278501E+002
5.185,5.6014946552321680E+002
5.186,5.6012655693030797E+002
5.187,5.6010291813544859E+002
5.188,5.6007855012444293E+002
5.189,5.6005345396002224E+002
5.19,5.6002763068747322E+002
5.191,5.6000108138502708E+002
5.192,5.5997380705632338E+002
5.193,5.5994580879047760E+002
5.194,5.5991708768523631E+002
5.195,5.5988764475703556E+002
5.196,5.5985748111416638E+002
5.197,5.5982659787336809E+002
5.198,5.5979499606338004E+002
5.199,5.5976267681114905E+002
5.2,5.5972964125188662E+002
5.201,5.5969589042614757E+002
5.202,5.5966142547901711E+002
5.203,5.5962624756366472E+002
5.204,5.5959035773197581E+002
5.205,5.5955375714666195E+002
5.206,5.5951644697833831E+002
5.207,5.5947842828974194E+002
5.208,5.5943970226070246E+002
5.209,5.5940027007877336E+002
5.21,5.5936013281706914E+002
5.211,5.5931929167203236E+002
5.212,5.5927774784765313E+002
5.213,5.5923550242695273E+002
5.214,5.5919255662248793E+002
5.215,5.5914891165418612E+002
5.216,5.5910456861451121E+002
5.217,5.5905952873163824E+002
5.218,5.5901379324093978E+002
5.219,5.5896736324386120E+002
5.22,5.5892023998370655E+002
5.221,5.5887242471080390E+002
5.222,5.5882391853512536E+002
5.223,5.5877472271461886E+002
5.224,5.5872483851408344E+002
5.225,5.5867426705157015E+002
5.226,5.5862300959918844E+002
5.227,5.5857106743573104E+002
5.228,5.5851844168688149E+002
5.229,5.5846513363843769E+002
5.23,5.5841114458271022E+002
5.231,5.5835647565257830E+002
5.232,5.5830112814705637E+002
5.233,5.5824510337150537E+002
5.234,5.5818840246556636E+002
5.235,5.5813102674100560E+002
5.236,5.5807297751577073E+002
5.237,5.5801425593583690E+002
5.238,5.5795486332526298E+002
5.239,5.5789480095341457E+002
5.24,5.5783407015431055E+002
5.241,5.5777267208171611E+002
5.242,5.5771060807537356E+002
5.243,5.5764787948082790E+002
