"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
14.33,2.9998693554226272E+000,3.2988003870159716E+001,1.9086702752159997E+001,8.6066010478452071E+001,8.6060275512631691E+001,9.9602593388435218E-007,-1.8856429593944607E-007
14.34,2.9998735806130954E+000,3.2988054807986160E+001,1.9086751019333061E+001,8.6065876661604690E+001,8.6060271529869866E+001,9.8847782180640359E-007,-1.8719677121370485E-007
14.35,2.9998777213444212E+000,3.2988105443275082E+001,1.9086799274477482E+001,8.6065745628017524E+001,8.6060267622611207E+001,9.8108447708469348E-007,-1.8585648071806230E-007
14.36,2.9998817793185641E+000,3.2988155782212530E+001,1.9086847518009034E+001,8.6065617318371736E+001,8.6060263789070916E+001,9.7384268553028841E-007,-1.8454286839029360E-007
14.37,2.9998857562025893E+000,3.2988205830858462E+001,1.9086895750329681E+001,8.6065491674649166E+001,8.6060260027476929E+001,9.6674931676659526E-007,-1.8325539166393788E-007
14.38,2.9998896536296691E+000,3.2988255595149532E+001,1.9086943971831136E+001,8.6065368640084685E+001,8.6060256336094582E+001,9.5980129157530375E-007,-1.8199352416910462E-007
14.39,2.9998934732006388E+000,3.2988305080904681E+001,1.9086992182895692E+001,8.6065248159106488E+001,8.6060252713227285E+001,9.5299561456176495E-007,-1.8075674493099173E-007
14.4,2.9998972164823812E+000,3.2988354293819263E+001,1.9087040383895960E+001,8.6065130177394792E+001,8.6060249157219843E+001,9.4632933216861508E-007,-1.7954454107040566E-007
14.41,2.9999008850104731E+000,3.2988403239476298E+001,1.9087088575218573E+001,8.6065014641799053E+001,8.6060245666618769E+001,9.3979955601021920E-007,-1.7835642400649287E-007
14.42,2.9999044802891168E+000,3.2988451923341422E+001,1.9087136757169482E+001,8.6064901500269443E+001,8.6060242239481695E+001,9.3340348620434815E-007,-1.7719189165057537E-007
14.43,2.9999080038048898E+000,3.2988500350817020E+001,1.9087184930124014E+001,8.6064790701489756E+001,8.6060238874455990E+001,9.2713831807051387E-007,-1.7605047701466683E-007
14.44,2.9999114569838068E+000,3.2988548527085314E+001,1.9087233094414056E+001,8.6064682196272344E+001,8.6060235570041371E+001,9.2100139141788881E-007,-1.7493170500419060E-007
14.45,2.9999148412281849E+000,3.2988596457242586E+001,1.9087281250366583E+001,8.6064575936316658E+001,8.6060232324781623E+001,9.1499005992542158E-007,-1.7383512752400151E-007
14.46,2.9999181579448000E+000,3.2988644146400773E+001,1.9087329398304750E+001,8.6064471873224335E+001,8.6060229137195279E+001,9.0910171448616629E-007,-1.7276029107319716E-007
14.47,2.9999214085117001E+000,3.2988691599566877E+001,1.9087377538544750E+001,8.6064369959648474E+001,8.6060226005845223E+001,9.0333376919832079E-007,-1.7170674484662964E-007
14.48,2.9999245942684620E+000,3.2988738821607633E+001,1.9087425671396975E+001,8.6064270149621962E+001,8.6060222929371193E+001,8.9768372668719724E-007,-1.7067405693749848E-007
14.49,2.9999277164604683E+000,3.2988785817048097E+001,1.9087473797142930E+001,8.6064172400476295E+001,8.6060219906469882E+001,8.9214925274043326E-007,-1.6966182513936508E-007
14.5,2.9999307764369245E+000,3.2988832590789038E+001,1.9087521916088313E+001,8.6064076666024505E+001,8.6060216935749594E+001,8.8672783111972426E-007,-1.6866961483612217E-007
14.51,2.9999337753376234E+000,3.2988879146971598E+001,1.9087570028490120E+001,8.6063982907324302E+001,8.6060214016038699E+001,8.8141734200372563E-007,-1.6769705081721672E-007
14.52,2.9999367144595910E+000,3.2988925490305981E+001,1.9087618134638561E+001,8.6063891080078662E+001,8.6060211146000427E+001,8.7621535759288673E-007,-1.6674372006170335E-007
14.53,2.9999395949617611E+000,3.2988971625001497E+001,1.9087666234792035E+001,8.6063801144780584E+001,8.6060208324448411E+001,8.7111973456117131E-007,-1.6580924735092887E-007
14.54,2.9999424180679464E+000,3.2989017555501945E+001,1.9087714329221814E+001,8.6063713059748963E+001,8.6060205550131755E+001,8.6612817554415830E-007,-1.6489323585848496E-007
14.55,2.9999451848843810E+000,3.2989063285824365E+001,1.9087762418171568E+001,8.6063626787368491E+001,8.6060202821921820E+001,8.6123863967260979E-007,-1.6399532656062265E-007
14.56,2.9999478965875275E+000,3.2989108820239707E+001,1.9087810501899060E+001,8.6063542287672234E+001,8.6060200138621767E+001,8.5644892737956160E-007,-1.6311514152644926E-007
14.57,2.9999505542427931E+000,3.2989154162615911E+001,1.9087858580636393E+001,8.6063459524526309E+001,8.6060197499151215E+001,8.5175706760722241E-007,-1.6225234062814542E-007
14.58,2.9999531589913984E+000,3.2989199317094808E+001,1.9087906654630157E+001,8.6063378459255858E+001,8.6060194902351299E+001,8.4716093060587765E-007,-1.6140654322666884E-007
14.59,2.9999557118341755E+000,3.2989244287309141E+001,1.9087954724095571E+001,8.6063299058006393E+001,8.6060192347211185E+001,8.4265866179041130E-007,-1.6057744429359776E-007
14.6,2.9999582138422491E+000,3.2989289077145685E+001,1.9088002789261303E+001,8.6063221284578049E+001,8.6060189832649371E+001,8.3824828521563606E-007,-1.5976468478675638E-007
14.61,2.9999606660690628E+000,3.2989333690426015E+001,1.9088050850351134E+001,8.6063145103401325E+001,8.6060187357607134E+001,8.3392783885479965E-007,-1.5896792996509439E-007
14.62,2.9999630693471779E+000,3.2989378130172405E+001,1.9088098907541209E+001,8.6063070486447671E+001,8.6060184921252585E+001,8.2969577580899577E-007,-1.5818691529801088E-007
14.63,2.9999654247736363E+000,3.2989422400363011E+001,1.9088146961061430E+001,8.6062997396749509E+001,8.6060182522484524E+001,8.2555007794448117E-007,-1.5742128443372837E-007
14.64,2.9999677333129990E+000,3.2989466504496228E+001,1.9088195011110972E+001,8.6062925801877157E+001,8.6060180160328372E+001,8.2148894631573198E-007,-1.5667071882438882E-007
14.65,2.9999699959379664E+000,3.2989510446098450E+001,1.9088243057892377E+001,8.6062855669152086E+001,8.6060177833826941E+001,8.1751059591738539E-007,-1.5593491612232793E-007
14.66,2.9999722134823283E+000,3.2989554228193121E+001,1.9088291101578061E+001,8.6062786970616131E+001,8.6060175542160479E+001,8.1361347027012567E-007,-1.5521360368290816E-007
14.67,2.9999743868607927E+000,3.2989597854096360E+001,1.9088339142353018E+001,8.6062719675624436E+001,8.6060173284409657E+001,8.0979589155121948E-007,-1.5450648455351303E-007
14.68,2.9999765169689940E+000,3.2989641327054180E+001,1.9088387180398332E+001,8.6062653754203623E+001,8.6060171059686823E+001,8.0605620053814887E-007,-1.5381327798195704E-007
14.69,2.9999786046898826E+000,3.2989684650266135E+001,1.9088435215890282E+001,8.6062589176844938E+001,8.6060168867113035E+001,8.0239276594610250E-007,-1.5313368971018142E-007
14.7,2.9999806508682334E+000,3.2989727826792745E+001,1.9088483248996443E+001,8.6062525915354257E+001,8.6060166705852524E+001,7.9880404041518476E-007,-1.5246745788433144E-007
14.71,2.9999826563349630E+000,3.2989770859643485E+001,1.9088531279885572E+001,8.6062463942021878E+001,8.6060164575121263E+001,7.9528848586067302E-007,-1.5181430984534814E-007
14.72,2.9999846219038018E+000,3.2989813751764750E+001,1.9088579308713886E+001,8.6062403229737910E+001,8.6060162474096060E+001,7.9184460147203748E-007,-1.5117398913507474E-007
14.73,2.9999865483957455E+000,3.2989856506131204E+001,1.9088627335649594E+001,8.6062343751228553E+001,8.6060160402035478E+001,7.8847087239612465E-007,-1.5054622038837949E-007
14.74,2.9999884365520550E+000,3.2989899125426724E+001,1.9088675360819259E+001,8.6062285481879954E+001,8.6060158358095819E+001,7.8516594702216330E-007,-1.4993077684842309E-007
14.75,2.9999902871597750E+000,3.2989941612498491E+001,1.9088723384380877E+001,8.6062228395565057E+001,8.6060156341569481E+001,7.8192836638702933E-007,-1.4932740204924771E-007
14.76,2.9999921009484050E+000,3.2989983969986419E+001,1.9088771406473438E+001,8.6062172468115008E+001,8.6060154351753354E+001,7.7875679745325564E-007,-1.4873586112726436E-007
14.77,2.9999938786691334E+000,3.2990026200608099E+001,1.9088819427238302E+001,8.6062117674666212E+001,8.6060152387921278E+001,7.7564985582030201E-007,-1.4815591381520544E-007
14.78,2.9999956210408749E+000,3.2990068306963870E+001,1.9088867446809179E+001,8.6062063991454806E+001,8.6060150449377417E+001,7.7260622702970169E-007,-1.4758732794532250E-007
14.79,2.9999973287873956E+000,3.2990110291671172E+001,1.9088915465321243E+001,8.6062011394587785E+001,8.6060148535436340E+001,7.6962457792002338E-007,-1.4702987404810102E-007
14.8,2.9999990026128653E+000,3.2990152157275084E+001,1.9088963482898922E+001,8.6061959860835671E+001,8.6060146645391484E+001,7.6670361728087146E-007,-1.4648332265166012E-007
14.81,3.0000006431224890E+000,3.2990193905963643E+001,1.9089011499654159E+001,8.6061909370279508E+001,8.6060144778680936E+001,7.6384224514902161E-007,-1.4594748209119070E-007
14.82,3.0000022510341946E+000,3.2990235540330758E+001,1.9089059515715064E+001,8.6061859899291434E+001,8.6060142934613637E+001,7.6103912824968801E-007,-1.4542212018972249E-007
14.83,3.0000038269768687E+000,3.2990277062647756E+001,1.9089107531189914E+001,8.6061811427201150E+001,8.6060141112567010E+001,7.5829312922840113E-007,-1.4490703717616537E-007
14.84,3.0000053715967163E+000,3.2990318475249325E+001,1.9089155546199656E+001,8.6061763932813506E+001,8.6060139311980961E+001,7.5560306404026065E-007,-1.4440202517529933E-007
14.85,3.0000068855061715E+000,3.2990359780346516E+001,1.9089203560847078E+001,8.6061717396044813E+001,8.6060137532246557E+001,7.5296780925758785E-007,-1.4390688441179689E-007
14.86,3.0000083693311943E+000,3.2990400980198679E+001,1.9089251575239487E+001,8.6061671796395686E+001,8.6060135772769243E+001,7.5038622742850323E-007,-1.4342142321056601E-007
14.87,3.0000098236705419E+000,3.2990442076966453E+001,1.9089299589478621E+001,8.6061627114283425E+001,8.6060134032984067E+001,7.4785721372403029E-007,-1.4294543909151552E-007
14.88,3.0000112491122208E+000,3.2990483072771148E+001,1.9089347603663409E+001,8.6061583330499857E+001,8.6060132312338467E+001,7.4537970528143269E-007,-1.4247874847766247E-007
14.89,3.0000126462320051E+000,3.2990523969688986E+001,1.9089395617888673E+001,8.6061540426253700E+001,8.6060130610286492E+001,7.4295264386998169E-007,-1.4202116779004414E-007
14.9,3.0000140155941613E+000,3.2990564769754101E+001,1.9089443632247512E+001,8.6061498383151346E+001,8.6060128926304202E+001,7.4057500389324390E-007,-1.4157251614868315E-007
14.91,3.0000153577523836E+000,3.2990605474963225E+001,1.9089491646831135E+001,8.6061457183183578E+001,8.6060127259884496E+001,7.3824577839047988E-007,-1.4113261537233896E-007
14.92,3.0000166732484312E+000,3.2990646087267812E+001,1.9089539661725230E+001,8.6061416808724445E+001,8.6060125610515328E+001,7.3596397436885902E-007,-1.4070129267958500E-007
14.93,3.0000179626134100E+000,3.2990686608580845E+001,1.9089587677013821E+001,8.6061377242522980E+001,8.6060123977704336E+001,7.3372862680648435E-007,-1.4027837798791295E-007
14.94,3.0000192263677254E+000,3.2990727040776193E+001,1.9089635692778071E+001,8.6061338467695577E+001,8.6060122360969785E+001,7.3153879398613779E-007,-1.3986370121306726E-007
14.95,3.0000204650281002E+000,3.2990767385714456E+001,1.9089683709101251E+001,8.6061300467504864E+001,8.6060120759861050E+001,7.2939352483161893E-007,-1.3945710037142894E-007
14.96,3.0000216790839005E+000,3.2990807645155535E+001,1.9089731726050594E+001,8.6061263226093914E+001,8.6060119173876743E+001,7.2729194289942109E-007,-1.3905841887919848E-007
14.97,3.0000228690234496E+000,3.2990847820856473E+001,1.9089779743704401E+001,8.6061226727682310E+001,8.6060117602607264E+001,7.2523315305682293E-007,-1.3866750015104921E-007
14.98,3.0000240353341123E+000,3.2990887914569861E+001,1.9089827762130948E+001,8.6061190956530325E+001,8.6060116045580088E+001,7.2321626481595609E-007,-1.3828418759997881E-007
14.99,3.0000251784848126E+000,3.2990927927981161E+001,1.9089875781402249E+001,8.6061155897508712E+001,8.6060114502396345E+001,7.2124043899486499E-007,-1.3790833273987601E-007
15,3.0000262989360365E+000,3.2990967862745030E+001,1.9089923801580845E+001,8.6061121535777772E+001,8.6060112972612458E+001,7.1930483172037197E-007,-1.3753978978385491E-007
15.01,3.0000273971395464E+000,3.2991007720484077E+001,1.9089971822732227E+001,8.6061087856795808E+001,8.6060111455833294E+001,7.1740863176423884E-007,-1.3717840484108979E-007
15.02,2.9995071878582498E+000,3.2980469135512415E+001,1.9274244948006302E+001,8.6011755940389691E+001,8.7522679375195509E+001,-1.7688588354265034E-004,4.7012034537091614E-004
15.03,2.9956565038098408E+000,3.2962401897051116E+001,1.9781380914560611E+001,8.5929272034167312E+001,9.1371132688193640E+001,-3.4930890218912039E-004,9.0964430928101164E-004
15.04,2.9858753642982534E+000,3.2953110174243207E+001,2.0529869960545760E+001,8.5890286688788606E+001,9.6683643031924973E+001,-5.0955350932734358E-004,1.2920675593309191E-003
15.05,2.9687240627475657E+000,3.2962984456535295E+001,2.1434764021696886E+001,8.5941613322740707E+001,1.0254552620607885E+002,-6.5326295314778872E-004,1.6099686255796487E-003
15.06,2.9437646442542809E+000,3.2997173580877913E+001,2.2418727427770840E+001,8.6104156011631687E+001,1.0819361413481194E+002,-7.7853065521738354E-004,1.8663182606684209E-003
15.07,2.9113231787831060E+000,3.3056700925865911E+001,2.3420169323994362E+001,8.6378838627904756E+001,1.1311310740164903E+002,-8.8535088002499268E-004,2.0683940383649083E-003
15.08,2.8722236739862357E+000,3.3139743646855813E+001,2.4396441350918714E+001,8.6753210972975282E+001,1.1705074662146539E+002,-9.7500875730807798E-004,2.2246547354841111E-003
15.09,2.8275435484993383E+000,3.3242827364763691E+001,2.5322620099671202E+001,8.7207517717119615E+001,1.1996253363366216E+002,-1.0495149242078516E-003,2.3434286098820002E-003
15.1,2.7784230659005624E+000,3.3361780839216252E+001,2.6187727712978351E+001,8.7719464470263972E+001,1.2193762096642989E+002,-1.1111554027542481E-003,2.4323252988478193E-003
15.11,2.7259386947992175E+000,3.3492400058492855E+001,2.6990265614356343E+001,8.8267448762390288E+001,1.2312987499567497E+002,-1.1621809476300643E-003,2.4979397065691858E-003
15.12,2.6710337042931598E+000,3.3630846680546405E+001,2.7734274947433565E+001,8.8832410949305100E+001,1.2370982324673592E+002,-1.2046245281102043E-003,2.5457386161679462E-003
15.13,2.6144915753056757E+000,3.3773841588802824E+001,2.8426412869630838E+001,8.9398639793201738E+001,1.2383685283056099E+002,-1.2402175542074721E-003,2.5800857305253453E-003
15.14,2.5569370684245731E+000,3.3918719509081306E+001,2.9074058653348612E+001,8.9953887976223470E+001,1.2364647555704499E+002,-1.2703727323957633E-003,2.6043583824391847E-003
15.15,2.4988521252837317E+000,3.4063401925242665E+001,2.9684235335014090E+001,9.0489097861625993E+001,1.2324688196675848E+002,-1.2962046689540836E-003,2.6211074151665705E-003
15.16,2.4405983520731822E+000,3.4206327320499014E+001,3.0263098544143986E+001,9.0997940902662009E+001,1.2272052086679165E+002,-1.3185701142863994E-003,2.6322242131933205E-003
15.17,2.3824404121555864E+000,3.4346366259858343E+001,3.0815773199891730E+001,9.1476307862934533E+001,1.2212782284498986E+002,-1.3381134605670317E-003,2.6390953094350971E-003
15.18,2.3245673577735890E+000,3.4482737442120602E+001,3.1346381559850872E+001,9.1921828145480063E+001,1.2151144790193729E+002,-1.3553103619688908E-003,2.6427294592861052E-003
15.19,2.2671110271154897E+000,3.4614930994231663E+001,3.1858164436840905E+001,9.2333445045508427E+001,1.2090033442905141E+002,-1.3705069414101548E-003,2.6438607964944399E-003
15.2,2.2101608157405312E+000,3.4742644174500420E+001,3.2353631115469057E+001,9.2711068178365736E+001,1.2031312816774341E+002,-1.3839516618553464E-003,2.6430254643037654E-003
15.21,2.1537753477391557E+000,3.4865728587778278E+001,3.2834709471952984E+001,9.3055294597893791E+001,1.1976098645014906E+002,-1.3958214087154191E-003,2.6406189312032694E-003
15.22,2.0979913311508533E+000,3.4984148744489623E+001,3.3302878376057812E+001,9.3367194337799333E+001,1.1924975480093887E+002,-1.4062414864288966E-003,2.6369357771988777E-003
15.23,2.0428301693282789E+000,3.5097950120999393E+001,3.3759278276349036E+001,9.3648148643331936E+001,1.1878161893474842E+002,-1.4153007810542198E-003,2.6322000232580599E-003
15.24,1.9883027804226419E+000,3.5207235142743869E+001,3.4204799186471057E+001,9.3899731099092506E+001,1.1835633218156366E+002,-1.4230629995280848E-003,2.6265839142359110E-003
15.25,1.9344130556703996E+000,3.5312145423883678E+001,3.4640148093750625E+001,9.4123621839567448E+001,1.1797210150793831E+002,-1.4295748785761323E-003,2.6202211528363211E-003
15.26,1.8811603551942069E+000,3.5412848539777578E+001,3.5065899612839210E+001,9.4321545763655408E+001,1.1762622346228528E+002,-1.4348719432831262E-003,2.6132174565669012E-003
15.27,1.8285411040693460E+000,3.5509529204351040E+001,3.5482525474687449E+001,9.4495233167340317E+001,1.1731548772822619E+002,-1.4389827503260943E-003,2.6055574326785285E-003
15.28,1.7765505807592457E+000,3.5602378170245707E+001,3.5890284144591853E+001,9.4646371268304406E+001,1.1703598500146086E+002,-1.4419310332142304E-003,2.5968966425546796E-003
15.29,1.7251849449323151E+000,3.5691578461475864E+001,3.6289353643899929E+001,9.4776547365442198E+001,1.1678379433067268E+002,-1.4437413701361705E-003,2.5874138996304545E-003
15.3,1.6744408396998223E+000,3.5777307261562299E+001,3.6679990987760632E+001,9.4887260962645414E+001,1.1655564026345628E+002,-1.4444412432156539E-003,2.5773089766351026E-003
15.31,1.6243147030044154E+000,3.5859740737468904E+001,3.7062499246515628E+001,9.4979949366167631E+001,1.1634875954145657E+002,-1.4440588393435652E-003,2.5667326264708946E-003
15.32,1.5748024498670812E+000,3.5939056501682160E+001,3.7437201394478905E+001,9.5056001297509624E+001,1.1616077999622195E+002,-1.4426218294158934E-003,2.5557953357201856E-003
15.33,1.5258994139360380E+000,3.6015434350189054E+001,3.7804422772391021E+001,9.5116762508006417E+001,1.1598962808108844E+002,-1.4401568657363003E-003,2.5445749872966342E-003
15.34,1.4776004391918323E+000,3.6089055905170198E+001,3.8164479915856660E+001,9.5163536394844556E+001,1.1583346141152984E+002,-1.4366895260305129E-003,2.5331233884434180E-003
15.35,1.4299000442803365E+000,3.6160103637214455E+001,3.8517673997849165E+001,9.5197581850397981E+001,1.1569062168136263E+002,-1.4322445072293974E-003,2.5214716706392624E-003
15.36,1.3827926152254137E+000,3.6228759558759776E+001,3.8864287304103200E+001,9.5220109771717375E+001,1.1555960164540387E+002,-1.4268459450474562E-003,2.5096347776768211E-003
15.37,1.3362725902573755E+000,3.6295203839969716E+001,3.9204581834041413E+001,9.5232279294597745E+001,1.1543902307171629E+002,-1.4205177629897047E-003,2.4976150481499527E-003
15.38,1.2903346238109610E+000,3.6359613459492415E+001,3.9538799138852831E+001,9.5235194280491228E+001,1.1532762134978948E+002,-1.4132840055761039E-003,2.4854051024733354E-003
15.39,1.2449737218485109E+000,3.6422160961220179E+001,3.9867160920710340E+001,9.5229900362383361E+001,1.1522423446655621E+002,-1.4051691287308686E-003,2.4729901428948691E-003
15.4,1.2001853431016114E+000,3.6483013393821778E+001,4.0189869979056546E+001,9.5217382763164665E+001,1.1512779479048162E+002,-1.3961982259854391E-003,2.4603497619319187E-003
15.41,1.1559654762012341E+000,3.6542331345074174E+001,4.0507111351182985E+001,9.5198564623026172E+001,1.1503732211614138E+002,-1.3863972102607775E-003,2.4474594108776231E-003
15.42,1.1123106813546435E+000,3.6600268234063080E+001,4.0819053495675597E+001,9.5174306511080133E+001,1.1495191722481364E+002,-1.3757929210739129E-003,2.4342915159926834E-003
15.43,1.0692181145468327E+000,3.6656969694321297E+001,4.1125849366650833E+001,9.5145406179328361E+001,1.1487075611370437E+002,-1.3644131934983214E-003,2.4208164155434002E-003
15.44,1.0266855307035094E+000,3.6712573116783808E+001,4.1427637433767323E+001,9.5112599052666127E+001,1.1479308409503891E+002,-1.3522868817697250E-003,2.4070030995666054E-003
15.45,9.8471127891280708E-001,3.6767207197226213E+001,4.1724542448335455E+001,9.5076558405646551E+001,1.1471821070356134E+002,-1.3394438624144374E-003,2.3928198786781671E-003
15.46,9.4329427579910907E-001,3.6820991731733315E+001,4.2016676346389360E+001,9.5037896942798682E+001,1.1464550368499620E+002,-1.3259149918945776E-003,2.3782348587476588E-003
15.47,9.0243397314502127E-001,3.6874037436303837E+001,4.2304138974721170E+001,9.4997168291540390E+001,1.1457438330757766E+002,-1.3117320526341743E-003,2.3632163978293988E-003
15.48,8.6213038043966084E-001,3.6926446043084965E+001,4.2587018503813397E+001,9.4954869836640711E+001,1.1450431593463377E+002,-1.2969277015187880E-003,2.3477335225792484E-003
15.49,8.2238377817872776E-001,3.6978309494764837E+001,4.2865393067970011E+001,9.4911440121757110E+001,1.1443481362578137E+002,-1.2815353153306465E-003,2.3317561837826223E-003
15.5,7.8319503951581815E-001,3.7029711035972262E+001,4.3139329651002591E+001,9.4867267225522326E+001,1.1436542241154717E+002,-1.2655890119466788E-003,2.3152557478164984E-003
15.51,7.4456533682551784E-001,3.7080724534626818E+001,4.3408885839754539E+001,9.4822686592732495E+001,1.1429572272235998E+002,-1.2491234946189105E-003,2.2982051970273252E-003
15.52,7.0649615009856082E-001,3.7131414846112243E+001,4.3674110144377345E+001,9.4777984769586070E+001,1.1422532390367923E+002,-1.2321739602192570E-003,2.2805794205792624E-003
15.53,6.6898922270057748E-001,3.7181837749087777E+001,4.3935042375251314E+001,9.4733400627875000E+001,1.1415386128754994E+002,-1.2147760157614901E-003,2.2623555203411653E-003
15.54,6.3204650573057453E-001,3.7232040225633931E+001,4.4191714323535862E+001,9.4689128336121058E+001,1.1408099269854031E+002,-1.1969655725840671E-003,2.2435130618562371E-003
15.55,5.9567010716008006E-001,3.7282060662632844E+001,4.4444150362609044E+001,9.4645319746882862E+001,1.1400639584571451E+002,-1.1787787536759894E-003,2.2240343395913418E-003
15.56,5.5986224046778099E-001,3.7331929217384072E+001,4.4692368164168762E+001,9.4602087434502820E+001,1.1392976594319177E+002,-1.1602517841139920E-003,2.2039046163550963E-003
15.57,5.2462517796252561E-001,3.7381667744504917E+001,4.4936379083972241E+001,9.4559505589786568E+001,1.1385081457118753E+002,-1.1414209033243220E-003,2.1831123452515739E-003
15.58,4.8996119695739482E-001,3.7431290355927288E+001,4.5176189015278915E+001,9.4517613805983999E+001,1.1376926776389494E+002,-1.1223222620917093E-003,2.1616494103876499E-003
15.59,4.5587253231768260E-001,3.7480803740523939E+001,4.5411799089644397E+001,9.4476419568496766E+001,1.1368486517113374E+002,-1.1029918261911374E-003,2.1395113289274744E-003
15.6,4.2236132781134128E-001,3.7530207449590456E+001,4.5643206344847869E+001,9.4435900535651015E+001,1.1359735957298700E+002,-1.0834652765739344E-003,2.1166974177854376E-003
15.61,3.8942958791681143E-001,3.7579494314544576E+001,4.5870404480985258E+001,9.4396007311051548E+001,1.1350651655725159E+002,-1.0637779100896223E-003,2.0932109506813148E-003
15.62,3.5707913229973176E-001,3.7628650908273578E+001,4.6093384637539877E+001,9.4356666275716250E+001,1.1341211448503002E+002,-1.0439645441486344E-003,2.0690592920726367E-003
15.63,3.2531154996248929E-001,3.7677657980598966E+001,4.6312136158537882E+001,9.4317782231559804E+001,1.1331394481442736E+002,-1.0240594162219728E-003,2.0442539768249250E-003
15.64,2.9412815726374997E-001,3.7726490978442101E+001,4.6526647377473381E+001,9.4279241271164196E+001,1.1321181252015019E+002,-1.0040960913797457E-003,2.0188107737041175E-003
15.65,2.6352995440001548E-001,3.7775120524627106E+001,4.6736906385864536E+001,9.4240913416752875E+001,1.1310553683505132E+002,-9.8410736010116646E-004,1.9927496723566264E-003
15.66,2.3351758587169666E-001,3.7823512971930768E+001,4.6942901796418354E+001,9.4202655448794786E+001,1.1299495199722064E+002,-9.6412514331916700E-004,1.9660948471500535E-003
15.67,2.0409130376872134E-001,3.7871630968193017E+001,4.7144623484453739E+001,9.4164313673841988E+001,1.1287990810327159E+002,-9.4418040064914882E-004,1.9388745670811719E-003
15.68,1.7525093260227154E-001,3.7919434029204481E+001,4.7342063302877307E+001,9.4125726638885155E+001,1.1276027204103383E+002,-9.2430303743244681E-004,1.9111210477366124E-003
15.69,1.4699583765530291E-001,3.7966879124848873E+001,4.7535215753800820E+001,9.4086727795818760E+001,1.1263592840516171E+002,-9.0452181636004286E-004,1.8828702510600070E-003
15.7,1.1932489647684814E-001,3.8013921272579125E+001,4.7724078680168205E+001,9.4047148101116349E+001,1.1250678070163831E+002,-8.8486427362555458E-004,1.8541616400249044E-003
15.71,9.2236474128691390E-002,3.8060514130935474E+001,4.7908653554300912E+001,9.4006818520647712E+001,1.1237275078964629E+002,-8.6535663441231702E-004,1.8250378422753528E-003
15.72,6.5728403609948235E-002,3.8106610573795813E+001,4.8088946412088205E+001,9.3965572368059100E+001,1.1223378170389063E+002,-8.4602374822439325E-004,1.7955443537303684E-003
15.73,3.9797967112120233E-002,3.8152163280893078E+001,4.8264967988201548E+001,9.3923247629324734E+001,1.1208983672798414E+002,-8.2688901170618510E-004,1.7657290964694676E-003
15.74,1.4441885205182468E-002,3.8197125288395647E+001,4.8436734153703739E+001,9.3879689031070015E+001,1.1194090020393585E+002,-8.0797431260295983E-004,1.7356420133487354E-003
15.75,-1.0343686941119926E-002,3.8241450508913147E+001,4.8604266129994734E+001,9.3834749888342685E+001,1.1178697748585836E+002,-7.8929998632311013E-004,1.7053345569250588E-003
15.76,-3.4563165962306318E-002,3.8285094233989895E+001,4.8767590734843552E+001,9.3788293879613093E+001,1.1162809517901842E+002,-7.7088476692397170E-004,1.6748592843779122E-003
15.77,-5.8221537152723067E-002,3.8328013596683043E+001,4.8926740467421901E+001,9.3740196555272746E+001,1.1146430083683288E+002,-7.5274575433065304E-004,1.6442693067441653E-003
15.78,-8.1324347589836213E-002,3.8370167998497308E+001,4.9081753549331069E+001,9.3690346656254675E+001,1.1129566262168842E+002,-7.3489839138618312E-004,1.6136177803336793E-003
15.79,-1.0387769341223921E-001,3.8411519484727215E+001,4.9232673821017897E+001,9.3638647172452906E+001,1.1112226847131876E+002,-7.1735645262221992E-004,1.5829573822928814E-003
15.8,-1.2588819103081547E-001,3.8452032999008701E+001,4.9379550485245787E+001,9.3585015821580626E+001,1.1094422488144015E+002,-7.0013208755150143E-004,1.5523399164962728E-003
15.81,-1.4736297433926926E-001,3.8491676751324121E+001,4.9522438106697827E+001,9.3529386136038866E+001,1.1076165657481562E+002,-6.8323577545117032E-004,1.5218158437847067E-003
15.82,-1.6830965829744965E-001,3.8530422384403188E+001,4.9661396205991650E+001,9.3471707534816744E+001,1.1057470484564948E+002,-6.6667637811482162E-004,1.4914337701662302E-003
15.83,-1.8873631125242504E-001,3.8568245146817354E+001,4.9796488939918262E+001,9.3411945492618955E+001,1.1038352623954634E+002,-6.5046117366902108E-004,1.4612401380070170E-003
15.84,-2.0865142054265606E-001,3.8605123990349647E+001,4.9927784698709218E+001,9.3350081386494836E+001,1.1018829099015049E+002,-6.3459590652656969E-004,1.4312788687811395E-003
15.85,-2.2806385646392219E-001,3.8641041619580612E+001,5.0055355691142907E+001,9.3286112166211964E+001,1.0998918146863134E+002,-6.1908484511963020E-004,1.4015910841355889E-003
15.86,-2.4698283277318950E-001,3.8675984479031641E+001,5.0179277463471209E+001,9.3220049789900457E+001,1.0978639040803867E+002,-6.0393085429659530E-004,1.3722148952361019E-003
15.87,-2.6541787089215590E-001,3.8709942757902404E+001,5.0299628480383923E+001,9.3151920741245490E+001,1.0958011937563704E+002,-5.8913545002320779E-004,1.3431852000904980E-003
15.88,-2.8337875474018892E-001,3.8742910261296821E+001,5.0416489621488516E+001,9.3081765041920761E+001,1.0937057702187680E+002,-5.7469889721074635E-004,1.3145335905170963E-003
