"time","V","X"
4.711,3.9261953634485930E-001,-1.7428975049465225E+000
4.712,3.9276235869885945E-001,-1.7425048854101775E+000
4.713,3.9290528131861208E-001,-1.7421121230514784E+000
4.714,3.9304830458376933E-001,-1.7417192177701597E+000
4.715,3.9319142887333480E-001,-1.7413261694655757E+000
4.716,3.9333465456567074E-001,-1.7409329780367022E+000
4.717,3.9347798203850531E-001,-1.7405396433821365E+000
4.718,3.9362141166893999E-001,-1.7401461654000978E+000
4.719,3.9376494383345673E-001,-1.7397525439884287E+000
4.72,3.9390857890792519E-001,-1.7393587790445950E+000
4.721,3.9405231726760986E-001,-1.7389648704656870E+000
4.722,3.9419615928717727E-001,-1.7385708181484194E+000
4.723,3.9434010534070302E-001,-1.7381766219891321E+000
4.724,3.9448415580167878E-001,-1.7377822818837914E+000
4.725,3.9462831104301938E-001,-1.7373877977279895E+000
4.726,3.9477257143706984E-001,-1.7369931694169463E+000
4.727,3.9491693735561217E-001,-1.7365983968455090E+000
4.728,3.9506140916987242E-001,-1.7362034799081532E+000
4.729,3.9520598725052741E-001,-1.7358084184989833E+000
4.73,3.9535067196771168E-001,-1.7354132125117325E+000
4.731,3.9549546369102428E-001,-1.7350178618397647E+000
4.732,3.9564036278953557E-001,-1.7346223663760736E+000
4.733,3.9578536963179378E-001,-1.7342267260132840E+000
4.734,3.9593048458583191E-001,-1.7338309406436521E+000
4.735,3.9607570801917430E-001,-1.7334350101590661E+000
4.736,3.9622104029884336E-001,-1.7330389344510468E+000
4.737,3.9636648179136597E-001,-1.7326427134107478E+000
4.738,3.9651203286278025E-001,-1.7322463469289564E+000
4.739,3.9665769387864203E-001,-1.7318498348960936E+000
4.74,3.9680346520403131E-001,-1.7314531772022148E+000
4.741,3.9694934720355873E-001,-1.7310563737370106E+000
4.742,3.9709534024137211E-001,-1.7306594243898068E+000
4.743,3.9724144468116279E-001,-1.7302623290495653E+000
4.744,3.9738766088617189E-001,-1.7298650876048840E+000
4.745,3.9753398921919686E-001,-1.7294676999439977E+000
4.746,3.9768043004259768E-001,-1.7290701659547785E+000
4.747,3.9782698371830316E-001,-1.7286724855247357E+000
4.748,3.9797365060781720E-001,-1.7282746585410174E+000
4.749,3.9812043107222489E-001,-1.7278766848904095E+000
4.75,3.9826732547219895E-001,-1.7274785644593371E+000
4.751,3.9841433416800570E-001,-1.7270802971338648E+000
4.752,3.9856145751951122E-001,-1.7266818827996966E+000
4.753,3.9870869588618751E-001,-1.7262833213421769E+000
4.754,3.9885604962711851E-001,-1.7258846126462906E+000
4.755,3.9900351910100618E-001,-1.7254857565966633E+000
4.756,3.9915110466617643E-001,-1.7250867530775622E+000
4.757,3.9929880668058521E-001,-1.7246876019728958E+000
4.758,3.9944662550182441E-001,-1.7242883031662151E+000
4.759,3.9959456148712785E-001,-1.7238888565407131E+000
4.76,3.9974261499337710E-001,-1.7234892619792259E+000
4.761,3.9989078637710745E-001,-1.7230895193642324E+000
4.762,4.0003907599451360E-001,-1.7226896285778552E+000
4.763,4.0018748420145567E-001,-1.7222895895018606E+000
4.764,4.0033601135346486E-001,-1.7218894020176589E+000
4.765,4.0048465780574927E-001,-1.7214890660063054E+000
4.766,4.0063342391319962E-001,-1.7210885813484995E+000
4.767,4.0078231003039499E-001,-1.7206879479245862E+000
4.768,4.0093131651160846E-001,-1.7202871656145557E+000
4.769,4.0108044371081275E-001,-1.7198862342980441E+000
4.77,4.0122969198168601E-001,-1.7194851538543332E+000
4.771,4.0137906167761722E-001,-1.7190839241623515E+000
4.772,4.0152855315171193E-001,-1.7186825451006738E+000
4.773,4.0167816675679774E-001,-1.7182810165475220E+000
4.774,4.0182790284542985E-001,-1.7178793383807651E+000
4.775,4.0197776176989658E-001,-1.7174775104779196E+000
4.776,4.0212774388222483E-001,-1.7170755327161495E+000
4.777,4.0227784953418561E-001,-1.7166734049722672E+000
4.778,4.0242807907729933E-001,-1.7162711271227329E+000
4.779,4.0257843286284134E-001,-1.7158686990436554E+000
4.78,4.0272891124184729E-001,-1.7154661206107924E+000
4.781,4.0287951456511850E-001,-1.7150633916995504E+000
4.782,4.0303024318322722E-001,-1.7146605121849852E+000
4.783,4.0318109744652203E-001,-1.7142574819418017E+000
4.784,4.0333207770513319E-001,-1.7138543008443550E+000
4.785,4.0348318430897767E-001,-1.7134509687666497E+000
4.786,4.0363441760776470E-001,-1.7130474855823405E+000
4.787,4.0378577795100085E-001,-1.7126438511647326E+000
4.788,4.0393726568799515E-001,-1.7122400653867815E+000
4.789,4.0408888116786440E-001,-1.7118361281210934E+000
4.79,4.0424062473953831E-001,-1.7114320392399254E+000
4.791,4.0439249675176459E-001,-1.7110277986151856E+000
4.792,4.0454449755311411E-001,-1.7106234061184338E+000
4.793,4.0469662749198598E-001,-1.7102188616208804E+000
4.794,4.0484888691661258E-001,-1.7098141649933882E+000
4.795,4.0500127617506465E-001,-1.7094093161064714E+000
4.796,4.0515379561525633E-001,-1.7090043148302962E+000
4.797,4.0530644558495016E-001,-1.7085991610346809E+000
4.798,4.0545922643176202E-001,-1.7081938545890958E+000
4.799,4.0561213850316624E-001,-1.7077883953626638E+000
4.8,4.0576518214650037E-001,-1.7073827832241606E+000
4.801,4.0591835770897022E-001,-1.7069770180420138E+000
4.802,4.0607166553765472E-001,-1.7065710996843046E+000
4.803,4.0622510597951084E-001,-1.7061650280187668E+000
4.804,4.0637867938137845E-001,-1.7057588029127873E+000
4.805,4.0653238608998515E-001,-1.7053524242334057E+000
4.806,4.0668622645195113E-001,-1.7049458918473155E+000
4.807,4.0684020081379391E-001,-1.7045392056208635E+000
4.808,4.0699430952193322E-001,-1.7041323654200495E+000
4.809,4.0714855292269575E-001,-1.7037253711105274E+000
4.81,4.0730293136231988E-001,-1.7033182225576045E+000
4.811,4.0745744518696042E-001,-1.7029109196262420E+000
4.812,4.0761209474269339E-001,-1.7025034621810549E+000
4.813,4.0776688037552056E-001,-1.7020958500863119E+000
4.814,4.0792180243137427E-001,-1.7016880832059362E+000
4.815,4.0807686125612208E-001,-1.7012801614035047E+000
4.816,4.0823205719557137E-001,-1.7008720845422485E+000
4.817,4.0838739059547402E-001,-1.7004638524850528E+000
4.818,4.0854286180153093E-001,-1.7000554650944573E+000
4.819,4.0869847115939673E-001,-1.6996469222326556E+000
4.82,4.0885421901468427E-001,-1.6992382237614960E+000
4.821,4.0901010571296920E-001,-1.6988293695424812E+000
4.822,4.0916613159979454E-001,-1.6984203594367682E+000
4.823,4.0932229702067519E-001,-1.6980111933051683E+000
4.824,4.0947860232110234E-001,-1.6976018710081475E+000
4.825,4.0963504784654814E-001,-1.6971923924058263E+000
4.826,4.0979163394247009E-001,-1.6967827573579797E+000
4.827,4.0994836095431547E-001,-1.6963729657240372E+000
4.828,4.1010522922752585E-001,-1.6959630173630826E+000
4.829,4.1026223910754139E-001,-1.6955529121338551E+000
4.83,4.1041939093980540E-001,-1.6951426498947473E+000
4.831,4.1057668506976869E-001,-1.6947322305038073E+000
4.832,4.1073412184289393E-001,-1.6943216538187373E+000
4.833,4.1089170160466004E-001,-1.6939109196968942E+000
4.834,4.1104942470056643E-001,-1.6935000279952894E+000
4.835,4.1120729147613755E-001,-1.6930889785705887E+000
4.836,4.1136530227692703E-001,-1.6926777712791123E+000
4.837,4.1152345744852209E-001,-1.6922664059768353E+000
4.838,4.1168175733654772E-001,-1.6918548825193866E+000
4.839,4.1184020228667106E-001,-1.6914432007620499E+000
4.84,4.1199879264460565E-001,-1.6910313605597631E+000
4.841,4.1215752875611561E-001,-1.6906193617671184E+000
4.842,4.1231641096701993E-001,-1.6902072042383620E+000
4.843,4.1247543962319672E-001,-1.6897948878273950E+000
4.844,4.1263461507058735E-001,-1.6893824123877716E+000
4.845,4.1279393765520062E-001,-1.6889697777727009E+000
4.846,4.1295340772311706E-001,-1.6885569838350456E+000
4.847,4.1311302562049301E-001,-1.6881440304273223E+000
4.848,4.1327279169356473E-001,-1.6877309174017017E+000
4.849,4.1343270628865264E-001,-1.6873176446100080E+000
4.85,4.1359276975216541E-001,-1.6869042119037192E+000
4.851,4.1375298243060399E-001,-1.6864906191339668E+000
4.852,4.1391334467056584E-001,-1.6860768661515360E+000
4.853,4.1407385681874898E-001,-1.6856629528068652E+000
4.854,4.1423451922195598E-001,-1.6852488789500464E+000
4.855,4.1439533222709818E-001,-1.6848346444308242E+000
4.856,4.1455629618119949E-001,-1.6844202490985969E+000
4.857,4.1471741143140073E-001,-1.6840056928024156E+000
4.858,4.1487867832496345E-001,-1.6835909753909841E+000
4.859,4.1504009720927404E-001,-1.6831760967126590E+000
4.86,4.1520166843184764E-001,-1.6827610566154496E+000
4.861,4.1536339234033215E-001,-1.6823458549470176E+000
4.862,4.1552526928251238E-001,-1.6819304915546771E+000
4.863,4.1568729960631373E-001,-1.6815149662853945E+000
4.864,4.1584948365980645E-001,-1.6810992789857881E+000
4.865,4.1601182179120927E-001,-1.6806834295021282E+000
4.866,4.1617431434889357E-001,-1.6802674176803369E+000
4.867,4.1633696168138723E-001,-1.6798512433659880E+000
4.868,4.1649976413737855E-001,-1.6794349064043066E+000
4.869,4.1666272206572003E-001,-1.6790184066401690E+000
4.87,4.1682583581543248E-001,-1.6786017439181031E+000
4.871,4.1698910573570874E-001,-1.6781849180822876E+000
4.872,4.1715253217591763E-001,-1.6777679289765517E+000
4.873,4.1731611548560771E-001,-1.6773507764443756E+000
4.874,4.1747985601451115E-001,-1.6769334603288899E+000
4.875,4.1764375411254773E-001,-1.6765159804728753E+000
4.876,4.1780781012982843E-001,-1.6760983367187625E+000
4.877,4.1797202441665943E-001,-1.6756805289086325E+000
4.878,4.1813639732354574E-001,-1.6752625568842157E+000
4.879,4.1830092920119527E-001,-1.6748444204868920E+000
4.88,4.1846562040052226E-001,-1.6744261195576906E+000
4.881,4.1863047127265141E-001,-1.6740076539372899E+000
4.882,4.1879548216892137E-001,-1.6735890234660171E+000
4.883,4.1896065344088873E-001,-1.6731702279838481E+000
4.884,4.1912598544033158E-001,-1.6727512673304070E+000
4.885,4.1929147851925336E-001,-1.6723321413449665E+000
4.886,4.1945713302988652E-001,-1.6719128498664471E+000
4.887,4.1962294932469635E-001,-1.6714933927334170E+000
4.888,4.1978892775638454E-001,-1.6710737697840923E+000
4.889,4.1995506867789312E-001,-1.6706539808563357E+000
4.89,4.2012137244240788E-001,-1.6702340257876576E+000
4.891,4.2028783940336223E-001,-1.6698139044152149E+000
4.892,4.2045446991444085E-001,-1.6693936165758114E+000
4.893,4.2062126432958341E-001,-1.6689731621058967E+000
4.894,4.2078822300298807E-001,-1.6685525408415671E+000
4.895,4.2095534628911535E-001,-1.6681317526185639E+000
4.896,4.2112263454269161E-001,-1.6677107972722747E+000
4.897,4.2129008811871271E-001,-1.6672896746377319E+000
4.898,4.2145770737244781E-001,-1.6668683845496131E+000
4.899,4.2162549265944282E-001,-1.6664469268422404E+000
4.9,4.2179344433552401E-001,-1.6660253013495807E+000
4.901,4.2196156275680169E-001,-1.6656035079052451E+000
4.902,4.2212984827967381E-001,-1.6651815463424882E+000
4.903,4.2229830126082957E-001,-1.6647594164942083E+000
4.904,4.2246692205725295E-001,-1.6643371181929474E+000
4.905,4.2263571102622632E-001,-1.6639146512708900E+000
4.906,4.2280466852533399E-001,-1.6634920155598636E+000
4.907,4.2297379491246584E-001,-1.6630692108913381E+000
4.908,4.2314309054582078E-001,-1.6626462370964255E+000
4.909,4.2331255578391042E-001,-1.6622230940058795E+000
4.91,4.2348219098556245E-001,-1.6617997814500955E+000
4.911,4.2365199650992441E-001,-1.6613762992591099E+000
4.912,4.2382197271646699E-001,-1.6609526472625999E+000
4.913,4.2399211996498770E-001,-1.6605288252898833E+000
4.914,4.2416243861561437E-001,-1.6601048331699182E+000
4.915,4.2433292902880859E-001,-1.6596806707313025E+000
4.916,4.2450359156536932E-001,-1.6592563378022736E+000
4.917,4.2467442658643628E-001,-1.6588318342107080E+000
4.918,4.2484543445349354E-001,-1.6584071597841215E+000
4.919,4.2501661552837300E-001,-1.6579823143496679E+000
4.92,4.2518797017325782E-001,-1.6575572977341395E+000
4.921,4.2535949875068590E-001,-1.6571321097639662E+000
4.922,4.2553120162355340E-001,-1.6567067502652153E+000
4.923,4.2570307915511818E-001,-1.6562812190635916E+000
4.924,4.2587513170900326E-001,-1.6558555159844364E+000
4.925,4.2604735964920026E-001,-1.6554296408527271E+000
4.926,4.2621976334007294E-001,-1.6550035934930778E+000
4.927,4.2639234314636049E-001,-1.6545773737297376E+000
4.928,4.2656509943318111E-001,-1.6541509813865911E+000
4.929,4.2673803256603532E-001,-1.6537244162871578E+000
4.93,4.2691114291080956E-001,-1.6532976782545916E+000
4.931,4.2708443083377945E-001,-1.6528707671116807E+000
4.932,4.2725789670161324E-001,-1.6524436826808468E+000
4.933,4.2743154088137536E-001,-1.6520164247841451E+000
4.934,4.2760536374052965E-001,-1.6515889932432637E+000
4.935,4.2777936564694280E-001,-1.6511613878795230E+000
4.936,4.2795354696888793E-001,-1.6507336085138760E+000
4.937,4.2812790807504775E-001,-1.6503056549669068E+000
4.938,4.2830244933451811E-001,-1.6498775270588317E+000
4.939,4.2847717111681133E-001,-1.6494492246094972E+000
4.94,4.2865207379185954E-001,-1.6490207474383802E+000
4.941,4.2882715773001817E-001,-1.6485920953645883E+000
4.942,4.2900242330206928E-001,-1.6481632682068581E+000
4.943,4.2917787087922482E-001,-1.6477342657835559E+000
4.944,4.2935350083313023E-001,-1.6473050879126765E+000
4.945,4.2952931353586754E-001,-1.6468757344118432E+000
4.946,4.2970530935995899E-001,-1.6464462050983073E+000
4.947,4.2988148867837017E-001,-1.6460164997889473E+000
4.948,4.3005785186451356E-001,-1.6455866183002688E+000
4.949,4.3023439929225166E-001,-1.6451565604484042E+000
4.95,4.3041113133590059E-001,-1.6447263260491118E+000
4.951,4.3058804837023323E-001,-1.6442959149177758E+000
4.952,4.3076515077048266E-001,-1.6438653268694055E+000
4.953,4.3094243891234552E-001,-1.6434345617186348E+000
4.954,4.3111991317198523E-001,-1.6430036192797224E+000
4.955,4.3129757392603540E-001,-1.6425724993665503E+000
4.956,4.3147542155160323E-001,-1.6421412017926240E+000
4.957,4.3165345642627267E-001,-1.6417097263710723E+000
4.958,4.3183167892810786E-001,-1.6412780729146459E+000
4.959,4.3201008943565644E-001,-1.6408462412357177E+000
4.96,4.3218868832795282E-001,-1.6404142311462819E+000
4.961,4.3236747598452152E-001,-1.6399820424579539E+000
4.962,4.3254645278538056E-001,-1.6395496749819691E+000
4.963,4.3272561911104462E-001,-1.6391171285291837E+000
4.964,4.3290497534252842E-001,-1.6386844029100724E+000
4.965,4.3308452186135005E-001,-1.6382514979347298E+000
4.966,4.3326425904953425E-001,-1.6378184134128684E+000
4.967,4.3344418728961570E-001,-1.6373851491538187E+000
4.968,4.3362430696464238E-001,-1.6369517049665290E+000
4.969,4.3380461845817875E-001,-1.6365180806595643E+000
4.97,4.3398512215430918E-001,-1.6360842760411058E+000
4.971,4.3416581843764113E-001,-1.6356502909189514E+000
4.972,4.3434670769330852E-001,-1.6352161251005137E+000
4.973,4.3452779030697497E-001,-1.6347817783928202E+000
4.974,4.3470906666483716E-001,-1.6343472506025132E+000
4.975,4.3489053715362797E-001,-1.6339125415358482E+000
4.976,4.3507220216061993E-001,-1.6334776509986944E+000
4.977,4.3525406207362843E-001,-1.6330425787965337E+000
4.978,4.3543611728101500E-001,-1.6326073247344599E+000
4.979,4.3561836817169053E-001,-1.6321718886171788E+000
4.98,4.3580081513511876E-001,-1.6317362702490070E+000
4.981,4.3598345856131926E-001,-1.6313004694338717E+000
4.982,4.3616629884087094E-001,-1.6308644859753103E+000
4.983,4.3634933636491530E-001,-1.6304283196764693E+000
4.984,4.3653257152515956E-001,-1.6299919703401042E+000
4.985,4.3671600471388006E-001,-1.6295554377685790E+000
4.986,4.3689963632392553E-001,-1.6291187217638650E+000
4.987,4.3708346674872034E-001,-1.6286818221275410E+000
4.988,4.3726749638226770E-001,-1.6282447386607921E+000
4.989,4.3745172561915308E-001,-1.6278074711644097E+000
4.99,4.3763615485454743E-001,-1.6273700194387903E+000
4.991,4.3782078448421030E-001,-1.6269323832839357E+000
4.992,4.3800561490449336E-001,-1.6264945624994513E+000
4.993,4.3819064651234346E-001,-1.6260565568845466E+000
4.994,4.3837587970530606E-001,-1.6256183662380341E+000
4.995,4.3856131488152833E-001,-1.6251799903583286E+000
4.996,4.3874695243976258E-001,-1.6247414290434470E+000
4.997,4.3893279277936947E-001,-1.6243026820910071E+000
4.998,4.3911883630032122E-001,-1.6238637492982275E+000
4.999,4.3930508340320501E-001,-1.6234246304619271E+000
5,4.3949153448922607E-001,-1.6229853253785238E+000
5.001,4.3967818996021113E-001,-1.6225458338440344E+000
5.002,4.3986505021861161E-001,-1.6221061556540741E+000
5.003,4.4005211566750679E-001,-1.6216662906038553E+000
5.004,4.4023938671060736E-001,-1.6212262384881877E+000
5.005,4.4042686375225837E-001,-1.6207859991014770E+000
5.006,4.4061454719744264E-001,-1.6203455722377247E+000
5.007,4.4080243745178410E-001,-1.6199049576905271E+000
5.008,4.4099053492155105E-001,-1.6194641552530751E+000
5.009,4.4117884001365926E-001,-1.6190231647181534E+000
5.01,4.4136735313567538E-001,-1.6185819858781396E+000
5.011,4.4155607469582026E-001,-1.6181406185250038E+000
5.012,4.4174500510297215E-001,-1.6176990624503078E+000
5.013,4.4193414476667003E-001,-1.6172573174452047E+000
5.014,4.4212349409711676E-001,-1.6168153833004379E+000
5.015,4.4231305350518246E-001,-1.6163732598063407E+000
5.016,4.4250282340240787E-001,-1.6159309467528353E+000
5.017,4.4269280420100743E-001,-1.6154884439294328E+000
5.018,4.4288299631387273E-001,-1.6150457511252316E+000
5.019,4.4307340015457575E-001,-1.6146028681289175E+000
5.02,4.4326401613737210E-001,-1.6141597947287627E+000
5.021,4.4345484467720431E-001,-1.6137165307126251E+000
5.022,4.4364588618970519E-001,-1.6132730758679477E+000
5.023,4.4383714109120104E-001,-1.6128294299817578E+000
5.024,4.4402860979871500E-001,-1.6123855928406665E+000
5.025,4.4422029272997032E-001,-1.6119415642308677E+000
5.026,4.4441219030339363E-001,-1.6114973439381375E+000
5.027,4.4460430293811820E-001,-1.6110529317478339E+000
5.028,4.4479663105398737E-001,-1.6106083274448957E+000
5.029,4.4498917507155777E-001,-1.6101635308138416E+000
5.03,4.4518193541210255E-001,-1.6097185416387698E+000
5.031,4.4537491249761485E-001,-1.6092733597033575E+000
5.032,4.4556810675081099E-001,-1.6088279847908598E+000
5.033,4.4576151859513374E-001,-1.6083824166841088E+000
5.034,4.4595514845475576E-001,-1.6079366551655134E+000
5.035,4.4614899675458275E-001,-1.6074907000170586E+000
5.036,4.4634306392025697E-001,-1.6070445510203040E+000
5.037,4.4653735037816039E-001,-1.6065982079563836E+000
5.038,4.4673185655541803E-001,-1.6061516706060053E+000
5.039,4.4692658287990139E-001,-1.6057049387494498E+000
5.04,4.4712152978023167E-001,-1.6052580121665696E+000
5.041,4.4731669768578308E-001,-1.6048108906367893E+000
5.042,4.4751208702668627E-001,-1.6043635739391033E+000
5.043,4.4770769823383155E-001,-1.6039160618520765E+000
5.044,4.4790353173887232E-001,-1.6034683541538426E+000
5.045,4.4809958797422844E-001,-1.6030204506221035E+000
5.046,4.4829586737308935E-001,-1.6025723510341292E+000
5.047,4.4849237036941769E-001,-1.6021240551667559E+000
5.048,4.4868909739795249E-001,-1.6016755627963863E+000
5.049,4.4888604889421252E-001,-1.6012268736989883E+000
5.05,4.4908322529449968E-001,-1.6007779876500940E+000
5.051,4.4928062703590238E-001,-1.6003289044247995E+000
5.052,4.4947825455629881E-001,-1.5998796237977635E+000
5.053,4.4967610829436044E-001,-1.5994301455432069E+000
5.054,4.4987418868955531E-001,-1.5989804694349123E+000
5.055,4.5007249618215134E-001,-1.5985305952462225E+000
5.056,4.5027103121321976E-001,-1.5980805227500403E+000
5.057,4.5046979422463851E-001,-1.5976302517188270E+000
5.058,4.5066878565909557E-001,-1.5971797819246023E+000
5.059,4.5086800596009247E-001,-1.5967291131389432E+000
5.06,4.5106745557194744E-001,-1.5962782451329829E+000
5.061,4.5126713493979903E-001,-1.5958271776774109E+000
5.062,4.5146704450960939E-001,-1.5953759105424710E+000
5.063,4.5166718472816769E-001,-1.5949244434979613E+000
5.064,4.5186755604309353E-001,-1.5944727763132329E+000
5.065,4.5206815890284030E-001,-1.5940209087571897E+000
5.066,4.5226899375669871E-001,-1.5935688405982866E+000
5.067,4.5247006105480009E-001,-1.5931165716045297E+000
5.068,4.5267136124811980E-001,-1.5926641015434748E+000
5.069,4.5287289478848075E-001,-1.5922114301822266E+000
5.07,4.5307466212855679E-001,-1.5917585572874380E+000
5.071,4.5327666372187608E-001,-1.5913054826253092E+000
5.072,4.5347890002282465E-001,-1.5908522059615873E+000
5.073,4.5368137148664966E-001,-1.5903987270615643E+000
5.074,4.5388407856946300E-001,-1.5899450456900774E+000
5.075,4.5408702172824472E-001,-1.5894911616115077E+000
5.076,4.5429020142084642E-001,-1.5890370745897793E+000
5.077,4.5449361810599476E-001,-1.5885827843883582E+000
5.078,4.5469727224329487E-001,-1.5881282907702521E+000
5.079,4.5490116429323391E-001,-1.5876735934980086E+000
5.08,4.5510529471718442E-001,-1.5872186923337153E+000
5.081,4.5530966397740791E-001,-1.5867635870389980E+000
5.082,4.5551427253705828E-001,-1.5863082773750203E+000
5.083,4.5571912086018534E-001,-1.5858527631024830E+000
5.084,4.5592420941173828E-001,-1.5853970439816227E+000
5.085,4.5612953865756917E-001,-1.5849411197722107E+000
5.086,4.5633510906443647E-001,-1.5844849902335529E+000
5.087,4.5654092110000855E-001,-1.5840286551244884E+000
5.088,4.5674697523286717E-001,-1.5835721142033883E+000
5.089,4.5695327193251106E-001,-1.5831153672281553E+000
5.09,4.5715981166935937E-001,-1.5826584139562225E+000
5.091,4.5736659491475523E-001,-1.5822012541445529E+000
5.092,4.5757362214096930E-001,-1.5817438875496381E+000
5.093,4.5778089382120335E-001,-1.5812863139274971E+000
5.094,4.5798841042959365E-001,-1.5808285330336758E+000
5.095,4.5819617244121469E-001,-1.5803705446232461E+000
5.096,4.5840418033208269E-001,-1.5799123484508046E+000
5.097,4.5861243457915912E-001,-1.5794539442704725E+000
5.098,4.5882093566035437E-001,-1.5789953318358931E+000
5.099,4.5902968405453110E-001,-1.5785365109002327E+000
5.1,4.5923868024150816E-001,-1.5780774812161780E+000
5.101,4.5944792470206386E-001,-1.5776182425359364E+000
5.102,4.5965741791793974E-001,-1.5771587946112342E+000
5.103,4.5986716037184411E-001,-1.5766991371933161E+000
5.104,4.6007715254745568E-001,-1.5762392700329442E+000
5.105,4.6028739492942722E-001,-1.5757791928803966E+000
5.106,4.6049788800338903E-001,-1.5753189054854670E+000
5.107,4.6070863225595265E-001,-1.5748584075974634E+000
5.108,4.6091962817471460E-001,-1.5743976989652073E+000
5.109,4.6113087624825982E-001,-1.5739367793370325E+000
5.11,4.6134237696616542E-001,-1.5734756484607841E+000
5.111,4.6155413081900432E-001,-1.5730143060838178E+000
5.112,4.6176613829834889E-001,-1.5725527519529987E+000
5.113,4.6197839989677469E-001,-1.5720909858147003E+000
5.114,4.6219091610786400E-001,-1.5716290074148034E+000
5.115,4.6240368742620958E-001,-1.5711668164986954E+000
5.116,4.6261671434741841E-001,-1.5707044128112690E+000
5.117,4.6282999736811520E-001,-1.5702417960969215E+000
5.118,4.6304353698594630E-001,-1.5697789660995531E+000
5.119,4.6325733369958327E-001,-1.5693159225625670E+000
5.12,4.6347138800872667E-001,-1.5688526652288672E+000
5.121,4.6368570041410961E-001,-1.5683891938408583E+000
5.122,4.6390027141750179E-001,-1.5679255081404440E+000
5.123,4.6411510152171287E-001,-1.5674616078690262E+000
5.124,4.6433019123059649E-001,-1.5669974927675043E+000
5.125,4.6454554104905388E-001,-1.5665331625762735E+000
5.126,4.6476115148303765E-001,-1.5660686170352243E+000
5.127,4.6497702303955551E-001,-1.5656038558837411E+000
5.128,4.6519315622667418E-001,-1.5651388788607015E+000
5.129,4.6540955155352298E-001,-1.5646736857044747E+000
5.13,4.6562620953029771E-001,-1.5642082761529210E+000
5.131,4.6584313066826444E-001,-1.5637426499433906E+000
5.132,4.6606031547976334E-001,-1.5632768068127223E+000
5.133,4.6627776447821240E-001,-1.5628107464972423E+000
5.134,4.6649547817811132E-001,-1.5623444687327639E+000
5.135,4.6671345709504530E-001,-1.5618779732545855E+000
5.136,4.6693170174568888E-001,-1.5614112597974903E+000
5.137,4.6715021264780981E-001,-1.5609443280957445E+000
5.138,4.6736899032027285E-001,-1.5604771778830966E+000
5.139,4.6758803528304360E-001,-1.5600098088927761E+000
5.14,4.6780734805719248E-001,-1.5595422208574929E+000
5.141,4.6802692916489852E-001,-1.5590744135094357E+000
5.142,4.6824677912945323E-001,-1.5586063865802706E+000
5.143,4.6846689847526446E-001,-1.5581381398011409E+000
5.144,4.6868728772786045E-001,-1.5576696729026656E+000
5.145,4.6890794741389358E-001,-1.5572009856149376E+000
5.146,4.6912887806114428E-001,-1.5567320776675235E+000
5.147,4.6935008019852509E-001,-1.5562629487894621E+000
5.148,4.6957155435608444E-001,-1.5557935987092635E+000
5.149,4.6979330106501077E-001,-1.5553240271549071E+000
5.15,4.7001532085763625E-001,-1.5548542338538420E+000
5.151,4.7023761426744087E-001,-1.5543842185329841E+000
5.152,4.7046018182905647E-001,-1.5539139809187166E+000
5.153,4.7068302407827056E-001,-1.5534435207368873E+000
5.154,4.7090614155203037E-001,-1.5529728377128089E+000
5.155,4.7112953478844688E-001,-1.5525019315712567E+000
5.156,4.7135320432679884E-001,-1.5520308020364681E+000
5.157,4.7157715070753664E-001,-1.5515594488321411E+000
5.158,4.7180137447228654E-001,-1.5510878716814334E+000
5.159,4.7202587616385444E-001,-1.5506160703069609E+000
5.16,4.7225065632623014E-001,-1.5501440444307970E+000
5.161,4.7247571550459139E-001,-1.5496717937744706E+000
5.162,4.7270105424530773E-001,-1.5491993180589658E+000
5.163,4.7292667309594472E-001,-1.5487266170047203E+000
5.164,4.7315257260526805E-001,-1.5482536903316242E+000
5.165,4.7337875332324758E-001,-1.5477805377590188E+000
5.166,4.7360521580106135E-001,-1.5473071590056955E+000
5.167,4.7383196059109983E-001,-1.5468335537898943E+000
5.168,4.7405898824696985E-001,-1.5463597218293030E+000
5.169,4.7428629932349897E-001,-1.5458856628410560E+000
5.17,4.7451389437673941E-001,-1.5454113765417323E+000
5.171,4.7474177396397232E-001,-1.5449368626473554E+000
5.172,4.7496993864371184E-001,-1.5444621208733913E+000
5.173,4.7519838897570926E-001,-1.5439871509347474E+000
5.174,4.7542712552095734E-001,-1.5435119525457714E+000
5.175,4.7565614884169438E-001,-1.5430365254202503E+000
5.176,4.7588545950140837E-001,-1.5425608692714083E+000
5.177,4.7611505806484128E-001,-1.5420849838119068E+000
5.178,4.7634494509799330E-001,-1.5416088687538418E+000
5.179,4.7657512116812695E-001,-1.5411325238087437E+000
5.18,4.7680558684377150E-001,-1.5406559486875753E+000
5.181,4.7703634269472694E-001,-1.5401791431007315E+000
5.182,4.7726738929206858E-001,-1.5397021067580365E+000
5.183,4.7749872720815095E-001,-1.5392248393687442E+000
5.184,4.7773035701661243E-001,-1.5387473406415360E+000
5.185,4.7796227929237933E-001,-1.5382696102845193E+000
5.186,4.7819449461167018E-001,-1.5377916480052267E+000
5.187,4.7842700355200019E-001,-1.5373134535106150E+000
5.188,4.7865980669218539E-001,-1.5368350265070629E+000
5.189,4.7889290461234713E-001,-1.5363563667003706E+000
5.19,4.7912629789391631E-001,-1.5358774737957581E+000
5.191,4.7935998711963784E-001,-1.5353983474978641E+000
5.192,4.7959397287357486E-001,-1.5349189875107443E+000
