"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
15.8147,-1.6770163148669856E-001,3.8531189011048539E+001,4.9659915001676538E+001,9.3473215372652817E+001,1.1057917817914719E+002,-6.6721814465071103E-004,1.4923744011949805E-003
15.8247,-1.8814393984867497E-001,3.8569038934173633E+001,4.9795123224034739E+001,9.3413521850215133E+001,1.1038815874611291E+002,-6.5099099306065373E-004,1.4621737092928712E-003
15.8347,-2.0807444307768813E-001,3.8605945638997859E+001,4.9926532358472080E+001,9.3351726994488203E+001,1.1019307688095446E+002,-6.3511363056991093E-004,1.4322040097712058E-003
15.8447,-2.2748281932446493E-001,3.8641856238921044E+001,5.0054088635782001E+001,9.3287892164571375E+001,1.0999431535855514E+002,-6.1960572011443170E-004,1.4025360754951136E-003
15.8547,-2.4641712035522104E-001,3.8676828972283886E+001,5.0178122815370983E+001,9.3221901063223527E+001,1.0979166854593856E+002,-6.0443911680681988E-004,1.3731486845554883E-003
15.8647,-2.6486717846967733E-001,3.8710817459751112E+001,5.0298583725317641E+001,9.3153842476366691E+001,1.0958553476231111E+002,-5.8963108672133223E-004,1.3441066889699155E-003
15.8747,-2.8282502694813999E-001,3.8743782881615658E+001,5.0415436910340823E+001,9.3083827044811983E+001,1.0937633338434279E+002,-5.7519620534261556E-004,1.3154702536480373E-003
15.8847,-3.0033660736370027E-001,3.8775788425035245E+001,5.0528998993139169E+001,9.3011766782693229E+001,1.0916385926828399E+002,-5.6110470713171992E-004,1.2872103470634143E-003
15.8947,-3.1739388763452264E-001,3.8806801131258190E+001,5.0639235510384125E+001,9.2937794628224069E+001,1.0894853791856683E+002,-5.4736927035193401E-004,1.2593807619438655E-003
15.9047,-3.3399079170223284E-001,3.8836795167601672E+001,5.0746126333154422E+001,9.2862061660473159E+001,1.0873080851942760E+002,-5.3400016128724113E-004,1.2320302233808555E-003
15.9147,-3.5017095578627622E-001,3.8865837227938101E+001,5.0849971271973459E+001,9.2784499918088585E+001,1.0851045583443077E+002,-5.2096678178943374E-004,1.2051222648049829E-003
15.9247,-3.6592802368051236E-001,3.8893906171908753E+001,5.0950747817741721E+001,9.2705276181729118E+001,1.0828791687499917E+002,-5.0827805323857232E-004,1.1786996380218789E-003
15.9347,-3.8125735336906397E-001,3.8920987233662885E+001,5.1048445570504541E+001,9.2624570814330198E+001,1.0806363566742833E+002,-4.9594081304306066E-004,1.1528001458367175E-003
15.9447,-3.9620011225044349E-001,3.8947148725830111E+001,5.1143345485203696E+001,9.2542326744353929E+001,1.0783737879199573E+002,-4.8392440721557148E-004,1.1273812167151810E-003
15.9547,-4.1075119184376246E-001,3.8972379163236418E+001,5.1235432925373637E+001,9.2458733178728380E+001,1.0760958176170830E+002,-4.7223486780470747E-004,1.1024756616128905E-003
15.9647,-4.2490697369249736E-001,3.8996672527248059E+001,5.1324703439101242E+001,9.2373988195954993E+001,1.0738068158925773E+002,-4.6087647891292926E-004,1.0781117945111698E-003
15.9747,-4.3870604928871831E-001,3.9020096790421455E+001,5.1411417953882378E+001,9.2288037131094583E+001,1.0715042173837693E+002,-4.4981921793948608E-004,1.0542427856212837E-003
15.9847,-4.5214419084941959E-001,3.9042647805602634E+001,5.1495566544674524E+001,9.2201080734769121E+001,1.0691922659670628E+002,-4.3906703855505565E-004,1.0308932084358441E-003
15.9947,-4.6521846313843906E-001,3.9064325963347834E+001,5.1577147896277616E+001,9.2113324288514846E+001,1.0668751781265597E+002,-4.2862245911229232E-004,1.0080837535530213E-003
16.0047,-4.7796484224310581E-001,3.9085197153592745E+001,5.1656402613312899E+001,9.2024708711314304E+001,1.0645501387228315E+002,-4.1845663415254395E-004,9.8576527502452550E-004
16.0147,-4.9037968957025907E-001,3.9105262403715145E+001,5.1733323253270257E+001,9.1935437043837354E+001,1.0622212172968513E+002,-4.0857213114597402E-004,9.6395597999791546E-004
16.0247,-5.0246049181948427E-001,3.9124526422124021E+001,5.1807909739865352E+001,9.1845713196880794E+001,1.0598924254137769E+002,-3.9897035239874729E-004,9.4267083341808644E-004
16.0347,-5.1424063643305074E-001,3.9143051657129760E+001,5.1880382786834332E+001,9.1755468966549614E+001,1.0575607045332758E+002,-3.8962401338195948E-004,9.2186010740153172E-004
16.0447,-5.2571685894661824E-001,3.9160842483050345E+001,5.1950736002363151E+001,9.1664902573925644E+001,1.0552299146448969E+002,-3.8053484020559859E-004,9.0153737595025432E-004
16.0546,-5.3688688239604976E-001,3.9177906220148799E+001,5.2018969394277995E+001,9.1574210246026098E+001,1.0529038368989956E+002,-3.7170361424957647E-004,8.8171355402741802E-004
16.0646,-5.4778158838350977E-001,3.9194300954314336E+001,5.2085284732829003E+001,9.1483312054906563E+001,1.0505791930944704E+002,-3.6310483985047297E-004,8.6233970047366686E-004
16.0746,-5.5839793952218941E-001,3.9210032984110377E+001,5.2149675848883241E+001,9.1392396479409484E+001,1.0482596192337289E+002,-3.5473979897377621E-004,8.4342619173483698E-004
16.0846,-5.6873377417607529E-001,3.9225110955293005E+001,5.2212142220223960E+001,9.1301647913610608E+001,1.0459486589956948E+002,-3.4660900086541018E-004,8.2498123237928402E-004
16.0946,-5.7881759233451735E-001,3.9239588081482786E+001,5.2272867929314650E+001,9.1210973897711668E+001,1.0436428483412526E+002,-3.3868883452188396E-004,8.0695763468440406E-004
16.1046,-5.8864649145275993E-001,3.9253471555899154E+001,5.2331846616628305E+001,9.1120550173383009E+001,1.0413455988420992E+002,-3.3098040525404807E-004,7.8936367097208471E-004
16.1146,-5.9821835446598703E-001,3.9266770448867646E+001,5.2389076973646652E+001,9.1030546977229264E+001,1.0390602215503667E+002,-3.2348417547863745E-004,7.7220582610552913E-004
16.1246,-6.0755945017861623E-001,3.9279532930064754E+001,5.2444726792122552E+001,9.0940859855036265E+001,1.0367831046967170E+002,-3.1617841408285456E-004,7.5543927035223030E-004
16.1346,-6.1666695927740200E-001,3.9291766393920419E+001,5.2498789370135675E+001,9.0851650345212562E+001,1.0345174434820386E+002,-3.0906421370084853E-004,7.3907094925775452E-004
16.1446,-6.2553877450904982E-001,3.9303479751608826E+001,5.2551262572701653E+001,9.0763073597195870E+001,1.0322663280323280E+002,-3.0214212019247786E-004,7.2310631344891184E-004
16.1546,-6.3419909676772712E-001,3.9314716207388599E+001,5.2602299321772520E+001,9.0675014586612050E+001,1.0300260372023577E+002,-2.9539220842299708E-004,7.0750320734094786E-004
16.1646,-6.4264516618340284E-001,3.9325482926058584E+001,5.2651892570661978E+001,9.0587620292043169E+001,1.0277995624206962E+002,-2.8881564646334595E-004,6.9226776929519362E-004
16.1746,-6.5087487429875912E-001,3.9335788316254167E+001,5.2700039434749314E+001,9.0501030822802022E+001,1.0255897879268552E+002,-2.8241312601565605E-004,6.7740486087756807E-004
16.1846,-6.5891051986020621E-001,3.9345670862152424E+001,5.2746879337322703E+001,9.0415122500111394E+001,1.0233929193109769E+002,-2.7616641232443891E-004,6.6287510789770797E-004
16.1946,-6.6674939616586693E-001,3.9355137258875160E+001,5.2792404960233178E+001,9.0330028124801913E+001,1.0212117587400479E+002,-2.7007678516456141E-004,6.4868416798809540E-004
16.2046,-6.7438939676475140E-001,3.9364195238965486E+001,5.2836612799283216E+001,9.0245873436884096E+001,1.0190490006893803E+002,-2.6414509990710903E-004,6.3483658377194675E-004
16.2146,-6.8185107928976019E-001,3.9372878909705328E+001,5.2879630060042565E+001,9.0162528207675322E+001,1.0169008100292935E+002,-2.5835467575432964E-004,6.2129573059592144E-004
16.2246,-6.8913179383237089E-001,3.9381194386408218E+001,5.2921449256343266E+001,9.0080111886935015E+001,1.0147698144779770E+002,-2.5270690800302455E-004,6.0806697652945787E-004
16.2346,-6.9622944656929875E-001,3.9389148664323649E+001,5.2962066409663954E+001,8.9998736869629212E+001,1.0126585346159999E+002,-2.4720280656818488E-004,5.9515469555733761E-004
16.2446,-7.0316300584885882E-001,3.9396771863145730E+001,5.3001597680663217E+001,8.9918268460850854E+001,1.0105631230377581E+002,-2.4182710230106680E-004,5.8252489616160538E-004
16.2546,-7.0992988686467651E-001,3.9404069491084933E+001,5.3040035522755112E+001,8.9838813815962325E+001,1.0084860472204656E+002,-2.3658129138826985E-004,5.7018275861486962E-004
16.2646,-7.1652802192552545E-001,3.9411047814068333E+001,5.3077375622694767E+001,8.9760473170996349E+001,1.0064296687508450E+002,-2.3146651485561913E-004,5.5813256139711231E-004
16.2746,-7.2297493036240146E-001,3.9417733363887407E+001,5.3113724156895906E+001,8.9683109297341289E+001,1.0043901522441156E+002,-2.2646877655932874E-004,5.4634278441765454E-004
16.2846,-7.2926810214445492E-001,3.9424131063226795E+001,5.3149073616657759E+001,8.9606818196794620E+001,1.0023698180872535E+002,-2.2158965004990570E-004,5.3481846615823674E-004
16.2946,-7.3540550932203919E-001,3.9430246495429962E+001,5.3183419477879596E+001,8.9531689168106212E+001,1.0003708824809696E+002,-2.1683037821622244E-004,5.2356381604794634E-004
16.3046,-7.4140335005561708E-001,3.9436102991709546E+001,5.3216858885166602E+001,8.9457584160284370E+001,9.9838954244005976E+001,-2.1217810846066052E-004,5.1254960478237853E-004
16.3146,-7.4725919819273612E-001,3.9441704936558772E+001,5.3249384450829872E+001,8.9384589154388834E+001,9.9642798318040803E+001,-2.0763446543709189E-004,5.0178074265894341E-004
16.3246,-7.5297107770372618E-001,3.9447057296035602E+001,5.3280991544314205E+001,8.9312783692063604E+001,9.9448828774025742E+001,-2.0320076390594981E-004,4.9126137049889393E-004
16.3346,-7.5855398111654437E-001,3.9452180562670179E+001,5.3311769130540668E+001,8.9242030362238481E+001,9.9256670235960499E+001,-1.9886517714730084E-004,4.8096436669667976E-004
16.3446,-7.6400557369762012E-001,3.9457078640983596E+001,5.3341710009216818E+001,8.9172406196689991E+001,9.9066528775626722E+001,-1.9462935565891875E-004,4.7089450996256780E-004
16.3545,-7.6932394137275684E-001,3.9461755950933288E+001,5.3370809528052028E+001,8.9103982076437291E+001,9.8878600468401984E+001,-1.9049465819110937E-004,4.6105586015666983E-004
16.3645,-7.7452297494866473E-001,3.9466230476484590E+001,5.3399149233626794E+001,8.9036622443011538E+001,9.8692516229560155E+001,-1.8645017900356827E-004,4.5142322751499274E-004
16.3745,-7.7960043669997525E-001,3.9470505702285422E+001,5.3426722163412038E+001,8.8970396362021134E+001,9.8508470630830814E+001,-1.8249757186050391E-004,4.4200124828638827E-004
16.3845,-7.8455448220125235E-001,3.9474585571852295E+001,5.3453523709972110E+001,8.8905367047496085E+001,9.8326648482848583E+001,-1.7863821531218443E-004,4.3279388421101935E-004
16.3945,-7.8939799379402587E-001,3.9478485856941724E+001,5.3479628681896891E+001,8.8841401772084708E+001,9.8146688088674097E+001,-1.7486203196271830E-004,4.2377771392352416E-004
16.4045,-7.9412883436995108E-001,3.9482209679273623E+001,5.3505030390562190E+001,8.8778562519955443E+001,9.7968773363245845E+001,-1.7117065991882496E-004,4.1495721826410870E-004
16.4145,-7.9874523459835989E-001,3.9485760570131013E+001,5.3529724324164732E+001,8.8716905724226166E+001,9.7793078705251062E+001,-1.6756547738113343E-004,4.0633624377543883E-004
16.4245,-8.0325915203409193E-001,3.9489152352326130E+001,5.3553779161972002E+001,8.8656302256713374E+001,9.7619250668808959E+001,-1.6403715411404931E-004,3.9789298810118519E-004
16.4345,-8.0766855197973286E-001,3.9492387835971662E+001,5.3577188513359474E+001,8.8596807806631872E+001,9.7447463261208227E+001,-1.6058729731306787E-004,3.8963176507690882E-004
16.4445,-8.1197174364300562E-001,3.9495470197150027E+001,5.3599947999618571E+001,8.8538472808369576E+001,9.7277881224810272E+001,-1.5721726873642130E-004,3.8155629105845627E-004
16.4545,-8.1617983496511670E-001,3.9498411542040756E+001,5.3622120716186657E+001,8.8481172317363161E+001,9.7110160030028510E+001,-1.5391841430062914E-004,3.7364624804780321E-004
16.4645,-8.2029089389382104E-001,3.9501214413945014E+001,5.3643700584668785E+001,8.8424956421892702E+001,9.6944464443752366E+001,-1.5069229856978965E-004,3.6590577365321633E-004
16.4745,-8.2430330992130829E-001,3.9503881683198898E+001,5.3664683385991054E+001,8.8369870243956512E+001,9.6780950223552736E+001,-1.4754025436868628E-004,3.5833844252353017E-004
16.4845,-8.2822740904752756E-001,3.9506423943541435E+001,5.3685127121650865E+001,8.8315793450383239E+001,9.6619282254352555E+001,-1.4445424171253087E-004,3.5092529999499128E-004
16.4945,-8.3206136082142612E-001,3.9508843509740217E+001,5.3705026031853954E+001,8.8262771138541893E+001,9.6459616659329015E+001,-1.4143577389247235E-004,3.4367030142450398E-004
16.5045,-8.3580363537997993E-001,3.9511142988588574E+001,5.3724376074920315E+001,8.8210843718459600E+001,9.6302100810587987E+001,-1.3848614547547452E-004,3.3657687164248578E-004
16.5145,-8.3946383786170731E-001,3.9513331640510906E+001,5.3743230599347143E+001,8.8159895764669983E+001,9.6146409365635449E+001,-1.3559787624014904E-004,3.2962731099819636E-004
16.5245,-8.4304023736641953E-001,3.9515411583984253E+001,5.3761584164201693E+001,8.8109967919044507E+001,9.5992690340151171E+001,-1.3277242212763728E-004,3.2282538954110575E-004
16.5345,-8.4653138394078120E-001,3.9517385197906052E+001,5.3779432916022145E+001,8.8061096404413277E+001,9.5841083258343602E+001,-1.3001103286237268E-004,3.1617437744341372E-004
16.5445,-8.4994621715128649E-001,3.9519260566429907E+001,5.3796825948081846E+001,8.8013170890559579E+001,9.5691272791275495E+001,-1.2730674017518608E-004,3.0965773299576431E-004
16.5545,-8.5328310283635644E-001,3.9521039638652020E+001,5.3813758133937277E+001,8.7966228033913310E+001,9.5543399331645574E+001,-1.2466093880397162E-004,3.0327904055413394E-004
16.5645,-8.5654066937744766E-001,3.9522724595494381E+001,5.3830225813778910E+001,8.7920300329045943E+001,9.5397595040577940E+001,-1.2207482912584614E-004,2.9704141366450820E-004
16.5745,-8.5972724096627617E-001,3.9524322482578668E+001,5.3846274185285409E+001,8.7875282639616302E+001,9.5253554746177159E+001,-1.1954191266580746E-004,2.9092938139548745E-004
16.5845,-8.6284127681552003E-001,3.9525835101952907E+001,5.3861898428710347E+001,8.7831208049904589E+001,9.5111411658469194E+001,-1.1706352078723492E-004,2.8494634424739248E-004
16.5945,-8.6588148144356503E-001,3.9527264461600602E+001,5.3877095079212651E+001,8.7788105728246791E+001,9.4971291015216664E+001,-1.1464080183594829E-004,2.7909525956993866E-004
16.6045,-8.6885560937500972E-001,3.9528616689542645E+001,5.3891905764695700E+001,8.7745875758924299E+001,9.4832897864153466E+001,-1.1226768968936736E-004,2.7336164862588143E-004
16.6145,-8.7176220945465577E-001,3.9529893459265779E+001,5.3906325961879446E+001,8.7704548018280590E+001,9.4696358635063035E+001,-1.0994545153638301E-004,2.6774873177619514E-004
16.6245,-8.7460005969590982E-001,3.9531096626751463E+001,5.3920352399117725E+001,8.7664148701407996E+001,9.4561792043424106E+001,-1.0767518234968470E-004,2.6225931236546399E-004
16.6345,-8.7737638669186135E-001,3.9532231508748090E+001,5.3934023430301409E+001,8.7624583082513453E+001,9.4428913352296334E+001,-1.0545121496487231E-004,2.5687983288001420E-004
16.6445,-8.8008982494071031E-001,3.9533299665481209E+001,5.3947334816727469E+001,8.7585878151856321E+001,9.4297842581073411E+001,-1.0327475267398499E-004,2.5161333857682178E-004
16.6544,-8.8273922300943719E-001,3.9534302818464944E+001,5.3960283475902571E+001,8.7548057442079568E+001,9.4168692290772555E+001,-1.0114683673241075E-004,2.4646248246025466E-004
16.6644,-8.8533131776705043E-001,3.9535245566816421E+001,5.3972904756662771E+001,8.7511031341270296E+001,9.4041187900374709E+001,-9.9062169057199441E-005,2.4141456376138763E-004
16.6744,-8.8786482526167709E-001,3.9536129370188192E+001,5.3985194691946155E+001,8.7474824238885063E+001,9.3915443360572581E+001,-9.7021890029601619E-005,2.3647245867970589E-004
16.6844,-8.9033866148755691E-001,3.9536955830358785E+001,5.3997150382751641E+001,8.7439457279569538E+001,9.3791565416980973E+001,-9.5026987733796956E-005,2.3163867458430307E-004
16.6944,-8.9275910864965702E-001,3.9537728911425731E+001,5.4008804417839684E+001,8.7404845853969306E+001,9.3669289539913265E+001,-9.3072506142416735E-005,2.2690130867433864E-004
16.7044,-8.9512496020479215E-001,3.9538449983031043E+001,5.4020153088276444E+001,8.7371012004385676E+001,9.3548723928549308E+001,-9.1159524379173709E-005,2.2226307481416503E-004
16.7144,-8.9743519635266344E-001,3.9539120539649787E+001,5.4031193671781637E+001,8.7337974730556027E+001,9.3429969827126641E+001,-8.9288978383927778E-005,2.1772634020946299E-004
16.7244,-8.9969567687447438E-001,3.9539743983366499E+001,5.4041956220504289E+001,8.7305654287412210E+001,9.3312772615855991E+001,-8.7456229839589348E-005,2.1327994619092084E-004
16.7344,-9.0190526852288710E-001,3.9540321602653378E+001,5.4052437269907728E+001,8.7274070596307553E+001,9.3197235038129378E+001,-8.5662298529349143E-005,2.0892645148659264E-004
16.7444,-9.0406301245439424E-001,3.9540854795233237E+001,5.4062634266944762E+001,8.7243240728016715E+001,9.3083453128890667E+001,-8.3908069832812801E-005,2.0466808901400900E-004
16.7544,-9.0617437572974258E-001,3.9541346465801489E+001,5.4072574931255893E+001,8.7213089643394696E+001,9.2971182006978282E+001,-8.2189200824856021E-005,2.0049439487029874E-004
16.7644,-9.0823829436227921E-001,3.9541797829109882E+001,5.4082256029022098E+001,8.7183635345166337E+001,9.2860519236771907E+001,-8.0506654312891322E-005,1.9640777995387634E-004
16.7744,-9.1025386724146951E-001,3.9542210195143490E+001,5.4091675168524219E+001,8.7154893167512029E+001,9.2751555916635823E+001,-7.8861266894739263E-005,1.9241034914581714E-004
16.7844,-9.1222619611913192E-001,3.9542586028497198E+001,5.4100857923530732E+001,8.7126792604371914E+001,9.2644056708832366E+001,-7.7248970721101188E-005,1.8849228775048147E-004
16.7944,-9.1415428234756435E-001,3.9542926476530575E+001,5.4109801277508112E+001,8.7099349921286233E+001,9.2538114258642409E+001,-7.5670674064457150E-005,1.8465586630575764E-004
16.8044,-9.1603727938837609E-001,3.9543232769246039E+001,5.4118502991971766E+001,8.7072578887651133E+001,9.2433814983331587E+001,-7.4127166710491932E-005,1.8090306790271944E-004
16.8144,-9.1787994901796566E-001,3.9543506981993417E+001,5.4126986665658087E+001,8.7046413347772756E+001,9.2330932874413790E+001,-7.2614637295493090E-005,1.7722468498704839E-004
16.8244,-9.1968135414422980E-001,3.9543750200161398E+001,5.4135249486272642E+001,8.7020867993123829E+001,9.2229555902858394E+001,-7.1133942090456276E-005,1.7362285510061348E-004
16.8344,-9.2144069973052045E-001,3.9543963580494200E+001,5.4143289360453686E+001,8.6995955182129762E+001,9.2129766044862336E+001,-6.9685826168356242E-005,1.7009944592106917E-004
16.8444,-9.2316243102058104E-001,3.9544148854293148E+001,5.4151128068427553E+001,8.6971612920590800E+001,9.2031346392239627E+001,-6.8266717505470362E-005,1.6664581796458765E-004
16.8544,-9.2484566884947306E-001,3.9544307049664546E+001,5.4158762989576132E+001,8.6947854472877182E+001,9.1934380472757582E+001,-6.6877422939375298E-005,1.6326398305503351E-004
16.8644,-9.2648966672132826E-001,3.9544439255968904E+001,5.4166192167654344E+001,8.6924690924438366E+001,9.1838946047619530E+001,-6.5518644996154839E-005,1.5995569957431168E-004
16.8744,-9.2809857506431881E-001,3.9544546900665388E+001,5.4173435707897475E+001,8.6902064250564180E+001,9.1744835068737160E+001,-6.4187035156539898E-005,1.5671285997416194E-004
16.8844,-9.2967156917718219E-001,3.9544630958672847E+001,5.4180491169346084E+001,8.6879986421190921E+001,9.1652126839323330E+001,-6.2883353418095083E-005,1.5353735735004894E-004
16.8944,-9.3120794826574937E-001,3.9544692457139845E+001,5.4187356725060361E+001,8.6858467372825714E+001,9.1560895118966926E+001,-6.1608261876998992E-005,1.5043084687057788E-004
16.9044,-9.3271158808026622E-001,3.9544732555479513E+001,5.4194050936974499E+001,8.6837452857541507E+001,9.1470940471204656E+001,-6.0358620899722940E-005,1.4738571919907460E-004
16.9144,-9.3418171508958803E-001,3.9544752179032983E+001,5.4200571532351077E+001,8.6816953670804779E+001,9.1382338181908537E+001,-5.9135146173826768E-005,1.4440375546796491E-004
16.9244,-9.3561767149152331E-001,3.9544752297323456E+001,5.4206916806001601E+001,8.6796978711848297E+001,9.1295158210803322E+001,-5.7938461473630196E-005,1.4148651344988433E-004
16.9344,-9.3702307704683696E-001,3.9544733833608106E+001,5.4213103897470440E+001,8.6777477318062225E+001,9.1209209478826494E+001,-5.6765622525499292E-005,1.3862685066552688E-004
16.9444,-9.3839720627219125E-001,3.9544697666861360E+001,5.4219130691403969E+001,8.6758459219076329E+001,9.1124563451163084E+001,-5.5617303089393643E-005,1.3582644274024171E-004
16.9543,-9.3973944178054947E-001,3.9544644713079173E+001,5.4224995597108865E+001,8.6739932377524539E+001,9.1041286478704535E+001,-5.4494090755792079E-005,1.3308675564784140E-004
16.9643,-9.4105316469912004E-001,3.9544575687783286E+001,5.4230714442815817E+001,8.6721849527429455E+001,9.0959195581938673E+001,-5.3393223973419714E-005,1.3040108450737472E-004
16.9743,-9.4233769463968731E-001,3.9544491426465115E+001,5.4236285260318503E+001,8.6704219431077490E+001,9.0878358592206496E+001,-5.2315336970249430E-005,1.2777100560018378E-004
16.9843,-9.4359245218721866E-001,3.9544392795277034E+001,5.4241706566485483E+001,8.6687049205377050E+001,9.0798838432665690E+001,-5.1260983146655389E-005,1.2519789845795743E-004
16.9943,-9.4482059596367085E-001,3.9544280327342321E+001,5.4246992980325359E+001,8.6670294796283216E+001,9.0720459963673093E+001,-5.0227571941444731E-005,1.2267546838576931E-004
17.0043,-9.4602148788932361E-001,3.9544154817278894E+001,5.4252142671135644E+001,8.6653964088129356E+001,9.0643287560407600E+001,-4.9215700340217448E-005,1.2020519824957068E-004
17.0143,-9.4719458421024116E-001,3.9544017084727969E+001,5.4257154256749480E+001,8.6638063434206273E+001,9.0567380890141422E+001,-4.8225889467980518E-005,1.1778838620821556E-004
17.0243,-9.4834283603859704E-001,3.9543867503004201E+001,5.4262041240828978E+001,8.6622551812619477E+001,9.0492572393104282E+001,-4.7255708869277046E-005,1.1541912220223204E-004
17.0343,-9.4946564497753860E-001,3.9543706828230455E+001,5.4266801920901734E+001,8.6607436310946468E+001,9.0418923156798670E+001,-4.6305720412604285E-005,1.1309877173056839E-004
17.0443,-9.5056250037486578E-001,3.9543535831649521E+001,5.4271434863401694E+001,8.6592722573874624E+001,9.0346489334325625E+001,-4.5376412725736942E-005,1.1082757050037263E-004
17.0543,-9.5163615789082801E-001,3.9543354721771884E+001,5.4275952438173405E+001,8.6578372340372241E+001,9.0275110392437441E+001,-4.4465507936853780E-005,1.0860107215129827E-004
17.0643,-9.5268605479593538E-001,3.9543164196490679E+001,5.4280353117755560E+001,8.6564391893385462E+001,9.0204844461439762E+001,-4.3573541485486594E-005,1.0642062679047623E-004
17.0743,-9.5371171152821355E-001,3.9542964979332766E+001,5.4284635749291645E+001,8.6550786234001237E+001,9.0135745317858920E+001,-4.2700979189564523E-005,1.0428738320055397E-004
17.0843,-9.5471570487726531E-001,3.9542757176784114E+001,5.4288811892954485E+001,8.6537519873994782E+001,9.0067659893236751E+001,-4.1845682796071117E-005,1.0219612397621883E-004
17.0943,-9.5569750877429149E-001,3.9542541474161730E+001,5.4292880108818004E+001,8.6524598528550428E+001,9.0000643268594516E+001,-4.1008150377995935E-005,1.0014807719486361E-004
17.1043,-9.5665667433625645E-001,3.9542318572076049E+001,5.4296839306754443E+001,8.6512026697804501E+001,8.9934746366253563E+001,-4.0188816408684623E-005,9.8144316383263501E-005
17.1143,-9.5759561057870513E-001,3.9542088481037581E+001,5.4300700153379204E+001,8.6499771459599700E+001,8.9869822874342105E+001,-3.9385671335970508E-005,9.6179937873556420E-005
17.1243,-9.5851382459765933E-001,3.9541851860729949E+001,5.4304461300054406E+001,8.6487837959222759E+001,8.9805925006031586E+001,-3.8599182052939910E-005,9.4256094147733988E-005
17.1343,-9.5941089540663249E-001,3.9541609380080246E+001,5.4308121723644376E+001,8.6476230204331088E+001,8.9743100999492640E+001,-3.7829756473737336E-005,9.2373794071064414E-005
17.1443,-9.6028907482615544E-001,3.9541360959895997E+001,5.4311691272581115E+001,8.6464917651087887E+001,8.9681211074124548E+001,-3.7075507811682915E-005,9.0528432576159976E-005
17.1543,-9.6114790058678345E-001,3.9541107230128254E+001,5.4315168688410644E+001,8.6453904906534646E+001,8.9620304732945726E+001,-3.6336875194414240E-005,8.8721094215533290E-005
17.1643,-9.6198697755395957E-001,3.9540848825997351E+001,5.4318553014801559E+001,8.6443195518921527E+001,8.9560427678297842E+001,-3.5614242674216261E-005,8.6952729312660018E-005
17.1743,-9.6280841062729183E-001,3.9540585588535912E+001,5.4321853348139740E+001,8.6432761164138000E+001,8.9501446427585336E+001,-3.4905839301094226E-005,8.5219014205355586E-005
17.1843,-9.6361176610933130E-001,3.9540318117574728E+001,5.4325068516670981E+001,8.6422605953952214E+001,8.9443407915958360E+001,-3.4212078622416964E-005,8.3520970656463626E-005
17.1943,-9.6439667302854482E-001,3.9540047015308971E+001,5.4328197628730024E+001,8.6412733017706216E+001,8.9386355444726760E+001,-3.3533322602580546E-005,8.1859494478038461E-005
17.2043,-9.6516509909981740E-001,3.9539772053610179E+001,5.4331249088018353E+001,8.6403116108039782E+001,8.9330161594928597E+001,-3.2867909050173362E-005,8.0230526289692540E-005
17.2143,-9.6591663738533118E-001,3.9539493803238322E+001,5.4334221805055464E+001,8.6393758886276458E+001,8.9274870865606019E+001,-3.2216227613464275E-005,7.8635028930781350E-005
17.2243,-9.6665093957880288E-001,3.9539212835027563E+001,5.4337114949882690E+001,8.6384664103701141E+001,8.9220524282204522E+001,-3.1578619538784649E-005,7.7073846973187236E-005
17.2343,-9.6736984534027626E-001,3.9538928861810682E+001,5.4339936287436799E+001,8.6375807456648232E+001,8.9167000257263240E+001,-3.0953524587058973E-005,7.5543168827865254E-005
17.2443,-9.6807297283507798E-001,3.9538642426803584E+001,5.4342684805791414E+001,8.6367192198927086E+001,8.9114340977348192E+001,-3.0341309897121917E-005,7.4043901762046893E-005
17.2542,-9.6875999504488863E-001,3.9538354071409074E+001,5.4345359733430669E+001,8.6358820742254807E+001,8.9062585309550329E+001,-2.9742297192535674E-005,7.2576841990672556E-005
17.2642,-9.6943263209841968E-001,3.9538063458641844E+001,5.4347968245812126E+001,8.6350670601163856E+001,8.9011617269740711E+001,-2.9155021732781022E-005,7.1138410105437317E-005
17.2742,-9.7009052572217280E-001,3.9537771105786781E+001,5.4350509403846395E+001,8.6342744661672270E+001,8.8961476848791293E+001,-2.8579829430494161E-005,6.9729460924581552E-005
17.2842,-9.7073336889853390E-001,3.9537477526726903E+001,5.4352982491132920E+001,8.6335045031181849E+001,8.8912200866371990E+001,-2.8017023575062576E-005,6.8350744943441400E-005
17.2942,-9.7136277016869488E-001,3.9537182342885579E+001,5.4355394138855765E+001,8.6327550923524086E+001,8.8863678718439530E+001,-2.7465228886996428E-005,6.6998900380113658E-005
17.3042,-9.7197839337407932E-001,3.9536886047167648E+001,5.4357743476181355E+001,8.6320264893148462E+001,8.8815948310856001E+001,-2.6924771263792640E-005,6.5674732495198389E-005
17.3142,-9.7257995028692534E-001,3.9536589127728291E+001,5.4360029838549586E+001,8.6313188775044466E+001,8.8769044520903748E+001,-2.6395936560109679E-005,6.4378948567030329E-005
17.3242,-9.7316894526077291E-001,3.9536291171668935E+001,5.4362259354416864E+001,8.6306303369631777E+001,8.8722861906866541E+001,-2.5877433321507331E-005,6.3108390780835201E-005
17.3342,-9.7374506289186480E-001,3.9535992648956373E+001,5.4364431216820876E+001,8.6299610932622045E+001,8.8677436394690403E+001,-2.5369568575499027E-005,6.1863817685821383E-005
