"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11"
2.401,1.0000000000000000E+000,6.7546318055115095E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,6.7546318055115095E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.421,1.0000000000000000E+000,6.6058120127920072E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.6058120127920072E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.441,1.0000000000000000E+000,6.4543499833437068E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.4543499833437068E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.461,1.0000000000000000E+000,6.3003062999589221E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.3003062999589221E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.481,1.0000000000000000E+000,6.1437425780571175E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.1437425780571175E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.501,1.0000000000000000E+000,5.9847214410395644E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.9847214410395644E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.521,1.0000000000000000E+000,5.8233064952408187E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.8233064952408187E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.541,1.0000000000000000E+000,5.6595623044870280E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.6595623044870280E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.561,1.0000000000000000E+000,5.4935543642712659E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.4935543642712659E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.581,1.0000000000000000E+000,5.3253490755562116E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.3253490755562116E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.601,1.0000000000000000E+000,5.1550137182146416E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.1550137182146416E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.621,1.0000000000000000E+000,4.9826164241183857E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.9826164241183857E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.641,1.0000000000000000E+000,4.8082261498864826E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.8082261498864826E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.661,1.0000000000000000E+000,4.6319126493034518E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.6319126493034518E-001,1.0000000000000000E+000,4.8082261498864876E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.681,1.0000000000000000E+000,4.4537464454187115E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.4537464454187115E-001,1.0000000000000000E+000,4.8082261498864876E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.701,1.0000000000000000E+000,4.2737988023382978E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.2737988023382978E-001,1.0000000000000000E+000,4.8082261498864876E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.721,1.0000000000000000E+000,4.0921416967201729E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,4.0921416967201729E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.741,1.0000000000000000E+000,3.9088477889845219E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.9088477889845219E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.761,1.0000000000000000E+000,3.7239903942505531E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.7239903942505531E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.781,1.0000000000000000E+000,3.5376434530114270E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.5376434530114270E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.801,1.0000000000000000E+000,3.3498815015590466E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.3498815015590466E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.821,1.0000000000000000E+000,3.1607796421705381E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.1607796421705381E-001,1.0000000000000000E+000,4.8082261498864876E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.841,1.0000000000000000E+000,2.9704135130683240E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.9704135130683240E-001,1.0000000000000000E+000,4.8082261498864876E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.861,1.0000000000000000E+000,2.7788592581658678E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.7788592581658678E-001,1.0000000000000000E+000,4.8082261498864876E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.881,1.0000000000000000E+000,2.5861934966111083E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.5861934966111083E-001,1.0000000000000000E+000,2.7788592581658700E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.901,1.0000000000000000E+000,2.3924932921398243E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.3924932921398243E-001,1.0000000000000000E+000,2.7788592581658700E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.921,1.0000000000000000E+000,2.1978361222511694E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.1978361222511694E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.941,1.0000000000000000E+000,2.0022998472177053E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.0022998472177053E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.961,1.0000000000000000E+000,1.8059626789423291E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,1.8059626789423291E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.981,1.0000000000000000E+000,1.6089031496745576E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,1.6089031496745576E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
3.001,1.0000000000000000E+000,1.4112000805986721E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,1.4112000805986721E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
3.021,1.0000000000000000E+000,1.2129325503062975E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,1.2129325503062975E-001,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
3.041,1.0000000000000000E+000,1.0141798631660186E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,1.0141798631660186E-001,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
3.061,1.0000000000000000E+000,8.1502151760269120E-002,0,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,8.1502151760269120E-002,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
3.081,1.0000000000000000E+000,6.1553717429913148E-002,0,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,6.1553717429913148E-002,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
3.101,1.0000000000000000E+000,4.1580662433290491E-002,0,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,4.1580662433290491E-002,1.0000000000000000E+000,6.1553717429913390E-002,2.8224001611973283E-002,6.0000000000000000E+000
3.121,1.0000000000000000E+000,2.1590975726095959E-002,0,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,2.1590975726095959E-002,1.0000000000000000E+000,6.1553717429913390E-002,8.3161324866579851E-003,6.0000000000000000E+000
3.141,1.0000000000000000E+000,1.5926529164868282E-003,0,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,1.5926529164868282E-003,1.0000000000000000E+000,6.1553717429913390E-002,8.3161324866579851E-003,6.0000000000000000E+000
3.161,1.0000000000000000E+000,-1.8406306933053809E-002,-1,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-1.8406306933053809E-002,1.0000000000000000E+000,6.1553717429913390E-002,8.3161324866579851E-003,6.0000000000000000E+000
3.181,1.0000000000000000E+000,-3.8397904505235378E-002,-1,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-3.8397904505235378E-002,1.0000000000000000E+000,6.1553717429913390E-002,8.3161324866579851E-003,6.0000000000000000E+000
3.201,1.0000000000000000E+000,-5.8374143427580086E-002,-1,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-5.8374143427580086E-002,1.0000000000000000E+000,6.1553717429913390E-002,8.3161324866579851E-003,6.0000000000000000E+000
3.221,1.0000000000000000E+000,-7.8327033470865295E-002,-1,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-7.8327033470865295E-002,1.0000000000000000E+000,6.1553717429913390E-002,-1.1674828685516087E-002,6.0000000000000000E+000
3.241,1.0000000000000000E+000,-9.8248593745108678E-002,-2,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-9.8248593745108678E-002,1.0000000000000000E+000,6.1553717429913390E-002,-1.1674828685516087E-002,6.0000000000000000E+000
3.261,1.0000000000000000E+000,-1.1813085589181781E-001,-2,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-1.1813085589181781E-001,1.0000000000000000E+000,6.1553717429913390E-002,-1.1674828685516087E-002,6.0000000000000000E+000
3.281,1.0000000000000000E+000,-1.3796586727122728E-001,-2,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-1.3796586727122728E-001,1.0000000000000000E+000,6.1553717429913390E-002,-1.1674828685516087E-002,6.0000000000000000E+000
3.301,1.0000000000000000E+000,-1.5774569414324865E-001,-2,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,-1.5774569414324865E-001,1.0000000000000000E+000,6.1553717429913390E-002,-1.1674828685516087E-002,6.0000000000000000E+000
3.321,1.0000000000000000E+000,-1.7746242484086058E-001,-3,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-1.7746242484086058E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-3.1549138828649743E-002,6.0000000000000000E+000
3.341,1.0000000000000000E+000,-1.9710817293466984E-001,-3,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-1.9710817293466984E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-3.1549138828649743E-002,6.0000000000000000E+000
3.361,1.0000000000000000E+000,-2.1667508038737962E-001,-3,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-2.1667508038737962E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-3.1549138828649743E-002,6.0000000000000000E+000
3.381,1.0000000000000000E+000,-2.3615532069689699E-001,-3,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-2.3615532069689699E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-3.1549138828649743E-002,6.0000000000000000E+000
3.401,1.0000000000000000E+000,-2.5554110202683122E-001,-4,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-2.5554110202683122E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-3.1549138828649743E-002,6.0000000000000000E+000
3.421,1.0000000000000000E+000,-2.7482467032312402E-001,-4,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-2.7482467032312402E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-5.1108220405366306E-002,6.0000000000000000E+000
3.441,1.0000000000000000E+000,-2.9399831241556762E-001,-4,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-2.9399831241556762E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-5.1108220405366306E-002,6.0000000000000000E+000
3.461,1.0000000000000000E+000,-3.1305435910297019E-001,-4,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-3.1305435910297019E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-5.1108220405366306E-002,6.0000000000000000E+000
3.481,1.0000000000000000E+000,-3.3198518822073408E-001,-4,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-3.3198518822073408E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-5.1108220405366306E-002,6.0000000000000000E+000
3.501,1.0000000000000000E+000,-3.5078322768961984E-001,-5,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-3.5078322768961984E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-5.1108220405366306E-002,6.0000000000000000E+000
3.521,1.0000000000000000E+000,-3.6944095854447712E-001,-5,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-3.6944095854447712E-001,1.0000000000000000E+000,-1.5774569414324829E-001,-7.0156645537923959E-002,6.0000000000000000E+000
3.541,1.0000000000000000E+000,-3.8795091794173031E-001,-5,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-3.8795091794173031E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-7.0156645537923959E-002,6.0000000000000000E+000
3.561,1.0000000000000000E+000,-4.0630570214441680E-001,-5,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-4.0630570214441680E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-7.0156645537923959E-002,6.0000000000000000E+000
3.581,1.0000000000000000E+000,-4.2449796948358259E-001,-6,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-4.2449796948358259E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-7.0156645537923959E-002,6.0000000000000000E+000
3.601,1.0000000000000000E+000,-4.4252044329485246E-001,-6,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-1.5774569414324871E-001,-4.4252044329485246E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-7.0156645537923959E-002,6.0000000000000000E+000
3.621,1.0000000000000000E+000,-4.6036591482899830E-001,-6,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-4.6036591482899830E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-8.8504088658970415E-002,6.0000000000000000E+000
3.641,1.0000000000000000E+000,-4.7802724613534286E-001,-6,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-4.7802724613534286E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-8.8504088658970415E-002,6.0000000000000000E+000
3.661,1.0000000000000000E+000,-4.9549737291684492E-001,-6,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-4.9549737291684492E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-8.8504088658970415E-002,6.0000000000000000E+000
3.681,1.0000000000000000E+000,-5.1276930735572379E-001,-7,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-5.1276930735572379E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-8.8504088658970415E-002,6.0000000000000000E+000
3.701,1.0000000000000000E+000,-5.2983614090849340E-001,-7,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-5.2983614090849340E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-8.8504088658970415E-002,6.0000000000000000E+000
3.721,1.0000000000000000E+000,-5.4669104706928717E-001,-7,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-5.4669104706928717E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-1.0596722818169857E-001,6.0000000000000000E+000
3.741,1.0000000000000000E+000,-5.6332728410037003E-001,-7,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-5.6332728410037003E-001,1.0000000000000000E+000,-3.6944095854447712E-001,-1.0596722818169857E-001,6.0000000000000000E+000
3.761,1.0000000000000000E+000,-5.7973819772874313E-001,-7,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-5.7973819772874313E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.0596722818169857E-001,6.0000000000000000E+000
3.781,1.0000000000000000E+000,-5.9591722380776424E-001,-8,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-5.9591722380776424E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.0596722818169857E-001,6.0000000000000000E+000
3.801,1.0000000000000000E+000,-6.1185789094271925E-001,-8,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-6.1185789094271925E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.0596722818169857E-001,6.0000000000000000E+000
3.821,1.0000000000000000E+000,-6.2755382307929364E-001,-8,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-6.2755382307929364E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.2237157818854372E-001,6.0000000000000000E+000
3.841,1.0000000000000000E+000,-6.4299874205390883E-001,-8,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-6.4299874205390883E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.2237157818854372E-001,6.0000000000000000E+000
3.861,1.0000000000000000E+000,-6.5818647010490494E-001,-8,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-6.5818647010490494E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.2237157818854372E-001,6.0000000000000000E+000
3.881,1.0000000000000000E+000,-6.7311093234356167E-001,-9,-1,12,12,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,-4.4252044329485207E-001,-6.7311093234356167E-001,1.0000000000000000E+000,-5.6332728410037025E-001,-1.2237157818854372E-001,6.0000000000000000E+000
