"time","J1_w","J2_w","J3_w","J4_w"
0.074,9.7935368173527859E+000,7.3898223500394644E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.075,9.7908689729524401E+000,7.4893976567850684E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.076,9.7879836748652487E+000,7.5889613157756353E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.077,9.7848739605234449E+000,7.6885131697865583E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.078,9.7815330899941504E+000,7.7880530616118715E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.079,9.7779545526463743E+000,7.8875808340644982E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.08,9.7741320735917032E+000,7.9870963299765019E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.081,9.7700596198923453E+000,8.0865993921993296E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.082,9.7657314065303922E+000,8.1860898636040647E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.083,9.7611419021324224E+000,8.2855675870816725E-001,-1.2555212131008116E-032,-1.2332499805889498E-032
0.084,9.7562858344437675E+000,8.3850324055432501E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.085,9.7511581955470845E+000,8.4844841619202727E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.086,9.7457542468200220E+000,8.5839226991648410E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.087,9.7400695236271631E+000,8.6833478602499325E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.088,9.7340998397415390E+000,8.7827594881696458E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.089,9.7278412914914050E+000,8.8821574259394520E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.09,9.7212902616281589E+000,8.9815415165964396E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.091,9.7144434229115966E+000,9.0809116031995640E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.092,9.7072977414089543E+000,9.1802675288298952E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.093,9.6998504795045069E+000,9.2796091365908639E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.094,9.6920991986167078E+000,9.3789362696085121E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.095,9.6840417616202430E+000,9.4782487710317398E-001,3.8059814202543074E-032,3.8148435152433266E-032
0.096,9.6756763349705643E+000,9.5775464840325508E-001,-3.7791247909497126E-032,-3.7582211748783934E-032
0.097,9.6670013905288315E+000,9.6768292518063015E-001,-3.7791247909497126E-032,-3.7582211748783934E-032
0.098,9.6580157070854504E+000,9.7760969175719514E-001,-3.7791247909497126E-032,-3.7582211748783934E-032
0.099,9.6487183715807081E+000,9.8753493245723056E-001,-3.7791247909497126E-032,-3.7582211748783934E-032
0.1,9.6391087800212940E+000,9.9745863160742665E-001,-3.7791247909497126E-032,-3.7582211748783934E-032
0.101,9.6291866380918130E+000,1.0073807735369078E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.102,9.6189519614606827E+000,1.0173013425772577E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.103,9.6084050757801034E+000,1.0272203230625436E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.104,9.5975466163801215E+000,1.0371376993293415E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.104,9.5975466163801215E+000,1.0371376993293415E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.105,9.5863775276570582E+000,1.0470534557167606E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.105,9.5863775276570582E+000,1.0470534557167606E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.106,9.5748990621569483E+000,1.0569675765664679E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.107,9.5631127793548458E+000,1.0668800462227135E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.107,9.5631127793548458E+000,1.0668800462227135E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.108,9.5510205441312390E+000,1.0767908490323548E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.108,9.5510205441312390E+000,1.0767908490323548E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.109,9.5386245249470640E+000,1.0866999693448813E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.109,9.5386245249470640E+000,1.0866999693448813E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.11,9.5259271917191128E+000,1.0966073915124397E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.11,9.5259271917191128E+000,1.0966073915124397E+000,-3.7791247909497126E-032,-3.7582211748783934E-032
0.111,9.5129313133979458E+000,1.1065130998898578E+000,-3.6880349797532079E-032,-3.7582211748783934E-032
0.111,9.5129313133979458E+000,1.1065130998898578E+000,-3.6880349797532079E-032,-3.7582211748783934E-032
