"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0220002,5.3793520706529807E+002,1.3286344487710380E+001,-4.7084340257556005E+002,4.5755705808784967E+002,5.4241825245890186E+002,-5.4286252272823185E+002,4.4427026932987701E-001,3.1859475081019023E+003
0.0222002,5.3669127204025017E+002,7.8700025036819227E+001,-3.4466109396201585E+002,2.6596106892519663E+002,5.4111355135442568E+002,-5.4130081221105320E+002,1.8726085662751757E-001,2.4416935181905451E+003
0.0224002,5.3372337999854801E+002,1.9882188906701160E+002,-2.1216630512990352E+002,1.3344416062891925E+001,5.3813329233607260E+002,-5.3794781504854586E+002,-1.8547728752679404E-001,1.7911696148783806E+003
0.0226002,5.2986904764233395E+002,2.2225132235122700E+002,-2.2247505337953737E+002,2.2373102831035671E-001,5.3431270583631124E+002,-3.7902197893873625E+002,-1.5529072689757498E+002,1.7173913893978581E+003
0.0228002,5.2637305423757414E+002,2.5874487548148113E+002,-2.5890826858183925E+002,1.6339310035811230E-001,5.3088964611893721E+002,-3.4714145493499325E+002,-1.8374819118394390E+002,1.8774115527219960E+003
0.0230002,5.2346906083524277E+002,3.1032657187216620E+002,-3.1042898220665217E+002,1.0241033448596813E-001,5.2808876083149994E+002,-3.1524959886385011E+002,-2.1283916196764983E+002,2.1265640731236745E+003
0.0232002,5.2132614803638876E+002,3.7213175833628003E+002,-3.7217278173809046E+002,4.1023401810445025E-002,5.2606940118091393E+002,-2.8354642200735987E+002,-2.4252297917355406E+002,2.4479790491427184E+003
0.0234002,5.2004682875467211E+002,4.3906118228396753E+002,-4.3904065685247730E+002,-2.0525431490212725E-002,5.2492388162309828E+002,-2.5219921480373739E+002,-2.7272466681936089E+002,2.8201432496673028E+003
0.0236002,5.1966477309395486E+002,5.0590928180770766E+002,-5.0582728854741771E+002,-8.1993260289957764E-002,5.2467546132407563E+002,-2.2134105952046980E+002,-3.0333440180360583E+002,3.2158422824076483E+003
0.0238002,5.2014426015345850E+002,5.6749444047603561E+002,-5.6735130297688511E+002,-1.4313749915049886E-001,5.2527805647459491E+002,-1.9107020709337007E+002,-3.3420784938122483E+002,3.6023230765893695E+003
0.0240002,5.2138136326189704E+002,6.1878825817225140E+002,-6.1858454133255623E+002,-2.0371683969520279E-001,5.2661768406235456E+002,-1.6145032032525796E+002,-3.6516736373709665E+002,3.9427171950911802E+003
