"time","TRes"
3.468,3.0498704494238956E+002
3.47,3.0500379028535644E+002
3.472,3.0502053107991270E+002
3.474,3.0503726732744417E+002
3.476,3.0505399902933630E+002
3.478,3.0507072618697384E+002
3.48,3.0508744880174117E+002
3.482,3.0510416687502209E+002
3.484,3.0512088040819987E+002
3.486,3.0513758940265723E+002
3.488,3.0515429385977637E+002
3.49,3.0517099378093900E+002
3.492,3.0518768916752623E+002
3.494,3.0520438002091873E+002
3.496,3.0522106634249667E+002
3.498,3.0523774813363957E+002
3.5,3.0525442539572651E+002
3.502,3.0527109813013607E+002
3.504,3.0528776633824623E+002
3.506,3.0530443002143448E+002
3.508,3.0532108918107781E+002
3.51,3.0533774381855267E+002
3.512,3.0535439393523495E+002
3.514,3.0537103953250011E+002
3.516,3.0538768061172300E+002
3.518,3.0540431717427805E+002
3.52,3.0542094922153899E+002
3.522,3.0543757675487922E+002
3.524,3.0545419977567150E+002
3.526,3.0547081828528815E+002
3.528,3.0548743228510091E+002
3.53,3.0550404177648102E+002
3.532,3.0552064676079920E+002
3.534,3.0553724723942565E+002
3.536,3.0555384321373003E+002
3.536,3.0555384321373003E+002
3.538,3.0555136244529695E+002
3.538,3.0555136244529695E+002
3.54,3.0554888217301755E+002
3.542,3.0554640239679264E+002
3.544,3.0554392311652299E+002
3.546,3.0554144433210934E+002
3.548,3.0553896604345260E+002
3.55,3.0553648825045360E+002
3.552,3.0553401095301319E+002
3.554,3.0553153415103225E+002
3.556,3.0552905784441168E+002
3.558,3.0552658203305248E+002
3.56,3.0552410671685556E+002
3.562,3.0552163189572184E+002
3.564,3.0551915756955236E+002
3.566,3.0551668373824810E+002
3.568,3.0551421040171010E+002
3.57,3.0551173755983939E+002
3.572,3.0550926521253706E+002
3.574,3.0550679335970420E+002
3.576,3.0550432200124192E+002
3.578,3.0550185113705129E+002
3.58,3.0549938076703353E+002
3.582,3.0549691089108978E+002
3.584,3.0549444150912120E+002
3.586,3.0549197262102899E+002
3.588,3.0548950422671442E+002
3.59,3.0548703632607868E+002
3.592,3.0548456891902310E+002
3.594,3.0548210200544895E+002
3.596,3.0547963558525748E+002
3.598,3.0547716965835008E+002
3.6,3.0547470422462806E+002
3.602,3.0547223928399274E+002
3.604,3.0546977483634555E+002
3.606,3.0546731088158788E+002
3.608,3.0546484741962115E+002
3.61,3.0546238445034686E+002
3.612,3.0545992197366638E+002
3.614,3.0545745998948126E+002
3.616,3.0545499849769300E+002
3.618,3.0545253749820307E+002
3.62,3.0545007699091303E+002
3.622,3.0544761697572443E+002
3.624,3.0544515745253887E+002
3.626,3.0544269842125794E+002
3.628,3.0544023988178327E+002
3.63,3.0543778183401650E+002
3.632,3.0543532427785931E+002
3.634,3.0543286721321334E+002
3.636,3.0543041063998027E+002
3.638,3.0542795455806186E+002
3.64,3.0542549896735983E+002
3.642,3.0542304386777596E+002
3.644,3.0542058925921197E+002
3.646,3.0541813514156968E+002
3.648,3.0541568151475093E+002
3.65,3.0541322837865755E+002
3.652,3.0541077573319137E+002
3.654,3.0540832357825428E+002
3.656,3.0540587191374823E+002
3.658,3.0540342073957504E+002
3.66,3.0540097005563672E+002
3.662,3.0539851986183515E+002
3.664,3.0539607015807235E+002
3.666,3.0539362094425030E+002
3.668,3.0539117222027102E+002
3.67,3.0538872398603650E+002
3.672,3.0538627624144885E+002
3.674,3.0538382898641009E+002
3.676,3.0538138222082239E+002
3.678,3.0537893594458779E+002
3.68,3.0537649015760843E+002
3.682,3.0537404485978647E+002
3.684,3.0537160005102407E+002
3.686,3.0536915573122343E+002
3.688,3.0536671190028670E+002
3.69,3.0536426855811618E+002
3.692,3.0536182570461409E+002
3.694,3.0535938333968272E+002
3.696,3.0535694146322430E+002
3.698,3.0535450007514117E+002
3.7,3.0535205917533568E+002
3.702,3.0534961876371017E+002
3.704,3.0534717884016698E+002
3.706,3.0534473940460845E+002
3.708,3.0534230045693704E+002
3.71,3.0533986199705515E+002
3.712,3.0533742402486524E+002
3.714,3.0533498654026977E+002
3.716,3.0533254954317124E+002
3.718,3.0533011303347212E+002
3.72,3.0532767701107491E+002
3.722,3.0532524147588219E+002
3.724,3.0532280642779654E+002
3.726,3.0532037186672051E+002
3.728,3.0531793779255668E+002
3.73,3.0531550420520767E+002
3.732,3.0531307110457612E+002
3.734,3.0531063849056471E+002
3.736,3.0530820636307607E+002
3.738,3.0530577472201293E+002
3.74,3.0530334356727803E+002
3.742,3.0530091289877407E+002
3.744,3.0529848271640378E+002
3.746,3.0529605302006996E+002
3.748,3.0529362380967541E+002
3.75,3.0529119508512298E+002
3.752,3.0528876684631541E+002
3.754,3.0528633909315562E+002
3.756,3.0528391182554645E+002
3.758,3.0528148504339083E+002
3.76,3.0527905874659160E+002
3.762,3.0527663293505174E+002
3.764,3.0527420760867420E+002
3.766,3.0527178276736191E+002
3.768,3.0526935841101789E+002
3.77,3.0526693453954516E+002
3.772,3.0526451115284669E+002
3.774,3.0526208825082557E+002
3.776,3.0525966583338487E+002
3.778,3.0525724390042762E+002
3.78,3.0525482245185697E+002
3.782,3.0525240148757604E+002
3.784,3.0524998100748797E+002
3.786,3.0524756101149592E+002
3.788,3.0524514149950306E+002
3.79,3.0524272247141261E+002
3.792,3.0524030392712774E+002
3.794,3.0523788586655178E+002
3.796,3.0523546828958791E+002
3.798,3.0523305119613946E+002
3.8,3.0523063458610966E+002
3.802,3.0522821845940189E+002
3.804,3.0522580281591945E+002
3.806,3.0522338765556572E+002
3.808,3.0522097297824405E+002
3.81,3.0521855878385782E+002
3.812,3.0521614507231044E+002
3.814,3.0521373184350540E+002
3.816,3.0521131909734612E+002
3.818,3.0520890683373608E+002
3.82,3.0520649505257876E+002
3.822,3.0520408375377764E+002
3.824,3.0520167293723631E+002
3.826,3.0519926260285825E+002
3.828,3.0519685275054707E+002
3.83,3.0519444338020634E+002
3.832,3.0519203449173972E+002
3.834,3.0518962608505075E+002
3.836,3.0518721816004313E+002
3.838,3.0518481071662052E+002
3.84,3.0518240375468662E+002
3.842,3.0517999727414508E+002
3.844,3.0517759127489967E+002
3.846,3.0517518575685409E+002
3.848,3.0517278071991211E+002
3.85,3.0517037616397749E+002
3.852,3.0516797208895406E+002
3.854,3.0516556849474563E+002
3.856,3.0516316538125608E+002
3.858,3.0516076274838923E+002
3.86,3.0515836059604891E+002
3.862,3.0515595892413910E+002
3.864,3.0515355773256363E+002
3.866,3.0515115702122648E+002
3.868,3.0514875679003160E+002
3.87,3.0514635703888297E+002
3.872,3.0514395776768458E+002
3.874,3.0514155897634043E+002
3.876,3.0513916066475451E+002
3.878,3.0513676283283093E+002
3.88,3.0513436548047372E+002
3.882,3.0513196860758700E+002
3.884,3.0512957221407481E+002
3.886,3.0512717629984132E+002
3.888,3.0512478086479069E+002
3.89,3.0512238590882708E+002
3.892,3.0511999143185466E+002
3.894,3.0511759743377763E+002
3.896,3.0511520391450023E+002
3.898,3.0511281087392666E+002
3.9,3.0511041831196121E+002
3.902,3.0510802622850815E+002
3.904,3.0510563462347176E+002
3.906,3.0510324349675642E+002
3.908,3.0510085284826641E+002
3.91,3.0509846267790607E+002
3.91,3.0509846267790607E+002
3.912,3.0511517776014762E+002
3.914,3.0513188830319694E+002
3.914,3.0513188830319694E+002
3.916,3.0514859430843649E+002
3.918,3.0516529577724810E+002
3.92,3.0518199271101309E+002
3.922,3.0519868511111230E+002
3.924,3.0521537297892604E+002
3.926,3.0523205631583409E+002
3.928,3.0524873512321562E+002
3.93,3.0526540940244945E+002
3.932,3.0528207915491373E+002
3.934,3.0529874438198613E+002
3.936,3.0531540508504378E+002
3.938,3.0533206126546332E+002
3.94,3.0534871292462088E+002
3.942,3.0536536006389201E+002
3.944,3.0538200268465181E+002
3.946,3.0539864078827480E+002
3.948,3.0541527437613502E+002
3.95,3.0543190344960590E+002
3.952,3.0544852801006050E+002
3.954,3.0546514805887125E+002
3.956,3.0548176359741007E+002
3.958,3.0549837462704835E+002
3.96,3.0551498114915705E+002
3.962,3.0553158316510650E+002
3.964,3.0554818067626661E+002
3.966,3.0556477368400670E+002
3.968,3.0558136218969554E+002
3.97,3.0559794619470148E+002
3.972,3.0561452570039228E+002
3.974,3.0563110070813525E+002
3.976,3.0564767121929708E+002
3.978,3.0566423723524406E+002
3.98,3.0568079875734190E+002
3.982,3.0569735578695577E+002
3.984,3.0571390832545035E+002
3.986,3.0573045637418983E+002
3.988,3.0574699993453783E+002
3.99,3.0576353900785750E+002
3.992,3.0578007359551145E+002
3.994,3.0579660369886182E+002
3.996,3.0581312931927016E+002
3.998,3.0582965045809755E+002
4,3.0584616711670458E+002
4.002,3.0586267929645129E+002
4.004,3.0587918699869721E+002
4.006,3.0589569022480134E+002
4.008,3.0591218897612220E+002
4.01,3.0592868325401776E+002
4.012,3.0594517305984550E+002
4.014,3.0596165839496246E+002
4.016,3.0597813926072502E+002
4.018,3.0599461565848912E+002
4.02,3.0601108758961027E+002
4.022,3.0602755505544332E+002
4.024,3.0604401805734273E+002
4.026,3.0606047659666234E+002
4.028,3.0607693067475560E+002
4.03,3.0609338029297538E+002
4.032,3.0610982545267404E+002
4.034,3.0612626615520344E+002
4.036,3.0614270240191490E+002
4.038,3.0615913419415932E+002
4.04,3.0617556153328701E+002
4.042,3.0619198442064777E+002
4.044,3.0620840285759095E+002
4.046,3.0622481684546534E+002
4.048,3.0624122638561920E+002
4.05,3.0625763147940040E+002
4.052,3.0627403212815619E+002
4.054,3.0629042833323331E+002
4.056,3.0630682009597808E+002
4.058,3.0632320741773628E+002
4.06,3.0633959029985311E+002
4.062,3.0635596874367337E+002
4.064,3.0637234275054129E+002
4.066,3.0638871232180060E+002
4.068,3.0640507745879455E+002
4.07,3.0642143816286585E+002
4.072,3.0643779443535675E+002
4.074,3.0645414627760897E+002
4.076,3.0647049369096374E+002
4.078,3.0648683667676175E+002
4.08,3.0650317523634322E+002
4.082,3.0651950937104789E+002
4.084,3.0653583908221492E+002
4.086,3.0655216437118304E+002
4.088,3.0656848523929040E+002
4.09,3.0658480168787474E+002
4.092,3.0660111371827327E+002
4.094,3.0661742133182264E+002
4.096,3.0663372452985908E+002
4.098,3.0665002331371824E+002
4.1,3.0666631768473530E+002
4.102,3.0668260764424502E+002
4.104,3.0669889319358151E+002
4.106,3.0671517433407854E+002
4.108,3.0673145106706920E+002
4.11,3.0674772339388625E+002
4.112,3.0676399131586186E+002
4.114,3.0678025483432771E+002
4.116,3.0679651395061501E+002
4.118,3.0681276866605447E+002
4.12,3.0682901898197622E+002
4.122,3.0684526489971000E+002
4.124,3.0686150642058499E+002
4.126,3.0687774354592989E+002
4.128,3.0689397627707291E+002
4.13,3.0691020461534180E+002
4.132,3.0692642856206368E+002
4.134,3.0694264811856533E+002
4.136,3.0695886328617297E+002
4.138,3.0697507406621230E+002
4.14,3.0699128046000851E+002
4.142,3.0700748246888634E+002
4.144,3.0702368009417006E+002
4.146,3.0703987333718339E+002
4.148,3.0705606219924960E+002
4.15,3.0707224668169135E+002
4.152,3.0708842678583096E+002
4.154,3.0710460251299020E+002
4.156,3.0712077386449033E+002
4.158,3.0713694084165212E+002
4.16,3.0715310344579586E+002
4.162,3.0716926167824130E+002
4.164,3.0718541554030776E+002
4.166,3.0720156503331401E+002
4.168,3.0721771015857843E+002
4.17,3.0723385091741875E+002
4.172,3.0724998731115238E+002
4.174,3.0726611934109610E+002
4.176,3.0728224700856629E+002
4.178,3.0729837031487875E+002
4.18,3.0731448926134885E+002
4.182,3.0733060384929149E+002
4.184,3.0734671408002106E+002
4.186,3.0736281995485143E+002
4.188,3.0737892147509598E+002
4.19,3.0739501864206767E+002
4.192,3.0741111145707890E+002
4.194,3.0742719992144157E+002
4.196,3.0744328403646716E+002
4.198,3.0745936380346666E+002
4.2,3.0747543922375047E+002
4.202,3.0749151029862861E+002
4.204,3.0750757702941053E+002
4.206,3.0752363941740526E+002
4.208,3.0753969746392136E+002
4.21,3.0755575117026683E+002
4.212,3.0757180053774920E+002
4.214,3.0758784556767552E+002
4.216,3.0760388626135239E+002
4.218,3.0761992262008584E+002
4.22,3.0763595464518153E+002
4.222,3.0765198233794456E+002
4.224,3.0766800569967955E+002
4.226,3.0768402473169067E+002
4.228,3.0770003943528155E+002
4.23,3.0771604981175534E+002
4.232,3.0773205586241477E+002
4.234,3.0774805758856201E+002
4.236,3.0776405499149882E+002
4.238,3.0778004807252643E+002
4.24,3.0779603683294562E+002
4.242,3.0781202127405663E+002
4.244,3.0782800139715926E+002
4.246,3.0784397720355281E+002
4.248,3.0785994869453611E+002
4.25,3.0787591587140753E+002
4.252,3.0789187873546490E+002
4.254,3.0790783728800557E+002
4.256,3.0792379153032647E+002
4.258,3.0793974146372403E+002
4.26,3.0795568708949418E+002
4.262,3.0797162840893236E+002
4.264,3.0798756542333359E+002
4.266,3.0800349813399237E+002
4.268,3.0801942654220267E+002
4.27,3.0803535064925802E+002
4.272,3.0805127045645150E+002
4.274,3.0806718596507574E+002
4.276,3.0808309717642277E+002
4.278,3.0809900409178420E+002
4.28,3.0811490671245122E+002
4.282,3.0813080503971446E+002
4.284,3.0814669907486416E+002
4.286,3.0816258881918998E+002
4.288,3.0817847427398118E+002
4.29,3.0819435544052652E+002
4.292,3.0821023232011424E+002
4.294,3.0822610491403213E+002
4.296,3.0824197322356758E+002
4.298,3.0825783725000741E+002
4.3,3.0827369699463799E+002
4.302,3.0828955245874522E+002
4.304,3.0830540364361451E+002
4.306,3.0832125055053081E+002
4.308,3.0833709318077860E+002
4.31,3.0835293153564186E+002
4.312,3.0836876561640412E+002
4.314,3.0838459542434845E+002
4.316,3.0840042096075740E+002
4.318,3.0841624222691308E+002
4.32,3.0843205922409715E+002
4.322,3.0844787195359072E+002
4.324,3.0846368041667449E+002
4.326,3.0847948461462869E+002
4.328,3.0849528454873303E+002
4.33,3.0851108022026676E+002
4.332,3.0852687163050865E+002
4.334,3.0854265878073710E+002
4.336,3.0855844167222989E+002
4.338,3.0857422030626441E+002
4.34,3.0858999468411758E+002
4.342,3.0860576480706584E+002
4.344,3.0862153067638513E+002
4.346,3.0863729229335098E+002
4.348,3.0865304965923838E+002
4.35,3.0866880277532186E+002
4.352,3.0868455164287559E+002
4.354,3.0870029626317313E+002
4.356,3.0871603663748760E+002
4.358,3.0873177276709174E+002
4.36,3.0874750465325769E+002
4.362,3.0876323229725722E+002
4.364,3.0877895570036162E+002
4.366,3.0879467486384169E+002
4.368,3.0881038978896777E+002
4.37,3.0882610047700967E+002
4.372,3.0884180692923684E+002
4.374,3.0885750914691823E+002
4.376,3.0887320713132226E+002
4.378,3.0888890088371699E+002
4.38,3.0890459040536990E+002
4.382,3.0892027569754805E+002
4.384,3.0893595676151807E+002
4.386,3.0895163359854610E+002
4.388,3.0896730620989780E+002
4.39,3.0898297459683835E+002
4.392,3.0899863876063256E+002
4.394,3.0901429870254464E+002
4.396,3.0902995442383843E+002
4.398,3.0904560592577729E+002
4.4,3.0906125320962406E+002
4.402,3.0907689627664121E+002
4.404,3.0909253512809062E+002
4.406,3.0910816976523387E+002
4.408,3.0912380018933192E+002
4.41,3.0913942640164538E+002
4.412,3.0915504840343436E+002
4.414,3.0917066619595846E+002
4.416,3.0918627978047687E+002
4.418,3.0920188915824832E+002
4.42,3.0921749433053111E+002
4.422,3.0923309529858295E+002
4.424,3.0924869206366122E+002
4.426,3.0926428462702279E+002
4.426,3.0926428462702279E+002
4.428,3.0926106177030999E+002
4.428,3.0926106177030999E+002
4.43,3.0925783955816854E+002
4.432,3.0925461799046951E+002
4.434,3.0925139706708399E+002
4.436,3.0924817678788315E+002
4.438,3.0924495715273815E+002
4.44,3.0924173816152017E+002
4.442,3.0923851981410047E+002
4.444,3.0923530211035023E+002
4.446,3.0923208505014071E+002
4.448,3.0922886863334327E+002
4.45,3.0922565285982915E+002
4.452,3.0922243772946973E+002
4.454,3.0921922324213642E+002
4.456,3.0921600939770053E+002
4.458,3.0921279619603354E+002
4.46,3.0920958363700686E+002
4.462,3.0920637172049203E+002
4.464,3.0920316044636047E+002
4.466,3.0919994981448372E+002
4.468,3.0919673982473336E+002
4.47,3.0919353047698092E+002
4.472,3.0919032177109807E+002
4.474,3.0918711370695638E+002
4.476,3.0918390628442751E+002
4.478,3.0918069950338315E+002
4.48,3.0917749336369502E+002
4.482,3.0917428786523482E+002
4.484,3.0917108300787430E+002
4.486,3.0916787879148524E+002
4.488,3.0916467521593944E+002
4.49,3.0916147228110879E+002
4.492,3.0915826998686509E+002
4.494,3.0915506833308024E+002
4.496,3.0915186731962615E+002
4.498,3.0914866694637470E+002
4.5,3.0914546721319795E+002
4.502,3.0914226811996781E+002
4.504,3.0913906966655634E+002
4.506,3.0913587185283552E+002
4.508,3.0913267467867746E+002
4.51,3.0912947814395420E+002
4.512,3.0912628224853790E+002
4.514,3.0912308699230067E+002
4.516,3.0911989237511472E+002
4.518,3.0911669839685220E+002
4.52,3.0911350505738528E+002
4.522,3.0911031235658629E+002
4.524,3.0910712029432744E+002
4.526,3.0910392887048107E+002
4.528,3.0910073808491944E+002
4.53,3.0909754793751495E+002
4.532,3.0909435842813991E+002
4.534,3.0909116955666673E+002
4.536,3.0908798132296783E+002
4.538,3.0908479372691568E+002
4.54,3.0908160676838276E+002
4.542,3.0907842044724151E+002
4.544,3.0907523476336451E+002
4.546,3.0907204971662429E+002
4.548,3.0906886530689343E+002
4.55,3.0906568153404447E+002
4.552,3.0906249839795009E+002
4.554,3.0905931589848296E+002
4.556,3.0905613403551570E+002
4.558,3.0905295280892102E+002
4.56,3.0904977221857166E+002
4.562,3.0904659226434035E+002
4.564,3.0904341294609992E+002
4.566,3.0904023426372311E+002
4.568,3.0903705621708281E+002
4.57,3.0903387880605180E+002
4.572,3.0903070203050299E+002
4.574,3.0902752589030928E+002
4.576,3.0902435038534361E+002
4.578,3.0902117551547894E+002
4.58,3.0901800128058824E+002
4.582,3.0901482768054450E+002
4.584,3.0901165471522080E+002
4.586,3.0900848238449015E+002
4.588,3.0900531068822562E+002
4.59,3.0900213962630039E+002
4.592,3.0899896919858753E+002
4.594,3.0899579940496022E+002
4.596,3.0899263024529159E+002
4.598,3.0898946171945494E+002
4.6,3.0898629382732344E+002
4.602,3.0898312656877033E+002
4.604,3.0897995994366897E+002
4.606,3.0897679395189260E+002
4.608,3.0897362859331457E+002
4.61,3.0897046386780829E+002
4.612,3.0896729977524711E+002
4.614,3.0896413631550445E+002
4.616,3.0896097348845370E+002
4.618,3.0895781129396835E+002
4.62,3.0895464973192190E+002
4.622,3.0895148880218790E+002
4.624,3.0894832850463979E+002
4.626,3.0894516883915122E+002
4.628,3.0894200980559572E+002
4.63,3.0893885140384691E+002
4.632,3.0893569363377850E+002
4.634,3.0893253649526406E+002
4.636,3.0892937998817735E+002
4.638,3.0892622411239205E+002
4.64,3.0892306886778192E+002
4.642,3.0891991425422071E+002
4.644,3.0891676027158218E+002
4.646,3.0891360691974018E+002
4.648,3.0891045419856857E+002
4.65,3.0890730210794118E+002
4.652,3.0890415064773191E+002
4.654,3.0890099981781469E+002
4.656,3.0889784961806345E+002
4.658,3.0889470004835215E+002
4.66,3.0889155110855478E+002
4.662,3.0888840279854537E+002
4.664,3.0888525511819796E+002
4.666,3.0888210806738664E+002
4.668,3.0887896164598544E+002
4.67,3.0887581585386852E+002
4.672,3.0887267069091001E+002
4.674,3.0886952615698414E+002
4.676,3.0886638225196504E+002
4.678,3.0886323897572692E+002
4.68,3.0886009632814404E+002
4.682,3.0885695430909067E+002
4.684,3.0885381291844112E+002
4.686,3.0885067215606972E+002
4.688,3.0884753202185078E+002
4.69,3.0884439251565868E+002
4.692,3.0884125363736780E+002
4.694,3.0883811538685256E+002
4.696,3.0883497776398747E+002
4.698,3.0883184076864694E+002
4.7,3.0882870440070548E+002
4.702,3.0882556866003756E+002
4.704,3.0882243354651780E+002
4.706,3.0881929906002074E+002
4.708,3.0881616520042098E+002
4.71,3.0881303196759313E+002
4.712,3.0880989936141185E+002
4.714,3.0880676738175180E+002
4.716,3.0880363602848769E+002
4.718,3.0880050530149424E+002
4.72,3.0879737520064617E+002
4.722,3.0879424572581826E+002
4.724,3.0879111687688533E+002
4.726,3.0878798865372215E+002
4.728,3.0878486105620362E+002
4.73,3.0878173408420463E+002
4.732,3.0877860773760000E+002
4.734,3.0877548201626468E+002
4.736,3.0877235692007361E+002
4.738,3.0876923244890179E+002
4.74,3.0876610860262423E+002
4.742,3.0876298538111593E+002
4.744,3.0875986278425188E+002
4.746,3.0875674081190721E+002
4.748,3.0875361946395702E+002
4.75,3.0875049874027644E+002
4.752,3.0874737864074058E+002
4.754,3.0874425916522461E+002
4.756,3.0874114031360375E+002
4.758,3.0873802208575319E+002
4.76,3.0873490448154820E+002
4.762,3.0873178750086407E+002
4.764,3.0872867114357609E+002
4.766,3.0872555540955955E+002
4.768,3.0872244029868983E+002
4.77,3.0871932581084224E+002
4.772,3.0871621194589221E+002
4.774,3.0871309870371522E+002
4.776,3.0870998608418665E+002
4.776,3.0870998608418665E+002
4.778,3.0872572384542980E+002
4.778,3.0872572384542980E+002
4.78,3.0874145736274573E+002
4.782,3.0875718663740645E+002
4.784,3.0877291167068336E+002
4.786,3.0878863246384742E+002
4.788,3.0880434901816921E+002
4.79,3.0882006133491871E+002
4.792,3.0883576941536552E+002
4.794,3.0885147326077879E+002
4.796,3.0886717287242715E+002
4.798,3.0888286825157877E+002
4.8,3.0889855939950138E+002
4.802,3.0891424631746219E+002
4.804,3.0892992900672800E+002
4.806,3.0894560746856513E+002
4.808,3.0896128170423941E+002
4.81,3.0897695171501624E+002
4.812,3.0899261750216056E+002
4.814,3.0900827906693678E+002
4.816,3.0902393641060894E+002
4.818,3.0903958953444055E+002
4.82,3.0905523843969462E+002
4.822,3.0907088312763381E+002
4.824,3.0908652359952021E+002
4.826,3.0910215985661551E+002
4.828,3.0911779190018098E+002
4.83,3.0913341973147726E+002
4.832,3.0914904335176470E+002
4.834,3.0916466276230307E+002
4.836,3.0918027796435177E+002
4.838,3.0919588895916968E+002
4.84,3.0921149574801524E+002
4.842,3.0922709833214640E+002
4.844,3.0924269671282065E+002
4.846,3.0925829089129508E+002
4.848,3.0927388086882627E+002
4.85,3.0928946664667035E+002
4.852,3.0930504822608299E+002
4.854,3.0932062560831940E+002
4.856,3.0933619879463430E+002
4.858,3.0935176778628198E+002
4.86,3.0936733258451630E+002
4.862,3.0938289319059061E+002
4.864,3.0939844960575783E+002
4.866,3.0941400183127041E+002
4.868,3.0942954986838032E+002
4.87,3.0944509371833914E+002
4.872,3.0946063338239787E+002
4.874,3.0947616886180720E+002
4.876,3.0949170015781726E+002
4.878,3.0950722727167778E+002
4.88,3.0952275020463799E+002
4.882,3.0953826895794668E+002
4.884,3.0955378353285215E+002
4.886,3.0956929393060233E+002
4.888,3.0958480015244459E+002
4.89,3.0960030219962590E+002
4.892,3.0961580007339279E+002
4.894,3.0963129377499132E+002
4.896,3.0964678330566704E+002
4.898,3.0966226866666517E+002
4.9,3.0967774985923035E+002
4.902,3.0969322688460676E+002
4.904,3.0970869974403826E+002
4.906,3.0972416843876812E+002
4.908,3.0973963297003928E+002
4.91,3.0975509333909406E+002
4.912,3.0977054954717448E+002
4.914,3.0978600159552207E+002
4.916,3.0980144948537782E+002
4.918,3.0981689321798240E+002
4.92,3.0983233279457590E+002
4.922,3.0984776821639809E+002
4.924,3.0986319948468815E+002
4.926,3.0987862660068492E+002
4.928,3.0989404956562669E+002
4.93,3.0990946838075138E+002
4.932,3.0992488304729642E+002
4.934,3.0994029356649884E+002
4.936,3.0995569993959509E+002
4.938,3.0997110216782136E+002
4.94,3.0998650025241324E+002
4.942,3.1000189419460588E+002
4.944,3.1001728399563405E+002
4.946,3.1003266965673203E+002
4.948,3.1004805117913367E+002
4.95,3.1006342856407235E+002
4.952,3.1007880181278102E+002
4.954,3.1009417092649215E+002
4.956,3.1010953590643783E+002
4.958,3.1012489675384955E+002
4.96,3.1014025346995857E+002
4.962,3.1015560605599552E+002
4.964,3.1017095451319068E+002
4.966,3.1018629884277379E+002
4.968,3.1020163904597428E+002
4.97,3.1021697512402102E+002
4.972,3.1023230707814247E+002
4.974,3.1024763490956667E+002
4.976,3.1026295861952116E+002
4.978,3.1027827820923306E+002
4.98,3.1029359367992907E+002
4.982,3.1030890503283541E+002
4.984,3.1032421226917785E+002
4.986,3.1033951539018176E+002
4.988,3.1035481439707200E+002
4.99,3.1037010929107305E+002
4.992,3.1038540007340885E+002
4.994,3.1040068674530301E+002
4.996,3.1041596930797863E+002
4.998,3.1043124776265842E+002
5,3.1044652211056456E+002
5.002,3.1046179235291885E+002
5.004,3.1047705849094262E+002
5.006,3.1049232052585683E+002
5.008,3.1050757845888188E+002
5.01,3.1052283229123776E+002
5.012,3.1053808202414410E+002
5.014,3.1055332765882002E+002
5.016,3.1056856919648419E+002
5.018,3.1058380663835482E+002
5.02,3.1059903998564977E+002
5.022,3.1061426923958635E+002
5.024,3.1062949440138152E+002
5.026,3.1064471547225173E+002
5.028,3.1065993245341303E+002
5.03,3.1067514534608102E+002
5.032,3.1069035415147090E+002
5.034,3.1070555887079729E+002
5.036,3.1072075950527454E+002
5.038,3.1073595605611649E+002
5.04,3.1075114852453652E+002
5.042,3.1076633691174760E+002
5.044,3.1078152121896221E+002
5.046,3.1079670144739248E+002
5.048,3.1081187759825002E+002
5.05,3.1082704967274606E+002
5.052,3.1084221767209135E+002
5.054,3.1085738159749627E+002
5.056,3.1087254145017067E+002
5.058,3.1088769723132401E+002
5.06,3.1090284894216529E+002
5.062,3.1091799658390312E+002
5.064,3.1093314015774558E+002
5.066,3.1094827966490044E+002
5.068,3.1096341510657498E+002
5.07,3.1097854648397600E+002
5.072,3.1099367379830989E+002
5.074,3.1100879705078262E+002
5.076,3.1102391624259974E+002
5.078,3.1103903137496633E+002
5.08,3.1105414244908701E+002
5.082,3.1106924946616607E+002
5.084,3.1108435242740728E+002
5.086,3.1109945133401396E+002
5.088,3.1111454618718903E+002
5.09,3.1112963698813496E+002
5.092,3.1114472373805387E+002
5.094,3.1115980643814731E+002
5.096,3.1117488508961651E+002
5.098,3.1118995969366216E+002
5.1,3.1120503025148463E+002
5.102,3.1122009676428377E+002
5.104,3.1123515923325908E+002
5.106,3.1125021765960952E+002
5.108,3.1126527204453373E+002
5.11,3.1128032238922981E+002
5.112,3.1129536869489556E+002
5.114,3.1131041096272821E+002
5.116,3.1132544919392467E+002
5.118,3.1134048338968131E+002
5.12,3.1135551355119418E+002
5.122,3.1137053967965880E+002
5.124,3.1138556177627032E+002
5.126,3.1140057984222346E+002
5.128,3.1141559387871251E+002
5.13,3.1143060388693135E+002
5.132,3.1144560986807335E+002
5.134,3.1146061182333148E+002
5.136,3.1147560975389831E+002
5.138,3.1149060366096603E+002
5.14,3.1150559354572630E+002
5.142,3.1152057940937038E+002
5.144,3.1153556125308910E+002
5.146,3.1155053907807292E+002
5.148,3.1156551288551179E+002
5.15,3.1158048267659530E+002
5.152,3.1159544845251258E+002
5.154,3.1161041021445237E+002
5.156,3.1162536796360291E+002
5.158,3.1164032170115206E+002
5.16,3.1165527142828722E+002
5.162,3.1167021714619540E+002
5.164,3.1168515885606320E+002
5.166,3.1170009655907677E+002
5.168,3.1171503025642181E+002
5.17,3.1172995994928363E+002
5.172,3.1174488563884705E+002
5.174,3.1175980732629660E+002
5.176,3.1177472501281625E+002
5.178,3.1178963869958960E+002
5.18,3.1180454838779980E+002
5.182,3.1181945407862963E+002
5.184,3.1183435577326139E+002
5.186,3.1184925347287697E+002
5.188,3.1186414717865784E+002
5.19,3.1187903689178512E+002
5.192,3.1189392261343937E+002
5.194,3.1190880434480079E+002
5.196,3.1192368208704920E+002
5.198,3.1193855584136395E+002
