"time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
2.577,1.6777038856823253E+001,3.3415797254419338E+001,1.7673502265977049E+001,2.2235489752776811E+001,-1.1206698579042532E+001
2.587,1.6925920930296456E+001,3.3471974446932713E+001,1.7659401690917100E+001,2.2239909347347805E+001,-1.1208958677249916E+001
2.597,1.7074832472831240E+001,3.3527865721322144E+001,1.7645334312881555E+001,2.2243969074796375E+001,-1.1211022263643351E+001
2.607,1.7223770961604220E+001,3.3583495013957354E+001,1.7631297487905005E+001,2.2247699004249903E+001,-1.1212905764984660E+001
2.617,1.7372734084550633E+001,3.3638884233568724E+001,1.7617288782189910E+001,2.2251126668932308E+001,-1.1214624220397724E+001
2.627,1.7521719722585598E+001,3.3694053435696425E+001,1.7603305956385459E+001,2.2254277282381075E+001,-1.1216191400152756E+001
2.637,1.7670725933341998E+001,3.3749020981765703E+001,1.7589346950856950E+001,2.2257173935939402E+001,-1.1217619914077623E+001
2.647,1.7819750936294845E+001,3.3803803684194612E+001,1.7575409871922048E+001,2.2259837779183091E+001,-1.1218921310531011E+001
2.657,1.7968793099151213E+001,3.3858416938807594E+001,1.7561492979018045E+001,2.2262288184792482E+001,-1.1220106166784618E+001
2.667,1.8117850925397409E+001,3.3912874845702554E+001,1.7547594672761825E+001,2.2264542899238432E+001,-1.1221184171580841E+001
2.677,1.8266923042902057E+001,3.3967190319611326E+001,1.7533713483858396E+001,2.2266618180527360E+001,-1.1222164200560849E+001
2.687,1.8416008193485961E+001,3.4021375190693426E+001,1.7519848062813892E+001,2.2268528924137513E+001,-1.1223054385193837E+001
2.697,1.8565105223374150E+001,3.4075440296615888E+001,1.7505997170408090E+001,2.2270288778175548E+001,-1.1223862175780003E+001
2.707,1.8714213074455884E+001,3.4129395566692189E+001,1.7492159668879623E+001,2.2271910248692265E+001,-1.1224594399047668E+001
2.717,1.8863330776281312E+001,3.4183250098780306E+001,1.7478334513779600E+001,2.2273404796012155E+001,-1.1225257310818106E+001
2.727,1.9012457438735304E+001,3.4237012229581083E+001,1.7464520746448670E+001,2.2274782922856836E+001,-1.1225856644169292E+001
2.737,1.9161592245327018E+001,3.4290689598911960E+001,1.7450717487076364E+001,2.2276054254967416E+001,-1.1226397653488208E+001
2.747,1.9310734447044936E+001,3.4344289208483602E+001,1.7436923928302349E+001,2.2277227614874928E+001,-1.1226885154769670E+001
2.757,1.9459883356729755E+001,3.4397817475659842E+001,1.7423139329320311E+001,2.2278311089409517E+001,-1.1227323562486989E+001
2.767,1.9609038343918311E+001,3.4451280282634762E+001,1.7409363010449120E+001,2.2279312091482900E+001,-1.1227716923328872E+001
2.777,1.9758198830121884E+001,3.4504683021424924E+001,1.7395594348135187E+001,2.2280237416641203E+001,-1.1228068947075146E+001
2.787,1.9907364284499380E+001,3.4558030635040701E+001,1.7381832770354467E+001,2.2281093294831923E+001,-1.1228383034855669E+001
2.797,2.0056534219895532E+001,3.4611327655163358E+001,1.7368077752384075E+001,2.2281885437794831E+001,-1.1228662305017156E+001
2.807,2.0205708189207453E+001,3.4664578236627733E+001,1.7354328812916165E+001,2.2282619082448015E+001,-1.1228909616801847E+001
2.817,2.0354885782058503E+001,3.4717786188989095E+001,1.7340585510485266E+001,2.2283299030617961E+001,-1.1229127592028508E+001
2.827,2.0504066621748347E+001,3.4770955005420625E+001,1.7326847440185926E+001,2.2283929685418617E+001,-1.1229318634943224E+001
2.837,2.0653250362459172E+001,3.4824087889171317E+001,1.7313114230657973E+001,2.2284515084565548E+001,-1.1229484950396717E+001
2.847,2.0802436686693927E+001,3.4877187777791256E+001,1.7299385541318500E+001,2.2285058930886255E+001,-1.1229628560491037E+001
2.857,2.0951625302929191E+001,3.4930257365317154E+001,1.7285661059819937E+001,2.2285564620266761E+001,-1.1229751319826669E+001
2.867,2.1100815943464372E+001,3.4983299122590147E+001,1.7271940499715679E+001,2.2286035267250384E+001,-1.1229854929467942E+001
2.877,2.1250008362448895E+001,3.5036315315864577E+001,1.7258223598318732E+001,2.2286473728483237E+001,-1.1229940949733940E+001
2.887,2.1399202334073728E+001,3.5089308023852816E+001,1.7244510114736819E+001,2.2286882624194828E+001,-1.1230010811917230E+001
2.897,2.1548397650915238E+001,3.5142279153340532E+001,1.7230799828068150E+001,2.2287264357880165E+001,-1.1230065829020971E+001
2.907,2.1697594122414444E+001,3.5195230453491824E+001,1.7217092535745962E+001,2.2287621134330049E+001,-1.1230107205594878E+001
2.917,2.1846791573484637E+001,3.5248163528955395E+001,1.7203388052020742E+001,2.2287954976151173E+001,-1.1230136046747845E+001
2.927,2.1995989843233481E+001,3.5301079851872601E+001,1.7189686206567671E+001,2.2288267738904981E+001,-1.1230153366406856E+001
2.937,2.2145188783791873E+001,3.5353980772881812E+001,1.7175986843208893E+001,2.2288561124980660E+001,-1.1230160094885470E+001
2.947,2.2294388259239476E+001,3.5406867531201598E+001,1.7162289818741673E+001,2.2288836696308277E+001,-1.1230157085819636E+001
2.957,2.2443588144619959E+001,3.5459741263872182E+001,1.7148595001863491E+001,2.2289095886010401E+001,-1.1230145122524579E+001
2.967,2.2592788325037255E+001,3.5512603014224531E+001,1.7134902272186249E+001,2.2289340009081460E+001,-1.1230124923821355E+001
2.977,2.2741988694827153E+001,3.5565453739644163E+001,1.7121211519331794E+001,2.2289570272177077E+001,-1.1230097149377974E+001
2.987,2.2891189156797672E+001,3.5618294318686331E+001,1.7107522642102790E+001,2.2289787782585396E+001,-1.1230062404604443E+001
2.997,2.3040389621531698E+001,3.5671125557598621E+001,1.7093835547722897E+001,2.2289993556451115E+001,-1.1230021245140499E+001
3.007,2.3189587710011217E+001,3.5721668064341927E+001,1.7083170258377145E+001,2.2264813083853593E+001,-1.1217896468489966E+001
3.017,2.3338406212192290E+001,3.5677220731315778E+001,1.7185165386733349E+001,2.1812063618427349E+001,-1.1018230921136453E+001
3.027,2.3484575754090876E+001,3.5368240737360487E+001,1.7545607804294463E+001,2.0754329859117430E+001,-1.0569221067853347E+001
3.037,2.3624869221419317E+001,3.4807303848411550E+001,1.8073442576271962E+001,1.9389500915348734E+001,-9.9810266200102102E+000
3.047,2.3757118390648497E+001,3.4094072472866941E+001,1.8638986359158267E+001,1.7942104041782869E+001,-9.3311192127927658E+000
3.057,2.3880373970869854E+001,3.3309228209681457E+001,1.9179261710517530E+001,1.6509727660019081E+001,-8.6605477925280283E+000
3.067,2.3994412758184321E+001,3.2502285405793870E+001,1.9675903650702136E+001,1.5132252967342822E+001,-7.9936631162249165E+000
3.077,2.4099384888542506E+001,3.1702700920549852E+001,2.0127294364762129E+001,1.3827453529982584E+001,-7.3458160998146420E+000
3.087,2.4195634783738338E+001,3.0928189600031491E+001,2.0536610593709511E+001,1.2603178696027328E+001,-6.7263979887758714E+000
3.097,2.4283609403623512E+001,3.0189268793683048E+001,2.0907982824036178E+001,1.1462062435938744E+001,-6.1407900451474831E+000
3.107,2.4363806958782707E+001,2.9491882930866549E+001,2.1245344709186426E+001,1.0403826407480979E+001,-5.5917462454578617E+000
3.117,2.4436746329664810E+001,2.8839016977260926E+001,2.1552132144624220E+001,9.4265010533008038E+000,-5.0803088936019591E+000
3.127,2.4502948798382153E+001,2.8231712364449255E+001,2.1831278287604576E+001,8.5270926554138953E+000,-4.6063930716404027E+000
3.137,2.4562925956756303E+001,2.7669716180113973E+001,2.2085292357279105E+001,7.7019776712575672E+000,-4.1691674419459268E+000
3.147,2.4617172521032504E+001,2.7151909278998559E+001,2.2316353694144752E+001,6.9471471035786756E+000,-3.7673047670990147E+000
3.157,2.4666161430547259E+001,2.6676595732775422E+001,2.2526390222064297E+001,6.2583765670434648E+000,-3.3991553758608939E+000
3.167,2.4710340799515102E+001,2.6241706062999150E+001,2.2717136189119795E+001,5.6313495592751499E+000,-3.0628694892882051E+000
3.177,2.4750132236400276E+001,2.5844942107895807E+001,2.2890173607885558E+001,5.0617479570785759E+000,-2.7564851203480494E+000
3.187,2.4785929841274854E+001,2.5483884115619464E+001,2.3046959410515434E+001,4.5453240286188263E+000,-2.4779942760573559E+000
3.197,2.4818100099314080E+001,2.5156068983784390E+001,2.3188843631723170E+001,4.0779525898280768E+000,-2.2253908648747545E+000
3.206,2.4844233596425113E+001,2.4887425745755067E+001,2.3304841425735649E+001,3.6959682158077301E+000,-2.0185476840617218E+000
3.216,2.4870426151869918E+001,2.4616054193922494E+001,2.3421807657104630E+001,3.3110100735807002E+000,-1.8097462815283656E+000
3.226,2.4893903992382764E+001,2.4370991425473292E+001,2.3527284757754682E+001,2.9641324748574611E+000,-1.6213049504204160E+000
3.236,2.4914933208445547E+001,2.4150018415764386E+001,2.3622294729299657E+001,2.6519554816350093E+000,-1.4514786494801852E+000
3.246,2.4933751382170158E+001,2.3947873930190561E+001,2.3726726593318350E+001,2.3310850268084868E+000,-1.2258984849091263E+000
3.256,2.4949961932444943E+001,2.3757412187900105E+001,2.4108663113030062E+001,1.9402130344483859E+000,-8.4247966808828445E-001
3.266,2.4962814703949494E+001,2.3657780027477468E+001,2.4703900771434078E+001,1.5952172850781274E+000,-5.1072530212769240E-001
3.276,2.4972461471274865E+001,2.3666946703912760E+001,2.5427955973431864E+001,1.3027414157962836E+000,-2.3540076633899543E-001
3.286,2.4979353643062659E+001,2.3776505123118969E+001,2.6231473688219882E+001,1.0668454182400136E+000,-1.9584506326804751E-002
3.296,2.4984021099205606E+001,2.3970594912403158E+001,2.7077420841019290E+001,8.8513341954740210E-001,1.3986474530988258E-001
3.306,2.4986985063530909E+001,2.4230976846290357E+001,2.7938304664477759E+001,7.5088814478510979E-001,2.5032310539430613E-001
3.316,2.4988712624501307E+001,2.4539620466372948E+001,2.8794613560198499E+001,6.5562557892256057E-001,3.2088062414491392E-001
3.326,2.4989593534214041E+001,2.4880454785871244E+001,2.9633788469422949E+001,5.9070517940923550E-001,3.6070230322374319E-001
3.336,2.4989934493761673E+001,2.5240179263539073E+001,3.0448520345434609E+001,5.4822653708344038E-001,3.7811520184399205E-001
3.346,2.4989964244072379E+001,2.5608426688892347E+001,3.1235307271456801E+001,5.2147665687698763E-001,3.8015377293464470E-001
3.356,2.4989844108428404E+001,2.5977567453213357E+001,3.1993253046396386E+001,5.0507828888424788E-001,3.7241620730280889E-001
3.366,2.4989680648150149E+001,2.6342327441589006E+001,3.2723104537398314E+001,4.9495041349280855E-001,3.5911785957563480E-001
3.376,2.4989538382321008E+001,2.6699332802072703E+001,3.3426527154344782E+001,4.8815926734315462E-001,3.4325856967276358E-001
3.386,2.4989451239063708E+001,2.7046664420003690E+001,3.4105606371801912E+001,4.8271974655795691E-001,3.2683941368181246E-001
3.396,2.4989432216940159E+001,2.7383447394915724E+001,3.4762486680202535E+001,4.7739132867048051E-001,3.1108404696272296E-001
3.406,2.4989481030804619E+001,2.7709514051395761E+001,3.5399173980897508E+001,4.7148359621330049E-001,2.9664644512127947E-001
3.416,2.4989589762243643E+001,2.8025149733895862E+001,3.6017448753522821E+001,4.6469197538048745E-001,2.8378439349943330E-001
