"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
11.08,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1497300000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.15,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1414600000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.21,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1396800000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.28,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1402300000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.35,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1426400000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.42,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1447499999999999E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.48,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1482800000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.55,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1523999999999999E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.62,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1565000000000001E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.68,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1600000000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.75,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1640800000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.82,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1681399999999999E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.89,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1722000000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
11.95,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1756600000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.02,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1796899999999999E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.09,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1837100000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.15,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1871400000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.22,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1911400000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.29,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1951300000000001E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.36,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.1991000000000000E+002,3.0000000000000000E+000,3.0000000000000000E+000,6.1200000000000001E+000
12.42,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,5.9999999999999998E-002,0.0000000000000000E+000,5.9999999999999998E-002,1.2024900000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.49,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,2.0000000000000001E-001,0.0000000000000000E+000,2.0000000000000001E-001,1.2064400000000001E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.56,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,3.4000000000000002E-001,0.0000000000000000E+000,3.4000000000000002E-001,1.2103800000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.62,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,4.6000000000000002E-001,0.0000000000000000E+000,4.6000000000000002E-001,1.2137500000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.69,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,5.9999999999999998E-001,0.0000000000000000E+000,5.9999999999999998E-001,1.2176600000000001E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.76,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,7.3999999999999999E-001,0.0000000000000000E+000,7.3999999999999999E-001,1.2215700000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.82,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,8.5999999999999999E-001,0.0000000000000000E+000,8.5999999999999999E-001,1.2248999999999999E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.89,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2287900000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
12.96,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2326600000000001E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.03,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2365200000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.09,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2398099999999999E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.16,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2436499999999999E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.23,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2474800000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.29,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2507500000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.36,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2545500000000000E+002,3.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.43,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2583400000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.5,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2621200000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.56,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2653500000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.63,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2691100000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.7,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2728600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.76,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2760599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.83,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2797799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.9,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2834999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
13.97,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2872000000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.03,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2903600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.1,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2940500000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.17,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.2977199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.23,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3008500000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.3,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3044999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.37,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3081399999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.44,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3117599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.5,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3148599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.57,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3184600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.64,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3220599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.7,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3251300000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.77,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3287000000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.84,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3322600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.91,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3358099999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
14.97,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3388499999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.04,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3423699999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.11,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3458900000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.17,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3488999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.24,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3524000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.31,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3558799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.38,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3593600000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.44,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3623300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.51,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3657800000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.58,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3692200000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.64,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3721700000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.71,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3755900000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.78,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3790000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.85,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3824100000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.91,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3853100000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
15.98,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3887000000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.05,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3920699999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.11,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3949500000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.18,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.3983000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.25,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4016399999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.32,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4049700000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.38,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4078200000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.45,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4111300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.52,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4144300000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.58,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4172499999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.65,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4205300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.72,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4238000000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.79,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4270599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
