"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0768,5.1685114596016456E+002,-5.0120288158005258E+002,-4.0974190949333113E-002,5.0124385577100190E+002,-2.4043915903516830E+002,-2.8141339095865135E+002,5.2185254999381959E+002,3.1780827699644396E+003
0.077,5.1731322969706480E+002,-5.7116995856397796E+002,-1.0236135879581464E-001,5.7127231992277382E+002,-2.1004658352531135E+002,-3.1240804468238230E+002,5.2245462820769364E+002,3.6138066011895007E+003
0.0772,5.1866106260738979E+002,-6.3322031136791566E+002,-1.6334455302321399E-001,6.3338365592093885E+002,-1.8029095180969620E+002,-3.4363566817729986E+002,5.2392661998699600E+002,4.0232829525883753E+003
0.0774,5.2075581215057650E+002,-6.8233633466835715E+002,-2.2368312176426036E-001,6.8256001779012138E+002,-1.5121815609020342E+002,-3.7490150153736181E+002,5.2611965762756518E+002,4.3663234512736753E+003
0.0776,5.2339424738547382E+002,-7.1383403285007569E+002,-2.8313891489813137E-001,7.1411717176497382E+002,-1.2284097216896794E+002,-4.0598017020573110E+002,5.2882114237469909E+002,4.6024487323494841E+003
0.0778,5.2631304724889105E+002,-7.2348656369062644E+002,-3.4147725800293866E-001,7.2382804094862934E+002,-9.5140850150664050E+001,-4.3661844963051925E+002,5.3175929978118324E+002,4.6949038254673278E+003
0.078,5.2919605651904203E+002,-7.0763179813818692E+002,-3.9846788331279542E-001,7.0803026602149976E+002,-6.8071184498107129E+001,-4.6653946627838735E+002,5.3461065077649448E+002,4.6149927954672139E+003
0.0782,5.3168120226621511E+002,-6.6329195322809210E+002,-4.5388606167462026E-001,6.6374583928976676E+002,-4.1560325905067657E+001,-4.9544684146529568E+002,5.3700716737036328E+002,4.3464288365533475E+003
0.0784,5.3337388603355384E+002,-5.8818608723689863E+002,-5.0751296167521487E-001,5.8869360019857379E+002,-1.5518110304872152E+001,-5.2303157949254125E+002,5.3854968979741341E+002,3.8884138841611993E+003
0.0786,5.3385887240296574E+002,-4.7831069590553795E+002,-5.4990644073927113E+000,4.8380976031293068E+002,-4.7281115868702273E-001,-5.3834710502170867E+002,5.3881991618039569E+002,3.2563361323389640E+003
0.0788,5.3286350299473736E+002,-3.1205876792982542E+002,-5.7181018785399949E+001,3.6923978671522536E+002,-2.5487749426690698E-001,-5.3728884964788540E+002,5.3754372714215231E+002,2.5689711808675506E+003
0.079,5.3030354392801792E+002,-8.4862413586480244E+001,-1.6415315054622184E+002,2.4901556413270208E+002,7.9290657669048414E-002,-5.3471564362350932E+002,5.3463635296584016E+002,1.9390633228491224E+003
0.0792,5.2655316706380040E+002,-2.4371980359163103E-001,-2.2355559624680416E+002,2.2379931605039579E+002,1.4363970655613957E+002,-5.3099946042347005E+002,3.8735975386733048E+002,1.7197220932248717E+003
0.0794,5.2308317179717915E+002,-1.8364969210739446E-001,-2.6143095641151228E+002,2.6161460610361968E+002,1.7197764345722840E+002,-5.2760516267135972E+002,3.5562751921413138E+002,1.8858726406790147E+003
0.0796,5.2022747479370241E+002,-1.2285584961347240E-001,-3.1554578718446930E+002,3.1566864303408278E+002,2.0100083383480342E+002,-5.2485764013880600E+002,3.2385680630400259E+002,2.1478606805534714E+003
0.0798,5.1816303688586993E+002,-6.1577187708849124E-002,-3.8096140726721779E+002,3.8102298445492664E+002,2.3067336345230188E+002,-5.2292397619057897E+002,2.9225061273827714E+002,2.4894758717368586E+003
0.08,5.1701547707347186E+002,-5.5429329279377271E-005,-4.5255807372393275E+002,4.5255812915326203E+002,2.6093206047830654E+002,-5.2191955034132161E+002,2.6098748986301513E+002,2.8901760795640366E+003
0.0802,5.1684201616531391E+002,6.1466550533623376E-002,-5.2506175456026483E+002,5.2500028800973121E+002,2.9167882373747238E+002,-5.2189103547483228E+002,2.3021221173735989E+002,3.3232045543745712E+003
0.0804,5.1761875985793404E+002,1.2274591692164449E-001,-5.9313757752714002E+002,5.9301483161021838E+002,3.2277495375594117E+002,-5.2280386784444363E+002,2.0002891408850252E+002,3.7552043130695042E+003
0.0806,5.1924698992104140E+002,1.8354085794260300E-001,-6.5156644613669550E+002,6.5138290527875290E+002,3.5404496647992642E+002,-5.2454889147657536E+002,1.7050392499664900E+002,4.1476948244153073E+003
0.0808,5.2156174877676585E+002,2.4361144675197011E-001,-6.9540741400746208E+002,6.9516380256071011E+002,3.8528147892174547E+002,-5.2695126748031771E+002,1.4166978855857224E+002,4.4598056995928700E+003
0.081,5.2433729110762988E+002,3.0272061208756895E-001,-7.2012051087913198E+002,7.1981779026704442E+002,4.1624854305159602E+002,-5.2977617129531370E+002,1.1352762824371769E+002,4.6518216739261479E+003
0.0812,5.2729160652445194E+002,3.6063507714516163E-001,-7.2166744223196224E+002,7.2130680715481708E+002,4.4668447726429679E+002,-5.3273351674871537E+002,8.6049039484418643E+001,4.6892576243685062E+003
0.0814,5.3009256087231984E+002,4.1712628000141194E-001,-6.9660553585103764E+002,6.9618840957103623E+002,4.7630549118408533E+002,-5.3548428524089582E+002,5.9178794056810489E+001,4.5471312024081053E+003
0.0816,5.3236829323238203E+002,4.7197137862019645E-001,-6.4219063001980874E+002,6.4171865864118854E+002,5.0481148954636217E+002,-5.3765112850162132E+002,3.2839638955259119E+001,4.2140716519114203E+003
0.0818,5.3371204780120252E+002,5.2495361026149112E-001,-5.5641036277348599E+002,5.5588540916322449E+002,5.3188870112620043E+002,-5.3882326703782439E+002,6.9345659116239631E+000,3.6952313516252602E+003
0.082,5.3371745640372808E+002,1.6545491030525227E+001,-4.4599065683593403E+002,4.2944516580540881E+002,5.3817891665522143E+002,-5.3859181591709716E+002,4.1289926187562287E-001,3.0253276590917881E+003
0.0822,5.3220148452321132E+002,8.6704997581720534E+001,-3.2953293435723947E+002,2.4282793677551894E+002,5.3661664963701605E+002,-5.3677277242008722E+002,1.5612278307105498E-001,2.3461116575960177E+003
0.0824,5.2909409185328263E+002,2.0934661412236198E+002,-2.0962977749023108E+002,2.8316336786908836E-001,5.3351200163880162E+002,-4.0833782633548736E+002,-1.2517417530331431E+002,1.6677796217965511E+003
0.0826,5.2534510657949545E+002,2.3381347809492246E+002,-2.3403726907703881E+002,2.2379098211636275E-001,5.2981189816966253E+002,-3.7680155203839183E+002,-1.5301034613127075E+002,1.7622524279616200E+003
0.0828,5.2205297487296184E+002,2.7762022433130250E+002,-2.7778367813513506E+002,1.6345380383253905E-001,5.2660732611512731E+002,-3.4503064670065339E+002,-1.8157667941447392E+002,1.9618366969518640E+003
0.083,5.1944172901156946E+002,3.3607487379305752E+002,-3.3617734540499822E+002,1.0247161194067472E-001,5.2411293367610483E+002,-3.1329232404414449E+002,-2.1082060963196034E+002,2.2523397651320111E+003
