"Time","Losses","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.01632,1922.4263464367107,519.7793082274061,-272.69758571803897,0.10655230985486867,272.5910334081841,-315.4379825753736,-208.8855661683017,524.3235487436752
0.01633,1937.9271602390168,519.6279275428578,-275.8776156537711,0.10349192101282635,275.77412373275826,-313.8352779902146,-210.34325348557076,524.1785314757853
0.01634,1953.6247294811214,519.4786773336358,-279.0852731437326,0.10043049776237174,278.9848426459702,-312.2331490639087,-211.8025508711396,524.0356999350483
0.01635,1969.516867203402,519.3315758048537,-282.3199126721121,0.09736812345152289,282.22254454866055,-310.63164592748836,-213.26342510793933,523.8950710354277
0.016360000000000003,1985.601341184303,519.1866407128571,-285.5808870714461,0.09430477186202384,285.4865822995841,-309.0307637028138,-214.72589753611237,523.7566612389262
0.016370000000000003,2001.8758915756375,519.0438894418849,-288.8675479029136,0.09124047173648507,288.7763074311771,-307.43052480485414,-216.18996182798864,523.6204866328428
0.016380000000000002,2018.3382256596024,518.9033389034743,-292.1792451413574,0.08817528626992745,292.0910698550875,-305.83096863684733,-217.65559419172172,523.486562828569
0.016390000000000002,2034.9860112506813,518.7650055782675,-295.5153273271276,0.08510923792964573,295.4302180891979,-304.23211402128584,-219.12279098248732,523.3549050037732
0.0164,2051.8168797211133,518.6289055422719,-298.87514170544915,0.0820423379538406,298.7930993674953,-302.633973962504,-220.59155396640747,523.2255279289114
0.01641,2068.828428624138,518.4950544458608,-302.25803422323486,0.07897462868993255,302.1790595945449,-301.03657680533024,-222.06186914084796,523.0984459461782
0.01642,2086.018215777285,518.3634673866761,-305.6633491728834,0.07590614878083866,305.5874430241025,-299.43994876432225,-223.53372407741065,522.9736728417329
0.01643,2103.38376122891,518.234159113181,-309.09042984251585,0.07283691439528511,309.01759292812056,-297.8441046413485,-225.00711740922193,522.8512220505704
0.01644,2120.922546132859,518.1071438431873,-312.53861805073274,0.06976695033453427,312.4688511003982,-296.2490632877514,-226.48204318633663,522.731106474088
0.016450000000000003,2138.6320169663395,517.9824354596328,-316.0072547651024,0.06669630953055589,315.9405584555719,-294.65485745193905,-227.95848122514033,522.6133386770794
0.016460000000000002,2156.50957762032,517.8600473005087,-319.49567953027747,0.06362501877881799,319.4320545114987,-293.06150654017284,-229.43642413639964,522.4979306765724
0.016470000000000002,2174.5525926638456,517.7399923390655,-323.00323100323067,0.06055308201379459,322.9426779212169,-291.46901834495975,-230.91587577814366,522.3848941231034
0.01648,2192.758390011262,517.6222830890833,-326.5292467837149,0.05748055389565531,326.47176622981925,-289.8774257908626,-232.39681441471092,522.2742402055735
0.01649,2211.1242568995744,517.5069316835426,-330.0730635875648,0.05440746641713535,330.0186561211476,-288.28675027744356,-233.87922945289625,522.1659797303398
0.0165,2229.647438767615,517.393949772063,-333.6340170601897,0.05133383572270667,333.582683224467,-286.69700503738295,-235.36311798089193,522.0601230182749
0.01651,2248.325141412292,517.283348564028,-337.21144193416154,0.04825969490451353,337.163182239257,-285.10821155616657,-236.84846839200637,521.9566799481729
0.01652,2267.1545302813643,517.1751388557218,-340.80467211780376,0.045185082667680655,340.7594870351361,-283.5203939183971,-238.3352660656789,521.8556599840759
0.016530000000000003,2286.132729053424,517.0693310092264,-344.41304068512784,0.04211002460885281,344.370930660519,-281.9335694365021,-239.8235027176668,521.757072154169
0.016540000000000003,2305.2568185301225,516.965934823202,-348.0358796886728,0.039034547096092054,347.9968451415767,-280.3477555258863,-241.3131693952862,521.6609249211725
0.016550000000000002,2324.5238393245386,516.8649597407759,-351.67252059087906,0.03595868618891314,351.63656190469015,-278.76297426932433,-242.804252121761,521.5672263910853
0.016560000000000002,2343.9307889223305,516.766414665073,-355.3222939836815,0.03288247527370923,355.2894115084078,-277.1792461421589,-244.29673798600732,521.4759841281661
0.01657,2363.474623619749,516.6703081589365,-358.98452996877194,0.029805935267198352,358.95472403350476,-275.59658521426445,-245.7906201411607,521.3872053554252
