"time","V","X"
3.687,-1.7499560243673956E-001,-2.0142341293218728E+000
3.688,-1.7192059631851636E-001,-2.0144075862853881E+000
3.689,-1.6886393023534171E-001,-2.0145779773187118E+000
3.69,-1.6582550915346267E-001,-2.0147453204828762E+000
3.691,-1.6280523510535286E-001,-2.0149096343473714E+000
3.692,-1.5980301255825488E-001,-2.0150709369701367E+000
3.693,-1.5681874601038012E-001,-2.0152292463568857E+000
3.694,-1.5385234022780622E-001,-2.0153845804153407E+000
3.695,-1.5090370023744304E-001,-2.0155369569584849E+000
3.696,-1.4797273133506691E-001,-2.0156863937030924E+000
3.697,-1.4505933607744034E-001,-2.0158329088342226E+000
3.698,-1.4216342421135378E-001,-2.0159765191504144E+000
3.699,-1.3928490089660447E-001,-2.0161172422626530E+000
3.7,-1.3642367101585723E-001,-2.0162550957904148E+000
3.701,-1.3357964440849854E-001,-2.0163900963941357E+000
3.702,-1.3075272645245134E-001,-2.0165222615186091E+000
3.703,-1.2794282327665563E-001,-2.0166516084285488E+000
3.704,-1.2514984398901341E-001,-2.0167781538012233E+000
3.705,-1.2237369410430014E-001,-2.0169019149335017E+000
3.706,-1.1961427971670865E-001,-2.0170229089767973E+000
3.707,-1.1687151631516166E-001,-2.0171411513303252E+000
3.708,-1.1414531127896263E-001,-2.0172566588372494E+000
3.709,-1.1143556888256724E-001,-2.0173694488663636E+000
3.71,-1.0874220016358629E-001,-2.0174795375201979E+000
3.711,-1.0606511158438223E-001,-2.0175869416964218E+000
3.712,-1.0340422503721215E-001,-2.0176916754725522E+000
3.713,-1.0075944099187260E-001,-2.0177937567547684E+000
3.714,-9.8130668183941408E-002,-2.0178932019246707E+000
3.715,-9.5517825131852974E-002,-2.0179900255760885E+000
3.716,-9.2920821127321543E-002,-2.0180842439261752E+000
3.717,-9.0339564582596288E-002,-2.0181758733149358E+000
3.718,-8.7773968309160025E-002,-2.0182649292646908E+000
3.719,-8.5223940287964067E-002,-2.0183514281246375E+000
3.72,-8.2689402002248225E-002,-2.0184353838189968E+000
3.721,-8.0170261037962445E-002,-2.0185168127057054E+000
3.722,-7.7666430504325285E-002,-2.0185957301340403E+000
3.723,-7.5177825012414407E-002,-2.0186721511589769E+000
3.724,-7.2704354347819453E-002,-2.0187460916566753E+000
3.725,-7.0245936719594657E-002,-2.0188175659925944E+000
3.726,-6.7802482446066417E-002,-2.0188865898907089E+000
3.727,-6.5373908248491097E-002,-2.0189531779232941E+000
3.728,-6.2960132913021272E-002,-2.0190173442787760E+000
3.729,-6.0561069162115670E-002,-2.0190791041773894E+000
3.73,-5.8176634618827508E-002,-2.0191384719586525E+000
3.731,-5.5806742259518045E-002,-2.0191954627445905E+000
3.732,-5.3451308181615420E-002,-2.0192500910884710E+000
3.733,-5.1110250364587675E-002,-2.0193023711925746E+000
3.734,-4.8783482133083936E-002,-2.0193523180397883E+000
3.735,-4.6470926730071839E-002,-2.0193999448755746E+000
3.736,-4.4172500666543851E-002,-2.0194452660844902E+000
3.737,-4.1888117891184344E-002,-2.0194882964683281E+000
3.738,-3.9617703513066226E-002,-2.0195290488866946E+000
3.739,-3.7361174929526189E-002,-2.0195675375028075E+000
3.74,-3.5118447907921173E-002,-2.0196037767355701E+000
3.741,-3.2889444918162834E-002,-2.0196377798346017E+000
3.742,-3.0674083673565000E-002,-2.0196695608411530E+000
3.743,-2.8472281427571980E-002,-2.0196991338511929E+000
3.744,-2.6283958420900498E-002,-2.0197265124315402E+000
3.745,-2.4109046373027004E-002,-2.0197517081788532E+000
3.746,-2.1947458299523909E-002,-2.0197747358467608E+000
3.747,-1.9799113460338337E-002,-2.0197956091072182E+000
3.748,-1.7663938570001571E-002,-2.0198143403510285E+000
3.749,-1.5541854179539421E-002,-2.0198309429922907E+000
3.75,-1.3432779630236955E-002,-2.0198454306300748E+000
3.751,-1.1336646974856042E-002,-2.0198578147031228E+000
3.752,-9.2533730698887515E-003,-2.0198681091906141E+000
3.753,-7.1828838179955118E-003,-2.0198763265324202E+000
3.754,-5.1251019379004057E-003,-2.0198824796848625E+000
3.755,-3.0799528232401661E-003,-2.0198865811384787E+000
3.756,-1.0473567456477685E-003,-2.0198886442227018E+000
3.757,9.7275914084569330E-004,-2.0198886810993231E+000
3.758,2.9804673346829238E-003,-2.0198867038563399E+000
3.759,4.9758464926386910E-003,-2.0198827255916010E+000
3.76,6.9589636397495418E-003,-2.0198767574511201E+000
3.761,8.9298989593059007E-003,-2.0198688127527831E+000
3.762,1.0888723885067579E-002,-2.0198589033441445E+000
3.763,1.2835506867801617E-002,-2.0198470405657831E+000
3.764,1.4770326085056162E-002,-2.0198332373523598E+000
3.765,1.6693254598873820E-002,-2.0198175057765781E+000
3.766,1.8604356755210869E-002,-2.0197998564579778E+000
3.767,2.0503708097560015E-002,-2.0197803018503659E+000
3.768,2.2391379100996662E-002,-2.0197588535571436E+000
3.769,2.4267442967823807E-002,-2.0197355236160335E+000
3.77,2.6131968900145464E-002,-2.0197103233933045E+000
3.771,2.7985026231982926E-002,-2.0196832642637115E+000
3.772,2.9826688125550661E-002,-2.0196543582154765E+000
3.773,3.1657024445094509E-002,-2.0196236166832793E+000
3.774,3.3476095506446119E-002,-2.0195910495282372E+000
3.775,3.5283978299227865E-002,-2.0195566693237481E+000
3.776,3.7080741725181020E-002,-2.0195204873088408E+000
3.777,3.8866444879688919E-002,-2.0194825131128331E+000
3.778,4.0641163003894067E-002,-2.0194427589830681E+000
3.779,4.2404964580020167E-002,-2.0194012360535818E+000
3.78,4.4157910226020579E-002,-2.0193579541694655E+000
3.781,4.5900069027955973E-002,-2.0193129245402295E+000
3.782,4.7631509018193359E-002,-2.0192661581919937E+000
3.783,4.9352298299086751E-002,-2.0192176661502637E+000
3.784,5.1062496784048339E-002,-2.0191674581050942E+000
3.785,5.2762172952021569E-002,-2.0191155451212035E+000
3.786,5.4451391802000704E-002,-2.0190619376897510E+000
3.787,5.6130218665388081E-002,-2.0190066463449434E+000
3.788,5.7798717599725928E-002,-2.0189496814051542E+000
3.789,5.9456952251649695E-002,-2.0188910531127910E+000
3.79,6.1104985464613272E-002,-2.0188307715711735E+000
3.791,6.2742883168384944E-002,-2.0187688473691856E+000
3.792,6.4370709115328079E-002,-2.0187052907361327E+000
3.793,6.5988519575908983E-002,-2.0186401106927265E+000
3.794,6.7596379966307685E-002,-2.0185733177166525E+000
3.795,6.9194355427521795E-002,-2.0185049222306746E+000
3.796,7.0782503180435954E-002,-2.0184349333825353E+000
3.797,7.2360885467237790E-002,-2.0183633611138960E+000
3.798,7.3929564837499323E-002,-2.0182902154060245E+000
3.799,7.5488604064779641E-002,-2.0182155062666736E+000
3.8,7.7038060949287043E-002,-2.0181392429025280E+000
3.801,7.8577992029621513E-002,-2.0180614343123295E+000
3.802,8.0108462751371096E-002,-2.0179820909031356E+000
3.803,8.1629528932724252E-002,-2.0179012215430459E+000
3.804,8.3141249455693358E-002,-2.0178188355797380E+000
3.805,8.4643684883982287E-002,-2.0177349426193545E+000
3.806,8.6136894365214670E-002,-2.0176495520352056E+000
3.807,8.7620933645308471E-002,-2.0175626726546985E+000
3.808,8.9095863969856637E-002,-2.0174743141678606E+000
3.809,9.0561736827649605E-002,-2.0173844847148765E+000
3.81,9.2018613627530180E-002,-2.0172931939965997E+000
3.811,9.3466551059119857E-002,-2.0172004509606993E+000
3.812,9.4905607524768815E-002,-2.0171062648178082E+000
3.813,9.6335834310023419E-002,-2.0170106436502673E+000
3.814,9.7757289163387037E-002,-2.0169135965523575E+000
3.815,9.9170028216942513E-002,-2.0168151323566690E+000
3.816,1.0057410755913460E-001,-2.0167152598821341E+000
3.817,1.0196958126426962E-001,-2.0166139876246603E+000
3.818,1.0335650261711313E-001,-2.0165113239502257E+000
3.819,1.0473492808278759E-001,-2.0164072777174873E+000
3.82,1.0610491185831883E-001,-2.0163018574228420E+000
3.821,1.0746650590431586E-001,-2.0161950712064516E+000
3.822,1.0881976459058745E-001,-2.0160869275799040E+000
3.823,1.1016474199492146E-001,-2.0159774350029074E+000
3.824,1.1150148883321793E-001,-2.0158666014038626E+000
3.825,1.1283005964057737E-001,-2.0157544353023278E+000
3.826,1.1415050459274244E-001,-2.0156409445315107E+000
3.827,1.1546287746419392E-001,-2.0155261374807427E+000
3.828,1.1676722825713533E-001,-2.0154100219456312E+000
3.829,1.1806360926476055E-001,-2.0152926060735692E+000
3.83,1.1935207263133787E-001,-2.0151738979831881E+000
3.831,1.2063266739873062E-001,-2.0150539053051673E+000
3.832,1.2190544645615942E-001,-2.0149326362634521E+000
3.833,1.2317045625724216E-001,-2.0148100980769073E+000
3.834,1.2442774735293095E-001,-2.0146862985963665E+000
3.835,1.2567737240021284E-001,-2.0145612459941691E+000
3.836,1.2691937856077529E-001,-2.0144349475852170E+000
3.837,1.2815381144930621E-001,-2.0143074104408338E+000
3.838,1.2938072363170350E-001,-2.0141786427046635E+000
3.839,1.3060016304121094E-001,-2.0140486517979035E+000
3.84,1.3181217832182088E-001,-2.0139174452472997E+000
3.841,1.3301681689947664E-001,-2.0137850303867930E+000
3.842,1.3421412645132741E-001,-2.0136514145849285E+000
3.843,1.3540415373928003E-001,-2.0135166050646855E+000
3.844,1.3658694623407841E-001,-2.0133806091543214E+000
3.845,1.3776255016906749E-001,-2.0132434339870304E+000
3.846,1.3893101283003489E-001,-2.0131050868542388E+000
3.847,1.4009238198924126E-001,-2.0129655751180087E+000
3.848,1.4124670155616667E-001,-2.0128249055415210E+000
3.849,1.4239401405223728E-001,-2.0126830846712163E+000
3.85,1.4353436920655321E-001,-2.0125401201585911E+000
3.851,1.4466781280163635E-001,-2.0123960190437336E+000
3.852,1.4579438717211801E-001,-2.0122507878333762E+000
3.853,1.4691413789048854E-001,-2.0121044335282208E+000
3.854,1.4802710639421451E-001,-2.0119569624909754E+000
3.855,1.4913333928481950E-001,-2.0118083818732293E+000
3.856,1.5023287991121162E-001,-2.0116586983239451E+000
3.857,1.5132577413102644E-001,-2.0115079188730878E+000
3.858,1.5241206198279184E-001,-2.0113560496557152E+000
3.859,1.5349178802389962E-001,-2.0112030974959674E+000
3.86,1.5456499373588309E-001,-2.0110490687438460E+000
3.861,1.5563172361474203E-001,-2.0108939702073267E+000
3.862,1.5669201880679573E-001,-2.0107378081788325E+000
3.863,1.5774592292764986E-001,-2.0105805893251278E+000
3.864,1.5879347331463903E-001,-2.0104223193511839E+000
3.865,1.5983471380939263E-001,-2.0102630049524706E+000
3.866,1.6086968495103693E-001,-2.0101026523172201E+000
3.867,1.6189842907435803E-001,-2.0099412679046909E+000
3.868,1.6292098820160844E-001,-2.0097788581232869E+000
3.869,1.6393739854292910E-001,-2.0096154284930643E+000
3.87,1.6494770383900964E-001,-2.0094509856788494E+000
3.871,1.6595194230933702E-001,-2.0092855355016783E+000
3.872,1.6695015475344588E-001,-2.0091190841727804E+000
3.873,1.6794238184576382E-001,-2.0089516378814554E+000
3.874,1.6892866071500223E-001,-2.0087832022752692E+000
3.875,1.6990903017378431E-001,-2.0086137832555644E+000
3.876,1.7088352896188799E-001,-2.0084433867102165E+000
3.877,1.7185219781740613E-001,-2.0082720188278835E+000
3.878,1.7281507287854647E-001,-2.0080996850963717E+000
3.879,1.7377219335684860E-001,-2.0079263914677008E+000
3.88,1.7472359837123572E-001,-2.0077521438772039E+000
3.881,1.7566931924196183E-001,-2.0075769470759992E+000
3.882,1.7660939779599732E-001,-2.0074008074057730E+000
3.883,1.7754387261224713E-001,-2.0072237307130836E+000
3.884,1.7847278064416286E-001,-2.0070457225959086E+000
3.885,1.7939615328425002E-001,-2.0068667878088218E+000
3.886,1.8031403060784360E-001,-2.0066869324186118E+000
3.887,1.8122644986056091E-001,-2.0065061620612941E+000
3.888,1.8213344657445690E-001,-2.0063244821115904E+000
3.889,1.8303505418662799E-001,-2.0061418976258807E+000
3.89,1.8393130960276893E-001,-2.0059584141828770E+000
3.891,1.8482224983241907E-001,-2.0057740373746737E+000
3.892,1.8570790840615853E-001,-2.0055887722660199E+000
3.893,1.8658831796652550E-001,-2.0054026237861655E+000
3.894,1.8746351536135486E-001,-2.0052155974972061E+000
3.895,1.8833353650871026E-001,-2.0050276988187048E+000
3.896,1.8919841365958825E-001,-2.0048389326154550E+000
3.897,1.9005818273702973E-001,-2.0046493043040914E+000
3.898,1.9091287554102027E-001,-2.0044588186781334E+000
3.899,1.9176252650826522E-001,-2.0042674809267886E+000
3.9,1.9260717027341573E-001,-2.0040752962671204E+000
3.901,1.9344683523692932E-001,-2.0038822689764375E+000
3.902,1.9428155764709523E-001,-2.0036884045116827E+000
3.903,1.9511137118690672E-001,-2.0034937079417530E+000
3.904,1.9593630801543443E-001,-2.0032981841046849E+000
3.905,1.9675639753888299E-001,-2.0031018374234271E+000
3.906,1.9757167608266846E-001,-2.0029046733593678E+000
3.907,1.9838217513903206E-001,-2.0027066966456086E+000
3.908,1.9918792153342496E-001,-2.0025079113134399E+000
3.909,1.9998895002114772E-001,-2.0023083225836897E+000
3.91,2.0078529216874103E-001,-2.0021079351966469E+000
3.911,2.0157697991409676E-001,-2.0019067539468400E+000
3.912,2.0236404448541243E-001,-2.0017047835207640E+000
3.913,2.0314651336454911E-001,-2.0015020280419948E+000
3.914,2.0392441887437832E-001,-2.0012984923588264E+000
3.915,2.0469779082449019E-001,-2.0010941809413145E+000
3.916,2.0546666067475791E-001,-2.0008890985055148E+000
3.917,2.0623105742874698E-001,-2.0006832493980946E+000
3.918,2.0699101214909127E-001,-2.0004766382728985E+000
3.919,2.0774655464601013E-001,-2.0002692695947641E+000
3.92,2.0849771085967128E-001,-2.0000611472483736E+000
3.921,2.0924451221412307E-001,-1.9998522759380337E+000
3.922,2.0998698765198018E-001,-1.9996426599953627E+000
3.923,2.1072516562591462E-001,-1.9994323036775801E+000
3.924,2.1145907595273242E-001,-1.9992212114447145E+000
3.925,2.1218874742575633E-001,-1.9990093876024362E+000
3.926,2.1291420542415412E-001,-1.9987968359453416E+000
3.927,2.1363547944995809E-001,-1.9985835608831233E+000
3.928,2.1435259850985233E-001,-1.9983695667501604E+000
3.929,2.1506558947985260E-001,-1.9981548575615384E+000
3.93,2.1577448109544309E-001,-1.9979394376088770E+000
3.931,2.1647929776896244E-001,-1.9977233105376735E+000
3.932,2.1718006862325479E-001,-1.9975064806954910E+000
3.933,2.1787682172825887E-001,-1.9972889522714874E+000
3.934,2.1856958160415199E-001,-1.9970707289244818E+000
3.935,2.1925837540713919E-001,-1.9968518147056360E+000
3.936,2.1994323067188604E-001,-1.9966322137214509E+000
3.937,2.2062417308976573E-001,-1.9964119298026681E+000
3.938,2.2130122999979707E-001,-1.9961909670246485E+000
3.939,2.2197442759783481E-001,-1.9959693292913132E+000
3.94,2.2264378863621545E-001,-1.9957470199931147E+000
3.941,2.2330934096265459E-001,-1.9955240432785140E+000
3.942,2.2397110923746194E-001,-1.9953004028203845E+000
3.943,2.2462911948641584E-001,-1.9950761024940449E+000
3.944,2.2528339761375824E-001,-1.9948511461557610E+000
3.945,2.2593396882007868E-001,-1.9946255375561184E+000
3.946,2.2658085510874404E-001,-1.9943992799695982E+000
3.947,2.2722408262278196E-001,-1.9941723772856645E+000
3.948,2.2786367631398893E-001,-1.9939448332156913E+000
3.949,2.2849966129656749E-001,-1.9937166514942963E+000
3.95,2.2913205994189120E-001,-1.9934878354477292E+000
3.951,2.2976089815799713E-001,-1.9932583889270907E+000
3.952,2.3038619810359440E-001,-1.9930283152256316E+000
3.953,2.3100798395128996E-001,-1.9927976179351643E+000
3.954,2.3162628013565079E-001,-1.9925663006855794E+000
3.955,2.3224111049414478E-001,-1.9923343670172187E+000
3.956,2.3285249626115254E-001,-1.9921018200834759E+000
3.957,2.3346046107463961E-001,-1.9918686633939362E+000
3.958,2.3406502859788397E-001,-1.9916349004611491E+000
3.959,2.3466622250943631E-001,-1.9914005347991242E+000
3.96,2.3526406552738499E-001,-1.9911655697785746E+000
3.961,2.3585857696999157E-001,-1.9909300082657246E+000
3.962,2.3644978146440473E-001,-1.9906938539134142E+000
3.963,2.3703770197173929E-001,-1.9904571101265540E+000
3.964,2.3762235872744142E-001,-1.9902197799055033E+000
3.965,2.3820377483042310E-001,-1.9899818666744749E+000
3.966,2.3878197283644315E-001,-1.9897433737763817E+000
3.967,2.3935697316461779E-001,-1.9895043042370373E+000
3.968,2.3992879322817287E-001,-1.9892646605267039E+000
3.969,2.4049746312300246E-001,-1.9890244473235059E+000
3.97,2.4106300064630623E-001,-1.9887836671527985E+000
3.971,2.4162542463014389E-001,-1.9885423228033681E+000
3.972,2.4218475695439570E-001,-1.9883004175146206E+000
3.973,2.4274101946998125E-001,-1.9880579545209605E+000
3.974,2.4329423282364548E-001,-1.9878149368779710E+000
3.975,2.4384441797030965E-001,-1.9875713676861984E+000
3.976,2.4439159218338899E-001,-1.9873272495014769E+000
3.977,2.4493577781688444E-001,-1.9870825856304699E+000
3.978,2.4547699519940583E-001,-1.9868373790796441E+000
3.979,2.4601526507942451E-001,-1.9865916329169533E+000
3.98,2.4655060737955672E-001,-1.9863453500876349E+000
3.981,2.4708303904956505E-001,-1.9860985330974348E+000
3.982,2.4761258168719230E-001,-1.9858511851383991E+000
3.983,2.4813925546034044E-001,-1.9856033091905885E+000
3.984,2.4866307770282692E-001,-1.9853549078150694E+000
3.985,2.4918406924521383E-001,-1.9851059840889338E+000
3.986,2.4970224947896660E-001,-1.9848565408760768E+000
3.987,2.5021763644709061E-001,-1.9846065808409072E+000
3.988,2.5073024888285372E-001,-1.9843561067493767E+000
3.989,2.5124010651552303E-001,-1.9841051215138676E+000
3.99,2.5174722758106832E-001,-1.9838536278258991E+000
3.991,2.5225162939606238E-001,-1.9836016282410234E+000
3.992,2.5275333148750490E-001,-1.9833491256404450E+000
3.993,2.5325235261632617E-001,-1.9830961227917459E+000
3.994,2.5374870982402131E-001,-1.9828426222085724E+000
3.995,2.5424242155932375E-001,-1.9825886266116963E+000
3.996,2.5473350639803832E-001,-1.9823341387400382E+000
3.997,2.5522197963614957E-001,-1.9820791608488963E+000
3.998,2.5570786073239493E-001,-1.9818236958066520E+000
3.999,2.5619116779165435E-001,-1.9815677462815389E+000
4,2.5667191732755629E-001,-1.9813113147069825E+000
4.001,2.5715012627466294E-001,-1.9810544035781168E+000
4.002,2.5762581203206153E-001,-1.9807970154581105E+000
4.003,2.5809899203585968E-001,-1.9805391529151326E+000
4.004,2.5856968364020805E-001,-1.9802808185047935E+000
4.005,2.5903790320022613E-001,-1.9800220146352672E+000
4.006,2.5950366816919146E-001,-1.9797627438759171E+000
4.007,2.5996699363082099E-001,-1.9795030084471126E+000
4.008,2.6042789660946497E-001,-1.9792428108544615E+000
4.009,2.6088639385004098E-001,-1.9789821535620120E+000
4.01,2.6134250189757674E-001,-1.9787210390039645E+000
4.011,2.6179623655175160E-001,-1.9784594695045277E+000
4.012,2.6224761468483765E-001,-1.9781974475452491E+000
4.013,2.6269665234933459E-001,-1.9779349754866360E+000
4.014,2.6314336329599008E-001,-1.9776720553507108E+000
4.015,2.6358776500173470E-001,-1.9774086897068366E+000
4.016,2.6402987344357004E-001,-1.9771448809033543E+000
4.017,2.6446970284679244E-001,-1.9768806310309806E+000
4.018,2.6490726897859274E-001,-1.9766159424066867E+000
4.019,2.6534258777160424E-001,-1.9763508173713087E+000
4.02,2.6577567423581738E-001,-1.9760852581297765E+000
4.021,2.6620654336195415E-001,-1.9758192668838817E+000
4.022,2.6663521043226374E-001,-1.9755528458778591E+000
4.023,2.6706169060411428E-001,-1.9752859973372332E+000
4.024,2.6748599907564424E-001,-1.9750187234930823E+000
4.025,2.6790814957346570E-001,-1.9747510263602626E+000
4.026,2.6832815696992374E-001,-1.9744829081214912E+000
4.027,2.6874603660275093E-001,-1.9742143710273063E+000
4.028,2.6916180189431343E-001,-1.9739454170469779E+000
4.029,2.6957546741035954E-001,-1.9736760483172204E+000
4.03,2.6998704825115361E-001,-1.9734062670526828E+000
4.031,2.7039655779375077E-001,-1.9731360752150178E+000
4.032,2.7080401054495978E-001,-1.9728654749312067E+000
4.033,2.7120942097715106E-001,-1.9725944683227334E+000
4.034,2.7161280068677851E-001,-1.9723230570895116E+000
4.035,2.7201416510123833E-001,-1.9720512434924948E+000
4.036,2.7241352832497440E-001,-1.9717790295983091E+000
4.037,2.7281090410574665E-001,-1.9715064174209165E+000
4.038,2.7320630452341066E-001,-1.9712334087298484E+000
4.039,2.7359974357983968E-001,-1.9709600055758218E+000
4.04,2.7399123519646118E-001,-1.9706862099973574E+000
4.041,2.7438079237560720E-001,-1.9704120238980618E+000
4.042,2.7476842809305618E-001,-1.9701374491773813E+000
4.043,2.7515415585891329E-001,-1.9698624878126278E+000
4.044,2.7553798894769693E-001,-1.9695871417462218E+000
4.045,2.7591993927299768E-001,-1.9693114127212621E+000
4.046,2.7630001984301028E-001,-1.9690353026407172E+000
4.047,2.7667824408040459E-001,-1.9687588134677598E+000
4.048,2.7705462448801993E-001,-1.9684819470306965E+000
4.049,2.7742917401738509E-001,-1.9682047052230685E+000
4.05,2.7780190313285680E-001,-1.9679270895747580E+000
4.051,2.7817282563129958E-001,-1.9676491021024036E+000
4.052,2.7854195394372983E-001,-1.9673707446226081E+000
4.053,2.7890930072848652E-001,-1.9670920189848025E+000
4.054,2.7927487764917008E-001,-1.9668129268928105E+000
4.055,2.7963869612325754E-001,-1.9665334700143051E+000
4.056,2.8000076876617147E-001,-1.9662536501916019E+000
4.057,2.8036110761360222E-001,-1.9659734691819750E+000
4.058,2.8071972414200413E-001,-1.9656929286607814E+000
4.059,2.8107663033493169E-001,-1.9654120303770899E+000
4.06,2.8143183796795185E-001,-1.9651307760492698E+000
4.061,2.8178535909305752E-001,-1.9648491674356563E+000
4.062,2.8213720525114055E-001,-1.9645672062196440E+000
4.063,2.8248738621391289E-001,-1.9642848938265123E+000
4.064,2.8283591449005641E-001,-1.9640022320803621E+000
4.065,2.8318280162077480E-001,-1.9637192226637783E+000
4.066,2.8352805839715417E-001,-1.9634358671497312E+000
4.067,2.8387169658449934E-001,-1.9631521672528245E+000
4.068,2.8421372622156171E-001,-1.9628681244358208E+000
4.069,2.8455415959121094E-001,-1.9625837404880868E+000
4.07,2.8489300748246771E-001,-1.9622990169809365E+000
4.071,2.8523027901693887E-001,-1.9620139552428022E+000
4.072,2.8556598611880518E-001,-1.9617285570098875E+000
4.073,2.8590013933259989E-001,-1.9614428238171531E+000
4.074,2.8623274982529306E-001,-1.9611567572898019E+000
4.075,2.8656382824151183E-001,-1.9608703589766283E+000
4.076,2.8689338436694040E-001,-1.9605836303012358E+000
4.077,2.8722142903260089E-001,-1.9602965728389972E+000
4.078,2.8754797229455364E-001,-1.9600091880522676E+000
4.079,2.8787302488700123E-001,-1.9597214775016605E+000
4.08,2.8819659664981662E-001,-1.9594334426174758E+000
4.081,2.8851869833026939E-001,-1.9591450849615384E+000
4.082,2.8883933959945973E-001,-1.9588564059389701E+000
4.083,2.8915853010952752E-001,-1.9585674069519063E+000
4.084,2.8947628059328334E-001,-1.9582780895590839E+000
4.085,2.8979260001596968E-001,-1.9579884550622788E+000
4.086,2.9010749846307771E-001,-1.9576985049256523E+000
4.087,2.9042098589928156E-001,-1.9574082405954640E+000
4.088,2.9073307203353865E-001,-1.9571176634805141E+000
4.089,2.9104376649561509E-001,-1.9568267749777966E+000
4.09,2.9135307899980056E-001,-1.9565355764962191E+000
4.091,2.9166101869563860E-001,-1.9562440693625014E+000
4.092,2.9196759522132054E-001,-1.9559522549739050E+000
4.093,2.9227281801531352E-001,-1.9556601346983922E+000
4.094,2.9257669670195308E-001,-1.9553677099304814E+000
4.095,2.9287923989540865E-001,-1.9550749819180531E+000
4.096,2.9318045742887799E-001,-1.9547819520852390E+000
4.097,2.9348035752794394E-001,-1.9544886216230848E+000
4.098,2.9377894959722367E-001,-1.9541949918930683E+000
4.099,2.9407624290608142E-001,-1.9539010642367023E+000
4.1,2.9437224666911904E-001,-1.9536068399871640E+000
4.101,2.9466696929011310E-001,-1.9533123203600355E+000
4.102,2.9496041963671565E-001,-1.9530175066377089E+000
4.103,2.9525260654663837E-001,-1.9527224000979311E+000
4.104,2.9554353910146947E-001,-1.9524270020532883E+000
4.105,2.9583322497307940E-001,-1.9521313136124003E+000
4.106,2.9612167325347205E-001,-1.9518353360887946E+000
4.107,2.9640889259410919E-001,-1.9515390707319618E+000
4.108,2.9669489161562795E-001,-1.9512425187865636E+000
4.109,2.9697967845543416E-001,-1.9509456814271884E+000
4.11,2.9726326162605538E-001,-1.9506485598822525E+000
4.111,2.9754564951081125E-001,-1.9503511553611588E+000
4.112,2.9782685071073345E-001,-1.9500534691043225E+000
4.113,2.9810687342882702E-001,-1.9497555022943716E+000
4.114,2.9838572456181611E-001,-1.9494572559254493E+000
4.115,2.9866341303816446E-001,-1.9491587312842473E+000
4.116,2.9893994697042003E-001,-1.9488599295394271E+000
4.117,2.9921533459530786E-001,-1.9485608518771509E+000
4.118,2.9948958390149660E-001,-1.9482614994474663E+000
4.119,2.9976270181549586E-001,-1.9479618732473074E+000
4.12,3.0003469705333086E-001,-1.9476619745308041E+000
4.121,3.0030557710991329E-001,-1.9473618043759808E+000
4.122,3.0057534982733564E-001,-1.9470613639104686E+000
4.123,3.0084402232731017E-001,-1.9467606541580407E+000
4.124,3.0111160297010531E-001,-1.9464596763201127E+000
4.125,3.0137809920439923E-001,-1.9461584314666713E+000
4.126,3.0164351877933826E-001,-1.9458569207105050E+000
4.127,3.0190786797096719E-001,-1.9455551449526529E+000
4.128,3.0217115502555397E-001,-1.9452531053766944E+000
4.129,3.0243338735496572E-001,-1.9449508030459863E+000
4.13,3.0269457245025738E-001,-1.9446482390348476E+000
4.131,3.0295471737019286E-001,-1.9443454143552619E+000
4.132,3.0321382966910698E-001,-1.9440423300898779E+000
4.133,3.0347191590477646E-001,-1.9437389871782171E+000
4.134,3.0372898337668874E-001,-1.9434353866657699E+000
4.135,3.0398503938743265E-001,-1.9431315295980542E+000
4.136,3.0424009122545065E-001,-1.9428274170181226E+000
4.137,3.0449414591690821E-001,-1.9425230499310846E+000
4.138,3.0474720948996581E-001,-1.9422184291990514E+000
4.139,3.0499928960639738E-001,-1.9419135559174163E+000
4.14,3.0525039325397463E-001,-1.9416084310847064E+000
4.141,3.0550052663621924E-001,-1.9413030555870880E+000
4.142,3.0574969669545904E-001,-1.9409974304159634E+000
4.143,3.0599791031651818E-001,-1.9406915565541021E+000
4.144,3.0624517419290076E-001,-1.9403854349565623E+000
4.145,3.0649149508471629E-001,-1.9400790665875010E+000
4.146,3.0673687932685201E-001,-1.9397724523500801E+000
4.147,3.0698133379802489E-001,-1.9394655932245997E+000
4.148,3.0722486480399724E-001,-1.9391584901093004E+000
4.149,3.0746747887657255E-001,-1.9388511439342830E+000
4.15,3.0770918266783998E-001,-1.9385435556463377E+000
4.151,3.0794998155031600E-001,-1.9382357260098666E+000
4.152,3.0818988253557922E-001,-1.9379276560221601E+000
4.153,3.0842889192757444E-001,-1.9376193465793643E+000
4.154,3.0866701601600727E-001,-1.9373107985752029E+000
4.155,3.0890426117870906E-001,-1.9370020129154961E+000
4.156,3.0914063364685646E-001,-1.9366929904848076E+000
4.157,3.0937613890024324E-001,-1.9363837320607409E+000
4.158,3.0961078339947684E-001,-1.9360742385597445E+000
4.159,3.0984457197957016E-001,-1.9357645105169639E+000
4.16,3.1007751322209642E-001,-1.9354545494495436E+000
4.161,3.1030961202672852E-001,-1.9351443559007249E+000
4.162,3.1054087369942096E-001,-1.9348339306216973E+000
4.163,3.1077130444614853E-001,-1.9345232744907364E+000
4.164,3.1100091019455184E-001,-1.9342123883462616E+000
4.165,3.1122969680097162E-001,-1.9339012730161840E+000
4.166,3.1145766988466506E-001,-1.9335899292945129E+000
