"time","Var_disp"
1.329,3.0931649572831565E-002
1.33,3.1231192745604264E-002
1.331,3.1529359037217208E-002
1.332,3.1825916189879733E-002
1.333,3.2120633621781858E-002
1.334,3.2413282411266064E-002
1.335,3.2703635571958878E-002
1.336,3.2991468055889372E-002
1.337,3.3276563005785298E-002
1.338,3.3558818943028590E-002
1.339,3.3838238160027512E-002
1.34,3.4114826743269822E-002
1.341,3.4388590602896563E-002
1.342,3.4659535307490219E-002
1.343,3.4927666309168326E-002
1.344,3.5192988774790712E-002
1.345,3.5455507425465216E-002
1.346,3.5715226754385432E-002
1.347,3.5972150385248924E-002
1.348,3.6226248624345869E-002
1.349,3.6477435802781732E-002
1.35,3.6725620503652801E-002
1.351,3.6970710802745166E-002
1.352,3.7212614229434227E-002
1.353,3.7451238078420324E-002
1.354,3.7686489369844201E-002
1.355,3.7918274820435083E-002
1.356,3.8146501151071543E-002
1.357,3.8371075050300463E-002
1.358,3.8591901699127518E-002
1.359,3.8808882812398138E-002
1.36,3.9021919012512063E-002
1.361,3.9230910418314280E-002
1.362,3.9435756607391959E-002
1.363,3.9636356912366555E-002
1.364,3.9832610416656422E-002
1.365,4.0024415964216353E-002
1.366,4.0211672449038338E-002
1.367,4.0394278823002949E-002
1.368,4.0572139483651348E-002
1.369,4.0745176521228332E-002
1.37,4.0913315105053805E-002
1.371,4.1076479771822050E-002
1.372,4.1234594659906754E-002
1.373,4.1387583477568324E-002
1.374,4.1535369630425034E-002
1.375,4.1677876207336095E-002
1.376,4.1815026202256633E-002
1.377,4.1946742521861813E-002
1.378,4.2072947165154195E-002
1.379,4.2193558164160705E-002
1.38,4.2308491991177033E-002
1.381,4.2417664668944366E-002
1.382,4.2520991978003075E-002
1.383,4.2618389496829168E-002
1.384,4.2709772660071699E-002
1.385,4.2795056953561894E-002
1.386,4.2874157954659209E-002
1.387,4.2946991463540640E-002
1.388,4.3013473642068756E-002
1.389,4.3073521240067580E-002
1.39,4.3127050619840013E-002
1.391,4.3173977527930396E-002
1.392,4.3214217258287668E-002
1.393,4.3247684735763570E-002
1.394,4.3274294620598619E-002
1.395,4.3293961457094854E-002
1.396,4.3306599770631449E-002
1.397,4.3312124185787781E-002
1.398,4.3310459788617472E-002
1.399,4.3301625528974319E-002
1.4,4.3285690942028499E-002
1.401,4.3262726469069368E-002
1.402,4.3232802847199325E-002
1.403,4.3195990993322497E-002
1.404,4.3152361908038173E-002
1.405,4.3101986523103042E-002
1.406,4.3044935597124967E-002
1.407,4.2981279631699176E-002
1.408,4.2911088837115363E-002
1.409,4.2834434888406880E-002
1.41,4.2751391066067623E-002
1.411,4.2662031110697662E-002
1.412,4.2566429141361328E-002
1.413,4.2464659520927373E-002
1.414,4.2356796816780951E-002
1.415,4.2242915598781461E-002
1.416,4.2123090379913242E-002
1.417,4.1997395575243068E-002
1.418,4.1865905631095157E-002
1.419,4.1728698896528194E-002
1.42,4.1585856727551884E-002
1.421,4.1437460791852954E-002
1.422,4.1283592982259809E-002
1.423,4.1124335392047628E-002
1.424,4.0959770066524293E-002
1.425,4.0789978999847931E-002
1.426,4.0615043983860399E-002
1.427,4.0435046622279258E-002
1.428,4.0250068013157669E-002
1.429,4.0060188449244971E-002
1.43,3.9865488119291137E-002
1.431,3.9666047234426571E-002
1.432,3.9461946030973416E-002
1.433,3.9253264784290032E-002
1.434,3.9040083528519176E-002
1.435,3.8822482101375955E-002
1.436,3.8600539993635552E-002
1.437,3.8374336409841892E-002
1.438,3.8143950405013838E-002
1.439,3.7909463437689972E-002
1.44,3.7670958104409902E-002
1.441,3.7428516793389766E-002
1.442,3.7182221710511554E-002
1.443,3.6932154921295424E-002
1.444,3.6678398038107241E-002
1.445,3.6421032259674524E-002
1.446,3.6160138422344890E-002
1.447,3.5895796682146375E-002
1.448,3.5628089757626324E-002
1.449,3.5357113425909747E-002
1.45,3.5082967221071626E-002
1.451,3.4805750528942081E-002
1.452,3.4525562620441708E-002
1.453,3.4242502694946109E-002
1.454,3.3956669522218874E-002
1.455,3.3668161485148951E-002
1.456,3.3377076632606140E-002
1.457,3.3083512275818072E-002
1.458,3.2787550766375850E-002
1.459,3.2489238958328448E-002
1.46,3.2188617734173142E-002
1.461,3.1885727434979305E-002
1.462,3.1580607752026313E-002
1.463,3.1273297909720665E-002
1.464,3.0963836363499420E-002
1.465,3.0652260934244002E-002
1.466,3.0338608949832757E-002
1.467,3.0022917781801883E-002
1.468,2.9705270574274301E-002
1.469,2.9385820248945871E-002
1.47,2.9064725782570244E-002
1.471,2.8742146508446975E-002
1.472,2.8418242116808878E-002
1.473,2.8093172194969762E-002
1.474,2.7767096284653792E-002
1.475,2.7440173634754372E-002
1.476,2.7112563270286993E-002
1.477,2.6784415428844910E-002
1.478,2.6455764534230042E-002
1.479,2.6126559618649181E-002
1.48,2.5796748077359766E-002
1.481,2.5466277905178969E-002
1.482,2.5135097890755076E-002
1.483,2.4803157337144555E-002
1.484,2.4470406255255872E-002
1.485,2.4136795559488999E-002
1.486,2.3802276786238474E-002
1.487,2.3466826666534768E-002
1.488,2.3130597696153998E-002
1.489,2.2793820540865650E-002
1.49,2.2456727595976056E-002
1.491,2.2119552615380011E-002
1.492,2.1782530669387512E-002
1.493,2.1445897629078225E-002
1.494,2.1109890143856114E-002
1.495,2.0774745630926184E-002
1.496,2.0440701749329659E-002
1.497,2.0107940299522675E-002
1.498,1.9776478270890907E-002
1.499,1.9446302372855606E-002
1.5,1.9117399441245575E-002
1.501,1.8789756341994091E-002
1.502,1.8463360188044509E-002
1.503,1.8138198035065112E-002
1.504,1.7814257046766313E-002
1.505,1.7491524656990665E-002
1.506,1.7169989077872927E-002
1.507,1.6849653844127288E-002
1.508,1.6530535908755417E-002
1.509,1.6212652008292583E-002
1.51,1.5896018339214169E-002
1.511,1.5580650713029054E-002
1.512,1.5266564258488047E-002
1.513,1.4953773628453515E-002
1.514,1.4642292905051479E-002
1.515,1.4332135803062029E-002
1.516,1.4023321533856437E-002
1.517,1.3715911615522436E-002
1.518,1.3409985160600879E-002
1.519,1.3105620319426414E-002
1.52,1.2802894328262648E-002
1.521,1.2501883622859311E-002
1.522,1.2202663522181467E-002
1.523,1.1905308349605570E-002
1.524,1.1609891551707330E-002
1.525,1.1316485394975206E-002
1.526,1.1025168174593536E-002
1.527,1.0736046567984769E-002
1.528,1.0449234304481525E-002
1.529,1.0164844217844582E-002
1.53,9.8829883486921677E-003
1.531,9.6037780458141375E-003
1.532,9.3273236705397888E-003
1.533,9.0537347125230205E-003
1.534,8.7831199034038576E-003
1.535,8.5155869163742182E-003
1.536,8.2512365051879977E-003
1.537,7.9901554026093891E-003
1.538,7.7324276970441863E-003
1.539,7.4781367956874290E-003
1.54,7.2273653465803056E-003
1.541,6.9801954052550741E-003
1.542,6.7367082070645123E-003
1.543,6.4969843046528419E-003
1.544,6.2611036990171121E-003
1.545,6.0291426748533272E-003
1.546,5.8011222743503676E-003
1.547,5.5770155399472721E-003
1.548,5.3567941892871396E-003
1.549,5.1404303804568618E-003
1.55,4.9278968073870333E-003
1.551,4.7191664881455209E-003
1.552,4.5142128983829410E-003
1.553,4.3130098997762323E-003
1.554,4.1155318627318360E-003
1.555,3.9217642065615399E-003
1.556,3.7317705833402881E-003
1.557,3.5456491362890752E-003
1.558,3.3634980465855335E-003
1.559,3.1854155142205798E-003
1.56,3.0114998838517426E-003
1.561,2.8418495237968466E-003
1.562,2.6765629687982573E-003
1.563,2.5157390562341453E-003
1.564,2.3594768342544148E-003
1.565,2.2078605899547021E-003
1.566,2.0609160215930844E-003
1.567,1.9186548785182778E-003
1.568,1.7810891588525557E-003
1.569,1.6482312020908996E-003
1.57,1.5200937690453831E-003
1.571,1.3966899347428452E-003
1.572,1.2780331753322605E-003
1.573,1.1641374417918904E-003
1.574,1.0550171374155148E-003
1.575,9.5071860722861778E-004
1.576,8.5137026128301319E-004
1.577,7.5711521770371881E-004
1.578,6.6809876927265144E-004
1.579,5.8446852811622207E-004
1.58,5.0637466781067175E-004
1.581,4.3397004788092719E-004
1.582,3.6741047861654774E-004
1.583,3.0685498668969746E-004
1.584,2.5245362492243295E-004
1.585,2.0409648178820738E-004
1.586,1.6143260480216970E-004
1.587,1.2411779017518221E-004
1.588,9.1823626318099372E-005
1.589,6.4236216514745870E-005
1.59,4.1055067693585023E-005
1.591,2.1992058294117989E-005
1.592,6.7705551941577014E-006
1.593,-4.8753868358009100E-006
1.594,-1.3243879993463104E-005
1.595,-1.8786956776595254E-005
1.596,-2.1970626292167061E-005
1.597,-2.3232680568252562E-005
1.598,-2.2985565329203261E-005
1.599,-2.1618869762485282E-005
1.6,-1.9501401422483688E-005
1.601,-1.6982989929248404E-005
1.602,-1.4395993713112176E-005
1.603,-1.2056648281189020E-005
1.604,-1.0243301125867355E-005
1.605,-9.0054789914084665E-006
1.606,-8.2694097427449265E-006
1.607,-7.9593071472539023E-006
1.608,-7.9986756396088765E-006
1.609,-8.3103455489341727E-006
1.61,-8.8165026238540278E-006
1.611,-9.4387124528472199E-006
1.612,-1.0097952780063757E-005
1.613,-1.0714631882957626E-005
1.614,-1.1210192586763590E-005
1.615,-1.1551070641213634E-005
1.616,-1.1754803948993420E-005
1.617,-1.1841749271601643E-005
1.618,-1.1832343151385594E-005
1.619,-1.1747093967673372E-005
1.62,-1.1606573069755655E-005
1.621,-1.1431404679185242E-005
1.622,-1.1242258406429784E-005
1.623,-1.1059837562443775E-005
1.624,-1.0904265283717685E-005
1.625,-1.0783319802865066E-005
1.626,-1.0693360998237367E-005
1.627,-1.0630510530296178E-005
1.628,-1.0591099871115617E-005
1.629,-1.0571671023029694E-005
1.63,-1.0568979009417667E-005
1.631,-1.0579993082626693E-005
1.632,-1.0601898391415787E-005
1.633,-1.0632097130036655E-005
1.634,-1.0668201478436501E-005
1.635,-1.0707842913570964E-005
1.636,-1.0748646367964021E-005
1.637,-1.0788400309102997E-005
1.638,-1.0825066068531619E-005
1.639,-1.0856778398293798E-005
1.64,-1.0881846799537520E-005
1.641,-1.0898755984589670E-005
1.642,-1.0906166899693481E-005
1.643,-1.0902917192190387E-005
1.644,-1.0888083133431259E-005
1.645,-1.0862264995137316E-005
1.646,-1.0827567188731457E-005
1.647,-1.0786350169822434E-005
1.648,-1.0741175913708823E-005
1.649,-1.0694805939515106E-005
1.65,-1.0650200663930853E-005
1.651,-1.0610517318876411E-005
1.652,-1.0579109161357181E-005
1.653,-1.0559523094921808E-005
1.654,-1.0555279930213324E-005
1.655,-1.0565274049523232E-005
1.656,-1.0583862027235824E-005
1.657,-1.0605350690084947E-005
1.658,-1.0624194607622428E-005
1.659,-1.0634999016212454E-005
1.66,-1.0632522249198750E-005
1.661,-1.0611678427197013E-005
1.662,-1.0567539825090400E-005
1.663,-1.0495339393790104E-005
1.664,-1.0391056598613169E-005
1.665,-1.0263369797480770E-005
1.666,-1.0133209968565815E-005
1.667,-1.0022220495398138E-005
1.668,-9.9522590731870864E-006
1.669,-9.9453888526834788E-006
1.67,-1.0023867384023610E-005
1.671,-1.0210135966359779E-005
1.672,-1.0526810141686660E-005
1.673,-1.0996666176765757E-005
1.674,-1.1640480589658608E-005
1.675,-1.2423565843300288E-005
1.676,-1.3251300067573801E-005
1.677,-1.4024651097566121E-005
1.678,-1.4643037450245977E-005
1.679,-1.5004333685619820E-005
1.68,-1.5004887365832609E-005
1.681,-1.4539525411749743E-005
1.682,-1.3501560457651607E-005
1.683,-1.1782785107827820E-005
1.684,-9.2912871850758805E-006
1.685,-6.1387486414155035E-006
1.686,-2.5629354108991365E-006
1.687,1.2039525923990269E-006
1.688,4.9370395921455312E-006
1.689,8.4184608504234149E-006
1.69,1.1437002966907528E-005
1.691,1.3787873304638154E-005
1.692,1.5272425282097934E-005
1.693,1.5697979503626058E-005
1.694,1.4885212978876794E-005
1.695,1.2846026504864660E-005
1.696,9.7911745583489918E-006
1.697,5.9486138431763536E-006
1.698,1.5549755183474900E-006
1.699,-3.1440297704188325E-006
1.7,-7.8932572045165017E-006
1.701,-1.2427601050801762E-005
1.702,-1.6471514862059777E-005
1.703,-1.9738335448549194E-005
1.704,-2.1936118980270258E-005
1.705,-2.2980849689990812E-005
1.706,-2.3048449090845580E-005
1.707,-2.2325903229813981E-005
1.708,-2.0995352612684925E-005
1.709,-1.9234283858748924E-005
1.71,-1.7215674930182168E-005
1.711,-1.5108153818332859E-005
1.712,-1.3076113034582448E-005
1.713,-1.1279805636865703E-005
1.714,-9.8691509025083946E-006
1.715,-8.8835972019696285E-006
1.716,-8.2720216020293336E-006
1.717,-7.9802782029236852E-006
1.718,-7.9539914947801549E-006
1.719,-8.1385782570997378E-006
1.72,-8.4792742259809373E-006
1.721,-8.9211603814254303E-006
1.722,-9.4091834759169046E-006
1.723,-9.8881841106290835E-006
1.724,-1.0304177484488086E-005
1.725,-1.0633789290670492E-005
1.726,-1.0885286966466623E-005
1.727,-1.1068528779967224E-005
1.728,-1.1193512766127789E-005
1.729,-1.1270373741156803E-005
1.73,-1.1309378634360989E-005
1.731,-1.1320920908941545E-005
1.732,-1.1315516390442149E-005
1.733,-1.1303797981421226E-005
1.734,-1.1296064690080598E-005
1.735,-1.1292964506082193E-005
1.736,-1.1285781055803135E-005
1.737,-1.1265553098827041E-005
1.738,-1.1223471933829998E-005
1.739,-1.1150885845356839E-005
1.74,-1.1039303774107445E-005
1.741,-1.0880400220125708E-005
1.742,-1.0666017917659865E-005
1.743,-1.0388173091735453E-005
1.744,-1.0040405887479231E-005
1.745,-9.6436331020743893E-006
1.746,-9.2440903135537766E-006
1.747,-8.8889287068738554E-006
1.748,-8.6252414183141113E-006
1.749,-8.5000411199631642E-006
1.75,-8.5602436283860328E-006
1.751,-8.8526472730166006E-006
1.752,-9.4239115072669577E-006
1.753,-1.0320540275166046E-005
1.754,-1.1587185201444861E-005
1.755,-1.3210135697994119E-005
1.756,-1.5103037667385522E-005
1.757,-1.7173881583287809E-005
1.758,-1.9329430077763554E-005
1.759,-2.1475265963966095E-005
1.76,-2.3515789083217165E-005
1.761,-2.5354244687303407E-005
1.762,-2.6892746299966852E-005
1.763,-2.8032268104216662E-005
1.764,-2.8674752524215918E-005
1.765,-2.8781785593512410E-005
1.766,-2.8383314624957912E-005
1.767,-2.7512924678285700E-005
1.768,-2.6204125978979143E-005
1.769,-2.4490354484929533E-005
1.77,-2.2404944773235513E-005
1.771,-1.9981140629066196E-005
1.772,-1.7252057624816963E-005
1.773,-1.4250702148443928E-005
1.774,-1.1013628083311744E-005
1.775,-7.6179891028704816E-006
1.776,-4.1653717187672967E-006
1.777,-7.5659250464710226E-007
1.778,2.5087052751837646E-006
1.779,5.5320741363384940E-006
1.78,8.2162374666072679E-006
1.781,1.0465140896309677E-005
1.782,1.2183935542142699E-005
1.783,1.3279025159240732E-005
1.784,1.3663195015944929E-005
1.785,1.3337705031424285E-005
1.786,1.2377760157611384E-005
1.787,1.0861633959025063E-005
1.788,8.8683975334458154E-006
1.789,6.4778673938281628E-006
1.79,3.7705989867076184E-006
1.791,8.2782639787559731E-007
1.792,-2.2685370921760040E-006
1.793,-5.4359376030488349E-006
1.794,-8.5913527805292489E-006
1.795,-1.1657233669581935E-005
1.796,-1.4563871319706045E-005
1.797,-1.7241350430463598E-005
1.798,-1.9618961113798683E-005
1.799,-2.1625185675167025E-005
1.8,-2.3187747319353136E-005
1.801,-2.4233602978651625E-005
1.802,-2.4688979281317636E-005
1.803,-2.4479374563068923E-005
1.804,-2.3537522938821276E-005
1.805,-2.1945026412728552E-005
1.806,-1.9912889938522582E-005
1.807,-1.7650709783989527E-005
1.808,-1.5362189702106122E-005
1.809,-1.3245421825236470E-005
1.81,-1.1493097539894137E-005
1.811,-1.0292694207714170E-005
1.812,-9.8266595549567626E-006
1.813,-1.0272542314559985E-005
1.814,-1.1799610535212501E-005
1.815,-1.4401984704148774E-005
1.816,-1.7821865235245760E-005
1.817,-2.1769776645808037E-005
1.818,-2.5942167257930748E-005
1.819,-3.0020568412392201E-005
1.82,-3.3670519543727018E-005
1.821,-3.6540434535048405E-005
1.822,-3.8260182731786330E-005
1.823,-3.8439518422195285E-005
1.824,-3.6697081594594394E-005
1.825,-3.3111287780385190E-005
1.826,-2.8117468561350556E-005
1.827,-2.2135183672111758E-005
1.828,-1.5560184960405898E-005
1.829,-8.7666966718247252E-006
1.83,-2.1092127268085292E-006
1.831,4.0758159449705289E-006
1.832,9.4686878234773175E-006
1.833,1.3765188002556883E-005
1.834,1.6699212091020321E-005
1.835,1.8271536523783993E-005
1.836,1.8645004515760455E-005
1.837,1.7989356742242890E-005
1.838,1.6479059475993374E-005
1.839,1.4293392334607802E-005
1.84,1.1616526732205479E-005
1.841,8.6376619561345791E-006
1.842,5.5511525572926601E-006
1.843,2.5566509880281529E-006
1.844,-1.4403116133099303E-007
1.845,-2.4585007968314088E-006
1.846,-4.4323744907703855E-006
1.847,-6.1194812700504642E-006
1.848,-7.5733455613402612E-006
1.849,-8.8471940481449352E-006
1.85,-9.9939210600474837E-006
1.851,-1.1066088348443692E-005
1.852,-1.2115893179176496E-005
1.853,-1.3195164118240399E-005
1.854,-1.4353606753503279E-005
1.855,-1.5589959368345063E-005
1.856,-1.6844943304672455E-005
1.857,-1.8055622830082108E-005
1.858,-1.9158531411989088E-005
1.859,-2.0089701223580114E-005
1.86,-2.0784688593233902E-005
1.861,-2.1178585346004475E-005
1.862,-2.1206046874611140E-005
1.863,-2.0801306030771016E-005
1.864,-1.9904183584440460E-005
1.865,-1.8569715608429682E-005
1.866,-1.6955370281679372E-005
1.867,-1.5219095287122286E-005
1.868,-1.3515586194001727E-005
1.869,-1.1996390153701242E-005
1.87,-1.0809955191315446E-005
1.871,-1.0101705809506534E-005
1.872,-1.0014075860986793E-005
1.873,-1.0686555416694610E-005
1.874,-1.2252618953656480E-005
1.875,-1.4701330069311069E-005
1.876,-1.7818886510312382E-005
1.877,-2.1368179009884081E-005
1.878,-2.5102823169920185E-005
1.879,-2.8766784454403727E-005
1.88,-3.2093854990034032E-005
1.881,-3.4807151475968467E-005
1.882,-3.6618447294411993E-005
1.883,-3.7227483001500694E-005
1.884,-3.6338185464224182E-005
1.885,-3.3965832465399082E-005
1.886,-3.0403617674590322E-005
1.887,-2.5942528345312965E-005
1.888,-2.0861937642946415E-005
1.889,-1.5430301782415334E-005
1.89,-9.9058694218445709E-006
1.891,-4.5372318420167090E-006
1.892,4.3620137568645134E-007
1.893,4.7837035576092646E-006
1.894,8.3000975015234957E-006
1.895,1.0955668970580312E-005
1.896,1.2818550258697492E-005
1.897,1.3958522191548361E-005
1.898,1.4445891440950653E-005
1.899,1.4351439629467500E-005
1.9,1.3746395200020523E-005
1.901,1.2702400255526491E-005
1.902,1.1291471158747513E-005
1.903,9.5859798332487145E-006
1.904,7.6583181167766412E-006
1.905,5.5732718972079098E-006
1.906,3.3873335527623283E-006
1.907,1.1570723539300332E-006
1.908,-1.0604473856812291E-006
1.909,-3.2077002865005255E-006
1.91,-5.2266980906656713E-006
1.911,-7.0590381030521954E-006
1.912,-8.6458989749793602E-006
1.913,-9.9280835899051567E-006
1.914,-1.0848586121436909E-005
1.915,-1.1411401145133837E-005
1.916,-1.1682804657131562E-005
1.917,-1.1731526390001967E-005
1.918,-1.1625904701717538E-005
1.919,-1.1433872973531933E-005
1.92,-1.1222944205191432E-005
1.921,-1.1060191798417662E-005
1.922,-1.1012232711271608E-005
1.923,-1.1145205833784644E-005
1.924,-1.1521379600032411E-005
1.925,-1.2121221206640165E-005
1.926,-1.2840551337323092E-005
1.927,-1.3569502231525199E-005
1.928,-1.4196302767999214E-005
1.929,-1.4607278111533617E-005
1.93,-1.4686860400847657E-005
1.931,-1.4317584171030795E-005
1.932,-1.3380080986391540E-005
1.933,-1.1753074609321956E-005
1.934,-9.3317601637110670E-006
1.935,-6.2244914035280985E-006
1.936,-2.6731443018013223E-006
1.937,1.0860310259985795E-006
1.938,4.8244243368023021E-006
1.939,8.3206431785720625E-006
1.94,1.1360200275256638E-005
1.941,1.3735236266687600E-005
1.942,1.5244236087452734E-005
1.943,1.5691837337850068E-005
1.944,1.4896306680944882E-005
1.945,1.2868848836333768E-005
1.946,9.8208073900929449E-006
1.947,5.9807611754170154E-006
1.948,1.5860543158829898E-006
1.949,-3.1168892959954064E-006
1.95,-7.8720984432179009E-006
1.951,-1.2413638339037192E-005
1.952,-1.6465007641963680E-005
1.953,-1.9738566766847043E-005
1.954,-2.1941275037073993E-005
1.955,-2.2988620068442600E-005
1.956,-2.3056958654454895E-005
1.957,-2.2333773752714059E-005
1.958,-2.1001673218501438E-005
1.959,-1.9238585826530930E-005
1.96,-1.7217907712807623E-005
1.961,-1.5108665957663803E-005
1.962,-1.3075617324553868E-005
1.963,-1.1279381515350018E-005
1.964,-9.8701771023002038E-006
1.965,-8.8873231499642102E-006
1.966,-8.2791694440143004E-006
1.967,-7.9910333374844100E-006
1.968,-7.9679888351780193E-006
1.969,-8.1548971703204742E-006
1.97,-8.4964317978997173E-006
1.971,-8.9371018786588152E-006
1.972,-9.4212769859991496E-006
1.973,-9.8932132081008817E-006
1.974,-1.0298389032659117E-005
1.975,-1.0614136616182712E-005
1.976,-1.0850658678229763E-005
1.977,-1.1019788232813355E-005
1.978,-1.1133484162151319E-005
1.979,-1.1203827344985484E-005
1.98,-1.1243014047312982E-005
1.981,-1.1263350989665355E-005
1.982,-1.1277232385809022E-005
1.983,-1.1292279098129576E-005
1.984,-1.1304612788975987E-005
1.985,-1.1308817250310632E-005
1.986,-1.1299639581352494E-005
1.987,-1.1271992771844097E-005
1.988,-1.1220958252344815E-005
1.989,-1.1141788369473105E-005
1.99,-1.1029908129733812E-005
1.991,-1.0880918284383867E-005
1.992,-1.0690596121798457E-005
1.993,-1.0454899350476055E-005
1.994,-1.0170905224704541E-005
1.995,-9.8552381825323110E-006
1.996,-9.5428407320685693E-006
1.997,-9.2694408209137436E-006
1.998,-9.0708270803485647E-006
1.999,-8.9828362136445961E-006
2,-9.0413350232187994E-006
2.001,-9.2822052627505869E-006
2.002,-9.7413277155844469E-006
2.003,-1.0454562357931074E-005
2.004,-1.1457736915132521E-005
2.005,-1.2786622695548644E-005
2.006,-1.4467182889887908E-005
2.007,-1.6436709477374301E-005
2.008,-1.8583989456089078E-005
2.009,-2.0795553791641552E-005
2.01,-2.2956094860249188E-005
2.011,-2.4948499871668695E-005
2.012,-2.6653824862887809E-005
2.013,-2.7951315305640989E-005
2.014,-2.8720805072213196E-005
2.015,-2.8913661561547066E-005
2.016,-2.8564905988570644E-005
2.017,-2.7714087637242812E-005
2.018,-2.6400623011513247E-005
2.019,-2.4663774316313614E-005
2.02,-2.2542650737644720E-005
2.021,-2.0076192844387108E-005
2.022,-1.7303145857128222E-005
2.023,-1.4262075524129614E-005
2.024,-1.0994675810782617E-005
2.025,-7.5791376180633918E-006
2.026,-4.1154911462060184E-006
2.027,-7.0300731391803595E-007
2.028,2.5601903330674247E-006
2.029,5.5770912023023200E-006
2.03,8.2518501474115880E-006
2.031,1.0489764330934293E-005
2.032,1.2197324068319304E-005
2.033,1.3282205039377715E-005
2.034,1.3658382514214473E-005
2.035,1.3327435200327642E-005
2.036,1.2364263698327882E-005
2.037,1.0846821506760307E-005
2.038,8.8538481223254806E-006
2.039,6.4648225909236245E-006
2.04,3.7599555375855687E-006
2.041,8.2012912760998091E-007
2.042,-2.2730974664764148E-006
2.043,-5.4375517857252476E-006
2.044,-8.5905612839942691E-006
2.045,-1.1654785245229782E-005
2.046,-1.4560418988285306E-005
2.047,-1.7237467369146664E-005
2.048,-1.9615103845294080E-005
2.049,-2.1621724319187408E-005
2.05,-2.3184936446818405E-005
2.051,-2.4231602433588684E-005
2.052,-2.4687836443382238E-005
2.053,-2.4479031204394097E-005
2.054,-2.3537813925722517E-005
2.055,-2.1945746049634174E-005
2.056,-1.9913861766251983E-005
2.057,-1.7651787819428222E-005
2.058,-1.5363256479439258E-005
2.059,-1.3246389657606272E-005
2.06,-1.1493894475855804E-005
2.061,-1.0293282345252841E-005
2.062,-9.8270156898561112E-006
2.063,-1.0272666321475832E-005
2.064,-1.1799524148092821E-005
2.065,-1.4401708909317357E-005
2.066,-1.7821440896903518E-005
2.067,-2.1769228096268911E-005
2.068,-2.5941548603358733E-005
2.069,-3.0019919997958944E-005
2.07,-3.3669894850762994E-005
2.071,-3.6539894430087649E-005
2.072,-3.8259796266704171E-005
2.073,-3.8439363903464141E-005
2.074,-3.6697243103178678E-005
2.075,-3.3111813929953549E-005
2.076,-2.8118366517393412E-005
2.077,-2.2136389469462614E-005
2.078,-1.5561632247251822E-005
2.079,-8.7682424770862966E-006
2.08,-2.1107244707607720E-006
2.081,4.0745415005316588E-006
2.082,9.4678414622739737E-006
2.083,1.3765018154199282E-005
2.084,1.6699959979882273E-005
2.085,1.8273410273939028E-005
2.086,1.8648081875571876E-005
2.087,1.7993589746856387E-005
2.088,1.6484263006155686E-005
2.089,1.4299235687409428E-005
2.09,1.1622524762167075E-005
2.091,8.6431705835776640E-006
2.092,5.5553393285556751E-006
2.093,2.5585182950038643E-006
2.094,-1.4568046247109834E-007
2.095,-2.4646510665693455E-006
2.096,-4.4434302918228141E-006
2.097,-6.1352296303329723E-006
2.098,-7.5929878393665717E-006
2.099,-8.8693342106260786E-006
2.1,-1.0016591529327101E-005
2.101,-1.1086744645782964E-005
2.102,-1.2131430140671640E-005
2.103,-1.3201922718253378E-005
2.104,-1.4347405778547540E-005
2.105,-1.5566977942582660E-005
2.106,-1.6802848119557012E-005
2.107,-1.7993669517490929E-005
2.108,-1.9077594927252584E-005
2.109,-1.9992313873062884E-005
2.11,-2.0675061052077837E-005
2.111,-2.1062648081215940E-005
2.112,-2.1091475080003974E-005
2.113,-2.0697553563042703E-005
2.114,-1.9822314056616719E-005
2.115,-1.8519014424955849E-005
2.116,-1.6940684159028052E-005
2.117,-1.5240939816529853E-005
2.118,-1.3570363129544738E-005
2.119,-1.2076565865992706E-005
2.12,-1.0904244300391497E-005
2.121,-1.0195243886901295E-005
2.122,-1.0088585457590504E-005
2.123,-1.0720503983652208E-005
2.124,-1.2221312788107674E-005
2.125,-1.4578688134148088E-005
2.126,-1.7582642227509382E-005
2.127,-2.1000811560423216E-005
2.128,-2.4591947410002035E-005
2.129,-2.8105487864027445E-005
2.13,-3.1281161037788330E-005
2.131,-3.3848438486971943E-005
2.132,-3.5525995799479126E-005
2.133,-3.6021018120169224E-005
2.134,-3.5046267614857740E-005
2.135,-3.2639604424899993E-005
2.136,-2.9126665151646414E-005
2.137,-2.4828526253517502E-005
2.138,-2.0052180052076984E-005
2.139,-1.5091495711549996E-005
2.14,-1.0228156101299568E-005
2.141,-5.7323600151093501E-006
2.142,-1.8635471366046374E-006
2.143,1.1290760442150827E-006
2.144,3.0194354986301519E-006
2.145,3.7964395714906729E-006
2.146,3.6159934581059261E-006
2.147,2.6426590411521289E-006
2.148,1.0453839798252318E-006
2.149,-1.0024397183450162E-006
2.15,-3.3228762627013353E-006
2.151,-5.7333511808144166E-006
2.152,-8.0465455711831169E-006
2.153,-1.0070229008007914E-005
2.154,-1.1611614087136957E-005
2.155,-1.2603370804442626E-005
2.156,-1.3123109585122528E-005
2.157,-1.3255407954382292E-005
2.158,-1.3083950669234845E-005
2.159,-1.2691520369423337E-005
2.16,-1.2159986184867577E-005
2.161,-1.1570296385432499E-005
2.162,-1.1002458592868081E-005
2.163,-1.0535531105304585E-005
2.164,-1.0244830546457528E-005
2.165,-1.0145910245284995E-005
2.166,-1.0197573225623202E-005
2.167,-1.0356186346038854E-005
2.168,-1.0577964441593757E-005
2.169,-1.0818992136396588E-005
2.17,-1.1035241367141069E-005
2.171,-1.1182593355862913E-005
2.172,-1.1216855223539213E-005
