"Time [s]","clutch1.phi_rel [rad]","clutch1.w_rel [rad/s]","clutch2.phi_rel [rad]","clutch2.w_rel [rad/s]","clutch3.phi_rel [rad]","clutch3.w_rel [rad/s]","freqHz [Hz]","J1_phi [rad]","J1.w [rad/s]","T2 [s]"
0.787735449710272,-3.14599812403786,-0.0403970999363669,-1.3972135139098,-1.26401987132958E-009,-0.730486894388887,-3.32764614016425,0.2,5.27369853233655,3.36804324136464,0.4
0.788735449710272,-3.14603259830633,-0.0285514370037452,-1.39721351391106,-1.26401987132958E-009,-0.733815912818634,-3.33039071933095,0.2,5.27706202503603,3.35894215759871,0.4
0.788902116376938,-3.1460371948594,-0.0266071997684705,-1.39721351391127,-1.26401987132958E-009,-0.734371016015124,-3.33084763854846,0.2,5.27762172478579,3.35745483958095,0.4
0.789068783043605,-3.14604146809288,-0.0246716020054957,-1.39721351391148,-1.26401987132958E-009,-0.734926195352653,-3.3313044117976,0.2,5.27818117735701,3.35597601506712,0.4
0.789235449710272,-3.14604541944798,-0.0227446592723121,-1.39721351391169,-1.26401987132958E-009,-0.735481450806891,-3.33176103905835,0.2,5.27874038416657,3.35450569959468,0.4
0.789291005265827,-3.14604666525159,-0.0221042706495178,-1.39721351391176,-1.26401987132958E-009,-0.735666552869523,-3.33191321570043,0.2,5.27892673203288,3.35401748761397,0.4
0.78933052977664,-3.14604752992001,-0.0216492585949545,-1.39721351391181,-1.26401987132958E-009,-0.735798247248804,-3.3320214705555,0.2,5.27905929108063,3.35367073041448,0.4
0.78934052977664,-3.14604774583738,-0.0215342144623841,-1.39721351391183,-1.26401987132958E-009,-0.73583156760045,-3.33204885855047,0.2,5.27909282734965,3.35358307427687,0.4
0.78935052977664,-3.14604796002955,-0.0214192172023587,-1.39721351391184,-1.26401987132958E-009,-0.735864888362907,-3.33207624575692,0.2,5.2791263623043,3.3534954642233,0.4
0.78940052977664,-3.14604900228017,-0.0208450123821924,-1.3972135139119,-1.26401987132958E-009,-0.73603149902134,-3.33221316864688,0.2,5.27929401521341,3.3530581822931,0.4
0.78965052977664,-3.1460538558782,-0.017983771872376,-1.39721351391222,-1.26401987132958E-009,-0.73686463786977,-3.33289761879804,0.2,5.28013200766019,3.35088139193443,0.4
0.79065052977664,-3.1460662154881,-0.0067354479169888,-1.39721351391348,-1.26401987132958E-009,-0.740198902745209,-3.33563213207886,0.2,5.28347863214679,3.34236758125987,0.4
0.790815711150158,-3.14606717710962,-0.00490777193642798,-1.39721351391369,-1.26401987132958E-009,-0.740749924305966,-3.33608331649308,0.2,5.28403061532928,3.34099108969353,0.4
0.790980892523675,-3.14606783754738,-0.00308874419235716,-1.3972135139139,-1.26401987132958E-009,-0.741301020382124,-3.33653435730343,0.2,5.2845823718434,3.33962310275981,0.4
0.791146073897193,-3.14606819823094,-0.00127837728946164,-1.39721351391411,-1.26401987132958E-009,-0.741852190949961,-3.33698525449047,0.2,5.28513390309501,3.33826363304396,0.4
0.791201134355032,-3.14606825205874,-0.000676848131102552,-1.39721351391418,-1.26401987132958E-009,-0.742035931022765,-3.33713552163365,0.2,5.28531769699569,3.33781237102877,0.4
0.791232178066888,-3.146068267813,-0.000338124154468319,-1.39721351391422,-1.26401987132958E-009,-0.742139529411261,-3.33722023692036,0.2,5.28542131113847,3.33755836233885,0.4
0.791253221778744,-3.14606827251427,-0.000108686457836623,-1.39721351391424,-1.26401987132958E-009,-0.742209757516527,-3.33727766028893,0.2,5.28549154394504,3.33738634801079,0.4
0.791263221778744,-3.14606827332865,-5.41886448825806E-005,-1.39721351391426,-1.26401987132958E-009,-0.742243130338761,-3.33728678649857,0.2,5.28552491758167,3.33734097640747,0.4
0.791273221778744,-3.14606827387054,-5.41886448825806E-005,-1.39721351391427,-1.26401987132958E-009,-0.74227650311638,-3.33727776189077,0.2,5.28555829090118,3.33733195179967,0.4
0.791323221778744,-3.14606827657997,-5.41886448825806E-005,-1.39721351391433,-1.26401987132958E-009,-0.742443364760927,-3.33723289092927,0.2,5.28572515525523,3.33728708083817,0.4
0.791573221778744,-3.14606829012713,-5.41886448825806E-005,-1.39721351391465,-1.26401987132958E-009,-0.743277645333694,-3.33701169121162,0.2,5.28655944937547,3.33706588112052,0.4
0.792573221778744,-3.14606834431577,-5.41886448825806E-005,-1.39721351391591,-1.26401987132958E-009,-0.746614246306964,-3.33619025532852,0.2,5.28989610453865,3.33624444523742,0.4
0.793573221778744,-3.14606839850442,-5.41886448825806E-005,-1.39721351391718,-1.26401987132958E-009,-0.749950076777125,-3.33547068499242,0.2,5.29323198919872,3.33552487490133,0.4
0.794573221778744,-3.14606845269306,-5.41886448825806E-005,-1.39721351391844,-1.26401987132958E-009,-0.753285238964788,-3.33485369033238,0.2,5.29656720557629,3.33490788024129,0.4
0.795573221778744,-3.14606850688171,-5.41886448825806E-005,-1.3972135139197,-1.26401987132958E-009,-0.756619835750079,-3.33433988024763,0.2,5.29990185655149,3.33439407015653,0.4
0.796573221778744,-3.14606856107035,-5.41886448825806E-005,-1.39721351392097,-1.26401987132958E-009,-0.759953970571106,-3.33392976180669,0.2,5.30323604556243,3.33398395171559,0.4
0.797573221778744,-3.146068615259,-5.41886448825806E-005,-1.39721351392223,-1.26401987132958E-009,-0.763287747321884,-3.33362373974695,0.2,5.30656987650311,3.33367792965585,0.4
0.798573221778744,-3.14606866944764,-5.41886448825806E-005,-1.3972135139235,-1.26401987132958E-009,-0.766621270249795,-3.33342211607523,0.2,5.30990345362093,3.33347630598413,0.4
0.799573221778744,-3.14606872363629,-5.41886448825806E-005,-1.39721351392476,-1.26401987132958E-009,-0.769954643852718,-3.33332508976976,0.2,5.31323688141376,3.33337927967866,0.4
0.799739888445411,-3.14606873266773,-5.41886448825806E-005,-1.39721351392497,-1.26401987132958E-009,-0.770510197534837,-3.33331909566251,0.2,5.31379244412753,3.33337328557142,0.4
0.799906555112077,-3.14606874169917,-5.41886448825806E-005,-1.39721351392518,-1.26401987132958E-009,-0.771065750460336,-3.33331601032694,0.2,5.31434800608469,3.33337020023584,0.4
0.799962110667633,-3.14606874470965,-5.41886448825806E-005,-1.39721351392525,-1.26401987132958E-009,-0.77125093467252,-3.3333156282916,0.2,5.31453319330742,3.3333698182005,0.4
0.799990000005733,-3.14606874622093,-5.41886448825806E-005,-1.39721351392529,-1.26401987132958E-009,-0.771343898638095,-3.33331555835967,0.2,5.31462615878432,3.33336974826857,0.4
0.800000000005733,-3.14606874676282,-5.41886448825806E-005,-1.3972135139253,-1.26401987132958E-009,-0.771377231793653,-3.33331555312369,0.2,5.31465949248177,3.33336974303259,0.4
0.800050000005733,-3.14606874947225,-5.41886448825806E-005,-1.39721351392536,-1.26401987132958E-009,-0.771543897584399,-3.333315814923,0.2,5.31482616098201,3.3333700048319,0.4
0.800300000005733,-3.14606876301941,-5.41886448825806E-005,-1.39721351392568,-1.26401987132958E-009,-0.772377227110809,-3.33332039635403,0.2,5.3156595040559,3.33337458626293,0.4
0.801300000005733,-3.14606881720806,-5.41886448825806E-005,-1.39721351392694,-1.26401987132958E-009,-0.775710589385489,-3.33340415300532,0.2,5.31899292052049,3.33345834291422,0.4
0.802300000005733,-3.1460688713967,-5.41886448825806E-005,-1.39721351392821,-1.26401987132958E-009,-0.779044087724432,-3.33359252487902,0.2,5.32232647304934,3.33364671478792,0.4
0.803300000005733,-3.14606892558535,-5.41886448825806E-005,-1.39721351392947,-1.26401987132958E-009,-0.782377826649911,-3.33388532607484,0.2,5.32566026616473,3.33393951598374,0.4
0.804300000005733,-3.14606897977399,-5.41886448825806E-005,-1.39721351393073,-1.26401987132958E-009,-0.785711910446766,-3.33428226763335,0.2,5.32899440415149,3.33433645754225,0.4
0.805300000005733,-3.14606903396264,-5.41886448825806E-005,-1.397213513932,-1.26401987132958E-009,-0.789046443059494,-3.33478295782115,0.2,5.33232899095413,3.33483714773005,0.4
0.806300000005733,-3.14606908815128,-5.41886448825806E-005,-1.39721351393326,-1.26401987132958E-009,-0.792381527989665,-3.33538690251748,0.2,5.33566413007421,3.33544109242638,0.4
0.807300000005733,-3.14606914233993,-5.41886448825806E-005,-1.39721351393453,-1.26401987132958E-009,-0.795717268193775,-3.33609350570184,0.2,5.33899992446823,3.33614769561074,0.4
0.808300000005733,-3.14606919652857,-5.41886448825806E-005,-1.39721351393579,-1.26401987132958E-009,-0.799053765981649,-3.33690207004219,0.2,5.34233647644601,3.33695625995109,0.4
0.809300000005733,-3.14606925071722,-5.41886448825806E-005,-1.39721351393705,-1.26401987132958E-009,-0.802391122915462,-3.33781179758314,0.2,5.34567388756973,3.33786598749205,0.4
0.810300000005733,-3.14606930490586,-5.41886448825806E-005,-1.39721351393832,-1.26401987132958E-009,-0.805729439709522,-3.33882179053346,0.2,5.3490122585537,3.33887598044236,0.4
0.811300000005733,-3.14606935909451,-5.41886448825806E-005,-1.39721351393958,-1.26401987132958E-009,-0.809068816130866,-3.33993105215203,0.2,5.35235168916495,3.33998524206094,0.4
0.812300000005733,-3.14606941328315,-5.41886448825806E-005,-1.39721351394084,-1.26401987132958E-009,-0.812409350900808,-3.34113848773156,0.2,5.3556922781248,3.34119267764047,0.4
0.813300000005733,-3.14606946747179,-5.41886448825806E-005,-1.39721351394211,-1.26401987132958E-009,-0.815751141597515,-3.34244290567891,0.2,5.35903412301142,3.34249709558782,0.4
0.814300000005733,-3.14606952166044,-5.41886448825806E-005,-1.39721351394337,-1.26401987132958E-009,-0.819094284559701,-3.34384301869105,0.2,5.36237732016351,3.34389720859995,0.4
0.815300000005733,-3.14606957584908,-5.41886448825806E-005,-1.39721351394464,-1.26401987132958E-009,-0.82243887479156,-3.34533744502547,0.2,5.36572196458528,3.34539163493438,0.4
0.816300000005733,-3.14606963003773,-5.41886448825806E-005,-1.3972135139459,-1.26401987132958E-009,-0.825785005869006,-3.34692470986381,0.2,5.36906814985263,3.34697889977271,0.4
0.817300000005733,-3.14606968422637,-5.41886448825806E-005,-1.39721351394716,-1.26401987132958E-009,-0.829132769847322,-3.3486032467673,0.2,5.37241596802086,3.3486574366762,0.4
0.818300000005733,-3.14606973841502,-5.41886448825806E-005,-1.39721351394843,-1.26401987132958E-009,-0.832482257170318,-3.35037139922267,0.2,5.37576550953376,3.35042558913157,0.4
0.819300000005733,-3.14606979260366,-5.41886448825806E-005,-1.39721351394969,-1.26401987132958E-009,-0.835833556581069,-3.35222742227692,0.2,5.37911686313442,3.35228161218582,0.4
0.820300000005733,-3.14606984679231,-5.41886448825806E-005,-1.39721351395096,-1.26401987132958E-009,-0.839186755034338,-3.35416948425937,0.2,5.3824701157776,3.35422367416828,0.4
0.821300000005733,-3.14606990098095,-5.41886448825806E-005,-1.39721351395222,-1.26401987132958E-009,-0.842541937610763,-3.35619566858933,0.2,5.38582535254393,3.35624985849823,0.4
0.822300000005733,-3.1460699551696,-5.41886448825806E-005,-1.39721351395348,-1.26401987132958E-009,-0.845899187432892,-3.35830397566746,0.2,5.38918265655597,3.35835816557637,0.4
0.823300000005733,-3.14607000935824,-5.41886448825806E-005,-1.39721351395475,-1.26401987132958E-009,-0.849258585583151,-3.36049232484924,0.2,5.39254210889614,3.36054651475814,0.4
0.824300000005733,-3.14607006354689,-5.41886448825806E-005,-1.39721351395601,-1.26401987132958E-009,-0.852620211023826,-3.36275855649822,0.2,5.39590378852672,3.36281274640712,0.4
0.825300000005733,-3.14607011773553,-5.41886448825806E-005,-1.39721351395728,-1.26401987132958E-009,-0.855984140519135,-3.36510043411737,0.2,5.39926777221194,3.36515462402627,0.4
0.826300000005733,-3.14607017192418,-5.41886448825806E-005,-1.39721351395854,-1.26401987132958E-009,-0.859350448559472,-3.36751564655621,0.2,5.40263413444219,3.36756983646511,0.4
0.827300000005733,-3.14607022611282,-5.41886448825806E-005,-1.3972135139598,-1.26401987132958E-009,-0.862719207287897,-3.37000181029166,0.2,5.40600294736052,3.37005600020057,0.4
0.827466666672399,-3.14607023514426,-5.41886448825806E-005,-1.39721351396001,-1.26401987132958E-009,-0.863280909349701,-3.37042293135524,0.2,5.40656465845398,3.37047712126414,0.4
0.827495734194291,-3.14607023671939,-5.41886448825806E-005,-1.39721351396005,-1.26401987132958E-009,-0.863378880262306,-3.370496571227,0.2,5.40666263094175,3.37055076113591,0.4
0.827505734194291,-3.14607023726128,-5.41886448825806E-005,-1.39721351396006,-1.26401987132958E-009,-0.863412585354756,-3.37052191859153,0.2,5.4066963365761,3.37057610850043,0.4
0.827555734194291,-3.14607023997071,-5.41886448825806E-005,-1.39721351396013,-1.26401987132958E-009,-0.863581117796868,-3.370648842249,0.2,5.4068648717277,3.3707030321579,0.4
0.827805734194291,-3.14607025351787,-5.41886448825806E-005,-1.39721351396044,-1.26401987132958E-009,-0.864423859598609,-3.37128557168143,0.2,5.40770762707692,3.37133976159033,0.4
0.828805734194291,-3.14607030770652,-5.41886448825806E-005,-1.39721351396171,-1.26401987132958E-009,-0.867796439343971,-3.37387391904261,0.2,5.41108026101219,3.37392810895151,0.4
0.829805734194291,-3.14607036189516,-5.41886448825806E-005,-1.39721351396297,-1.26401987132958E-009,-0.87117163977501,-3.37652694303688,0.2,5.41445551563314,3.37658113294579,0.4
0.830805734194291,-3.14607041608381,-5.41886448825806E-005,-1.39721351396423,-1.26401987132958E-009,-0.874549524259253,-3.37924202544988,0.2,5.41783345430729,3.37929621535878,0.4
0.830972400860957,-3.14607042511525,-5.41886448825806E-005,-1.39721351396444,-1.26401987132958E-009,-0.87511276946321,-3.37970042202837,0.2,5.4183967085429,3.37975461193727,0.4
0.831139067527624,-3.14607043414669,-5.41886448825806E-005,-1.39721351396466,-1.26401987132958E-009,-0.875676091203022,-3.38016045571906,0.2,5.41896003931436,3.38021464562797,0.4
0.831157257752512,-3.14607043513239,-5.41886448825806E-005,-1.39721351396468,-1.26401987132958E-009,-0.87573757753942,-3.38021076308293,0.2,5.41902152663649,3.38026495299183,0.4
0.831167257752512,-3.14607043569314,-5.79614894138365E-005,-1.39721351396469,-1.26401987132958E-009,-0.875771379779086,-3.38023716996854,0.2,5.41905532943692,3.38029513272197,0.4
0.831190939594151,-3.1460704374915,-7.59384191610264E-005,-1.39721351396472,-1.26401987132958E-009,-0.875851431430984,-3.38029673194513,0.2,5.41913538288721,3.38037267162831,0.4
0.831309348802345,-3.1460704518841,-0.000167160844058789,-1.39721351396487,-1.26401987132958E-009,-0.876251707319938,-3.38059450375731,0.2,5.41953567316891,3.38076166586539,0.4
0.831803971569425,-3.14607063588424,-0.000576841089081873,-1.3972135139655,-1.26401987132958E-009,-0.877924133745341,-3.38183754229701,0.2,5.42120828359508,3.38241438465011,0.4
0.832382721541132,-3.14607112515552,-0.00111394526014002,-1.39721351396623,-1.26401987132958E-009,-0.879881792522977,-3.38329031373509,0.2,5.42316643164472,3.38440426025925,0.4
0.833060890573197,-3.14607212016752,-0.00182046180780673,-1.39721351396709,-1.26401987132958E-009,-0.882176811689157,-3.38499032919363,0.2,5.42546244582376,3.38681079226546,0.4
0.833855711539183,-3.14607393694171,-0.00275106881991445,-1.39721351396809,-1.26401987132958E-009,-0.884868063522054,-3.38697958117539,0.2,5.42815551443185,3.38973065125933,0.4
0.834788824298845,-3.14607707702634,-0.00397927455073248,-1.39721351396927,-1.26401987132958E-009,-0.888029584918418,-3.38931055874336,0.2,5.43132017591403,3.39328983455811,0.4
0.835788824298845,-3.14608179198905,-0.00545065088700292,-1.39721351397053,-1.26401987132958E-009,-0.891420141878989,-3.39180336239725,0.2,5.43471544783858,3.39725401454827,0.4
0.836788824298845,-3.14608805431252,-0.00707399604638316,-1.3972135139718,-1.26401987132958E-009,-0.894813188918926,-3.39429071747659,0.2,5.43811475720324,3.401364714787,0.4
0.837788824298845,-3.14609601148834,-0.0088403556093254,-1.39721351397306,-1.26401987132958E-009,-0.898208720587691,-3.39677262005351,0.2,5.44151824604909,3.40561297692686,0.4
0.838788824298845,-3.14610580199121,-0.0107406501353859,-1.39721351397433,-1.26401987132958E-009,-0.901606731430822,-3.39924906620875,0.2,5.44492604739635,3.40998971760816,0.4
0.839788824298845,-3.14611755515834,-0.0127656841351216,-1.39721351397559,-1.26401987132958E-009,-0.905007215989942,-3.40172005203166,0.2,5.44833828512387,3.4144857374308,0.4
0.840788824298845,-3.14613139107798,-0.0149061551564873,-1.39721351397685,-1.26401987132958E-009,-0.908410168802768,-3.40418557362021,0.2,5.4517550738576,3.41909173004072,0.4
0.841788824298845,-3.14614742048704,-0.0171526629767668,-1.39721351397812,-1.26401987132958E-009,-0.911815584403119,-3.40664562708101,0.2,5.45517651886828,3.4237982913218,0.4
0.842788824298845,-3.14616574467797,-0.0194957188909665,-1.39721351397938,-1.26401987132958E-009,-0.915223457320924,-3.4091002085293,0.2,5.45860271597828,3.42859592868429,0.4
0.843788824298845,-3.14618645541496,-0.0219257550875042,-1.39721351398065,-1.26401987132958E-009,-0.918633782082233,-3.41154931408897,0.2,5.46203375147784,3.43347507044049,0.4
0.844788824298845,-3.14620963485955,-0.024433134101942,-1.39721351398191,-1.26401987132958E-009,-0.922046553209224,-3.41399293989253,0.2,5.46546970205068,3.43842607525849,0.4
0.845788824298845,-3.14623535550577,-0.0270081583394313,-1.39721351398318,-1.26401987132958E-009,-0.925461765220211,-3.41643108208117,0.2,5.46891063470915,3.44343924168462,0.4
0.846788824298845,-3.14626368012476,-0.029641079656475,-1.39721351398444,-1.26401987132958E-009,-0.928879412629654,-3.41886373680473,0.2,5.47235660673886,3.44850481772522,0.4
0.847788824298845,-3.14629466171909,-0.0323221089925486,-1.3972135139857,-1.26401987132958E-009,-0.932299489948167,-3.42129090022171,0.2,5.47580766565296,3.45361301047828,0.4
0.848788824298845,-3.1463283434866,-0.0350414260420763,-1.39721351398697,-1.26401987132958E-009,-0.935721991682528,-3.42371256849931,0.2,5.4792638491561,3.4587539958054,0.4
0.849788824298845,-3.1463647587941,-0.0377891889572163,-1.39721351398823,-1.26401987132958E-009,-0.939146912335684,-3.42612873781336,0.2,5.48272518511802,3.46391792803459,0.4
0.850788824298845,-3.14640393116061,-0.0405555440718804,-1.3972135139895,-1.26401987132958E-009,-0.942574246406765,-3.42853940434841,0.2,5.48619169155687,3.46909494968431,0.4
0.851788824298845,-3.14644587425047,-0.0433306356373904,-1.39721351399076,-1.26401987132958E-009,-0.946003988391088,-3.43094456429768,0.2,5.48966337663231,3.47427520119909,0.4
0.852788824298845,-3.14649059187607,-0.0461046155601655,-1.39721351399202,-1.26401987132958E-009,-0.949436132780168,-3.43334421386311,0.2,5.49314023864826,3.4794488306873,0.4
0.853788824298845,-3.14653807801041,-0.0488676531318274,-1.39721351399329,-1.26401987132958E-009,-0.952870674061727,-3.43573834925532,0.2,5.49662226606543,3.48460600365117,0.4
0.854788824298845,-3.14658831680935,-0.0516099447421242,-1.39721351399455,-1.26401987132958E-009,-0.956307606719702,-3.43812696669363,0.2,5.5001094375236,3.48973691269978,0.4
0.855788824298845,-3.14664128264351,-0.0543217235650855,-1.39721351399582,-1.26401987132958E-009,-0.959746925234252,-3.44051006240611,0.2,5.50360172187357,3.49483178723521,0.4
0.856788824298845,-3.14669694013989,-0.0569932692088494,-1.39721351399708,-1.26401987132958E-009,-0.96318862408177,-3.4428876326295,0.2,5.50709907821874,3.49988090310237,0.4
0.857788824298845,-3.14675524423316,-0.0596149173196401,-1.39721351399834,-1.26401987132958E-009,-0.966632697734889,-3.44525967360932,0.2,5.51060145596639,3.50487459219298,0.4
0.858788824298845,-3.14681614022639,-0.0621770691304158,-1.39721351399961,-1.26401987132958E-009,-0.970079140662494,-3.44762618159977,0.2,5.51410879488849,3.5098032519942,0.4
0.859788824298845,-3.14687956386143,-0.0646702009447651,-1.39721351400087,-1.26401987132958E-009,-0.973527947329725,-3.44998715286382,0.2,5.51762102519203,3.51465735507261,0.4
0.860788824298845,-3.14694544139868,-0.0670848735466921,-1.39721351400214,-1.26401987132958E-009,-0.976979112197994,-3.45234258367318,0.2,5.52113806759881,3.51942745848389,0.4
0.861788824298845,-3.14701368970622,-0.0694117415270033,-1.3972135140034,-1.26401987132958E-009,-0.980432629724985,-3.45469247030829,0.2,5.5246598334346,3.52410421309932,0.4
0.862788824298845,-3.14708421635824,-0.0716415625170927,-1.39721351400466,-1.26401987132958E-009,-0.983888494364668,-3.45703680905837,0.2,5.52818622472758,3.52867837283949,0.4
0.863788824298845,-3.14715691974267,-0.0737652063210125,-1.39721351400593,-1.26401987132958E-009,-0.987346700567308,-3.45937559622139,0.2,5.5317171343159,3.53314080380642,0.4
0.864788824298845,-3.1472316891778,-0.0757736639368174,-1.39721351400719,-1.26401987132958E-009,-0.990807242779471,-3.46170882810408,0.2,5.53525244596446,3.53748249330491,0.4
0.865788824298845,-3.147308405038,-0.0776580564582784,-1.39721351400846,-1.26401987132958E-009,-0.994270115444034,-3.46403650102194,0.2,5.53879203449049,3.54169455874424,0.4
0.866788824298845,-3.14738693888816,-0.0794096438481821,-1.39721351400972,-1.26401987132958E-009,-0.997735313000194,-3.46635861129927,0.2,5.54233576589808,3.54576825641148,0.4
0.867788824298845,-3.14746715362688,-0.0810198335745579,-1.39721351401099,-1.26401987132958E-009,-1.00120282988348,-3.46867515526914,0.2,5.54588349752134,3.54969499010772,0.4
0.868788824298845,-3.14754890363822,-0.0824801891013083,-1.39721351401225,-1.26401987132958E-009,-1.00467266052575,-3.47098612927341,0.2,5.54943507817622,3.55346631963874,0.4
0.869788824298845,-3.14763203495188,-0.0837824382248646,-1.39721351401351,-1.26401987132958E-009,-1.00814479935522,-3.47329152966273,0.2,5.55299034832062,3.55707396915162,0.4
0.870788824298845,-3.14771638541162,-0.0849184812486402,-1.39721351401478,-1.26401987132958E-009,-1.01161924079645,-3.47559135279657,0.2,5.55654914022284,3.56050983530923,0.4
0.871788824298845,-3.14780178485173,-0.0858803989872145,-1.39721351401604,-1.26401987132958E-009,-1.01509597927037,-3.47788559504318,0.2,5.56011127813814,3.56376599529441,0.4
0.872788824298845,-3.14788805528152,-0.0866604605923478,-1.39721351401731,-1.26401987132958E-009,-1.01857500919428,-3.48017425277965,0.2,5.56367657849311,3.56683471463602,0.4
0.873788824298845,-3.14797501107741,-0.0872511311931038,-1.39721351401857,-1.26401987132958E-009,-1.02205632498186,-3.48245732239187,0.2,5.56724485007784,3.56970845484899,0.4
0.874788824298845,-3.14806245918267,-0.0876450793425411,-1.39721351401983,-1.26401987132958E-009,-1.0255399210432,-3.48473480027457,0.2,5.57081589424571,3.57237988088113,0.4
0.875788824298845,-3.14815019931447,-0.0878351842636224,-1.3972135140211,-1.26401987132958E-009,-1.02902579178475,-3.48700668283129,0.2,5.57438950512032,3.57484186835893,0.4
0.875955490965512,-3.14816483946765,-0.0878466538461484,-1.39721351402131,-1.26401987132958E-009,-1.0296069910738,-3.48738478573039,0.2,5.57498534456276,3.57523144084056,0.4
0.876122157632179,-3.14817948104189,-0.0878522369917021,-1.39721351402152,-1.26401987132958E-009,-1.03018825336703,-3.48776273308748,0.2,5.57558124843044,3.57561497134321,0.4
0.876177713187734,-3.14818436173695,-0.0878527853147367,-1.39721351402159,-1.26401987132958E-009,-1.03038202146187,-3.4878886809725,0.2,5.57577989722041,3.57574146755126,0.4
0.876187713187734,-3.14818524026495,-0.0878528141124402,-1.3972135140216,-1.26401987132958E-009,-1.03041690046202,-3.48791134975618,0.2,5.57581565474857,3.57576416513264,0.4
0.876197713187734,-3.14818611879306,-0.08785281088715,-1.39721351402162,-1.26401987132958E-009,-1.0304517798022,-3.4879340176998,0.2,5.57585141261687,3.57578682985097,0.4
0.876247713187734,-3.14819051140608,-0.0878522604859561,-1.39721351402168,-1.26401987132958E-009,-1.03062618216937,-3.48804734341673,0.2,5.57603020759713,3.57589960516671,0.4
0.876497713187734,-3.14821247328849,-0.0878427987609888,-1.39721351402199,-1.26401987132958E-009,-1.03149826481192,-3.48861379696998,0.2,5.5769242521224,3.57645659699498,0.4
0.877497713187734,-3.14830022903936,-0.0876687029819776,-1.39721351402326,-1.26401987132958E-009,-1.03498800976512,-3.49087610943728,0.2,5.58050175282774,3.57854481368327,0.4
0.877664379854401,-3.14831483629465,-0.0876183604758593,-1.39721351402347,-1.26401987132958E-009,-1.03556985382563,-3.4912526167268,0.2,5.58109820414376,3.57887097846668,0.4
0.877831046521067,-3.14832943464304,-0.0875618201621154,-1.39721351402368,-1.26401987132958E-009,-1.03615176062439,-3.49162896830465,0.2,5.58169470929111,3.57919078973079,0.4
0.877997713187734,-3.14834402304911,-0.0874990526867473,-1.39721351402389,-1.26401987132958E-009,-1.03673373013543,-3.49200516415433,0.2,5.58229126720843,3.5795042181051,0.4
0.878164379854401,-3.14835860047257,-0.0874300288792647,-1.3972135140241,-1.26401987132958E-009,-1.03731576233279,-3.49238120425934,0.2,5.58288787682947,3.57981123440262,0.4
0.878219935409956,-3.14836345701855,-0.0874056263447975,-1.39721351402417,-1.26401987132958E-009,-1.0375097869917,-3.49250651634863,0.2,5.58308675803442,3.57991214395745,0.4
0.87823430336382,-3.1483647128124,-0.0873992015112332,-1.39721351402419,-1.26401987132958E-009,-1.037559967397,-3.49253892214153,0.2,5.58313819423359,3.57993812491678,0.4
0.87824430336382,-3.14836558678192,-0.0873947022495109,-1.3972135140242,-1.26401987132958E-009,-1.03759489289899,-3.49256147567388,0.2,5.58317399370511,3.57995617918741,0.4
0.87825430336382,-3.14836646068361,-0.0873901689706419,-1.39721351402422,-1.26401987132958E-009,-1.03762981873927,-3.49258402836507,0.2,5.5832097934471,3.57997419859974,0.4
0.87830430336382,-3.14837082903037,-0.0873669351057836,-1.39721351402428,-1.26401987132958E-009,-1.03780445357816,-3.49269677780152,0.2,5.58338879663281,3.58006371417133,0.4
0.87855430336382,-3.14839265535268,-0.0872436433780021,-1.39721351402459,-1.26401987132958E-009,-1.0386776982191,-3.49326034972298,0.2,5.58428386759637,3.580503994365,0.4
0.87955430336382,-3.14847958023762,-0.0866061264932504,-1.39721351402586,-1.26401987132958E-009,-1.0421720839595,-3.49551113108141,0.2,5.58786517822298,3.58211725883868,0.4
0.88055430336382,-3.14856575026999,-0.0857339382386787,-1.39721351402712,-1.26401987132958E-009,-1.04566871767509,-3.49775630009655,0.2,5.5914479819722,3.58349023959925,0.4
0.88155430336382,-3.14865092789054,-0.0846213028628124,-1.39721351402839,-1.26401987132958E-009,-1.04916759375175,-3.49999585322297,0.2,5.59503203567068,3.5846171573498,0.4
0.88255430336382,-3.14873486989123,-0.0832626985064639,-1.39721351402965,-1.26401987132958E-009,-1.05266870657183,-3.50222978692411,0.2,5.5986170904927,3.58549248669459,0.4
0.88355430336382,-3.14881732767182,-0.0816528626625944,-1.39721351403091,-1.26401987132958E-009,-1.05617205051412,-3.50445809767227,0.2,5.60220289221685,3.58611096159889,0.4
0.88455430336382,-3.14889804750184,-0.0797867973802009,-1.39721351403218,-1.26401987132958E-009,-1.05967761995393,-3.50668078194867,0.2,5.60578918148795,3.58646758059289,0.4
0.88555430336382,-3.14897677078764,-0.0776597742070913,-1.39721351403344,-1.26401987132958E-009,-1.06318540926303,-3.50889783624337,0.2,5.60937569408411,3.58655761171448,0.4
0.88655430336382,-3.14905323434418,-0.0752673388666709,-1.39721351403471,-1.26401987132958E-009,-1.06669541280968,-3.51110925705534,0.2,5.61296216118856,3.58637659718603,0.4
0.88755430336382,-3.14912717067145,-0.0726053156641243,-1.39721351403597,-1.26401987132958E-009,-1.07020762495865,-3.51331504089245,0.2,5.61654830966607,3.58592035782059,0.4
0.88855430336382,-3.14919830823509,-0.0696698116176447,-1.39721351403723,-1.26401987132958E-009,-1.07372204007124,-3.51551518427146,0.2,5.62013386234356,3.58518499715312,0.4
