"time","Ball1_pos","Ball2_pos","Ball1_vel","Ball2_vel"
1.061,2.0398542700000039E+001,2.0398542700000039E+001,4.5915900000001884E+000,4.5915900000001884E+000
1.081,2.0488510600000033E+001,2.0488510600000033E+001,4.3953900000002086E+000,4.3953900000002086E+000
1.101,2.0574554500000030E+001,2.0574554500000030E+001,4.1991900000002289E+000,4.1991900000002289E+000
1.121,2.0656674400000025E+001,2.0656674400000025E+001,4.0029900000002492E+000,4.0029900000002492E+000
1.141,2.0734870300000022E+001,2.0734870300000022E+001,3.8067900000002695E+000,3.8067900000002695E+000
1.161,2.0809142200000018E+001,2.0809142200000018E+001,3.6105900000002897E+000,3.6105900000002897E+000
1.181,2.0879490100000019E+001,2.0879490100000019E+001,3.4143900000003100E+000,3.4143900000003100E+000
1.201,2.0945914000000020E+001,2.0945914000000020E+001,3.2181900000003303E+000,3.2181900000003303E+000
1.221,2.1008413900000015E+001,2.1008413900000015E+001,3.0219900000003506E+000,3.0219900000003506E+000
1.241,2.1066989800000016E+001,2.1066989800000016E+001,2.8257900000003708E+000,2.8257900000003708E+000
1.261,2.1121641700000019E+001,2.1121641700000019E+001,2.6295900000003911E+000,2.6295900000003911E+000
1.281,2.1172369600000025E+001,2.1172369600000025E+001,2.4333900000004114E+000,2.4333900000004114E+000
1.301,2.1219173500000025E+001,2.1219173500000025E+001,2.2371900000004317E+000,2.2371900000004317E+000
1.321,2.1262053400000028E+001,2.1262053400000028E+001,2.0409900000004519E+000,2.0409900000004519E+000
1.341,2.1301009300000032E+001,2.1301009300000032E+001,1.8447900000004722E+000,1.8447900000004722E+000
1.361,2.1336041200000039E+001,2.1336041200000039E+001,1.6485900000004925E+000,1.6485900000004925E+000
1.381,2.1367149100000045E+001,2.1367149100000045E+001,1.4523900000005128E+000,1.4523900000005128E+000
1.401,2.1394333000000053E+001,2.1394333000000053E+001,1.2561900000005330E+000,1.2561900000005330E+000
1.421,2.1417592900000059E+001,2.1417592900000059E+001,1.0599900000005533E+000,1.0599900000005533E+000
1.441,2.1436928800000072E+001,2.1436928800000072E+001,8.6379000000057515E-001,8.6379000000057515E-001
1.461,2.1452340700000082E+001,2.1452340700000082E+001,6.6759000000059765E-001,6.6759000000059765E-001
1.481,2.1463828600000092E+001,2.1463828600000092E+001,4.7139000000061998E-001,4.7139000000061998E-001
1.501,2.1471392500000103E+001,2.1471392500000103E+001,2.7519000000064137E-001,2.7519000000064137E-001
1.521,2.1475032400000117E+001,2.1475032400000117E+001,7.8990000000662822E-002,7.8990000000662822E-002
1.541,2.1474748300000130E+001,2.1474748300000130E+001,-1.1720999999931554E-001,-1.1720999999931554E-001
1.561,2.1470540200000144E+001,2.1470540200000144E+001,-3.1340999999929414E-001,-3.1340999999929414E-001
1.581,2.1462408100000157E+001,2.1462408100000157E+001,-5.0960999999927270E-001,-5.0960999999927270E-001
1.601,2.1450352000000176E+001,2.1450352000000176E+001,-7.0580999999925020E-001,-7.0580999999925020E-001
1.621,2.1434371900000194E+001,2.1434371900000194E+001,-9.0200999999922771E-001,-9.0200999999922771E-001
1.641,2.1414467800000210E+001,2.1414467800000210E+001,-1.0982099999992063E+000,-1.0982099999992063E+000
1.661,2.1390639700000229E+001,2.1390639700000229E+001,-1.2944099999991860E+000,-1.2944099999991860E+000
1.681,2.1362887600000249E+001,2.1362887600000249E+001,-1.4906099999991658E+000,-1.4906099999991658E+000
1.701,2.1331211500000272E+001,2.1331211500000272E+001,-1.6868099999991455E+000,-1.6868099999991455E+000
1.721,2.1295611400000290E+001,2.1295611400000290E+001,-1.8830099999991252E+000,-1.8830099999991252E+000
1.741,2.1256087300000310E+001,2.1256087300000310E+001,-2.0792099999991049E+000,-2.0792099999991049E+000
1.761,2.1212639200000336E+001,2.1212639200000336E+001,-2.2754099999990847E+000,-2.2754099999990847E+000
1.781,2.1165267100000360E+001,2.1165267100000360E+001,-2.4716099999990644E+000,-2.4716099999990644E+000
1.801,2.1113971000000383E+001,2.1113971000000383E+001,-2.6678099999990441E+000,-2.6678099999990441E+000
1.821,2.1058750900000408E+001,2.1058750900000408E+001,-2.8640099999990238E+000,-2.8640099999990238E+000
1.841,2.0999606800000432E+001,2.0999606800000432E+001,-3.0602099999990036E+000,-3.0602099999990036E+000
1.861,2.0936538700000462E+001,2.0936538700000462E+001,-3.2564099999989833E+000,-3.2564099999989833E+000
1.881,2.0869546600000490E+001,2.0869546600000490E+001,-3.4526099999989630E+000,-3.4526099999989630E+000
1.901,2.0798630500000517E+001,2.0798630500000517E+001,-3.6488099999989427E+000,-3.6488099999989427E+000
1.921,2.0723790400000546E+001,2.0723790400000546E+001,-3.8450099999989225E+000,-3.8450099999989225E+000
1.941,2.0645026300000577E+001,2.0645026300000577E+001,-4.0412099999989017E+000,-4.0412099999989017E+000
1.961,2.0562338200000610E+001,2.0562338200000610E+001,-4.2374099999988815E+000,-4.2374099999988815E+000
1.981,2.0475726100000642E+001,2.0475726100000642E+001,-4.4336099999988612E+000,-4.4336099999988612E+000
2.001,2.0385190000000673E+001,2.0385190000000673E+001,-4.6298099999988427E+000,-4.6298099999988427E+000
2.021,2.0290729900000709E+001,2.0290729900000709E+001,-4.8260099999988224E+000,-4.8260099999988224E+000
2.041,2.0192345800000744E+001,2.0192345800000744E+001,-5.0222099999988021E+000,-5.0222099999988021E+000
2.061,2.0090037700000778E+001,2.0090037700000778E+001,-5.2184099999987819E+000,-5.2184099999987819E+000
2.081,1.9983805600000814E+001,1.9983805600000814E+001,-5.4146099999987616E+000,-5.4146099999987616E+000
2.101,1.9873649500000852E+001,1.9873649500000852E+001,-5.6108099999987413E+000,-5.6108099999987413E+000
2.121,1.9759569400000892E+001,1.9759569400000892E+001,-5.8070099999987210E+000,-5.8070099999987210E+000
2.141,1.9641565300000927E+001,1.9641565300000927E+001,-6.0032099999987008E+000,-6.0032099999987008E+000
2.161,1.9519637200000965E+001,1.9519637200000965E+001,-6.1994099999986805E+000,-6.1994099999986805E+000
2.181,1.9393785100001008E+001,1.9393785100001008E+001,-6.3956099999986602E+000,-6.3956099999986602E+000
2.201,1.9264009000001050E+001,1.9264009000001050E+001,-6.5918099999986399E+000,-6.5918099999986399E+000
2.221,1.9130308900001090E+001,1.9130308900001090E+001,-6.7880099999986196E+000,-6.7880099999986196E+000
2.241,1.8992684800001133E+001,1.8992684800001133E+001,-6.9842099999985994E+000,-6.9842099999985994E+000
2.261,1.8851136700001177E+001,1.8851136700001177E+001,-7.1804099999985791E+000,-7.1804099999985791E+000
2.281,1.8705664600001224E+001,1.8705664600001224E+001,-7.3766099999985588E+000,-7.3766099999985588E+000
2.301,1.8556268500001270E+001,1.8556268500001270E+001,-7.5728099999985385E+000,-7.5728099999985385E+000
2.321,1.8402948400001314E+001,1.8402948400001314E+001,-7.7690099999985183E+000,-7.7690099999985183E+000
2.341,1.8245704300001361E+001,1.8245704300001361E+001,-7.9652099999984980E+000,-7.9652099999984980E+000
2.361,1.8084536200001409E+001,1.8084536200001409E+001,-8.1614099999984635E+000,-8.1614099999984635E+000
2.381,1.7919444100001460E+001,1.7919444100001460E+001,-8.3576099999984255E+000,-8.3576099999984255E+000
2.401,1.7750428000001509E+001,1.7750428000001509E+001,-8.5538099999983874E+000,-8.5538099999983874E+000
2.421,1.7577487900001561E+001,1.7577487900001561E+001,-8.7500099999983494E+000,-8.7500099999983494E+000
2.441,1.7400623800001615E+001,1.7400623800001615E+001,-8.9462099999983113E+000,-8.9462099999983113E+000
2.461,1.7219835700001671E+001,1.7219835700001671E+001,-9.1424099999982733E+000,-9.1424099999982733E+000
2.481,1.7035123600001725E+001,1.7035123600001725E+001,-9.3386099999982353E+000,-9.3386099999982353E+000
2.501,1.6846487500001782E+001,1.6846487500001782E+001,-9.5348099999981972E+000,-9.5348099999981972E+000
2.521,1.6653927400001837E+001,1.6653927400001837E+001,-9.7310099999981592E+000,-9.7310099999981592E+000
2.541,1.6457443300001898E+001,1.6457443300001898E+001,-9.9272099999981211E+000,-9.9272099999981211E+000
2.561,1.6257035200001958E+001,1.6257035200001958E+001,-1.0123409999998083E+001,-1.0123409999998083E+001
2.581,1.6052703100002017E+001,1.6052703100002017E+001,-1.0319609999998045E+001,-1.0319609999998045E+001
2.601,1.5844447000002081E+001,1.5844447000002081E+001,-1.0515809999998007E+001,-1.0515809999998007E+001
2.621,1.5632266900002142E+001,1.5632266900002142E+001,-1.0712009999997969E+001,-1.0712009999997969E+001
2.641,1.5416162800002207E+001,1.5416162800002207E+001,-1.0908209999997931E+001,-1.0908209999997931E+001
2.661,1.5196134700002274E+001,1.5196134700002274E+001,-1.1104409999997893E+001,-1.1104409999997893E+001
2.681,1.4972182600002343E+001,1.4972182600002343E+001,-1.1300609999997855E+001,-1.1300609999997855E+001
2.701,1.4744306500002409E+001,1.4744306500002409E+001,-1.1496809999997817E+001,-1.1496809999997817E+001
2.721,1.4512506400002477E+001,1.4512506400002477E+001,-1.1693009999997779E+001,-1.1693009999997779E+001
2.741,1.4276782300002548E+001,1.4276782300002548E+001,-1.1889209999997741E+001,-1.1889209999997741E+001
2.761,1.4037134200002622E+001,1.4037134200002622E+001,-1.2085409999997703E+001,-1.2085409999997703E+001
2.781,1.3793562100002696E+001,1.3793562100002696E+001,-1.2281609999997665E+001,-1.2281609999997665E+001
2.801,1.3546066000002767E+001,1.3546066000002767E+001,-1.2477809999997627E+001,-1.2477809999997627E+001
2.821,1.3294645900002843E+001,1.3294645900002843E+001,-1.2674009999997589E+001,-1.2674009999997589E+001
2.841,1.3039301800002921E+001,1.3039301800002921E+001,-1.2870209999997551E+001,-1.2870209999997551E+001
2.861,1.2780033700003001E+001,1.2780033700003001E+001,-1.3066409999997513E+001,-1.3066409999997513E+001
2.881,1.2516841600003078E+001,1.2516841600003078E+001,-1.3262609999997474E+001,-1.3262609999997474E+001
2.901,1.2249725500003157E+001,1.2249725500003157E+001,-1.3458809999997436E+001,-1.3458809999997436E+001
2.921,1.1978685400003238E+001,1.1978685400003238E+001,-1.3655009999997398E+001,-1.3655009999997398E+001
2.941,1.1703721300003323E+001,1.1703721300003323E+001,-1.3851209999997360E+001,-1.3851209999997360E+001
2.961,1.1424833200003405E+001,1.1424833200003405E+001,-1.4047409999997322E+001,-1.4047409999997322E+001
2.981,1.1142021100003490E+001,1.1142021100003490E+001,-1.4243609999997284E+001,-1.4243609999997284E+001
3.001,1.0855285000003576E+001,1.0855285000003576E+001,-1.4439809999997246E+001,-1.4439809999997246E+001
3.021,1.0564624900003665E+001,1.0564624900003665E+001,-1.4636009999997208E+001,-1.4636009999997208E+001
3.041,1.0270040800003756E+001,1.0270040800003756E+001,-1.4832209999997170E+001,-1.4832209999997170E+001
3.061,9.9715327000038432E+000,9.9715327000038432E+000,-1.5028409999997132E+001,-1.5028409999997132E+001
3.081,9.6691006000039330E+000,9.6691006000039330E+000,-1.5224609999997094E+001,-1.5224609999997094E+001
3.101,9.3627445000040268E+000,9.3627445000040268E+000,-1.5420809999997056E+001,-1.5420809999997056E+001
3.121,9.0524644000041228E+000,9.0524644000041228E+000,-1.5617009999997018E+001,-1.5617009999997018E+001
3.141,8.7382603000042156E+000,8.7382603000042156E+000,-1.5813209999996980E+001,-1.5813209999996980E+001
3.161,8.4201322000043106E+000,8.4201322000043106E+000,-1.6009409999996944E+001,-1.6009409999996944E+001
3.181,8.0980801000044078E+000,8.0980801000044078E+000,-1.6205609999996906E+001,-1.6205609999996906E+001
3.201,7.7721040000045081E+000,7.7721040000045081E+000,-1.6401809999996868E+001,-1.6401809999996868E+001
3.221,7.4422039000046079E+000,7.4422039000046079E+000,-1.6598009999996830E+001,-1.6598009999996830E+001
3.241,7.1083798000047080E+000,7.1083798000047080E+000,-1.6794209999996792E+001,-1.6794209999996792E+001
3.261,6.7706317000048095E+000,6.7706317000048095E+000,-1.6990409999996753E+001,-1.6990409999996753E+001
3.281,6.4289596000049132E+000,6.4289596000049132E+000,-1.7186609999996715E+001,-1.7186609999996715E+001
3.301,6.0833635000050164E+000,6.0833635000050164E+000,-1.7382809999996677E+001,-1.7382809999996677E+001
3.321,5.7338434000051226E+000,5.7338434000051226E+000,-1.7579009999996639E+001,-1.7579009999996639E+001
3.341,5.3803993000052284E+000,5.3803993000052284E+000,-1.7775209999996601E+001,-1.7775209999996601E+001
3.361,5.0230312000053363E+000,5.0230312000053363E+000,-1.7971409999996563E+001,-1.7971409999996563E+001
3.381,4.6617391000054447E+000,4.6617391000054447E+000,-1.8167609999996525E+001,-1.8167609999996525E+001
3.401,4.2965230000055552E+000,4.2965230000055552E+000,-1.8363809999996487E+001,-1.8363809999996487E+001
3.421,3.9273829000056661E+000,3.9273829000056661E+000,-1.8560009999996449E+001,-1.8560009999996449E+001
3.441,3.5543188000057793E+000,3.5543188000057793E+000,-1.8756209999996411E+001,-1.8756209999996411E+001
3.461,3.1773307000058928E+000,3.1773307000058928E+000,-1.8952409999996373E+001,-1.8952409999996373E+001
3.481,2.7964186000060072E+000,2.7964186000060072E+000,-1.9148609999996335E+001,-1.9148609999996335E+001
3.501,2.4115825000061237E+000,2.4115825000061237E+000,-1.9344809999996297E+001,-1.9344809999996297E+001
3.521,2.0228224000062407E+000,2.0228224000062407E+000,-1.9541009999996259E+001,-1.9541009999996259E+001
3.541,1.6301383000063594E+000,1.6301383000063594E+000,-1.9737209999996221E+001,-1.9737209999996221E+001
3.561,1.2335302000064794E+000,1.2335302000064794E+000,-1.9933409999996183E+001,-1.9933409999996183E+001
3.581,8.3299810000660035E-001,8.3299810000660035E-001,-2.0129609999996145E+001,-2.0129609999996145E+001
3.601,4.2854200000672227E-001,4.2854200000672227E-001,-2.0325809999996107E+001,-2.0325809999996107E+001
3.621,2.0161900006845541E-002,2.0161900006845541E-002,-2.0522009999996069E+001,-2.0522009999996069E+001
3.641,3.1040615399990629E-001,2.9090092499991221E-001,1.6239065999996889E+001,1.5212474999997086E+001
3.661,6.3332357399980899E-001,5.9328652499982104E-001,1.6042865999996927E+001,1.5016274999997124E+001
3.681,9.5231699399971237E-001,8.9174812499973066E-001,1.5846665999996965E+001,1.4820074999997162E+001
3.701,1.2673864139996172E+000,1.1862857249996415E+000,1.5650465999997003E+001,1.4623874999997200E+001
3.721,1.5785318339995227E+000,1.4768993249995535E+000,1.5454265999997041E+001,1.4427674999997238E+001
3.741,1.8857532539994306E+000,1.7635889249994676E+000,1.5258065999997079E+001,1.4231474999997276E+001
3.761,2.1890506739993389E+000,2.0463545249993822E+000,1.5061865999997117E+001,1.4035274999997315E+001
3.781,2.4884240939992486E+000,2.3251961249992981E+000,1.4865665999997155E+001,1.3839074999997353E+001
3.801,2.7838735139991599E+000,2.6001137249992157E+000,1.4669465999997193E+001,1.3642874999997391E+001
3.821,3.0753989339990717E+000,2.8711073249991337E+000,1.4473265999997231E+001,1.3446674999997429E+001
3.841,3.3630003539989852E+000,3.1381769249990530E+000,1.4277065999997269E+001,1.3250474999997467E+001
3.861,3.6466777739989000E+000,3.4013225249989740E+000,1.4080865999997307E+001,1.3054274999997505E+001
3.881,3.9264311939988152E+000,3.6605441249988955E+000,1.3884665999997345E+001,1.2858074999997543E+001
3.901,4.2022606139987317E+000,3.9158417249988191E+000,1.3688465999997383E+001,1.2661874999997581E+001
3.921,4.4741660339986504E+000,4.1672153249987431E+000,1.3492265999997421E+001,1.2465674999997619E+001
3.941,4.7421474539985686E+000,4.4146649249986680E+000,1.3296065999997460E+001,1.2269474999997657E+001
3.961,5.0062048739984908E+000,4.6581905249985951E+000,1.3099865999997498E+001,1.2073274999997695E+001
3.981,5.2663382939984116E+000,4.8977921249985226E+000,1.2903665999997536E+001,1.1877074999997733E+001
4.001,5.5225477139983399E+000,5.1334697249984567E+000,1.2707465999997568E+001,1.1680874999997766E+001
4.021,5.7748331339983752E+000,5.3652233249984889E+000,1.2511265999997500E+001,1.1484674999997697E+001
4.041,6.0231945539984082E+000,5.5930529249985179E+000,1.2315065999997431E+001,1.1288474999997629E+001
4.061,6.2676319739984372E+000,5.8169585249985447E+000,1.2118865999997363E+001,1.1092274999997560E+001
4.081,6.5081453939984639E+000,6.0369401249985692E+000,1.1922665999997294E+001,1.0896074999997492E+001
4.101,6.7447348139984884E+000,6.2529977249985906E+000,1.1726465999997226E+001,1.0699874999997423E+001
4.121,6.9774002339985088E+000,6.4651313249986098E+000,1.1530265999997157E+001,1.0503674999997354E+001
4.141,7.2061416539985279E+000,6.6733409249986257E+000,1.1334065999997089E+001,1.0307474999997286E+001
4.161,7.4309590739985447E+000,6.8776265249986377E+000,1.1137865999997020E+001,1.0111274999997217E+001
4.181,7.6518524939985575E+000,7.0779881249986483E+000,1.0941665999996951E+001,9.9150749999971488E+000
4.201,7.8688219139985689E+000,7.2744257249986566E+000,1.0745465999996883E+001,9.7188749999970803E+000
4.221,8.0818673339985772E+000,7.4669393249986609E+000,1.0549265999996814E+001,9.5226749999970117E+000
4.241,8.2909887539985814E+000,7.6555289249986638E+000,1.0353065999996746E+001,9.3264749999969432E+000
4.261,8.4961861739985860E+000,7.8401945249986644E+000,1.0156865999996677E+001,9.1302749999968746E+000
4.281,8.6974595939985839E+000,8.0209361249986610E+000,9.9606659999966087E+000,8.9340749999968061E+000
4.301,8.8948090139985805E+000,8.1977537249986536E+000,9.7644659999965402E+000,8.7378749999967376E+000
4.321,9.0882344339985774E+000,8.3706473249986466E+000,9.5682659999964716E+000,8.5416749999966690E+000
4.341,9.2777358539985677E+000,8.5396169249986382E+000,9.3720659999964031E+000,8.3454749999966005E+000
4.361,9.4633132739985566E+000,8.7046625249986231E+000,9.1758659999963346E+000,8.1492749999965319E+000
4.381,9.6449666939985459E+000,8.8657841249986085E+000,8.9796659999962660E+000,7.9530749999964634E+000
4.401,9.8226961139985285E+000,9.0229817249985924E+000,8.7834659999961975E+000,7.7568749999963948E+000
4.421,9.9965015339985097E+000,9.1762553249985679E+000,8.5872659999961289E+000,7.5606749999963263E+000
4.441,1.0166382953998491E+001,9.3256049249985438E+000,8.3910659999960604E+000,7.3644749999962578E+000
4.461,1.0332340373998466E+001,9.4710305249985165E+000,8.1948659999959919E+000,7.1682749999961892E+000
4.481,1.0494373793998440E+001,9.6125321249984843E+000,7.9986659999959233E+000,6.9720749999961207E+000
4.501,1.0652483213998414E+001,9.7501097249984525E+000,7.8024659999958548E+000,6.7758749999960521E+000
4.521,1.0806668633998381E+001,9.8837633249984176E+000,7.6062659999957862E+000,6.5796749999959836E+000
