"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11"
1.521,1.0000000000000000E+000,9.9871014397558289E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9871014397558289E-001,1.0000000000000000E+000,9.6871510011826545E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.54,1.0000000000000000E+000,9.9952583060547895E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9952583060547895E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.561,1.0000000000000000E+000,9.9994172022996630E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9994172022996630E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.581,1.0000000000000000E+000,9.9995764649874008E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9995764649874008E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9949899732081078E-001,6.0000000000000000E+000
1.6,1.0000000000000000E+000,9.9957360304150533E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9957360304150533E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.621,1.0000000000000000E+000,9.9878974347052407E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9878974347052407E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.641,1.0000000000000000E+000,9.9760638131917401E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9760638131917401E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.661,1.0000000000000000E+000,9.9602398991653729E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9602398991653729E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.681,1.0000000000000000E+000,9.9404320219807696E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9404320219807696E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9991472060830087E-001,6.0000000000000000E+000
1.7,1.0000000000000000E+000,9.9166481045247001E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.9166481045247001E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.721,1.0000000000000000E+000,9.8888976600470180E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.8888976600470180E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.741,1.0000000000000000E+000,9.8571917883555416E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.8571917883555416E-001,1.0000000000000000E+000,9.9952583060547928E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.76,1.0000000000000000E+000,9.8215431713761969E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.8215431713761969E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.781,1.0000000000000000E+000,9.7819660680804510E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.9749498660405378E-001,9.7819660680804510E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9833296209049359E-001,6.0000000000000000E+000
1.801,1.0000000000000000E+000,9.7384763087819526E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.7384763087819526E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.821,1.0000000000000000E+000,9.6910912888045697E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.6910912888045697E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.841,1.0000000000000000E+000,9.6398299615244931E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.6398299615244931E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.861,1.0000000000000000E+000,9.5847128307891616E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.5847128307891616E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.881,1.0000000000000000E+000,9.5257619427159812E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.5257619427159812E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.9476952617563886E-001,6.0000000000000000E+000
1.9,1.0000000000000000E+000,9.4630008768741813E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.4630008768741813E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.921,1.0000000000000000E+000,9.3964547368532558E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.3964547368532558E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.941,1.0000000000000000E+000,9.3261501402220204E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.3261501402220204E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.961,1.0000000000000000E+000,9.2521152078817070E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.2521152078817070E-001,1.0000000000000000E+000,9.8215431713761892E-001,1.8926001753748270E-001,6.0000000000000000E+000
1.98,1.0000000000000000E+000,9.1743795528181327E-001,11,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.1743795528181327E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8926001753748270E-001,6.0000000000000000E+000
2,1.0000000000000000E+000,9.0929742682568260E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.0929742682568260E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.021,1.0000000000000000E+000,9.0079319152262827E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,9.0079319152262827E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.041,1.0000000000000000E+000,8.9192865095338159E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.9192865095338159E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.061,1.0000000000000000E+000,8.8270735081597718E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.8270735081597718E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.081,1.0000000000000000E+000,8.7313297950752078E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,9.7384763087819426E-001,8.7313297950752078E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.8185948536513619E-001,6.0000000000000000E+000
2.1,1.0000000000000000E+000,8.6320936664887937E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.6320936664887937E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.121,1.0000000000000000E+000,8.5294048155287738E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.5294048155287738E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.141,1.0000000000000000E+000,8.4233043163664800E-001,10,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.4233043163664800E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.161,1.0000000000000000E+000,8.3138346077868686E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.3138346077868686E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.181,1.0000000000000000E+000,8.2010394762137917E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.2010394762137917E-001,1.0000000000000000E+000,9.1743795528181038E-001,1.7264187332977454E-001,6.0000000000000000E+000
2.2,1.0000000000000000E+000,8.0849640381959664E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,8.0849640381959664E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.221,1.0000000000000000E+000,7.9656547223608787E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.9656547223608787E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.241,1.0000000000000000E+000,7.8431592508442260E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.8431592508442260E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.261,1.0000000000000000E+000,7.7175266202012993E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.7175266202012993E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.281,1.0000000000000000E+000,7.5888070818092757E-001,9,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.5888070818092757E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.6169928076391782E-001,6.0000000000000000E+000
2.3,1.0000000000000000E+000,7.4570521217672736E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.4570521217672736E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.321,1.0000000000000000E+000,7.3223144403025264E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.3223144403025264E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.341,1.0000000000000000E+000,7.1846479306912903E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.1846479306912903E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.361,1.0000000000000000E+000,7.0441076577018058E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,7.0441076577018058E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.381,1.0000000000000000E+000,6.9007498355694252E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,8.6320936664887260E-001,6.9007498355694252E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.4914104243534382E-001,6.0000000000000000E+000
2.4,1.0000000000000000E+000,6.7546318055115884E-001,8,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.7546318055115884E-001,1.0000000000000000E+000,8.0849640381959076E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.42,1.0000000000000000E+000,6.6058120127920239E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.6058120127920239E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.441,1.0000000000000000E+000,6.4543499833437246E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.4543499833437246E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.461,1.0000000000000000E+000,6.3003062999589565E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.3003062999589565E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.481,1.0000000000000000E+000,6.1437425780571697E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,6.1437425780571697E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.3509263611022995E-001,6.0000000000000000E+000
2.5,1.0000000000000000E+000,5.9847214410396365E-001,7,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.9847214410396365E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.521,1.0000000000000000E+000,5.8233064952408364E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.8233064952408364E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.541,1.0000000000000000E+000,5.6595623044870647E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.6595623044870647E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.561,1.0000000000000000E+000,5.4935543642713225E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.4935543642713225E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.581,1.0000000000000000E+000,5.3253490755562871E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.3253490755562871E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.1969442882079107E-001,6.0000000000000000E+000
2.6,1.0000000000000000E+000,5.1550137182147371E-001,6,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,5.1550137182147371E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.621,1.0000000000000000E+000,4.9826164241184051E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.9826164241184051E-001,1.0000000000000000E+000,6.6058120127920128E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.64,1.0000000000000000E+000,4.8082261498865214E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.8082261498865214E-001,1.0000000000000000E+000,4.8082261498864876E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.661,1.0000000000000000E+000,4.6319126493034712E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.6319126493034712E-001,1.0000000000000000E+000,4.8082261498864876E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.681,1.0000000000000000E+000,4.4537464454187509E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,6.7546318055114973E-001,4.4537464454187509E-001,1.0000000000000000E+000,4.8082261498864876E-001,1.0310027436429262E-001,6.0000000000000000E+000
2.701,1.0000000000000000E+000,4.2737988023383017E-001,5,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,4.2737988023383017E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.721,1.0000000000000000E+000,4.0921416967201973E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,4.0921416967201973E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.741,1.0000000000000000E+000,3.9088477889845669E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.9088477889845669E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.761,1.0000000000000000E+000,3.7239903942506192E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.7239903942506192E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.781,1.0000000000000000E+000,3.5376434530115142E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.5376434530115142E-001,1.0000000000000000E+000,4.8082261498864876E-001,8.5475976046765767E-002,6.0000000000000000E+000
2.8,1.0000000000000000E+000,3.3498815015591554E-001,4,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.3498815015591554E-001,1.0000000000000000E+000,4.8082261498864876E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.821,1.0000000000000000E+000,3.1607796421705553E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,3.1607796421705553E-001,1.0000000000000000E+000,4.8082261498864876E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.841,1.0000000000000000E+000,2.9704135130683623E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.9704135130683623E-001,1.0000000000000000E+000,4.8082261498864876E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.86,1.0000000000000000E+000,2.7788592581659277E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.7788592581659277E-001,1.0000000000000000E+000,2.7788592581658700E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.881,1.0000000000000000E+000,2.5861934966111294E-001,3,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.5861934966111294E-001,1.0000000000000000E+000,2.7788592581658700E-001,6.6997630031180783E-002,6.0000000000000000E+000
2.9,1.0000000000000000E+000,2.3924932921398673E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.3924932921398673E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.921,1.0000000000000000E+000,2.1978361222511869E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.1978361222511869E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.941,1.0000000000000000E+000,2.0022998472177445E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,2.0022998472177445E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.961,1.0000000000000000E+000,1.8059626789423905E-001,2,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,1.8059626789423905E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
2.981,1.0000000000000000E+000,1.6089031496746409E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,4.2737988023382878E-001,1.6089031496746409E-001,1.0000000000000000E+000,2.7788592581658700E-001,4.7849865842796276E-002,6.0000000000000000E+000
3,1.0000000000000000E+000,1.4112000805987776E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,1.4112000805987776E-001,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
3.021,1.0000000000000000E+000,1.2129325503063196E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,1.2129325503063196E-001,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
3.041,1.0000000000000000E+000,1.0141798631660628E-001,1,0,12,12,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.4112000805986641E-001,1.0141798631660628E-001,1.0000000000000000E+000,2.7788592581658700E-001,2.8224001611973283E-002,6.0000000000000000E+000
