"time","h","v","der(h)","der(v)","v_new","e","g","_D_whenCondition1"
0.25155,6.8990195760624040E-01,-2.4677055000000689E+00,-2.4677055000000689E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.251775,6.8934672386874041E-01,-2.4699127500000686E+00,-2.4699127500000686E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.252,6.8879099349999040E-01,-2.4721200000000683E+00,-2.4721200000000683E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.252225,6.8823476649999049E-01,-2.4743272500000679E+00,-2.4743272500000679E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25245,6.8767804286874057E-01,-2.4765345000000676E+00,-2.4765345000000676E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.252675,6.8712082260624063E-01,-2.4787417500000672E+00,-2.4787417500000672E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2529,6.8656310571249068E-01,-2.4809490000000669E+00,-2.4809490000000669E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.253125,6.8600489218749072E-01,-2.4831562500000666E+00,-2.4831562500000666E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25335,6.8544618203124075E-01,-2.4853635000000662E+00,-2.4853635000000662E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.253575,6.8488697524374076E-01,-2.4875707500000659E+00,-2.4875707500000659E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2538,6.8432727182499076E-01,-2.4897780000000655E+00,-2.4897780000000655E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.254025,6.8376707177499085E-01,-2.4919852500000652E+00,-2.4919852500000652E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25425,6.8320637509374094E-01,-2.4941925000000649E+00,-2.4941925000000649E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.254475,6.8264518178124101E-01,-2.4963997500000645E+00,-2.4963997500000645E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2547,6.8208349183749106E-01,-2.4986070000000642E+00,-2.4986070000000642E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.254925,6.8152130526249111E-01,-2.5008142500000639E+00,-2.5008142500000639E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25515,6.8095862205624114E-01,-2.5030215000000635E+00,-2.5030215000000635E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.255375,6.8039544221874115E-01,-2.5052287500000632E+00,-2.5052287500000632E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2556,6.7983176574999116E-01,-2.5074360000000628E+00,-2.5074360000000628E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.255825,6.7926759264999126E-01,-2.5096432500000625E+00,-2.5096432500000625E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25605,6.7870292291874135E-01,-2.5118505000000622E+00,-2.5118505000000622E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.256275,6.7813775655624142E-01,-2.5140577500000618E+00,-2.5140577500000618E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2565,6.7757209356249148E-01,-2.5162650000000615E+00,-2.5162650000000615E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.256725,6.7700593393749153E-01,-2.5184722500000611E+00,-2.5184722500000611E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25695,6.7643927768124157E-01,-2.5206795000000608E+00,-2.5206795000000608E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.257175,6.7587212479374159E-01,-2.5228867500000605E+00,-2.5228867500000605E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2574,6.7530447527499160E-01,-2.5250940000000601E+00,-2.5250940000000601E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.257625,6.7473632912499160E-01,-2.5273012500000598E+00,-2.5273012500000598E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25785,6.7416768634374169E-01,-2.5295085000000594E+00,-2.5295085000000594E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.258075,6.7359854693124177E-01,-2.5317157500000591E+00,-2.5317157500000591E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2583,6.7302891088749184E-01,-2.5339230000000588E+00,-2.5339230000000588E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.258525,6.7245877821249189E-01,-2.5361302500000584E+00,-2.5361302500000584E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25875,6.7188814890624193E-01,-2.5383375000000581E+00,-2.5383375000000581E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.258975,6.7131702296874196E-01,-2.5405447500000577E+00,-2.5405447500000577E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2592,6.7074540039999198E-01,-2.5427520000000574E+00,-2.5427520000000574E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.259425,6.7017328119999198E-01,-2.5449592500000571E+00,-2.5449592500000571E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.25965,6.6960066536874208E-01,-2.5471665000000567E+00,-2.5471665000000567E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.259875,6.6902755290624216E-01,-2.5493737500000564E+00,-2.5493737500000564E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2601,6.6845394381249224E-01,-2.5515810000000561E+00,-2.5515810000000561E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.260325,6.6787983808749229E-01,-2.5537882500000557E+00,-2.5537882500000557E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26055,6.6730523573124234E-01,-2.5559955000000554E+00,-2.5559955000000554E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.260775,6.6673013674374237E-01,-2.5582027500000550E+00,-2.5582027500000550E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.261,6.6615454112499239E-01,-2.5604100000000547E+00,-2.5604100000000547E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.261225,6.6557844887499240E-01,-2.5626172500000544E+00,-2.5626172500000544E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26145,6.6500185999374251E-01,-2.5648245000000540E+00,-2.5648245000000540E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.261675,6.6442477448124260E-01,-2.5670317500000537E+00,-2.5670317500000537E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2619,6.6384719233749268E-01,-2.5692390000000533E+00,-2.5692390000000533E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.262125,6.6326911356249274E-01,-2.5714462500000530E+00,-2.5714462500000530E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26235,6.6269053815624279E-01,-2.5736535000000527E+00,-2.5736535000000527E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.262575,6.6211146611874283E-01,-2.5758607500000523E+00,-2.5758607500000523E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2628,6.6153189744999286E-01,-2.5780680000000520E+00,-2.5780680000000520E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.263025,6.6095183214999287E-01,-2.5802752500000516E+00,-2.5802752500000516E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26325,6.6037127021874287E-01,-2.5824825000000513E+00,-2.5824825000000513E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.263475,6.5979021165624296E-01,-2.5846897500000510E+00,-2.5846897500000510E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2637,6.5920865646249305E-01,-2.5868970000000506E+00,-2.5868970000000506E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.263925,6.5862660463749312E-01,-2.5891042500000503E+00,-2.5891042500000503E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26415,6.5804405618124318E-01,-2.5913115000000499E+00,-2.5913115000000499E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.264375,6.5746101109374322E-01,-2.5935187500000496E+00,-2.5935187500000496E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2646,6.5687746937499325E-01,-2.5957260000000493E+00,-2.5957260000000493E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.264825,6.5629343102499327E-01,-2.5979332500000489E+00,-2.5979332500000489E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26505,6.5570889604374327E-01,-2.6001405000000486E+00,-2.6001405000000486E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.265275,6.5512386443124337E-01,-2.6023477500000483E+00,-2.6023477500000483E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2655,6.5453833618749346E-01,-2.6045550000000479E+00,-2.6045550000000479E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.265725,6.5395231131249354E-01,-2.6067622500000476E+00,-2.6067622500000476E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26595,6.5336578980624360E-01,-2.6089695000000472E+00,-2.6089695000000472E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.266175,6.5277877166874365E-01,-2.6111767500000469E+00,-2.6111767500000469E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2664,6.5219125689999369E-01,-2.6133840000000466E+00,-2.6133840000000466E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.266625,6.5160324549999371E-01,-2.6155912500000462E+00,-2.6155912500000462E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26685,6.5101473746874372E-01,-2.6177985000000459E+00,-2.6177985000000459E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.267075,6.5042573280624383E-01,-2.6200057500000455E+00,-2.6200057500000455E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.2673,6.4983623151249392E-01,-2.6222130000000452E+00,-2.6222130000000452E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.267525,6.4924623358749400E-01,-2.6244202500000449E+00,-2.6244202500000449E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.26775,6.4865573903124407E-01,-2.6266275000000445E+00,-2.6266275000000445E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
0.267975,6.4806474784374413E-01,-2.6288347500000442E+00,-2.6288347500000442E+00,-9.8100000000000005E+00,0.0000000000000000E+00,6.9999999999999996E-01,9.8100000000000005E+00,0
