"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_block_solver_profiling","_cs_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_le_sparse_jacobian_threshold","_log_level","_nle_active_bounds_mode","_nle_brent_ignore_error","_nle_jacobian_calculation_mode","_nle_jacobian_finite_difference_delta","_nle_jacobian_update_mode","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_exit_criterion","_nle_solver_max_iter","_nle_solver_max_iter_no_jacobian","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_nle_solver_use_last_integrator_step","_nle_solver_use_nominals_as_fallback","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_time_events_default_tol","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.off","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
7.8,2.9314999999999998E+002,2.0000000000000000E+000,3.2174404560250679E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9988879901581750E-005,9.9988879901581750E-005,0.0000000000000000E+000,-9.9988879901581750E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8594045602506810E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2174404560250679E+002,-2.8594044490620627E+000,-2.8594044490620627E+000,-2.8594044490620627E+000,3.2174404560250679E+002,1.1118861852367663E-007,1.1121335121666933E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2174404560250679E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.1118861852367663E-007,3.2174404560250679E+002,9.9988879901581750E-005,-9.9988879901581750E-005,0.0000000000000000E+000,9.9988879901581750E-005,1.1120098418255979E-003,1,1.1120098418255979E-003,1.0000000000000001E-005,9.9977761039729378E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9988879901581750E-005,-9.9988879901581750E-005,1.1120098418255979E-003,1,9.9988879901581750E-005,1.0000000000000000E+001,9.9988879901581740E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9988879901581740E+000,0,1,2.0000000000000000E+000,0,4.9166666666671034E+001,4.8594045602506810E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9166666666671034E+001,4.8594045602506810E+001,0.0000000000000000E+000,3.2174404560250679E+002,1.0000000000000001E-001,2.8594045602506810E+000,2.8594045602506810E+001,2.8594045602506810E+000,3.2174404560250679E+002,-2.8594045602506810E+000,2.9314999999999998E+002
7.82,2.9314999999999998E+002,2.0000000000000000E+000,3.2168691180962645E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9988882141624429E-005,9.9988882141624429E-005,0.0000000000000000E+000,-9.9988882141624429E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8536911809626475E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2168691180962645E+002,-2.8536910697964246E+000,-2.8536910697964246E+000,-2.8536910697964246E+000,3.2168691180962645E+002,1.1116622307832935E-007,1.1119094580769666E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2168691180962645E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.1116622307832935E-007,3.2168691180962645E+002,9.9988882141624429E-005,-9.9988882141624429E-005,0.0000000000000000E+000,9.9988882141624429E-005,1.1117858375581529E-003,1,1.1117858375581529E-003,1.0000000000000001E-005,9.9977765519316587E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9988882141624429E-005,-9.9988882141624429E-005,1.1117858375581529E-003,1,9.9988882141624429E-005,1.0000000000000000E+001,9.9988882141624416E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9988882141624416E+000,0,1,2.0000000000000000E+000,0,4.9250000000004391E+001,4.8536911809626474E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9250000000004391E+001,4.8536911809626474E+001,0.0000000000000000E+000,3.2168691180962645E+002,1.0000000000000001E-001,2.8536911809626475E+000,2.8536911809626474E+001,2.8536911809626475E+000,3.2168691180962645E+002,-2.8536911809626475E+000,2.9314999999999998E+002
7.84,2.9314999999999998E+002,2.0000000000000000E+000,3.2162989217584237E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9988884377191371E-005,9.9988884377191371E-005,0.0000000000000000E+000,-9.9988884377191371E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8479892175842396E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2162989217584237E+002,-2.8479891064403673E+000,-2.8479891064403673E+000,-2.8479891064403673E+000,3.2162989217584237E+002,1.1114387237934577E-007,1.1116858516699700E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2162989217584237E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.1114387237934577E-007,3.2162989217584237E+002,9.9988884377191371E-005,-9.9988884377191371E-005,0.0000000000000000E+000,9.9988884377191371E-005,1.1115622808638816E-003,1,1.1115622808638816E-003,1.0000000000000001E-005,9.9977769989953447E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9988884377191371E-005,-9.9988884377191371E-005,1.1115622808638816E-003,1,9.9988884377191371E-005,1.0000000000000000E+001,9.9988884377191365E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9988884377191365E+000,0,1,2.0000000000000000E+000,0,4.9333333333337762E+001,4.8479892175842394E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9333333333337762E+001,4.8479892175842394E+001,0.0000000000000000E+000,3.2162989217584237E+002,1.0000000000000001E-001,2.8479892175842396E+000,2.8479892175842394E+001,2.8479892175842396E+000,3.2162989217584237E+002,-2.8479892175842396E+000,2.9314999999999998E+002
7.86,2.9314999999999998E+002,2.0000000000000000E+000,3.2157298647305305E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9988886608291509E-005,9.9988886608291509E-005,0.0000000000000000E+000,-9.9988886608291509E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8422986473053076E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2157298647305305E+002,-2.8422985361837414E+000,-2.8422985361837414E+000,-2.8422985361837414E+000,3.2157298647305305E+002,1.1112156633732609E-007,1.1114626920511885E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2157298647305305E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.1112156633732609E-007,3.2157298647305305E+002,9.9988886608291509E-005,-9.9988886608291509E-005,0.0000000000000000E+000,9.9988886608291509E-005,1.1113391708485272E-003,1,1.1113391708485272E-003,1.0000000000000001E-005,9.9977774451657782E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9988886608291509E-005,-9.9988886608291509E-005,1.1113391708485272E-003,1,9.9988886608291509E-005,1.0000000000000000E+001,9.9988886608291505E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9988886608291523E+000,0,1,2.0000000000000000E+000,0,4.9416666666671119E+001,4.8422986473053072E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9416666666671119E+001,4.8422986473053072E+001,0.0000000000000000E+000,3.2157298647305305E+002,1.0000000000000001E-001,2.8422986473053076E+000,2.8422986473053072E+001,2.8422986473053076E+000,3.2157298647305305E+002,-2.8422986473053076E+000,2.9314999999999998E+002
7.88,2.9314999999999998E+002,2.0000000000000000E+000,3.2168695466131538E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9935285849993718E-001,8.9935285849993718E-001,0.0000000000000000E+000,-8.9935285849993718E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8536954661315406E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2168695466131538E+002,6.1398250305121902E+000,6.1398250305121902E+000,6.1398250305121902E+000,3.2168695466131538E+002,8.9935204966437308E+000,1.1119096261228055E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2168695466131538E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9935204966437308E+000,3.2168695466131538E+002,8.9935285849993718E-001,-8.9935285849993718E-001,0.0000000000000000E+000,8.9935285849993718E-001,9.9999910064714150E+000,1,9.9999910064714150E+000,1.0000000000000001E-005,8.0883556408903108E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9935285849993718E-001,-8.9935285849993718E-001,9.9999910064714150E+000,0,8.9935285849993718E-001,1.0000000000000000E+001,8.9935285849993718E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9935285849662705E-006,1,0,2.0000000000000000E+000,0,4.9500000000004476E+001,4.8536954661315406E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9500000000004476E+001,4.8536954661315406E+001,0.0000000000000000E+000,3.2168695466131538E+002,1.0000000000000001E-001,2.8536954661315406E+000,2.8536954661315406E+001,2.8536954661315406E+000,3.2168695466131538E+002,-2.8536954661315406E+000,2.9314999999999998E+002
7.9,2.9314999999999998E+002,2.0000000000000000E+000,3.2180959763469616E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9896401493374178E-001,8.9896401493374178E-001,0.0000000000000000E+000,-8.9896401493374178E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8659597634696183E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2180959763469616E+002,6.1236723045047992E+000,6.1236723045047992E+000,6.1236723045047992E+000,3.2180959763469616E+002,8.9896320679744175E+000,1.1123905789595929E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2180959763469616E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9896320679744175E+000,3.2180959763469616E+002,8.9896401493374178E-001,-8.9896401493374178E-001,0.0000000000000000E+000,8.9896401493374178E-001,9.9999910103598513E+000,1,9.9999910103598513E+000,1.0000000000000001E-005,8.0813630009088315E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9896401493374178E-001,-8.9896401493374178E-001,9.9999910103598513E+000,0,8.9896401493374178E-001,1.0000000000000000E+001,8.9896401493374178E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9896401487266075E-006,1,0,2.0000000000000000E+000,0,4.9583333333337848E+001,4.8659597634696183E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9583333333337848E+001,4.8659597634696183E+001,0.0000000000000000E+000,3.2180959763469616E+002,1.0000000000000001E-001,2.8659597634696183E+000,2.8659597634696183E+001,2.8659597634696183E+000,3.2180959763469616E+002,-2.8659597634696183E+000,2.9314999999999998E+002
7.92,2.9314999999999998E+002,2.0000000000000000E+000,3.2193191798927279E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9857652901135276E-001,8.9857652901135276E-001,0.0000000000000000E+000,-8.9857652901135276E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8781917989272814E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2193191798927279E+002,6.1075654167884625E+000,6.1075654167884625E+000,6.1075654167884625E+000,3.2193191798927279E+002,8.9857572157157435E+000,1.1128702666245992E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2193191798927279E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9857572157157435E+000,3.2193191798927279E+002,8.9857652901135276E-001,-8.9857652901135276E-001,0.0000000000000000E+000,8.9857652901135276E-001,9.9999910142347108E+000,1,9.9999910142347108E+000,1.0000000000000001E-005,8.0743977840640964E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9857652901135276E-001,-8.9857652901135276E-001,9.9999910142347108E+000,0,8.9857652901135276E-001,1.0000000000000000E+001,8.9857652901135276E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9857652891822681E-006,1,0,2.0000000000000000E+000,0,4.9666666666671205E+001,4.8781917989272813E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9666666666671205E+001,4.8781917989272813E+001,0.0000000000000000E+000,3.2193191798927279E+002,1.0000000000000001E-001,2.8781917989272814E+000,2.8781917989272813E+001,2.8781917989272814E+000,3.2193191798927279E+002,-2.8781917989272814E+000,2.9314999999999998E+002
7.94,2.9314999999999998E+002,2.0000000000000000E+000,3.2205391664037285E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9819039476113671E-001,8.9819039476113671E-001,0.0000000000000000E+000,-8.9819039476113671E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.8903916640372871E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2205391664037285E+002,6.0915042161142274E+000,6.0915042161142274E+000,6.0915042161142274E+000,3.2205391664037285E+002,8.9818958801515141E+000,1.1133486927073445E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2205391664037285E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9818958801515141E+000,3.2205391664037285E+002,8.9819039476113671E-001,-8.9819039476113671E-001,0.0000000000000000E+000,8.9819039476113671E-001,9.9999910180960523E+000,1,9.9999910180960523E+000,1.0000000000000001E-005,8.0674598525033806E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9819039476113671E-001,-8.9819039476113671E-001,9.9999910180960523E+000,0,8.9819039476113671E-001,1.0000000000000000E+001,8.9819039476113671E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9819039477134766E-006,1,0,2.0000000000000000E+000,0,4.9750000000004562E+001,4.8903916640372870E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9750000000004562E+001,4.8903916640372870E+001,0.0000000000000000E+000,3.2205391664037285E+002,1.0000000000000001E-001,2.8903916640372871E+000,2.8903916640372870E+001,2.8903916640372871E+000,3.2205391664037285E+002,-2.8903916640372871E+000,2.9314999999999998E+002
7.96,2.9314999999999998E+002,2.0000000000000000E+000,3.2217559450030541E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9780560624544758E-001,8.9780560624544758E-001,0.0000000000000000E+000,-8.9780560624544758E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9025594500305432E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2217559450030541E+002,6.0754885518748676E+000,6.0754885518748676E+000,6.0754885518748676E+000,3.2217559450030541E+002,8.9780480019054103E+000,1.1138258607855116E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2217559450030541E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9780480019054103E+000,3.2217559450030541E+002,8.9780560624544758E-001,-8.9780560624544758E-001,0.0000000000000000E+000,8.9780560624544758E-001,9.9999910219439379E+000,1,9.9999910219439379E+000,1.0000000000000001E-005,8.0605490657821703E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9780560624544758E-001,-8.9780560624544758E-001,9.9999910219439379E+000,0,8.9780560624544758E-001,1.0000000000000000E+001,8.9780560624544758E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9780560621477434E-006,1,0,2.0000000000000000E+000,0,4.9833333333337933E+001,4.9025594500305431E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9833333333337933E+001,4.9025594500305431E+001,0.0000000000000000E+000,3.2217559450030541E+002,1.0000000000000001E-001,2.9025594500305432E+000,2.9025594500305431E+001,2.9025594500305432E+000,3.2217559450030541E+002,-2.9025594500305432E+000,2.9314999999999998E+002
7.98,2.9314999999999998E+002,2.0000000000000000E+000,3.2229695247837333E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9742215756038446E-001,8.9742215756038446E-001,0.0000000000000000E+000,-8.9742215756038446E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9146952478373351E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2229695247837333E+002,6.0595182741012206E+000,6.0595182741012206E+000,6.0595182741012206E+000,3.2229695247837333E+002,8.9742135219385553E+000,1.1143017744249935E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2229695247837333E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9742135219385553E+000,3.2229695247837333E+002,8.9742215756038446E-001,-8.9742215756038446E-001,0.0000000000000000E+000,8.9742215756038446E-001,9.9999910257784244E+000,1,9.9999910257784244E+000,1.0000000000000001E-005,8.0536652888372827E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9742215756038446E-001,-8.9742215756038446E-001,9.9999910257784244E+000,0,8.9742215756038446E-001,1.0000000000000000E+001,8.9742215756038446E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9742215756416499E-006,1,0,2.0000000000000000E+000,0,4.9916666666671290E+001,4.9146952478373350E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,4.9916666666671290E+001,4.9146952478373350E+001,0.0000000000000000E+000,3.2229695247837333E+002,1.0000000000000001E-001,2.9146952478373351E+000,2.9146952478373350E+001,2.9146952478373351E+000,3.2229695247837333E+002,-2.9146952478373351E+000,2.9314999999999998E+002
8,2.9314999999999998E+002,2.0000000000000000E+000,3.2241799148087955E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-8.9704004283556804E-001,8.9704004283556804E-001,0.0000000000000000E+000,-8.9704004283556804E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,2.9267991480879574E+000,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.2241799148087955E+002,6.0435932334593403E+000,6.0435932334593403E+000,6.0435932334593403E+000,3.2241799148087955E+002,8.9703923815472972E+000,1.1147764371799198E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.2241799148087955E+002,2.9314999999999998E+002,3.9215686274509803E-003,-8.9703923815472972E+000,3.2241799148087955E+002,8.9704004283556804E-001,-8.9704004283556804E-001,0.0000000000000000E+000,8.9704004283556804E-001,9.9999910295995722E+000,1,9.9999910295995722E+000,1.0000000000000001E-005,8.0468083840050692E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,8.9704004283556804E-001,-8.9704004283556804E-001,9.9999910295995722E+000,0,8.9704004283556804E-001,1.0000000000000000E+001,8.9704004283556804E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,8.9704004277990634E-006,1,0,2.0000000000000000E+000,0,5.0000000000000000E+001,4.9267991480879573E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,5.0000000000000000E+001,4.9267991480879573E+001,0.0000000000000000E+000,3.2241799148087955E+002,1.0000000000000001E-001,2.9267991480879574E+000,2.9267991480879573E+001,2.9267991480879574E+000,3.2241799148087955E+002,-2.9267991480879574E+000,2.9314999999999998E+002
