"time","outBool3","outBool13","outByte3","outByte13","outWord3","outWord13","outDWord3","outDWord13","outSInt3","outInt3","outDint3","outReal3","outTime31","outTime32","outDate3","outTimeOfDay3","outDateAndTime31","outDateAndTime32","outChar3","outArrayBool31","outArrayBool32","outArrayBool33","outArrayBool34","outArrayBool35","outArrayBool36","outArrayBool37","outArrayBool38","outArrayBool39","outArrayBool310","outArrayByte31","outArrayByte32","outArrayByte33","outArrayByte34","outArrayByte35","outArrayByte36","outArrayByte37","outArrayByte38","outArrayByte39","outArrayByte310","outArrayWord31","outArrayWord32","outArrayWord33","outArrayWord34","outArrayWord35","outArrayWord36","outArrayWord37","outArrayWord38","outArrayWord39","outArrayWord310","outArrayDWord31","outArrayDWord32","outArrayDWord33","outArrayDWord34","outArrayDWord35","outArrayDWord36","outArrayDWord37","outArrayDWord38","outArrayDWord39","outArrayDWord310","outArraySInt31","outArraySInt32","outArraySInt33","outArraySInt34","outArraySInt35","outArraySInt36","outArraySInt37","outArraySInt38","outArraySInt39","outArraySInt310","outArrayInt31","outArrayInt32","outArrayInt33","outArrayInt34","outArrayInt35","outArrayInt36","outArrayInt37","outArrayInt38","outArrayInt39","outArrayInt310","outArrayDInt31","outArrayDInt32","outArrayDInt33","outArrayDInt34","outArrayDInt35","outArrayDInt36","outArrayDInt37","outArrayDInt38","outArrayDInt39","outArrayDInt310","outArrayReal31","outArrayReal32","outArrayReal33","outArrayReal34","outArrayReal35","outArrayReal36","outArrayReal37","outArrayReal38","outArrayReal39","outArrayReal310","outEnum3","outBool2","outBool12","outByte2","outByte12","outWord2","outWord12","outDWord2","outDWord12","outSInt2","outInt2","outDint2","outReal2","outTime21","outTime22","outDate2","outTimeOfDay2","outDateAndTime21","outDateAndTime22","outChar2","outArrayBool21","outArrayBool22","outArrayBool23","outArrayBool24","outArrayBool25","outArrayBool26","outArrayBool27","outArrayBool28","outArrayBool29","outArrayBool210","outArrayByte21","outArrayByte22","outArrayByte23","outArrayByte24","outArrayByte25","outArrayByte26","outArrayByte27","outArrayByte28","outArrayByte29","outArrayByte210","outArrayWord21","outArrayWord22","outArrayWord23","outArrayWord24","outArrayWord25","outArrayWord26","outArrayWord27","outArrayWord28","outArrayWord29","outArrayWord210","outArrayDWord21","outArrayDWord22","outArrayDWord23","outArrayDWord24","outArrayDWord25","outArrayDWord26","outArrayDWord27","outArrayDWord28","outArrayDWord29","outArrayDWord210","outArraySInt21","outArraySInt22","outArraySInt23","outArraySInt24","outArraySInt25","outArraySInt26","outArraySInt27","outArraySInt28","outArraySInt29","outArraySInt210","outArrayInt21","outArrayInt22","outArrayInt23","outArrayInt24","outArrayInt25","outArrayInt26","outArrayInt27","outArrayInt28","outArrayInt29","outArrayInt210","outArrayDInt21","outArrayDInt22","outArrayDInt23","outArrayDInt24","outArrayDInt25","outArrayDInt26","outArrayDInt27","outArrayDInt28","outArrayDInt29","outArrayDInt210","outArrayReal21","outArrayReal22","outArrayReal23","outArrayReal24","outArrayReal25","outArrayReal26","outArrayReal27","outArrayReal28","outArrayReal29","outArrayReal210","outEnum2","outBool32","outBool132","outByte32","outByte132","outWord32","outWord132","outDWord32","outSInt32","outInt32","outDint32","outEnum","outArrayReal1","outArrayReal2","outArrayReal3","outArrayReal4","outArrayReal5","outArrayReal6","outArrayReal7","outArrayReal8","outArrayReal9","outArrayReal10","outArrayDInt1","outArrayDInt2","outArrayDInt3","outArrayDInt4","outArrayDInt5","outArrayDInt6","outArrayDInt7","outArrayDInt8","outArrayDInt9","outArrayDInt10","outArrayInt1","outArrayInt2","outArrayInt3","outArrayInt4","outArrayInt5","outArrayInt6","outArrayInt7","outArrayInt8","outArrayInt9","outArrayInt10","outArraySInt1","outArraySInt2","outArraySInt3","outArraySInt4","outArraySInt5","outArraySInt6","outArraySInt7","outArraySInt8","outArraySInt9","outArraySInt10","outArrayDWord1","outArrayDWord2","outArrayDWord3","outArrayDWord4","outArrayDWord5","outArrayDWord6","outArrayDWord7","outArrayDWord8","outArrayDWord9","outArrayDWord10","outArrayWord1","outArrayWord2","outArrayWord3","outArrayWord4","outArrayWord5","outArrayWord6","outArrayWord7","outArrayWord8","outArrayWord9","outArrayWord10","outArrayByte1","outArrayByte2","outArrayByte3","outArrayByte4","outArrayByte5","outArrayByte6","outArrayByte7","outArrayByte8","outArrayByte9","outArrayByte10","outArrayBool1","outArrayBool2","outArrayBool3","outArrayBool4","outArrayBool5","outArrayBool6","outArrayBool7","outArrayBool8","outArrayBool9","outArrayBool10","outChar","outDateAndTime1","outDateAndTime2","outTimeOfDay","outDate","outTime1","outTime2","outReal1","outDint1","outInt1","outSInt1","outDWord33","outWord22","outByte22","outBool22"
4.5699999999999470E+000,1,1,91,91,91,91,91,91,91,91,91,9.1000000000000000E+001,0,9100,0,409500,0,409500,91,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,9.1000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,92,92,92,92,92,92,92,92,92,9.2000000000000000E+001,0,9200,7305,418600,0,418600,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,9.2000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,9.3000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,0,427800,427800,7305,0,9300,0.0000000000000000E+000,0,0,0,0,0,0,0
4.6899999999999444E+000,1,1,93,93,93,93,93,93,93,93,93,9.3000000000000000E+001,0,9300,0,427800,0,427800,93,1,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,9.3000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,94,94,94,94,94,94,94,94,94,9.4000000000000000E+001,0,9400,7305,437100,0,437100,94,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,9.4000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,9.5000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,446500,446500,7305,0,9500,0.0000000000000000E+000,0,0,0,0,0,0,0
4.8099999999999419E+000,0,0,96,96,96,96,96,96,96,96,96,9.6000000000000000E+001,0,9600,0,456000,0,456000,96,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,9.6000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,97,97,97,97,97,97,97,97,97,9.7000000000000000E+001,0,9700,7305,465600,0,465600,97,1,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,9.7000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,9.8000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,475300,475300,7305,0,9800,0.0000000000000000E+000,0,0,0,0,0,0,0
4.9299999999999393E+000,0,0,98,98,98,98,98,98,98,98,98,9.8000000000000000E+001,0,9800,0,475300,0,475300,98,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,9.8000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,99,99,99,99,99,99,99,99,99,9.9000000000000000E+001,0,9900,7305,485100,0,485100,99,1,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,9.9000000000000000E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.0000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,495000,495000,7305,0,10000,0.0000000000000000E+000,0,0,0,0,0,0,0
5.0499999999999368E+000,0,0,100,100,100,100,100,100,100,100,100,1.0000000000000000E+002,0,10000,0,495000,0,495000,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.0000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,101,101,101,101,101,101,101,101,101,1.0100000000000000E+002,0,10100,7305,505000,0,505000,101,1,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,1.0100000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.0200000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,515100,515100,7305,0,10200,0.0000000000000000E+000,0,0,0,0,0,0,0
5.1699999999999342E+000,1,1,103,103,103,103,103,103,103,103,103,1.0300000000000000E+002,0,10300,0,525300,0,525300,103,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,1.0300000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,104,104,104,104,104,104,104,104,104,1.0400000000000000E+002,0,10400,7305,535600,0,535600,104,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1.0400000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.0500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105,0,546000,546000,7305,0,10500,0.0000000000000000E+000,0,0,0,0,0,0,0
5.2899999999999316E+000,1,1,105,105,105,105,105,105,105,105,105,1.0500000000000000E+002,0,10500,0,546000,0,546000,105,1,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1.0500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,106,106,106,106,106,106,106,106,106,1.0600000000000000E+002,0,10600,7305,556500,0,556500,106,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,1.0600000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.0700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,0,567100,567100,7305,0,10700,0.0000000000000000E+000,0,0,0,0,0,0,0
5.4099999999999291E+000,0,0,108,108,108,108,108,108,108,108,108,1.0800000000000000E+002,0,10800,0,577800,0,577800,108,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,1.0800000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,109,109,109,109,109,109,109,109,109,1.0900000000000000E+002,0,10900,7305,588600,0,588600,109,1,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,1.0900000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.1000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,599500,599500,7305,0,11000,0.0000000000000000E+000,0,0,0,0,0,0,0
5.5299999999999265E+000,0,0,110,110,110,110,110,110,110,110,110,1.1000000000000000E+002,0,11000,0,599500,0,599500,110,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,1.1000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,111,111,111,111,111,111,111,111,111,1.1100000000000000E+002,0,11100,7305,610500,0,610500,111,1,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1.1100000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.1200000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,621600,621600,7305,0,11200,0.0000000000000000E+000,0,0,0,0,0,0,0
5.6499999999999240E+000,0,0,112,112,112,112,112,112,112,112,112,1.1200000000000000E+002,0,11200,0,621600,0,621600,112,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,1.1200000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,113,113,113,113,113,113,113,113,113,1.1300000000000000E+002,0,11300,7305,632800,0,632800,113,1,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,1.1300000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.1400000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,644100,644100,7305,0,11400,0.0000000000000000E+000,0,0,0,0,0,0,0
5.7699999999999214E+000,1,1,115,115,115,115,115,115,115,115,115,1.1500000000000000E+002,0,11500,0,655500,0,655500,115,1,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,1.1500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,116,116,116,116,116,116,116,116,116,1.1600000000000000E+002,0,11600,7305,667000,0,667000,116,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,1.1600000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.1700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,0,678600,678600,7305,0,11700,0.0000000000000000E+000,0,0,0,0,0,0,0
5.8899999999999189E+000,1,1,117,117,117,117,117,117,117,117,117,1.1700000000000000E+002,0,11700,0,678600,0,678600,117,1,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,1.1700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,118,118,118,118,118,118,118,118,118,1.1800000000000000E+002,0,11800,7305,690300,0,690300,118,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,1.1800000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,1.1900000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,0,702100,702100,7305,0,11900,0.0000000000000000E+000,0,0,0,0,0,0,0
