"Time [s]","heatCapacitor.T [K]","TAmb [K]","TDif [K]","TRes [K]"
1.62873534792313,298.577726455007,293.15,2,298.577726455007
1.62973534792313,298.577183709601,293.15,2,298.577183709601
1.63073534792313,298.576641018467,293.15,2,298.576641018467
1.63173534792313,298.576098381599,293.15,2,298.576098381599
1.63273534792313,298.575555798992,293.15,2,298.575555798992
1.63373534792313,298.575013270641,293.15,2,298.575013270641
1.63473534792313,298.57447079654,293.15,2,298.57447079654
1.63573534792313,298.573928376683,293.15,2,298.573928376683
1.63673534792313,298.573386011066,293.15,2,298.573386011066
1.63773534792313,298.572843699682,293.15,2,298.572843699682
1.63873534792313,298.572301442527,293.15,2,298.572301442527
1.63973534792313,298.571759239595,293.15,2,298.571759239595
1.64073534792313,298.571217090881,293.15,2,298.571217090881
1.64173534792313,298.570674996379,293.15,2,298.570674996379
1.64273534792313,298.570132956083,293.15,2,298.570132956083
1.64373534792313,298.569590969989,293.15,2,298.569590969989
1.64473534792313,298.569049038091,293.15,2,298.569049038091
1.64573534792313,298.568507160383,293.15,2,298.568507160383
1.64673534792313,298.56796533686,293.15,2,298.56796533686
1.64773534792313,298.567423567517,293.15,2,298.567423567517
1.64873534792313,298.566881852348,293.15,2,298.566881852348
1.64973534792313,298.566340191348,293.15,2,298.566340191348
1.65073534792313,298.565798584511,293.15,2,298.565798584511
1.65173534792313,298.565257031833,293.15,2,298.565257031833
1.65273534792313,298.564715533306,293.15,2,298.564715533306
1.65373534792313,298.564174088927,293.15,2,298.564174088927
1.65473534792313,298.56363269869,293.15,2,298.56363269869
1.65573534792313,298.563091362589,293.15,2,298.563091362589
1.65673534792313,298.562550080619,293.15,2,298.562550080619
1.65773534792313,298.562008852775,293.15,2,298.562008852775
1.65873534792313,298.56146767905,293.15,2,298.56146767905
1.65973534792313,298.56092655944,293.15,2,298.56092655944
1.66073534792313,298.56038549394,293.15,2,298.56038549394
1.66173534792313,298.559844482543,293.15,2,298.559844482543
1.66273534792313,298.559303525245,293.15,2,298.559303525245
1.66373534792313,298.55876262204,293.15,2,298.55876262204
1.66473534792313,298.558221772922,293.15,2,298.558221772922
1.66573534792313,298.557680977886,293.15,2,298.557680977886
1.66673534792313,298.557140236928,293.15,2,298.557140236928
1.66773534792313,298.55659955004,293.15,2,298.55659955004
1.66873534792313,298.556058917219,293.15,2,298.556058917219
1.66973534792313,298.555518338458,293.15,2,298.555518338458
1.67073534792313,298.554977813753,293.15,2,298.554977813753
1.67173534792313,298.554437343097,293.15,2,298.554437343097
1.67273534792313,298.553896926486,293.15,2,298.553896926486
1.67373534792313,298.553356563913,293.15,2,298.553356563913
1.67473534792313,298.552816255374,293.15,2,298.552816255374
1.67573534792313,298.552276000864,293.15,2,298.552276000864
1.67673534792313,298.551735800376,293.15,2,298.551735800376
1.67773534792313,298.551195653905,293.15,2,298.551195653905
1.67873534792313,298.550655561447,293.15,2,298.550655561447
1.67973534792313,298.550115522994,293.15,2,298.550115522994
1.68073534792313,298.549575538543,293.15,2,298.549575538543
1.68173534792313,298.549035608088,293.15,2,298.549035608088
1.68273534792313,298.548495731623,293.15,2,298.548495731623
1.68373534792313,298.547955909143,293.15,2,298.547955909143
1.68473534792313,298.547416140643,293.15,2,298.547416140643
1.68573534792313,298.546876426117,293.15,2,298.546876426117
1.68673534792313,298.546336765559,293.15,2,298.546336765559
1.68773534792313,298.545797158965,293.15,2,298.545797158965
1.68873534792313,298.545257606329,293.15,2,298.545257606329
1.68973534792313,298.544718107645,293.15,2,298.544718107645
1.69073534792313,298.544178662909,293.15,2,298.544178662909
1.69173534792313,298.543639272114,293.15,2,298.543639272114
1.69273534792313,298.543099935256,293.15,2,298.543099935256
1.69373534792313,298.542560652329,293.15,2,298.542560652329
1.69473534792313,298.542021423327,293.15,2,298.542021423327
1.69573534792313,298.541482248245,293.15,2,298.541482248245
1.69673534792313,298.540943127079,293.15,2,298.540943127079
1.69773534792313,298.540404059822,293.15,2,298.540404059822
1.69873534792313,298.539865046468,293.15,2,298.539865046468
1.69973534792313,298.539326087014,293.15,2,298.539326087014
1.70073534792313,298.538787181452,293.15,2,298.538787181452
1.70173534792313,298.538248329779,293.15,2,298.538248329779
1.70273534792312,298.537709531988,293.15,2,298.537709531988
1.70373534792312,298.537170788074,293.15,2,298.537170788074
1.70473534792312,298.536632098032,293.15,2,298.536632098032
1.70573534792312,298.536093461856,293.15,2,298.536093461856
1.70673534792312,298.535554879541,293.15,2,298.535554879541
1.70773534792312,298.535016351081,293.15,2,298.535016351081
1.70873534792312,298.534477876472,293.15,2,298.534477876472
1.70973534792312,298.533939455708,293.15,2,298.533939455708
1.71073534792312,298.533401088782,293.15,2,298.533401088782
1.71173534792312,298.532862775691,293.15,2,298.532862775691
1.71273534792312,298.532324516429,293.15,2,298.532324516429
1.71373534792312,298.53178631099,293.15,2,298.53178631099
1.71473534792312,298.531248159368,293.15,2,298.531248159368
1.71573534792312,298.530710061559,293.15,2,298.530710061559
1.71673534792312,298.530172017557,293.15,2,298.530172017557
1.71773534792312,298.529634027357,293.15,2,298.529634027357
1.71873534792312,298.529096090953,293.15,2,298.529096090953
1.71973534792312,298.52855820834,293.15,2,298.52855820834
1.72073534792312,298.528020379513,293.15,2,298.528020379513
1.72173534792312,298.527482604466,293.15,2,298.527482604466
1.72273534792312,298.526944883194,293.15,2,298.526944883194
1.72373534792312,298.526407215691,293.15,2,298.526407215691
1.72473534792312,298.525869601952,293.15,2,298.525869601952
1.72573534792312,298.525332041972,293.15,2,298.525332041972
1.72673534792312,298.524794535745,293.15,2,298.524794535745
1.72773534792312,298.524257083266,293.15,2,298.524257083266
1.72873534792312,298.52371968453,293.15,2,298.52371968453
1.72973534792312,298.523182339531,293.15,2,298.523182339531
1.73073534792312,298.522645048264,293.15,2,298.522645048264
1.73173534792312,298.522107810723,293.15,2,298.522107810723
1.73273534792312,298.521570626903,293.15,2,298.521570626903
1.73373534792312,298.521033496799,293.15,2,298.521033496799
1.73473534792312,298.520496420405,293.15,2,298.520496420405
1.73573534792312,298.519959397716,293.15,2,298.519959397716
1.73673534792312,298.519422428727,293.15,2,298.519422428727
1.73773534792312,298.518885513432,293.15,2,298.518885513432
1.73873534792312,298.518348651826,293.15,2,298.518348651826
1.73973534792312,298.517811843903,293.15,2,298.517811843903
1.74073534792312,298.517275089658,293.15,2,298.517275089658
1.74173534792312,298.516738389087,293.15,2,298.516738389087
1.74273534792312,298.516201742182,293.15,2,298.516201742182
1.74373534792312,298.51566514894,293.15,2,298.51566514894
1.74473534792312,298.515128609354,293.15,2,298.515128609354
1.74573534792312,298.514592123419,293.15,2,298.514592123419
1.74673534792312,298.514055691131,293.15,2,298.514055691131
