"time","room.RAT","room.energy","wall.Tisurf","wall.Tosurf","der(room.RAT)","der(room.energy)","der(wall.Tisurf)","der(wall.Tosurf)","OAT","RAT","fanspeed","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","valveopen","wall.C","wall.R","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","room.Tisurf","room.fanspeed","room.valveopen","wall.OAT","wall.RAT","wall.lambdaOut"
0.563,1.6000000655465673E+001,2.7348287609252070E-001,1.5999498578505946E+001,9.9934964047892443E+000,9.9925346670242884E-007,4.8575998673337478E-001,-8.9099177598707998E-004,-1.1547182869213650E-002,0.0000000000000000E+000,1.6000000655465673E+001,0.0000000000000000E+000,3.6526151639899224E-001,2.8381727176910431E+001,4.8575998673337478E-001,1.2049847033438255E-001,2.5600000393279402E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999498578505946E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000655465673E+001,1.1920000000000000E-001
0.5635,1.6000000655965298E+001,2.7372575608588734E-001,1.5999498133010059E+001,9.9934906311978100E+000,9.9896063808460931E-007,4.8575998672326243E-001,-8.9099242781519577E-004,-1.1547174892593375E-002,0.0000000000000000E+000,1.6000000655965298E+001,0.0000000000000000E+000,3.6515447746587476E-001,2.8381727177152296E+001,4.8575998672326243E-001,1.2060550925738767E-001,2.5600000393579180E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999498133010059E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000655965298E+001,1.1920000000000000E-001
0.564,1.6000000656464778E+001,2.7396863607924893E-001,1.5999497687513845E+001,9.9934848576103636E+000,9.9866780934783437E-007,4.8575998671315301E-001,-8.9099307964261528E-004,-1.1547166915978700E-002,0.0000000000000000E+000,1.6000000656464778E+001,0.0000000000000000E+000,3.6504743848927501E-001,2.8381727177394090E+001,4.8575998671315301E-001,1.2071254822387800E-001,2.5600000393878872E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999497687513845E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000656464778E+001,1.1920000000000000E-001
0.5645,1.6000000656964112E+001,2.7421151607260547E-001,1.5999497242017306E+001,9.9934790840269052E+000,9.9837498049327019E-007,4.8575998670304643E-001,-8.9099373146933885E-004,-1.1547158939369626E-002,0.0000000000000000E+000,1.6000000656964112E+001,0.0000000000000000E+000,3.6494039946961920E-001,2.8381727177635817E+001,4.8575998670304643E-001,1.2081958723342723E-001,2.5600000394178469E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999497242017306E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000656964112E+001,1.1920000000000000E-001
0.565,1.6000000657463300E+001,2.7445439606595695E-001,1.5999496796520440E+001,9.9934733104474347E+000,9.9808215151975082E-007,4.8575998669294285E-001,-8.9099438329536581E-004,-1.1547150962766161E-002,0.0000000000000000E+000,1.6000000657463300E+001,0.0000000000000000E+000,3.6483336040648118E-001,2.8381727177877472E+001,4.8575998669294285E-001,1.2092662628646167E-001,2.5600000394477984E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999496796520440E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000657463300E+001,1.1920000000000000E-001
0.5655,1.6000000657962342E+001,2.7469727605930339E-001,1.5999496351023248E+001,9.9934675368719539E+000,9.9778932242844241E-007,4.8575998668284220E-001,-8.9099503512069683E-004,-1.1547142986168300E-002,0.0000000000000000E+000,1.6000000657962342E+001,0.0000000000000000E+000,3.6472632130028720E-001,2.8381727178119057E+001,4.8575998668284220E-001,1.2103366538255500E-001,2.5600000394777410E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999496351023248E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000657962342E+001,1.1920000000000000E-001
0.566,1.6000000658461236E+001,2.7494015605264477E-001,1.5999495905525730E+001,9.9934617633004610E+000,9.9749649322051154E-007,4.8575998667274461E-001,-8.9099568694533233E-004,-1.1547135009576041E-002,0.0000000000000000E+000,1.6000000658461236E+001,0.0000000000000000E+000,3.6461928215146372E-001,2.8381727178360567E+001,4.8575998667274461E-001,1.2114070452128090E-001,2.5600000395076744E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999495905525730E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000658461236E+001,1.1920000000000000E-001
0.5665,1.6000000658959983E+001,2.7518303604598110E-001,1.5999495460027887E+001,9.9934559897329560E+000,9.9720366389479143E-007,4.8575998666264991E-001,-8.9099633876927220E-004,-1.1547127032989388E-002,0.0000000000000000E+000,1.6000000658959983E+001,0.0000000000000000E+000,3.6451224295958423E-001,2.8381727178602009E+001,4.8575998666264991E-001,1.2124774370306568E-001,2.5600000395375989E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999495460027887E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000658959983E+001,1.1920000000000000E-001
0.567,1.6000000659458586E+001,2.7542591603931238E-001,1.5999495014529717E+001,9.9934502161694390E+000,9.9691083445011633E-007,4.8575998665255826E-001,-8.9099699059251537E-004,-1.1547119056408336E-002,0.0000000000000000E+000,1.6000000659458586E+001,0.0000000000000000E+000,3.6440520372422258E-001,2.8381727178843381E+001,4.8575998665255826E-001,1.2135478292833568E-001,2.5600000395675153E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999495014529717E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000659458586E+001,1.1920000000000000E-001
0.5675,1.6000000659957042E+001,2.7566879603263861E-001,1.5999494569031222E+001,9.9934444426099116E+000,9.9661800488765220E-007,4.8575998664246955E-001,-8.9099764241506237E-004,-1.1547111079832894E-002,0.0000000000000000E+000,1.6000000659957042E+001,0.0000000000000000E+000,3.6429816444580498E-001,2.8381727179084677E+001,4.8575998664246955E-001,1.2146182219666457E-001,2.5600000395974227E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999494569031222E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000659957042E+001,1.1920000000000000E-001
0.568,1.6000000660455353E+001,2.7591167602595984E-001,1.5999494123532401E+001,9.9934386690543722E+000,9.9632517520623245E-007,4.8575998663238373E-001,-8.9099829423691310E-004,-1.1547103103263052E-002,0.0000000000000000E+000,1.6000000660455353E+001,0.0000000000000000E+000,3.6419112512390506E-001,2.8381727179325910E+001,4.8575998663238373E-001,1.2156886150847868E-001,2.5600000396273213E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999494123532401E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000660455353E+001,1.1920000000000000E-001
0.5685,1.6000000660953514E+001,2.7615455601927602E-001,1.5999493678033254E+001,9.9934328955028207E+000,9.9603234540935640E-007,4.8575998662230085E-001,-8.9099894605806907E-004,-1.1547095126698815E-002,0.0000000000000000E+000,1.6000000660953514E+001,0.0000000000000000E+000,3.6408408575980183E-001,2.8381727179567068E+001,4.8575998662230085E-001,1.2167590086249902E-001,2.5600000396572110E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999493678033254E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000660953514E+001,1.1920000000000000E-001
0.569,1.6000000661451530E+001,2.7639743601258715E-001,1.5999493232533780E+001,9.9934271219552571E+000,9.9573951549352558E-007,4.8575998661222108E-001,-8.9099959787852844E-004,-1.1547087150140183E-002,0.0000000000000000E+000,1.6000000661451530E+001,0.0000000000000000E+000,3.6397704635221650E-001,2.8381727179808152E+001,4.8575998661222108E-001,1.2178294026000458E-001,2.5600000396870918E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999493232533780E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000661451530E+001,1.1920000000000000E-001
0.5695,1.6000000661949400E+001,2.7664031600589323E-001,1.5999492787033981E+001,9.9934213484116814E+000,9.9544668545990530E-007,4.8575998660214420E-001,-8.9100024969829207E-004,-1.1547079173587153E-002,0.0000000000000000E+000,1.6000000661949400E+001,0.0000000000000000E+000,3.6387000690157517E-001,2.8381727180049168E+001,4.8575998660214420E-001,1.2188997970056903E-001,2.5600000397169641E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999492787033981E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000661949400E+001,1.1920000000000000E-001
0.57,1.6000000662447125E+001,2.7688319599919425E-001,1.5999492341533855E+001,9.9934155748720954E+000,9.9515385530732962E-007,4.8575998659207020E-001,-8.9100090151735889E-004,-1.1547071197039727E-002,0.0000000000000000E+000,1.6000000662447125E+001,0.0000000000000000E+000,3.6376296740745151E-001,2.8381727180290117E+001,4.8575998659207020E-001,1.2199701918461869E-001,2.5600000397468278E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999492341533855E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000662447125E+001,1.1920000000000000E-001
0.5705,1.6000000662944700E+001,2.7712607599249028E-001,1.5999491896033405E+001,9.9934098013364974E+000,9.9486102503929806E-007,4.8575998658199931E-001,-8.9100155333573107E-004,-1.1547063220497908E-002,0.0000000000000000E+000,1.6000000662944700E+001,0.0000000000000000E+000,3.6365592787112472E-001,2.8381727180530991E+001,4.8575998658199931E-001,1.2210405871087460E-001,2.5600000397766824E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999491896033405E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000662944700E+001,1.1920000000000000E-001
0.571,1.6000000663442130E+001,2.7736895598578126E-001,1.5999491450532629E+001,9.9934040278048872E+000,9.9456819465347724E-007,4.8575998657193137E-001,-8.9100220515340740E-004,-1.1547055243961690E-002,0.0000000000000000E+000,1.6000000663442130E+001,0.0000000000000000E+000,3.6354888829174198E-001,2.8381727180771790E+001,4.8575998657193137E-001,1.2221109828018939E-001,2.5600000398065280E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999491450532629E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000663442130E+001,1.1920000000000000E-001
0.5715,1.6000000663939414E+001,2.7761183597906719E-001,1.5999491005031526E+001,9.9933982542772650E+000,9.9427536414870081E-007,4.8575998656186625E-001,-8.9100285697038734E-004,-1.1547047267431079E-002,0.0000000000000000E+000,1.6000000663939414E+001,0.0000000000000000E+000,3.6344184866887685E-001,2.8381727181012526E+001,4.8575998656186625E-001,1.2231813789298940E-001,2.5600000398363651E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999491005031526E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000663939414E+001,1.1920000000000000E-001
0.572,1.6000000664436552E+001,2.7785471597234812E-001,1.5999490559530098E+001,9.9933924807536307E+000,9.9398253352613577E-007,4.8575998655180419E-001,-8.9100350878667123E-004,-1.1547039290906067E-002,0.0000000000000000E+000,1.6000000664436552E+001,0.0000000000000000E+000,3.6333480900295589E-001,2.8381727181253190E+001,4.8575998655180419E-001,1.2242517754884830E-001,2.5600000398661930E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999490559530098E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000664436552E+001,1.1920000000000000E-001
0.5725,1.6000000664933545E+001,2.7809759596562400E-001,1.5999490114028344E+001,9.9933867072339861E+000,9.9368970278461512E-007,4.8575998654174501E-001,-8.9100416060225874E-004,-1.1547031314386665E-002,0.0000000000000000E+000,1.6000000664933545E+001,0.0000000000000000E+000,3.6322776929355260E-001,2.8381727181493780E+001,4.8575998654174501E-001,1.2253221724819241E-001,2.5600000398960130E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999490114028344E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000664933545E+001,1.1920000000000000E-001
0.573,1.6000000665430388E+001,2.7834047595889483E-001,1.5999489668526264E+001,9.9933809337183295E+000,9.9339687192763879E-007,4.8575998653168900E-001,-8.9100481241715128E-004,-1.1547023337872865E-002,0.0000000000000000E+000,1.6000000665430388E+001,0.0000000000000000E+000,3.6312072954194624E-001,2.8381727181734295E+001,4.8575998653168900E-001,1.2263925698974276E-001,2.5600000399258235E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999489668526264E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000665430388E+001,1.1920000000000000E-001
0.5735,1.6000000665927086E+001,2.7858335595216066E-001,1.5999489223023858E+001,9.9933751602066607E+000,9.9310404095170685E-007,4.8575998652163588E-001,-8.9100546423134721E-004,-1.1547015361364668E-002,0.0000000000000000E+000,1.6000000665927086E+001,0.0000000000000000E+000,3.6301368974685755E-001,2.8381727181974746E+001,4.8575998652163588E-001,1.2274629677477833E-001,2.5600000399556254E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999489223023858E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000665927086E+001,1.1920000000000000E-001
