"time","J1_w","J2_w","J3_w","J4_w"
0.516,5.7913751798991839E+000,3.6482314318399194E+000,1.1600000000000008E+000,0.0000000000000000E+000
0.519,5.7522062316566824E+000,3.6421341612341083E+000,1.1900000000000008E+000,0.0000000000000000E+000
0.522,5.7107442596235476E+000,3.6359683764292674E+000,1.2200000000000009E+000,0.0000000000000000E+000
0.525,5.6671460677543628E+000,3.6297337386884418E+000,1.2500000000000009E+000,0.0000000000000000E+000
0.528,5.6215880314071924E+000,3.6234299102532290E+000,1.2800000000000009E+000,0.0000000000000000E+000
0.531,5.5742645348165780E+000,3.6170565543485784E+000,1.3100000000000009E+000,0.0000000000000000E+000
0.534,5.5253862487097702E+000,3.6106133351875807E+000,1.3400000000000010E+000,0.0000000000000000E+000
0.537,5.4751782633541310E+000,3.6040999179762370E+000,1.3700000000000010E+000,0.0000000000000000E+000
0.54,5.4238780936068860E+000,3.5975159689182181E+000,1.4000000000000010E+000,0.0000000000000000E+000
0.543,5.3717335736744882E+000,3.5908611552196081E+000,1.4300000000000010E+000,0.0000000000000000E+000
0.546,5.3190006602678341E+000,3.5841351450936356E+000,1.4600000000000011E+000,0.0000000000000000E+000
0.549,5.2659411636526237E+000,3.5773376077653869E+000,1.4900000000000011E+000,0.0000000000000000E+000
0.552,5.2128204267341873E+000,3.5704682134765093E+000,1.5200000000000011E+000,0.0000000000000000E+000
0.555,5.1599049727773423E+000,3.5635266334898952E+000,1.5500000000000012E+000,0.0000000000000000E+000
0.558,5.1074601426402557E+000,3.5565125400943574E+000,1.5800000000000012E+000,0.0000000000000000E+000
0.561,5.0557477424943231E+000,3.5494256066092822E+000,1.6100000000000012E+000,0.0000000000000000E+000
0.564,5.0050237229090637E+000,3.5422655073892777E+000,1.6400000000000012E+000,0.0000000000000000E+000
0.567,4.9555359099025633E+000,3.5350319178287961E+000,1.6700000000000013E+000,0.0000000000000000E+000
0.57,4.9075218080968019E+000,3.5277245143667524E+000,1.7000000000000013E+000,0.0000000000000000E+000
0.573,4.8612064954771705E+000,3.5203429744911192E+000,1.7300000000000013E+000,0.0000000000000000E+000
0.576,4.8168006284423939E+000,3.5128869767435122E+000,1.7600000000000013E+000,0.0000000000000000E+000
0.579,4.7744985748521378E+000,3.5053562007237584E+000,1.7900000000000014E+000,0.0000000000000000E+000
0.582,4.7344766916434722E+000,3.4977503270944483E+000,1.8200000000000014E+000,0.0000000000000000E+000
0.585,4.6968917623041317E+000,3.4900690375854784E+000,1.8500000000000014E+000,0.0000000000000000E+000
0.588,4.6618796080716489E+000,3.4823120149985689E+000,1.8800000000000014E+000,0.0000000000000000E+000
0.591,4.6295538851853930E+000,3.4744789432117757E+000,1.9100000000000015E+000,0.0000000000000000E+000
0.594,4.6000050788671807E+000,3.4665695071839826E+000,1.9400000000000015E+000,0.0000000000000000E+000
0.597,4.5732997029598836E+000,3.4585833929593774E+000,1.9700000000000015E+000,0.0000000000000000E+000
0.6,4.5494797123280861E+000,3.4505202876719165E+000,2.0000000000000013E+000,0.0000000000000000E+000
0.603,4.5285621332363091E+000,3.4423798795497671E+000,2.0300000000000007E+000,0.0000000000000000E+000
0.606,4.5105389149855624E+000,3.4341618579197428E+000,2.0600000000000001E+000,0.0000000000000000E+000
0.609,4.4953770041250589E+000,3.4258659132117177E+000,2.0899999999999994E+000,0.0000000000000000E+000
0.612,4.4830186405803474E+000,3.4174917369630227E+000,2.1199999999999988E+000,0.0000000000000000E+000
0.615,4.4733818730693811E+000,3.4090390218228341E+000,2.1499999999999981E+000,0.0000000000000000E+000
0.618,4.4663612892315925E+000,3.4005074615565389E+000,2.1799999999999975E+000,0.0000000000000000E+000
0.621,4.4618289539892784E+000,3.3918967510500870E+000,2.2099999999999969E+000,0.0000000000000000E+000
0.624,4.4596355478122867E+000,3.3832065863143312E+000,2.2399999999999962E+000,0.0000000000000000E+000
0.627,4.4596116947826427E+000,3.3744366644893420E+000,2.2699999999999956E+000,0.0000000000000000E+000
0.63,4.4615694686710885E+000,3.3655866838487158E+000,2.2999999999999949E+000,0.0000000000000000E+000
0.633,4.4653040636574559E+000,3.3566563438038610E+000,2.3299999999999943E+000,0.0000000000000000E+000
0.636,4.4705956148654060E+000,3.3476453449082735E+000,2.3599999999999937E+000,0.0000000000000000E+000
0.639,4.4772111525522735E+000,3.3385533888617864E+000,2.3899999999999930E+000,0.0000000000000000E+000
0.642,4.4849066726085054E+000,3.3293801785148167E+000,2.4199999999999924E+000,0.0000000000000000E+000
0.645,4.4934293049886991E+000,3.3201254178725819E+000,2.4499999999999917E+000,0.0000000000000000E+000
0.648,4.5025195608270945E+000,3.3107888120993123E+000,2.4799999999999911E+000,0.0000000000000000E+000
0.651,4.5119136382919089E+000,3.3013700675224364E+000,2.5099999999999905E+000,0.0000000000000000E+000
0.654,4.5213457667115566E+000,3.2918688916367587E+000,2.5399999999999898E+000,0.0000000000000000E+000
0.657,4.5305505681660829E+000,3.2822849931086138E+000,2.5699999999999892E+000,0.0000000000000000E+000
0.66,4.5392654155821299E+000,3.2726180817800086E+000,2.5999999999999885E+000,0.0000000000000000E+000
0.663,4.5472327664007679E+000,3.2628678686727461E+000,2.6299999999999879E+000,0.0000000000000000E+000
0.666,4.5542024511043646E+000,3.2530340659925310E+000,2.6599999999999873E+000,0.0000000000000000E+000
0.669,4.5599338962893308E+000,3.2431163871330617E+000,2.6899999999999866E+000,0.0000000000000000E+000
0.672,4.5641982625525399E+000,3.2331145466801021E+000,2.7199999999999860E+000,0.0000000000000000E+000
0.675,4.5667804782153780E+000,3.2230282604155400E+000,2.7499999999999853E+000,0.0000000000000000E+000
0.678,4.5674811508338813E+000,3.2128572453214228E+000,2.7799999999999847E+000,0.0000000000000000E+000
0.681,4.5661183395282592E+000,3.2026012195839844E+000,2.8099999999999841E+000,0.0000000000000000E+000
0.684,4.5625291724004100E+000,3.1922599025976468E+000,2.8399999999999834E+000,0.0000000000000000E+000
0.687,4.5565712946831081E+000,3.1818330149690097E+000,2.8699999999999828E+000,0.0000000000000000E+000
0.69,4.5481241347669421E+000,3.1713202785208212E+000,2.8999999999999821E+000,0.0000000000000000E+000
0.693,4.5370899768676205E+000,3.1607214162959312E+000,2.9299999999999815E+000,0.0000000000000000E+000
0.696,4.5233948308125473E+000,3.1500361525612273E+000,2.9599999999999809E+000,0.0000000000000000E+000
0.699,4.5069890912263402E+000,3.1392642128115535E+000,2.9899999999999802E+000,0.0000000000000000E+000
0.702,4.4878479802642790E+000,3.1284053237736131E+000,3.0199999999999796E+000,0.0000000000000000E+000
0.705,4.4659717699639190E+000,3.1174592134098495E+000,3.0499999999999790E+000,0.0000000000000000E+000
